n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID,ValInstr,UncIntr,ValUnc,3Qway
17,6,5,0,-446,1,1,4,5a0c036857cee70001767a58,-446,6,-2676,-2676
18,96,6,0,-499,1,1,4,5a0c036857cee70001767a58,-499,96,-47904,-47904
19,6,5,1,449,1,1,4,5a0c036857cee70001767a58,449,6,2694,2694
20,24,5,1,435,1,1,4,5a0c036857cee70001767a58,435,24,10440,10440
21,41,6,1,413,1,1,4,5a0c036857cee70001767a58,413,41,16933,16933
22,18,5,0,-436,1,1,4,5a0c036857cee70001767a58,-436,18,-7848,-7848
24,56,6,1,473,1,1,4,5a0c036857cee70001767a58,473,56,26488,26488
25,68,6,0,-469,1,1,4,5a0c036857cee70001767a58,-469,68,-31892,-31892
27,42,6,1,415,1,1,4,5a0c036857cee70001767a58,415,42,17430,17430
28,49,6,1,423,1,1,4,5a0c036857cee70001767a58,423,49,20727,20727
29,58,6,0,-409,1,1,4,5a0c036857cee70001767a58,-409,58,-23722,-23722
30,91,6,1,477,1,1,4,5a0c036857cee70001767a58,477,91,43407,43407
32,18,5,0,-486,1,1,4,5a0c036857cee70001767a58,-486,18,-8748,-8748
33,33,6,1,449,1,1,4,5a0c036857cee70001767a58,449,33,14817,14817
34,72,6,1,438,1,1,4,5a0c036857cee70001767a58,438,72,31536,31536
35,78,6,1,436,1,1,4,5a0c036857cee70001767a58,436,78,34008,34008
36,27,6,0,-498,1,1,4,5a0c036857cee70001767a58,-498,27,-13446,-13446
37,45,6,0,-427,1,1,4,5a0c036857cee70001767a58,-427,45,-19215,-19215
38,52,6,0,-473,1,1,4,5a0c036857cee70001767a58,-473,52,-24596,-24596
40,20,5,1,416,1,1,4,5a0c036857cee70001767a58,416,20,8320,8320
41,49,6,0,-490,1,1,4,5a0c036857cee70001767a58,-490,49,-24010,-24010
42,23,6,1,433,1,1,4,5a0c036857cee70001767a58,433,23,9959,9959
43,34,6,1,430,1,1,4,5a0c036857cee70001767a58,430,34,14620,14620
44,99,6,1,439,1,1,4,5a0c036857cee70001767a58,439,99,43461,43461
46,56,6,0,-461,1,1,4,5a0c036857cee70001767a58,-461,56,-25816,-25816
47,69,6,0,-452,1,1,4,5a0c036857cee70001767a58,-452,69,-31188,-31188
48,80,6,1,500,1,1,4,5a0c036857cee70001767a58,500,80,40000,40000
1,26,4,1,446,0,1,4,5a32aec36629ee00015df667,0,0,11596,0
2,1,5,0,-500,0,1,4,5a32aec36629ee00015df667,0,0,-500,0
3,3,5,0,-431,0,1,4,5a32aec36629ee00015df667,0,0,-1293,0
4,4,5,1,410,0,1,4,5a32aec36629ee00015df667,0,0,1640,0
5,50,4,1,416,0,1,4,5a32aec36629ee00015df667,0,0,20800,0
7,82,4,1,462,0,1,4,5a32aec36629ee00015df667,0,0,37884,0
8,60,4,1,400,0,1,4,5a32aec36629ee00015df667,0,0,24000,0
9,36,4,0,-490,0,1,4,5a32aec36629ee00015df667,0,0,-17640,0
11,86,4,1,441,0,1,4,5a32aec36629ee00015df667,0,0,37926,0
12,77,4,1,464,0,1,4,5a32aec36629ee00015df667,0,0,35728,0
13,51,4,1,493,0,1,4,5a32aec36629ee00015df667,0,0,25143,0
14,82,4,1,480,0,1,4,5a32aec36629ee00015df667,0,0,39360,0
15,36,4,1,428,0,1,4,5a32aec36629ee00015df667,0,0,15408,0
17,85,4,1,425,0,1,4,5a32aec36629ee00015df667,0,0,36125,0
18,88,4,1,400,0,1,4,5a32aec36629ee00015df667,0,0,35200,0
19,65,4,1,498,0,1,4,5a32aec36629ee00015df667,0,0,32370,0
20,19,4,0,-470,0,1,4,5a32aec36629ee00015df667,0,0,-8930,0
21,41,4,1,430,0,1,4,5a32aec36629ee00015df667,0,0,17630,0
22,11,4,0,-412,0,1,4,5a32aec36629ee00015df667,0,0,-4532,0
24,56,4,0,-483,0,1,4,5a32aec36629ee00015df667,0,0,-27048,0
25,30,4,0,-435,0,1,4,5a32aec36629ee00015df667,0,0,-13050,0
27,77,4,0,-419,0,1,4,5a32aec36629ee00015df667,0,0,-32263,0
28,63,4,0,-413,0,1,4,5a32aec36629ee00015df667,0,0,-26019,0
29,66,4,1,436,0,1,4,5a32aec36629ee00015df667,0,0,28776,0
30,50,4,0,-411,0,1,4,5a32aec36629ee00015df667,0,0,-20550,0
32,3,5,1,468,0,1,4,5a32aec36629ee00015df667,0,0,1404,0
33,26,4,1,482,0,1,4,5a32aec36629ee00015df667,0,0,12532,0
34,14,4,0,-402,0,1,4,5a32aec36629ee00015df667,0,0,-5628,0
35,56,4,0,-420,0,1,4,5a32aec36629ee00015df667,0,0,-23520,0
36,90,3,0,-474,0,1,4,5a32aec36629ee00015df667,0,0,-42660,0
37,95,3,1,452,0,1,4,5a32aec36629ee00015df667,0,0,42940,0
38,81,3,0,-461,0,1,4,5a32aec36629ee00015df667,0,0,-37341,0
40,96,3,0,-492,0,1,4,5a32aec36629ee00015df667,0,0,-47232,0
41,11,4,0,-500,0,1,4,5a32aec36629ee00015df667,0,0,-5500,0
42,23,4,0,-484,0,1,4,5a32aec36629ee00015df667,0,0,-11132,0
43,78,4,1,484,0,1,4,5a32aec36629ee00015df667,0,0,37752,0
44,81,4,1,441,0,1,4,5a32aec36629ee00015df667,0,0,35721,0
46,67,4,0,-415,0,1,4,5a32aec36629ee00015df667,0,0,-27805,0
47,76,4,0,-482,0,1,4,5a32aec36629ee00015df667,0,0,-36632,0
48,57,4,1,457,0,1,4,5a32aec36629ee00015df667,0,0,26049,0
1,4,4,0,-463,1,1,3,5a32aec36629ee00015df667,-463,4,-1852,-1852
2,63,4,0,-413,1,1,3,5a32aec36629ee00015df667,-413,63,-26019,-26019
3,3,4,0,-442,1,1,3,5a32aec36629ee00015df667,-442,3,-1326,-1326
4,11,4,0,-402,1,1,3,5a32aec36629ee00015df667,-402,11,-4422,-4422
5,26,4,0,-464,1,1,3,5a32aec36629ee00015df667,-464,26,-12064,-12064
7,76,3,0,-427,1,1,3,5a32aec36629ee00015df667,-427,76,-32452,-32452
8,16,4,1,496,1,1,3,5a32aec36629ee00015df667,496,16,7936,7936
9,85,4,0,-467,1,1,3,5a32aec36629ee00015df667,-467,85,-39695,-39695
11,61,4,0,-470,1,1,3,5a32aec36629ee00015df667,-470,61,-28670,-28670
12,17,4,0,-490,1,1,3,5a32aec36629ee00015df667,-490,17,-8330,-8330
13,90,4,0,-499,1,1,3,5a32aec36629ee00015df667,-499,90,-44910,-44910
14,96,4,1,452,1,1,3,5a32aec36629ee00015df667,452,96,43392,43392
15,64,4,0,-434,1,1,3,5a32aec36629ee00015df667,-434,64,-27776,-27776
17,84,4,1,406,1,1,3,5a32aec36629ee00015df667,406,84,34104,34104
18,36,4,0,-465,1,1,3,5a32aec36629ee00015df667,-465,36,-16740,-16740
19,45,4,0,-423,1,1,3,5a32aec36629ee00015df667,-423,45,-19035,-19035
20,6,4,1,461,1,1,3,5a32aec36629ee00015df667,461,6,2766,2766
21,43,4,0,-448,1,1,3,5a32aec36629ee00015df667,-448,43,-19264,-19264
22,13,4,1,446,1,1,3,5a32aec36629ee00015df667,446,13,5798,5798
24,25,4,1,412,1,1,3,5a32aec36629ee00015df667,412,25,10300,10300
25,11,4,1,430,1,1,3,5a32aec36629ee00015df667,430,11,4730,4730
27,47,4,0,-464,1,1,3,5a32aec36629ee00015df667,-464,47,-21808,-21808
28,60,4,1,425,1,1,3,5a32aec36629ee00015df667,425,60,25500,25500
29,7,4,1,429,1,1,3,5a32aec36629ee00015df667,429,7,3003,3003
30,84,4,1,475,1,1,3,5a32aec36629ee00015df667,475,84,39900,39900
32,79,4,1,427,1,1,3,5a32aec36629ee00015df667,427,79,33733,33733
33,54,4,0,-424,1,1,3,5a32aec36629ee00015df667,-424,54,-22896,-22896
34,2,4,1,404,1,1,3,5a32aec36629ee00015df667,404,2,808,808
35,32,4,0,-470,1,1,3,5a32aec36629ee00015df667,-470,32,-15040,-15040
36,84,4,1,432,1,1,3,5a32aec36629ee00015df667,432,84,36288,36288
37,12,4,1,417,1,1,3,5a32aec36629ee00015df667,417,12,5004,5004
38,11,4,1,442,1,1,3,5a32aec36629ee00015df667,442,11,4862,4862
40,87,4,1,491,1,1,3,5a32aec36629ee00015df667,491,87,42717,42717
41,22,4,0,-427,1,1,3,5a32aec36629ee00015df667,-427,22,-9394,-9394
42,92,4,0,-406,1,1,3,5a32aec36629ee00015df667,-406,92,-37352,-37352
43,3,4,1,471,1,1,3,5a32aec36629ee00015df667,471,3,1413,1413
44,56,4,1,444,1,1,3,5a32aec36629ee00015df667,444,56,24864,24864
46,72,4,0,-493,1,1,3,5a32aec36629ee00015df667,-493,72,-35496,-35496
47,34,4,1,463,1,1,3,5a32aec36629ee00015df667,463,34,15742,15742
48,64,4,1,466,1,1,3,5a32aec36629ee00015df667,466,64,29824,29824
1,20,1,1,403,0,1,4,5a9bcd3f1eda410001366c55,0,0,8060,0
2,43,3,1,486,0,1,4,5a9bcd3f1eda410001366c55,0,0,20898,0
3,34,2,0,-461,0,1,4,5a9bcd3f1eda410001366c55,0,0,-15674,0
4,44,2,1,448,0,1,4,5a9bcd3f1eda410001366c55,0,0,19712,0
5,32,2,0,-456,0,1,4,5a9bcd3f1eda410001366c55,0,0,-14592,0
7,12,1,1,448,0,1,4,5a9bcd3f1eda410001366c55,0,0,5376,0
8,30,3,0,-474,0,1,4,5a9bcd3f1eda410001366c55,0,0,-14220,0
9,45,2,1,437,0,1,4,5a9bcd3f1eda410001366c55,0,0,19665,0
11,52,2,1,470,0,1,4,5a9bcd3f1eda410001366c55,0,0,24440,0
12,97,4,0,-445,0,1,4,5a9bcd3f1eda410001366c55,0,0,-43165,0
13,85,3,0,-451,0,1,4,5a9bcd3f1eda410001366c55,0,0,-38335,0
14,17,3,0,-406,0,1,4,5a9bcd3f1eda410001366c55,0,0,-6902,0
15,63,2,0,-400,0,1,4,5a9bcd3f1eda410001366c55,0,0,-25200,0
17,88,3,1,480,0,1,4,5a9bcd3f1eda410001366c55,0,0,42240,0
18,20,4,1,464,0,1,4,5a9bcd3f1eda410001366c55,0,0,9280,0
19,80,2,0,-480,0,1,4,5a9bcd3f1eda410001366c55,0,0,-38400,0
20,25,4,1,444,0,1,4,5a9bcd3f1eda410001366c55,0,0,11100,0
21,19,2,1,431,0,1,4,5a9bcd3f1eda410001366c55,0,0,8189,0
22,99,5,1,418,0,1,4,5a9bcd3f1eda410001366c55,0,0,41382,0
24,94,3,0,-468,0,1,4,5a9bcd3f1eda410001366c55,0,0,-43992,0
25,51,3,0,-423,0,1,4,5a9bcd3f1eda410001366c55,0,0,-21573,0
27,67,4,1,450,0,1,4,5a9bcd3f1eda410001366c55,0,0,30150,0
28,66,3,0,-492,0,1,4,5a9bcd3f1eda410001366c55,0,0,-32472,0
29,62,3,0,-444,0,1,4,5a9bcd3f1eda410001366c55,0,0,-27528,0
30,97,3,1,465,0,1,4,5a9bcd3f1eda410001366c55,0,0,45105,0
32,6,3,1,423,0,1,4,5a9bcd3f1eda410001366c55,0,0,2538,0
33,69,4,1,480,0,1,4,5a9bcd3f1eda410001366c55,0,0,33120,0
34,7,2,0,-488,0,1,4,5a9bcd3f1eda410001366c55,0,0,-3416,0
35,56,3,1,452,0,1,4,5a9bcd3f1eda410001366c55,0,0,25312,0
36,57,3,0,-443,0,1,4,5a9bcd3f1eda410001366c55,0,0,-25251,0
37,3,2,0,-403,0,1,4,5a9bcd3f1eda410001366c55,0,0,-1209,0
38,34,4,1,418,0,1,4,5a9bcd3f1eda410001366c55,0,0,14212,0
40,3,1,0,-424,0,1,4,5a9bcd3f1eda410001366c55,0,0,-1272,0
41,52,3,1,494,0,1,4,5a9bcd3f1eda410001366c55,0,0,25688,0
42,96,3,0,-432,0,1,4,5a9bcd3f1eda410001366c55,0,0,-41472,0
43,23,4,1,461,0,1,4,5a9bcd3f1eda410001366c55,0,0,10603,0
44,15,4,0,-486,0,1,4,5a9bcd3f1eda410001366c55,0,0,-7290,0
46,67,4,1,439,0,1,4,5a9bcd3f1eda410001366c55,0,0,29413,0
47,27,5,1,468,0,1,4,5a9bcd3f1eda410001366c55,0,0,12636,0
48,55,3,1,493,0,1,4,5a9bcd3f1eda410001366c55,0,0,27115,0
1,59,5,0,-420,1,1,4,5a9bcd3f1eda410001366c55,-420,59,-24780,-24780
2,76,6,1,453,1,1,4,5a9bcd3f1eda410001366c55,453,76,34428,34428
3,67,4,1,441,1,1,4,5a9bcd3f1eda410001366c55,441,67,29547,29547
4,88,6,0,-457,1,1,4,5a9bcd3f1eda410001366c55,-457,88,-40216,-40216
5,99,6,0,-444,1,1,4,5a9bcd3f1eda410001366c55,-444,99,-43956,-43956
7,76,6,0,-441,1,1,4,5a9bcd3f1eda410001366c55,-441,76,-33516,-33516
8,85,5,0,-464,1,1,4,5a9bcd3f1eda410001366c55,-464,85,-39440,-39440
9,77,4,0,-484,1,1,4,5a9bcd3f1eda410001366c55,-484,77,-37268,-37268
11,44,5,1,489,1,1,4,5a9bcd3f1eda410001366c55,489,44,21516,21516
12,19,5,0,-461,1,1,4,5a9bcd3f1eda410001366c55,-461,19,-8759,-8759
13,65,5,1,400,1,1,4,5a9bcd3f1eda410001366c55,400,65,26000,26000
14,79,5,0,-439,1,1,4,5a9bcd3f1eda410001366c55,-439,79,-34681,-34681
15,27,5,1,441,1,1,4,5a9bcd3f1eda410001366c55,441,27,11907,11907
17,15,5,0,-436,1,1,4,5a9bcd3f1eda410001366c55,-436,15,-6540,-6540
18,95,6,0,-420,1,1,4,5a9bcd3f1eda410001366c55,-420,95,-39900,-39900
19,19,6,0,-474,1,1,4,5a9bcd3f1eda410001366c55,-474,19,-9006,-9006
20,88,5,0,-433,1,1,4,5a9bcd3f1eda410001366c55,-433,88,-38104,-38104
21,88,5,0,-442,1,1,4,5a9bcd3f1eda410001366c55,-442,88,-38896,-38896
22,8,4,0,-485,1,1,4,5a9bcd3f1eda410001366c55,-485,8,-3880,-3880
24,63,5,1,435,1,1,4,5a9bcd3f1eda410001366c55,435,63,27405,27405
25,18,3,0,-485,1,1,4,5a9bcd3f1eda410001366c55,-485,18,-8730,-8730
27,28,5,1,489,1,1,4,5a9bcd3f1eda410001366c55,489,28,13692,13692
28,98,6,1,492,1,1,4,5a9bcd3f1eda410001366c55,492,98,48216,48216
29,37,5,1,414,1,1,4,5a9bcd3f1eda410001366c55,414,37,15318,15318
30,45,5,1,493,1,1,4,5a9bcd3f1eda410001366c55,493,45,22185,22185
32,52,4,0,-452,1,1,4,5a9bcd3f1eda410001366c55,-452,52,-23504,-23504
33,18,5,0,-495,1,1,4,5a9bcd3f1eda410001366c55,-495,18,-8910,-8910
34,93,6,1,402,1,1,4,5a9bcd3f1eda410001366c55,402,93,37386,37386
35,50,6,0,-407,1,1,4,5a9bcd3f1eda410001366c55,-407,50,-20350,-20350
36,25,6,0,-489,1,1,4,5a9bcd3f1eda410001366c55,-489,25,-12225,-12225
37,6,6,1,480,1,1,4,5a9bcd3f1eda410001366c55,480,6,2880,2880
38,4,4,1,412,1,1,4,5a9bcd3f1eda410001366c55,412,4,1648,1648
40,9,4,0,-445,1,1,4,5a9bcd3f1eda410001366c55,-445,9,-4005,-4005
41,16,5,1,423,1,1,4,5a9bcd3f1eda410001366c55,423,16,6768,6768
42,68,4,0,-477,1,1,4,5a9bcd3f1eda410001366c55,-477,68,-32436,-32436
43,93,6,1,425,1,1,4,5a9bcd3f1eda410001366c55,425,93,39525,39525
44,83,4,1,449,1,1,4,5a9bcd3f1eda410001366c55,449,83,37267,37267
46,7,4,1,411,1,1,4,5a9bcd3f1eda410001366c55,411,7,2877,2877
47,2,5,1,465,1,1,4,5a9bcd3f1eda410001366c55,465,2,930,930
48,59,5,1,480,1,1,4,5a9bcd3f1eda410001366c55,480,59,28320,28320
1,88,0,1,470,0,1,4,5b0c5ae5641b1200010ee49d,0,0,41360,0
2,88,4,1,469,0,1,4,5b0c5ae5641b1200010ee49d,0,0,41272,0
3,12,6,1,500,0,1,4,5b0c5ae5641b1200010ee49d,0,0,6000,0
4,27,6,1,463,0,1,4,5b0c5ae5641b1200010ee49d,0,0,12501,0
5,26,6,1,465,0,1,4,5b0c5ae5641b1200010ee49d,0,0,12090,0
7,37,6,1,490,0,1,4,5b0c5ae5641b1200010ee49d,0,0,18130,0
8,54,4,1,405,0,1,4,5b0c5ae5641b1200010ee49d,0,0,21870,0
9,24,2,0,-465,0,1,4,5b0c5ae5641b1200010ee49d,0,0,-11160,0
11,62,1,0,-496,0,1,4,5b0c5ae5641b1200010ee49d,0,0,-30752,0
12,31,1,0,-434,0,1,4,5b0c5ae5641b1200010ee49d,0,0,-13454,0
13,18,6,1,427,0,1,4,5b0c5ae5641b1200010ee49d,0,0,7686,0
14,97,6,1,483,0,1,4,5b0c5ae5641b1200010ee49d,0,0,46851,0
15,65,6,1,410,0,1,4,5b0c5ae5641b1200010ee49d,0,0,26650,0
17,13,6,1,422,0,1,4,5b0c5ae5641b1200010ee49d,0,0,5486,0
18,82,1,0,-451,0,1,4,5b0c5ae5641b1200010ee49d,0,0,-36982,0
19,38,6,1,457,0,1,4,5b0c5ae5641b1200010ee49d,0,0,17366,0
20,63,2,1,442,0,1,4,5b0c5ae5641b1200010ee49d,0,0,27846,0
21,88,6,0,-458,0,1,4,5b0c5ae5641b1200010ee49d,0,0,-40304,0
22,35,6,0,-449,0,1,4,5b0c5ae5641b1200010ee49d,0,0,-15715,0
24,41,6,1,467,0,1,4,5b0c5ae5641b1200010ee49d,0,0,19147,0
25,81,6,0,-423,0,1,4,5b0c5ae5641b1200010ee49d,0,0,-34263,0
27,98,1,1,453,0,1,4,5b0c5ae5641b1200010ee49d,0,0,44394,0
28,88,6,0,-497,0,1,4,5b0c5ae5641b1200010ee49d,0,0,-43736,0
29,17,0,1,420,0,1,4,5b0c5ae5641b1200010ee49d,0,0,7140,0
30,82,6,0,-404,0,1,4,5b0c5ae5641b1200010ee49d,0,0,-33128,0
32,83,6,1,496,0,1,4,5b0c5ae5641b1200010ee49d,0,0,41168,0
33,16,0,1,492,0,1,4,5b0c5ae5641b1200010ee49d,0,0,7872,0
34,5,0,1,436,0,1,4,5b0c5ae5641b1200010ee49d,0,0,2180,0
35,92,6,1,406,0,1,4,5b0c5ae5641b1200010ee49d,0,0,37352,0
36,68,1,1,418,0,1,4,5b0c5ae5641b1200010ee49d,0,0,28424,0
37,93,0,1,413,0,1,4,5b0c5ae5641b1200010ee49d,0,0,38409,0
38,96,6,0,-412,0,1,4,5b0c5ae5641b1200010ee49d,0,0,-39552,0
40,37,2,1,448,0,1,4,5b0c5ae5641b1200010ee49d,0,0,16576,0
41,85,1,1,478,0,1,4,5b0c5ae5641b1200010ee49d,0,0,40630,0
42,22,5,1,490,0,1,4,5b0c5ae5641b1200010ee49d,0,0,10780,0
43,40,6,0,-439,0,1,4,5b0c5ae5641b1200010ee49d,0,0,-17560,0
44,42,6,1,481,0,1,4,5b0c5ae5641b1200010ee49d,0,0,20202,0
46,52,1,0,-417,0,1,4,5b0c5ae5641b1200010ee49d,0,0,-21684,0
47,28,6,0,-440,0,1,4,5b0c5ae5641b1200010ee49d,0,0,-12320,0
48,82,6,0,-417,0,1,4,5b0c5ae5641b1200010ee49d,0,0,-34194,0
1,52,6,1,416,1,1,4,5b0c5ae5641b1200010ee49d,416,52,21632,21632
2,46,6,1,403,1,1,4,5b0c5ae5641b1200010ee49d,403,46,18538,18538
3,58,6,1,478,1,1,4,5b0c5ae5641b1200010ee49d,478,58,27724,27724
4,77,6,0,-425,1,1,4,5b0c5ae5641b1200010ee49d,-425,77,-32725,-32725
5,34,6,1,439,1,1,4,5b0c5ae5641b1200010ee49d,439,34,14926,14926
7,85,6,0,-403,1,1,4,5b0c5ae5641b1200010ee49d,-403,85,-34255,-34255
8,86,6,0,-434,1,1,4,5b0c5ae5641b1200010ee49d,-434,86,-37324,-37324
9,19,6,1,436,1,1,4,5b0c5ae5641b1200010ee49d,436,19,8284,8284
11,9,6,1,449,1,1,4,5b0c5ae5641b1200010ee49d,449,9,4041,4041
12,48,6,0,-451,1,1,4,5b0c5ae5641b1200010ee49d,-451,48,-21648,-21648
13,97,6,1,464,1,1,4,5b0c5ae5641b1200010ee49d,464,97,45008,45008
14,94,6,1,484,1,1,4,5b0c5ae5641b1200010ee49d,484,94,45496,45496
15,57,6,1,417,1,1,4,5b0c5ae5641b1200010ee49d,417,57,23769,23769
17,98,6,1,490,1,1,4,5b0c5ae5641b1200010ee49d,490,98,48020,48020
18,85,6,1,487,1,1,4,5b0c5ae5641b1200010ee49d,487,85,41395,41395
19,61,6,1,425,1,1,4,5b0c5ae5641b1200010ee49d,425,61,25925,25925
20,31,6,0,-421,1,1,4,5b0c5ae5641b1200010ee49d,-421,31,-13051,-13051
21,19,6,1,443,1,1,4,5b0c5ae5641b1200010ee49d,443,19,8417,8417
22,57,6,0,-416,1,1,4,5b0c5ae5641b1200010ee49d,-416,57,-23712,-23712
24,27,6,1,429,1,1,4,5b0c5ae5641b1200010ee49d,429,27,11583,11583
25,16,6,0,-453,1,1,4,5b0c5ae5641b1200010ee49d,-453,16,-7248,-7248
27,24,6,1,436,1,1,4,5b0c5ae5641b1200010ee49d,436,24,10464,10464
28,24,6,1,422,1,1,4,5b0c5ae5641b1200010ee49d,422,24,10128,10128
29,24,6,0,-419,1,1,4,5b0c5ae5641b1200010ee49d,-419,24,-10056,-10056
30,66,6,1,405,1,1,4,5b0c5ae5641b1200010ee49d,405,66,26730,26730
32,65,6,0,-459,1,1,4,5b0c5ae5641b1200010ee49d,-459,65,-29835,-29835
33,29,6,1,406,1,1,4,5b0c5ae5641b1200010ee49d,406,29,11774,11774
34,24,6,0,-450,1,1,4,5b0c5ae5641b1200010ee49d,-450,24,-10800,-10800
35,68,6,1,416,1,1,4,5b0c5ae5641b1200010ee49d,416,68,28288,28288
36,28,6,1,460,1,1,4,5b0c5ae5641b1200010ee49d,460,28,12880,12880
37,49,6,1,472,1,1,4,5b0c5ae5641b1200010ee49d,472,49,23128,23128
38,12,6,0,-480,1,1,4,5b0c5ae5641b1200010ee49d,-480,12,-5760,-5760
40,81,6,0,-442,1,1,4,5b0c5ae5641b1200010ee49d,-442,81,-35802,-35802
41,44,6,1,495,1,1,4,5b0c5ae5641b1200010ee49d,495,44,21780,21780
42,82,6,1,422,1,1,4,5b0c5ae5641b1200010ee49d,422,82,34604,34604
43,57,6,1,430,1,1,4,5b0c5ae5641b1200010ee49d,430,57,24510,24510
44,3,6,0,-470,1,1,4,5b0c5ae5641b1200010ee49d,-470,3,-1410,-1410
46,23,6,0,-425,1,1,4,5b0c5ae5641b1200010ee49d,-425,23,-9775,-9775
47,11,6,1,470,1,1,4,5b0c5ae5641b1200010ee49d,470,11,5170,5170
48,83,6,0,-468,1,1,4,5b0c5ae5641b1200010ee49d,-468,83,-38844,-38844
1,40,4,0,-417,0,1,4,5b30dd61e223e800012bd935,0,0,-16680,0
2,13,2,0,-471,0,1,4,5b30dd61e223e800012bd935,0,0,-6123,0
3,42,4,0,-489,0,1,4,5b30dd61e223e800012bd935,0,0,-20538,0
4,82,6,1,478,0,1,4,5b30dd61e223e800012bd935,0,0,39196,0
5,92,1,0,-475,0,1,4,5b30dd61e223e800012bd935,0,0,-43700,0
7,85,4,1,490,0,1,4,5b30dd61e223e800012bd935,0,0,41650,0
8,4,1,1,409,0,1,4,5b30dd61e223e800012bd935,0,0,1636,0
9,74,3,0,-421,0,1,4,5b30dd61e223e800012bd935,0,0,-31154,0
11,63,4,1,424,0,1,4,5b30dd61e223e800012bd935,0,0,26712,0
12,66,6,1,475,0,1,4,5b30dd61e223e800012bd935,0,0,31350,0
13,10,0,0,-434,0,1,4,5b30dd61e223e800012bd935,0,0,-4340,0
14,74,5,1,432,0,1,4,5b30dd61e223e800012bd935,0,0,31968,0
15,74,2,1,407,0,1,4,5b30dd61e223e800012bd935,0,0,30118,0
17,87,2,1,435,0,1,4,5b30dd61e223e800012bd935,0,0,37845,0
18,35,5,1,417,0,1,4,5b30dd61e223e800012bd935,0,0,14595,0
19,38,1,0,-446,0,1,4,5b30dd61e223e800012bd935,0,0,-16948,0
20,94,0,1,443,0,1,4,5b30dd61e223e800012bd935,0,0,41642,0
21,66,3,0,-450,0,1,4,5b30dd61e223e800012bd935,0,0,-29700,0
22,74,1,0,-470,0,1,4,5b30dd61e223e800012bd935,0,0,-34780,0
24,16,5,1,430,0,1,4,5b30dd61e223e800012bd935,0,0,6880,0
25,52,2,0,-404,0,1,4,5b30dd61e223e800012bd935,0,0,-21008,0
27,67,1,0,-440,0,1,4,5b30dd61e223e800012bd935,0,0,-29480,0
28,20,0,0,-401,0,1,4,5b30dd61e223e800012bd935,0,0,-8020,0
29,76,3,0,-440,0,1,4,5b30dd61e223e800012bd935,0,0,-33440,0
30,77,2,0,-485,0,1,4,5b30dd61e223e800012bd935,0,0,-37345,0
32,76,1,0,-454,0,1,4,5b30dd61e223e800012bd935,0,0,-34504,0
33,39,5,1,422,0,1,4,5b30dd61e223e800012bd935,0,0,16458,0
34,65,1,0,-416,0,1,4,5b30dd61e223e800012bd935,0,0,-27040,0
35,38,6,1,435,0,1,4,5b30dd61e223e800012bd935,0,0,16530,0
36,14,6,1,400,0,1,4,5b30dd61e223e800012bd935,0,0,5600,0
37,15,0,0,-488,0,1,4,5b30dd61e223e800012bd935,0,0,-7320,0
38,12,6,1,450,0,1,4,5b30dd61e223e800012bd935,0,0,5400,0
40,71,2,0,-484,0,1,4,5b30dd61e223e800012bd935,0,0,-34364,0
41,21,6,1,459,0,1,4,5b30dd61e223e800012bd935,0,0,9639,0
42,52,0,0,-458,0,1,4,5b30dd61e223e800012bd935,0,0,-23816,0
43,19,4,1,413,0,1,4,5b30dd61e223e800012bd935,0,0,7847,0
44,75,0,0,-490,0,1,4,5b30dd61e223e800012bd935,0,0,-36750,0
46,38,6,1,495,0,1,4,5b30dd61e223e800012bd935,0,0,18810,0
47,83,6,1,494,0,1,4,5b30dd61e223e800012bd935,0,0,41002,0
48,55,2,1,427,0,1,4,5b30dd61e223e800012bd935,0,0,23485,0
1,65,6,0,-467,1,1,4,5b30dd61e223e800012bd935,-467,65,-30355,-30355
2,1,6,0,-444,1,1,4,5b30dd61e223e800012bd935,-444,1,-444,-444
3,2,6,0,-457,1,1,4,5b30dd61e223e800012bd935,-457,2,-914,-914
4,39,6,0,-406,1,1,4,5b30dd61e223e800012bd935,-406,39,-15834,-15834
5,1,6,1,456,1,1,4,5b30dd61e223e800012bd935,456,1,456,456
7,73,6,1,420,1,1,4,5b30dd61e223e800012bd935,420,73,30660,30660
8,1,6,0,-443,1,1,4,5b30dd61e223e800012bd935,-443,1,-443,-443
9,89,6,1,491,1,1,4,5b30dd61e223e800012bd935,491,89,43699,43699
11,38,6,1,464,1,1,4,5b30dd61e223e800012bd935,464,38,17632,17632
12,45,6,0,-415,1,1,4,5b30dd61e223e800012bd935,-415,45,-18675,-18675
13,46,6,0,-419,1,1,4,5b30dd61e223e800012bd935,-419,46,-19274,-19274
14,86,6,1,445,1,1,4,5b30dd61e223e800012bd935,445,86,38270,38270
15,52,6,0,-422,1,1,4,5b30dd61e223e800012bd935,-422,52,-21944,-21944
17,76,6,1,421,1,1,4,5b30dd61e223e800012bd935,421,76,31996,31996
18,4,6,0,-400,1,1,4,5b30dd61e223e800012bd935,-400,4,-1600,-1600
19,72,6,1,495,1,1,4,5b30dd61e223e800012bd935,495,72,35640,35640
20,9,6,1,495,1,1,4,5b30dd61e223e800012bd935,495,9,4455,4455
21,13,6,0,-441,1,1,4,5b30dd61e223e800012bd935,-441,13,-5733,-5733
