n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID,Old1
32,45,3,1,440,0,1,4,5f529a2d59f07c03f6c2f27f,0
33,3,0,1,472,0,1,4,5f529a2d59f07c03f6c2f27f,0
34,55,5,1,406,0,1,4,5f529a2d59f07c03f6c2f27f,0
35,41,4,1,458,0,1,4,5f529a2d59f07c03f6c2f27f,0
36,71,5,0,-405,0,1,4,5f529a2d59f07c03f6c2f27f,0
37,37,3,0,-481,0,1,4,5f529a2d59f07c03f6c2f27f,0
38,2,0,0,-401,0,1,4,5f529a2d59f07c03f6c2f27f,0
40,52,4,1,491,0,1,4,5f529a2d59f07c03f6c2f27f,0
41,52,4,1,406,0,1,4,5f529a2d59f07c03f6c2f27f,0
42,27,2,0,-462,0,1,4,5f529a2d59f07c03f6c2f27f,0
43,7,1,1,457,0,1,4,5f529a2d59f07c03f6c2f27f,0
44,28,4,0,-416,0,1,4,5f529a2d59f07c03f6c2f27f,0
46,68,5,0,-474,0,1,4,5f529a2d59f07c03f6c2f27f,0
47,37,2,0,-484,0,1,4,5f529a2d59f07c03f6c2f27f,0
48,8,2,1,413,0,1,4,5f529a2d59f07c03f6c2f27f,0
1,16,6,1,425,1,1,4,5f6388c21b14c5079764e750,0
2,1,6,1,417,1,1,4,5f6388c21b14c5079764e750,0
3,45,6,1,410,1,1,4,5f6388c21b14c5079764e750,0
4,1,5,1,471,1,1,4,5f6388c21b14c5079764e750,0
5,58,6,1,475,1,1,4,5f6388c21b14c5079764e750,0
7,22,6,1,453,1,1,4,5f6388c21b14c5079764e750,0
8,36,6,1,420,1,1,4,5f6388c21b14c5079764e750,0
9,43,6,1,496,1,1,4,5f6388c21b14c5079764e750,0
11,37,6,0,-496,1,1,4,5f6388c21b14c5079764e750,0
12,96,6,1,452,1,1,4,5f6388c21b14c5079764e750,0
13,21,6,1,446,1,1,4,5f6388c21b14c5079764e750,0
14,36,6,1,497,1,1,4,5f6388c21b14c5079764e750,0
15,70,6,0,-460,1,1,4,5f6388c21b14c5079764e750,0
17,24,6,1,419,1,1,4,5f6388c21b14c5079764e750,0
18,93,6,0,-406,1,1,4,5f6388c21b14c5079764e750,0
19,78,6,0,-436,1,1,4,5f6388c21b14c5079764e750,0
20,35,6,0,-400,1,1,4,5f6388c21b14c5079764e750,0
21,95,6,1,439,1,1,4,5f6388c21b14c5079764e750,0
22,76,6,0,-482,1,1,4,5f6388c21b14c5079764e750,0
24,57,6,0,-420,1,1,4,5f6388c21b14c5079764e750,0
25,58,6,0,-456,1,1,4,5f6388c21b14c5079764e750,0
27,91,6,1,431,1,1,4,5f6388c21b14c5079764e750,0
28,37,6,0,-402,1,1,4,5f6388c21b14c5079764e750,0
29,10,6,1,480,1,1,4,5f6388c21b14c5079764e750,0
30,38,6,1,401,1,1,4,5f6388c21b14c5079764e750,0
32,27,6,1,403,1,1,4,5f6388c21b14c5079764e750,0
33,47,6,1,452,1,1,4,5f6388c21b14c5079764e750,0
34,39,6,1,408,1,1,4,5f6388c21b14c5079764e750,0
35,62,6,1,416,1,1,4,5f6388c21b14c5079764e750,0
36,16,6,0,-403,1,1,4,5f6388c21b14c5079764e750,0
37,78,6,1,400,1,1,4,5f6388c21b14c5079764e750,0
38,6,6,1,424,1,1,4,5f6388c21b14c5079764e750,0
40,83,6,1,430,1,1,4,5f6388c21b14c5079764e750,0
41,66,6,1,455,1,1,4,5f6388c21b14c5079764e750,0
42,41,6,1,404,1,1,4,5f6388c21b14c5079764e750,0
43,72,6,0,-479,1,1,4,5f6388c21b14c5079764e750,0
44,31,6,0,-415,1,1,4,5f6388c21b14c5079764e750,0
46,23,6,0,-406,1,1,4,5f6388c21b14c5079764e750,0
47,30,6,0,-424,1,1,4,5f6388c21b14c5079764e750,0
48,10,6,0,-464,1,1,4,5f6388c21b14c5079764e750,0
1,41,6,1,424,0,1,4,5f6388c21b14c5079764e750,0
2,5,4,0,-434,0,1,4,5f6388c21b14c5079764e750,0
3,28,6,1,467,0,1,4,5f6388c21b14c5079764e750,0
4,10,5,0,-419,0,1,4,5f6388c21b14c5079764e750,0
5,2,4,0,-401,0,1,4,5f6388c21b14c5079764e750,0
7,13,6,0,-492,0,1,4,5f6388c21b14c5079764e750,0
8,90,6,0,-488,0,1,4,5f6388c21b14c5079764e750,0
9,40,6,1,404,0,1,4,5f6388c21b14c5079764e750,0
11,47,6,1,408,0,1,4,5f6388c21b14c5079764e750,0
12,9,5,0,-462,0,1,4,5f6388c21b14c5079764e750,0
13,89,6,0,-478,0,1,4,5f6388c21b14c5079764e750,0
14,40,6,1,408,0,1,4,5f6388c21b14c5079764e750,0
15,20,6,1,455,0,1,4,5f6388c21b14c5079764e750,0
17,87,6,0,-421,0,1,4,5f6388c21b14c5079764e750,0
18,80,6,0,-498,0,1,4,5f6388c21b14c5079764e750,0
19,26,6,0,-463,0,1,4,5f6388c21b14c5079764e750,0
20,19,6,1,486,0,1,4,5f6388c21b14c5079764e750,0
21,36,6,0,-429,0,1,4,5f6388c21b14c5079764e750,0
22,66,6,1,409,0,1,4,5f6388c21b14c5079764e750,0
24,8,6,1,431,0,1,4,5f6388c21b14c5079764e750,0
25,89,6,1,418,0,1,4,5f6388c21b14c5079764e750,0
27,22,6,1,449,0,1,4,5f6388c21b14c5079764e750,0
28,45,6,1,461,0,1,4,5f6388c21b14c5079764e750,0
29,82,6,1,472,0,1,4,5f6388c21b14c5079764e750,0
30,27,6,0,-498,0,1,4,5f6388c21b14c5079764e750,0
32,7,6,1,462,0,1,4,5f6388c21b14c5079764e750,0
33,43,6,1,431,0,1,4,5f6388c21b14c5079764e750,0
34,11,6,1,493,0,1,4,5f6388c21b14c5079764e750,0
35,84,6,1,493,0,1,4,5f6388c21b14c5079764e750,0
36,92,6,1,408,0,1,4,5f6388c21b14c5079764e750,0
37,93,6,1,471,0,1,4,5f6388c21b14c5079764e750,0
38,37,6,0,-419,0,1,4,5f6388c21b14c5079764e750,0
40,26,6,1,435,0,1,4,5f6388c21b14c5079764e750,0
41,54,6,0,-403,0,1,4,5f6388c21b14c5079764e750,0
42,86,6,1,413,0,1,4,5f6388c21b14c5079764e750,0
43,78,6,0,-499,0,1,4,5f6388c21b14c5079764e750,0
44,24,6,1,500,0,1,4,5f6388c21b14c5079764e750,0
46,34,6,1,402,0,1,4,5f6388c21b14c5079764e750,0
47,65,6,1,494,0,1,4,5f6388c21b14c5079764e750,0
48,41,6,0,-500,0,1,4,5f6388c21b14c5079764e750,0
1,26,2,0,-429,1,1,4,601d019311e8a602cf032726,0
2,80,5,1,405,1,1,4,601d019311e8a602cf032726,0
3,4,5,0,-456,1,1,4,601d019311e8a602cf032726,0
4,7,2,0,-437,1,1,4,601d019311e8a602cf032726,0
5,41,5,1,415,1,1,4,601d019311e8a602cf032726,0
7,89,5,1,420,1,1,4,601d019311e8a602cf032726,0
8,49,5,1,433,1,1,4,601d019311e8a602cf032726,0
9,37,2,0,-461,1,1,4,601d019311e8a602cf032726,0
11,67,4,1,469,1,1,4,601d019311e8a602cf032726,0
12,17,5,1,473,1,1,4,601d019311e8a602cf032726,0
13,13,5,1,428,1,1,4,601d019311e8a602cf032726,0
14,73,5,0,-491,1,1,4,601d019311e8a602cf032726,0
15,23,3,1,426,1,1,4,601d019311e8a602cf032726,0
17,61,5,0,-478,1,1,4,601d019311e8a602cf032726,0
18,87,4,1,414,1,1,4,601d019311e8a602cf032726,0
19,94,6,0,-469,1,1,4,601d019311e8a602cf032726,0
20,48,5,1,424,1,1,4,601d019311e8a602cf032726,0
21,60,3,1,455,1,1,4,601d019311e8a602cf032726,0
22,25,5,1,432,1,1,4,601d019311e8a602cf032726,0
24,28,5,0,-438,1,1,4,601d019311e8a602cf032726,0
25,75,6,1,488,1,1,4,601d019311e8a602cf032726,0
27,70,4,0,-425,1,1,4,601d019311e8a602cf032726,0
28,72,6,0,-467,1,1,4,601d019311e8a602cf032726,0
29,97,6,0,-478,1,1,4,601d019311e8a602cf032726,0
30,93,5,1,468,1,1,4,601d019311e8a602cf032726,0
32,55,5,1,499,1,1,4,601d019311e8a602cf032726,0
33,51,3,1,440,1,1,4,601d019311e8a602cf032726,0
34,86,4,0,-477,1,1,4,601d019311e8a602cf032726,0
35,45,5,0,-443,1,1,4,601d019311e8a602cf032726,0
36,89,6,0,-403,1,1,4,601d019311e8a602cf032726,0
37,84,5,0,-416,1,1,4,601d019311e8a602cf032726,0
38,55,5,0,-480,1,1,4,601d019311e8a602cf032726,0
40,57,5,0,-420,1,1,4,601d019311e8a602cf032726,0
41,41,6,0,-426,1,1,4,601d019311e8a602cf032726,0
42,29,4,1,453,1,1,4,601d019311e8a602cf032726,0
43,35,5,0,-405,1,1,4,601d019311e8a602cf032726,0
44,73,6,0,-420,1,1,4,601d019311e8a602cf032726,0
46,89,4,0,-413,1,1,4,601d019311e8a602cf032726,0
47,46,5,1,445,1,1,4,601d019311e8a602cf032726,0
48,36,5,1,450,1,1,4,601d019311e8a602cf032726,0
1,48,4,1,401,0,1,4,601d019311e8a602cf032726,0
2,49,5,0,-480,0,1,4,601d019311e8a602cf032726,0
3,56,2,0,-426,0,1,4,601d019311e8a602cf032726,0
4,67,5,0,-465,0,1,4,601d019311e8a602cf032726,0
5,65,1,1,487,0,1,4,601d019311e8a602cf032726,0
7,12,0,1,457,0,1,4,601d019311e8a602cf032726,0
8,15,0,0,-484,0,1,4,601d019311e8a602cf032726,0
9,39,1,1,439,0,1,4,601d019311e8a602cf032726,0
11,58,1,1,454,0,1,4,601d019311e8a602cf032726,0
12,49,5,0,-466,0,1,4,601d019311e8a602cf032726,0
13,14,6,0,-476,0,1,4,601d019311e8a602cf032726,0
14,59,1,1,477,0,1,4,601d019311e8a602cf032726,0
15,27,0,0,-475,0,1,4,601d019311e8a602cf032726,0
17,12,5,1,421,0,1,4,601d019311e8a602cf032726,0
18,67,0,0,-403,0,1,4,601d019311e8a602cf032726,0
19,70,1,0,-453,0,1,4,601d019311e8a602cf032726,0
20,35,3,1,462,0,1,4,601d019311e8a602cf032726,0
21,21,0,0,-477,0,1,4,601d019311e8a602cf032726,0
22,77,0,0,-475,0,1,4,601d019311e8a602cf032726,0
24,71,4,1,465,0,1,4,601d019311e8a602cf032726,0
25,40,0,0,-484,0,1,4,601d019311e8a602cf032726,0
27,49,3,1,477,0,1,4,601d019311e8a602cf032726,0
28,46,0,0,-430,0,1,4,601d019311e8a602cf032726,0
29,26,5,1,419,0,1,4,601d019311e8a602cf032726,0
30,76,0,0,-415,0,1,4,601d019311e8a602cf032726,0
32,28,5,1,426,0,1,4,601d019311e8a602cf032726,0
33,81,0,1,444,0,1,4,601d019311e8a602cf032726,0
34,22,5,1,450,0,1,4,601d019311e8a602cf032726,0
35,67,1,1,472,0,1,4,601d019311e8a602cf032726,0
36,88,0,0,-479,0,1,4,601d019311e8a602cf032726,0
37,71,0,0,-438,0,1,4,601d019311e8a602cf032726,0
38,12,3,1,428,0,1,4,601d019311e8a602cf032726,0
40,20,5,1,413,0,1,4,601d019311e8a602cf032726,0
41,99,0,1,480,0,1,4,601d019311e8a602cf032726,0
42,22,0,0,-468,0,1,4,601d019311e8a602cf032726,0
43,5,6,1,449,0,1,4,601d019311e8a602cf032726,0
44,96,0,1,404,0,1,4,601d019311e8a602cf032726,0
46,1,0,0,-480,0,1,4,601d019311e8a602cf032726,0
47,72,3,0,-443,0,1,4,601d019311e8a602cf032726,0
48,29,5,1,436,0,1,4,601d019311e8a602cf032726,0
1,11,0,0,-500,1,1,4,612cb8ab5ad60fc4504e073f,0
2,62,0,0,-485,1,1,4,612cb8ab5ad60fc4504e073f,0
3,74,0,1,421,1,1,4,612cb8ab5ad60fc4504e073f,0
4,98,6,0,-459,1,1,4,612cb8ab5ad60fc4504e073f,0
5,4,0,0,-419,1,1,4,612cb8ab5ad60fc4504e073f,0
7,45,3,0,-496,1,1,4,612cb8ab5ad60fc4504e073f,0
8,86,5,0,-455,1,1,4,612cb8ab5ad60fc4504e073f,0
9,53,3,1,417,1,1,4,612cb8ab5ad60fc4504e073f,0
11,35,0,0,-412,1,1,4,612cb8ab5ad60fc4504e073f,0
12,73,1,1,414,1,1,4,612cb8ab5ad60fc4504e073f,0
13,83,0,1,440,1,1,4,612cb8ab5ad60fc4504e073f,0
14,83,5,0,-415,1,1,4,612cb8ab5ad60fc4504e073f,0
15,89,5,0,-441,1,1,4,612cb8ab5ad60fc4504e073f,0
17,89,0,1,433,1,1,4,612cb8ab5ad60fc4504e073f,0
18,21,5,1,428,1,1,4,612cb8ab5ad60fc4504e073f,0
19,52,2,0,-474,1,1,4,612cb8ab5ad60fc4504e073f,0
20,12,5,1,435,1,1,4,612cb8ab5ad60fc4504e073f,0
21,27,6,1,428,1,1,4,612cb8ab5ad60fc4504e073f,0
22,56,2,1,419,1,1,4,612cb8ab5ad60fc4504e073f,0
24,27,0,0,-471,1,1,4,612cb8ab5ad60fc4504e073f,0
25,86,0,1,421,1,1,4,612cb8ab5ad60fc4504e073f,0
27,48,2,0,-460,1,1,4,612cb8ab5ad60fc4504e073f,0
28,18,6,1,443,1,1,4,612cb8ab5ad60fc4504e073f,0
29,36,0,0,-433,1,1,4,612cb8ab5ad60fc4504e073f,0
30,21,6,1,402,1,1,4,612cb8ab5ad60fc4504e073f,0
32,55,0,0,-442,1,1,4,612cb8ab5ad60fc4504e073f,0
33,77,0,1,401,1,1,4,612cb8ab5ad60fc4504e073f,0
34,7,0,0,-419,1,1,4,612cb8ab5ad60fc4504e073f,0
35,96,6,0,-448,1,1,4,612cb8ab5ad60fc4504e073f,0
36,95,0,1,406,1,1,4,612cb8ab5ad60fc4504e073f,0
37,86,6,0,-427,1,1,4,612cb8ab5ad60fc4504e073f,0
38,59,0,1,420,1,1,4,612cb8ab5ad60fc4504e073f,0
40,73,5,0,-410,1,1,4,612cb8ab5ad60fc4504e073f,0
41,70,4,0,-473,1,1,4,612cb8ab5ad60fc4504e073f,0
42,19,6,1,458,1,1,4,612cb8ab5ad60fc4504e073f,0
43,27,0,0,-479,1,1,4,612cb8ab5ad60fc4504e073f,0
44,6,6,1,400,1,1,4,612cb8ab5ad60fc4504e073f,0
46,39,0,0,-456,1,1,4,612cb8ab5ad60fc4504e073f,0
47,82,6,0,-500,1,1,4,612cb8ab5ad60fc4504e073f,0
48,28,0,0,-403,1,1,4,612cb8ab5ad60fc4504e073f,0
1,21,5,1,485,0,1,4,612cb8ab5ad60fc4504e073f,0
2,95,0,1,424,0,1,4,612cb8ab5ad60fc4504e073f,0
3,58,0,0,-424,0,1,4,612cb8ab5ad60fc4504e073f,0
4,91,0,1,459,0,1,4,612cb8ab5ad60fc4504e073f,0
5,60,3,1,469,0,1,4,612cb8ab5ad60fc4504e073f,0
7,67,0,0,-488,0,1,4,612cb8ab5ad60fc4504e073f,0
8,1,0,0,-467,0,1,4,612cb8ab5ad60fc4504e073f,0
9,55,1,0,-414,0,1,4,612cb8ab5ad60fc4504e073f,0
11,6,6,1,484,0,1,4,612cb8ab5ad60fc4504e073f,0
12,18,6,1,404,0,1,4,612cb8ab5ad60fc4504e073f,0
13,71,2,1,446,0,1,4,612cb8ab5ad60fc4504e073f,0
14,12,6,1,441,0,1,4,612cb8ab5ad60fc4504e073f,0
15,80,0,0,-435,0,1,4,612cb8ab5ad60fc4504e073f,0
17,76,3,1,441,0,1,4,612cb8ab5ad60fc4504e073f,0
18,11,6,1,477,0,1,4,612cb8ab5ad60fc4504e073f,0
19,9,0,0,-470,0,1,4,612cb8ab5ad60fc4504e073f,0
20,88,4,0,-455,0,1,4,612cb8ab5ad60fc4504e073f,0
21,52,3,1,415,0,1,4,612cb8ab5ad60fc4504e073f,0
22,61,2,1,484,0,1,4,612cb8ab5ad60fc4504e073f,0
24,79,5,0,-479,0,1,4,612cb8ab5ad60fc4504e073f,0
25,86,6,0,-470,0,1,4,612cb8ab5ad60fc4504e073f,0
27,91,6,0,-464,0,1,4,612cb8ab5ad60fc4504e073f,0
28,76,0,1,420,0,1,4,612cb8ab5ad60fc4504e073f,0
29,7,6,1,449,0,1,4,612cb8ab5ad60fc4504e073f,0
30,42,4,1,406,0,1,4,612cb8ab5ad60fc4504e073f,0
32,62,4,0,-491,0,1,4,612cb8ab5ad60fc4504e073f,0
33,5,6,1,479,0,1,4,612cb8ab5ad60fc4504e073f,0
34,29,0,0,-455,0,1,4,612cb8ab5ad60fc4504e073f,0
35,77,3,0,-468,0,1,4,612cb8ab5ad60fc4504e073f,0
36,73,3,0,-483,0,1,4,612cb8ab5ad60fc4504e073f,0
37,13,0,0,-436,0,1,4,612cb8ab5ad60fc4504e073f,0
38,60,2,1,449,0,1,4,612cb8ab5ad60fc4504e073f,0
40,80,0,1,437,0,1,4,612cb8ab5ad60fc4504e073f,0
41,84,0,1,425,0,1,4,612cb8ab5ad60fc4504e073f,0
42,74,1,1,448,0,1,4,612cb8ab5ad60fc4504e073f,0
43,41,3,0,-422,0,1,4,612cb8ab5ad60fc4504e073f,0
44,60,3,0,-499,0,1,4,612cb8ab5ad60fc4504e073f,0
46,58,2,0,-474,0,1,4,612cb8ab5ad60fc4504e073f,0
47,76,5,0,-480,0,1,4,612cb8ab5ad60fc4504e073f,0
48,88,0,1,446,0,1,4,612cb8ab5ad60fc4504e073f,0
1,27,6,0,-418,1,1,4,6133f3628fdedfebed160525,0
2,79,6,1,407,1,1,4,6133f3628fdedfebed160525,0
3,24,6,0,-459,1,1,4,6133f3628fdedfebed160525,0
4,3,6,0,-433,1,1,4,6133f3628fdedfebed160525,0
5,82,6,0,-440,1,1,4,6133f3628fdedfebed160525,0
7,53,6,0,-402,1,1,4,6133f3628fdedfebed160525,0
8,85,6,1,489,1,1,4,6133f3628fdedfebed160525,0
9,98,6,1,411,1,1,4,6133f3628fdedfebed160525,0
11,54,6,1,454,1,1,4,6133f3628fdedfebed160525,0
12,7,6,0,-468,1,1,4,6133f3628fdedfebed160525,0
13,29,6,1,409,1,1,4,6133f3628fdedfebed160525,0
14,27,6,0,-460,1,1,4,6133f3628fdedfebed160525,0
15,7,6,1,494,1,1,4,6133f3628fdedfebed160525,0
17,5,6,1,467,1,1,4,6133f3628fdedfebed160525,0
18,30,6,0,-406,1,1,4,6133f3628fdedfebed160525,0
19,98,6,0,-422,1,1,4,6133f3628fdedfebed160525,0
20,41,6,0,-441,1,1,4,6133f3628fdedfebed160525,0
21,27,6,1,401,1,1,4,6133f3628fdedfebed160525,0
22,27,6,0,-440,1,1,4,6133f3628fdedfebed160525,0
24,95,6,0,-467,1,1,4,6133f3628fdedfebed160525,0
25,38,6,1,486,1,1,4,6133f3628fdedfebed160525,0
27,81,6,0,-422,1,1,4,6133f3628fdedfebed160525,0
28,97,6,0,-431,1,1,4,6133f3628fdedfebed160525,0
29,35,6,1,444,1,1,4,6133f3628fdedfebed160525,0
30,79,6,1,425,1,1,4,6133f3628fdedfebed160525,0
32,58,6,1,481,1,1,4,6133f3628fdedfebed160525,0
33,44,6,1,458,1,1,4,6133f3628fdedfebed160525,0
34,48,6,0,-466,1,1,4,6133f3628fdedfebed160525,0
35,17,6,0,-463,1,1,4,6133f3628fdedfebed160525,0
36,38,6,1,411,1,1,4,6133f3628fdedfebed160525,0
37,75,6,0,-455,1,1,4,6133f3628fdedfebed160525,0
38,41,6,1,489,1,1,4,6133f3628fdedfebed160525,0
40,31,6,0,-411,1,1,4,6133f3628fdedfebed160525,0
41,77,6,0,-445,1,1,4,6133f3628fdedfebed160525,0
42,95,6,0,-402,1,1,4,6133f3628fdedfebed160525,0
43,28,6,1,498,1,1,4,6133f3628fdedfebed160525,0
44,21,6,0,-495,1,1,4,6133f3628fdedfebed160525,0
46,30,6,1,474,1,1,4,6133f3628fdedfebed160525,0
47,62,6,0,-406,1,1,4,6133f3628fdedfebed160525,0
48,84,6,1,481,1,1,4,6133f3628fdedfebed160525,0
1,92,6,0,-459,0,1,4,6133f3628fdedfebed160525,0
2,63,6,1,499,0,1,4,6133f3628fdedfebed160525,0
3,59,6,1,479,0,1,4,6133f3628fdedfebed160525,0
4,28,6,0,-434,0,1,4,6133f3628fdedfebed160525,0
5,71,6,1,445,0,1,4,6133f3628fdedfebed160525,0
7,4,6,0,-433,0,1,4,6133f3628fdedfebed160525,0
8,9,6,1,432,0,1,4,6133f3628fdedfebed160525,0
9,69,6,0,-483,0,1,4,6133f3628fdedfebed160525,0
11,13,6,1,440,0,1,4,6133f3628fdedfebed160525,0
12,1,6,1,486,0,1,4,6133f3628fdedfebed160525,0
13,93,6,1,466,0,1,4,6133f3628fdedfebed160525,0
14,10,6,1,414,0,1,4,6133f3628fdedfebed160525,0
15,73,6,1,419,0,1,4,6133f3628fdedfebed160525,0
17,78,6,0,-424,0,1,4,6133f3628fdedfebed160525,0
18,4,6,1,491,0,1,4,6133f3628fdedfebed160525,0
19,28,6,0,-466,0,1,4,6133f3628fdedfebed160525,0
20,58,6,1,459,0,1,4,6133f3628fdedfebed160525,0
21,12,6,1,474,0,1,4,6133f3628fdedfebed160525,0
22,51,6,0,-444,0,1,4,6133f3628fdedfebed160525,0
24,92,6,0,-497,0,1,4,6133f3628fdedfebed160525,0
25,70,6,0,-471,0,1,4,6133f3628fdedfebed160525,0
27,87,6,1,468,0,1,4,6133f3628fdedfebed160525,0
28,31,6,0,-465,0,1,4,6133f3628fdedfebed160525,0
29,51,6,1,490,0,1,4,6133f3628fdedfebed160525,0
30,97,6,1,492,0,1,4,6133f3628fdedfebed160525,0
32,85,6,0,-474,0,1,4,6133f3628fdedfebed160525,0
33,86,6,1,404,0,1,4,6133f3628fdedfebed160525,0
34,22,6,1,464,0,1,4,6133f3628fdedfebed160525,0
35,99,6,1,488,0,1,4,6133f3628fdedfebed160525,0
36,84,6,1,451,0,1,4,6133f3628fdedfebed160525,0
37,55,6,1,469,0,1,4,6133f3628fdedfebed160525,0
38,69,6,1,437,0,1,4,6133f3628fdedfebed160525,0
40,12,6,1,446,0,1,4,6133f3628fdedfebed160525,0
41,69,6,0,-405,0,1,4,6133f3628fdedfebed160525,0
42,32,6,1,493,0,1,4,6133f3628fdedfebed160525,0
43,12,6,1,446,0,1,4,6133f3628fdedfebed160525,0
44,95,6,1,457,0,1,4,6133f3628fdedfebed160525,0
46,72,6,0,-417,0,1,4,6133f3628fdedfebed160525,0
47,95,6,1,485,0,1,4,6133f3628fdedfebed160525,0
48,45,6,1,421,0,1,4,6133f3628fdedfebed160525,0
1,37,1,0,-451,0,1,4,6164b0c07cd2378a2d55c4c3,0
2,33,0,0,-496,0,1,4,6164b0c07cd2378a2d55c4c3,0
3,31,1,1,407,0,1,4,6164b0c07cd2378a2d55c4c3,0
4,30,0,1,443,0,1,4,6164b0c07cd2378a2d55c4c3,0
5,18,1,1,489,0,1,4,6164b0c07cd2378a2d55c4c3,0
7,58,2,1,427,0,1,4,6164b0c07cd2378a2d55c4c3,0
8,77,5,0,-473,0,1,4,6164b0c07cd2378a2d55c4c3,0
9,93,2,0,-456,0,1,4,6164b0c07cd2378a2d55c4c3,0
11,53,2,1,409,0,1,4,6164b0c07cd2378a2d55c4c3,0
12,29,3,1,500,0,1,4,6164b0c07cd2378a2d55c4c3,0
13,79,2,0,-402,0,1,4,6164b0c07cd2378a2d55c4c3,0
14,92,3,0,-461,0,1,4,6164b0c07cd2378a2d55c4c3,0
15,43,2,0,-448,0,1,4,6164b0c07cd2378a2d55c4c3,0
17,31,1,1,480,0,1,4,6164b0c07cd2378a2d55c4c3,0
18,33,2,1,500,0,1,4,6164b0c07cd2378a2d55c4c3,0
19,56,2,0,-487,0,1,4,6164b0c07cd2378a2d55c4c3,0
20,17,2,0,-476,0,1,4,6164b0c07cd2378a2d55c4c3,0
21,60,1,0,-412,0,1,4,6164b0c07cd2378a2d55c4c3,0
22,69,3,1,489,0,1,4,6164b0c07cd2378a2d55c4c3,0
24,2,3,0,-421,0,1,4,6164b0c07cd2378a2d55c4c3,0
25,95,2,0,-427,0,1,4,6164b0c07cd2378a2d55c4c3,0
27,61,1,1,492,0,1,4,6164b0c07cd2378a2d55c4c3,0
28,80,1,0,-446,0,1,4,6164b0c07cd2378a2d55c4c3,0
29,51,1,0,-402,0,1,4,6164b0c07cd2378a2d55c4c3,0
30,20,1,0,-481,0,1,4,6164b0c07cd2378a2d55c4c3,0
32,73,1,0,-423,0,1,4,6164b0c07cd2378a2d55c4c3,0
33,41,1,0,-500,0,1,4,6164b0c07cd2378a2d55c4c3,0
34,43,1,1,472,0,1,4,6164b0c07cd2378a2d55c4c3,0
35,67,1,1,484,0,1,4,6164b0c07cd2378a2d55c4c3,0
36,44,1,0,-500,0,1,4,6164b0c07cd2378a2d55c4c3,0
37,24,1,0,-435,0,1,4,6164b0c07cd2378a2d55c4c3,0
38,87,1,0,-500,0,1,4,6164b0c07cd2378a2d55c4c3,0
40,50,1,0,-491,0,1,4,6164b0c07cd2378a2d55c4c3,0
41,46,1,1,498,0,1,4,6164b0c07cd2378a2d55c4c3,0
42,49,1,1,426,0,1,4,6164b0c07cd2378a2d55c4c3,0
43,71,1,0,-484,0,1,4,6164b0c07cd2378a2d55c4c3,0
44,17,0,1,487,0,1,4,6164b0c07cd2378a2d55c4c3,0
46,72,0,0,-492,0,1,4,6164b0c07cd2378a2d55c4c3,0
47,64,1,0,-473,0,1,4,6164b0c07cd2378a2d55c4c3,0
48,94,1,0,-411,0,1,4,6164b0c07cd2378a2d55c4c3,0
1,76,6,0,-452,1,1,4,6168b61ad8c0d63b37a92109,0
2,41,6,1,477,1,1,4,6168b61ad8c0d63b37a92109,0
3,65,6,1,416,1,1,4,6168b61ad8c0d63b37a92109,0
4,99,6,0,-416,1,1,4,6168b61ad8c0d63b37a92109,0
5,85,6,1,436,1,1,4,6168b61ad8c0d63b37a92109,0
7,87,6,1,418,1,1,4,6168b61ad8c0d63b37a92109,0
8,5,6,0,-434,1,1,4,6168b61ad8c0d63b37a92109,0
9,71,6,0,-444,1,1,4,6168b61ad8c0d63b37a92109,0
11,90,6,0,-442,1,1,4,6168b61ad8c0d63b37a92109,0
12,7,6,0,-487,1,1,4,6168b61ad8c0d63b37a92109,0
13,76,6,1,455,1,1,4,6168b61ad8c0d63b37a92109,0
14,4,6,0,-440,1,1,4,6168b61ad8c0d63b37a92109,0
15,95,6,0,-486,1,1,4,6168b61ad8c0d63b37a92109,0
17,2,6,1,499,1,1,4,6168b61ad8c0d63b37a92109,0
18,38,6,0,-420,1,1,4,6168b61ad8c0d63b37a92109,0
19,71,6,0,-492,1,1,4,6168b61ad8c0d63b37a92109,0
20,62,6,0,-471,1,1,4,6168b61ad8c0d63b37a92109,0
21,37,6,1,467,1,1,4,6168b61ad8c0d63b37a92109,0
22,85,6,1,434,1,1,4,6168b61ad8c0d63b37a92109,0
24,81,6,0,-452,1,1,4,6168b61ad8c0d63b37a92109,0
25,40,6,0,-411,1,1,4,6168b61ad8c0d63b37a92109,0
27,89,6,1,407,1,1,4,6168b61ad8c0d63b37a92109,0
28,78,6,1,419,1,1,4,6168b61ad8c0d63b37a92109,0
29,4,6,1,472,1,1,4,6168b61ad8c0d63b37a92109,0
30,19,6,1,405,1,1,4,6168b61ad8c0d63b37a92109,0
32,39,6,0,-476,1,1,4,6168b61ad8c0d63b37a92109,0
33,28,6,1,429,1,1,4,6168b61ad8c0d63b37a92109,0
34,12,6,1,433,1,1,4,6168b61ad8c0d63b37a92109,0
35,55,6,1,404,1,1,4,6168b61ad8c0d63b37a92109,0
36,50,6,1,481,1,1,4,6168b61ad8c0d63b37a92109,0
37,12,6,0,-473,1,1,4,6168b61ad8c0d63b37a92109,0
38,96,6,1,477,1,1,4,6168b61ad8c0d63b37a92109,0
40,58,6,1,418,1,1,4,6168b61ad8c0d63b37a92109,0
