n_trial,uncertainty,share,Predicted_MC_1up,Predicted_MC,Instr,Task1Seek,check,ID,mc_model,,ValInstr,UncIntr,ValUnc,3Qway
33,89,6,1,448,0,2,4,5b30dd61e223e800012bd935,466,0,0,0,41474,0
34,61,6,1,405,0,2,4,5b30dd61e223e800012bd935,415,0,0,0,25315,0
35,82,2,0,-486,0,2,4,5b30dd61e223e800012bd935,-469,0,0,0,-38458,0
36,19,2,0,-442,0,2,4,5b30dd61e223e800012bd935,-442,0,0,0,-8398,0
37,82,6,1,422,0,2,4,5b30dd61e223e800012bd935,434,0,0,0,35588,0
38,29,3,0,-433,0,2,4,5b30dd61e223e800012bd935,-433,0,0,0,-12557,0
40,86,2,0,-487,0,2,4,5b30dd61e223e800012bd935,-487,0,0,0,-41882,0
41,3,3,0,-424,0,2,4,5b30dd61e223e800012bd935,-424,0,0,0,-1272,0
42,5,3,0,-474,0,2,4,5b30dd61e223e800012bd935,-474,0,0,0,-2370,0
43,70,2,0,-443,0,2,4,5b30dd61e223e800012bd935,-443,0,0,0,-31010,0
44,51,5,1,400,0,2,4,5b30dd61e223e800012bd935,400,0,0,0,20400,0
46,35,3,0,-493,0,2,4,5b30dd61e223e800012bd935,473,0,0,0,16555,0
47,60,2,0,-441,0,2,4,5b30dd61e223e800012bd935,-441,0,0,0,-26460,0
48,96,6,0,-419,0,2,4,5b30dd61e223e800012bd935,454,0,0,0,43584,0
1,69,6,0,-485,1,2,4,5b30dd61e223e800012bd935,496,0,496,69,34224,34224
2,98,4,1,475,1,2,4,5b30dd61e223e800012bd935,438,0,438,98,42924,42924
3,7,1,1,486,1,2,4,5b30dd61e223e800012bd935,486,0,486,7,3402,3402
4,49,4,1,454,1,2,4,5b30dd61e223e800012bd935,420,0,420,49,20580,20580
5,39,6,0,-401,1,2,4,5b30dd61e223e800012bd935,456,0,456,39,17784,17784
7,44,2,0,-442,1,2,4,5b30dd61e223e800012bd935,-442,0,-442,44,-19448,-19448
8,82,5,0,-492,1,2,4,5b30dd61e223e800012bd935,491,0,491,82,40262,40262
9,33,2,1,403,1,2,4,5b30dd61e223e800012bd935,403,0,403,33,13299,13299
11,94,6,0,-477,1,2,4,5b30dd61e223e800012bd935,464,0,464,94,43616,43616
12,54,3,1,427,1,2,4,5b30dd61e223e800012bd935,424,0,424,54,22896,22896
13,95,4,0,-427,1,2,4,5b30dd61e223e800012bd935,-435,0,-435,95,-41325,-41325
14,87,5,1,406,1,2,4,5b30dd61e223e800012bd935,-486,0,-486,87,-42282,-42282
15,55,4,1,403,1,2,4,5b30dd61e223e800012bd935,402,0,402,55,22110,22110
17,83,3,1,424,1,2,4,5b30dd61e223e800012bd935,422,0,422,83,35026,35026
18,59,2,1,401,1,2,4,5b30dd61e223e800012bd935,401,0,401,59,23659,23659
19,50,5,1,403,1,2,4,5b30dd61e223e800012bd935,416,0,416,50,20800,20800
20,57,5,0,-477,1,2,4,5b30dd61e223e800012bd935,-477,0,-477,57,-27189,-27189
21,84,1,1,404,1,2,4,5b30dd61e223e800012bd935,404,0,404,84,33936,33936
22,5,0,1,497,1,2,4,5b30dd61e223e800012bd935,497,0,497,5,2485,2485
24,19,2,1,467,1,2,4,5b30dd61e223e800012bd935,467,0,467,19,8873,8873
25,90,5,1,462,1,2,4,5b30dd61e223e800012bd935,460,0,460,90,41400,41400
27,63,6,0,-435,1,2,4,5b30dd61e223e800012bd935,438,0,438,63,27594,27594
28,56,5,1,410,1,2,4,5b30dd61e223e800012bd935,422,0,422,56,23632,23632
29,47,4,1,470,1,2,4,5b30dd61e223e800012bd935,470,0,470,47,22090,22090
30,40,2,0,-469,1,2,4,5b30dd61e223e800012bd935,-469,0,-469,40,-18760,-18760
32,93,5,0,-494,1,2,4,5b30dd61e223e800012bd935,414,0,414,93,38502,38502
33,41,5,0,-417,1,2,4,5b30dd61e223e800012bd935,-441,0,-441,41,-18081,-18081
34,35,4,0,-440,1,2,4,5b30dd61e223e800012bd935,-440,0,-440,35,-15400,-15400
35,85,3,1,478,1,2,4,5b30dd61e223e800012bd935,-451,0,-451,85,-38335,-38335
36,20,2,0,-482,1,2,4,5b30dd61e223e800012bd935,-482,0,-482,20,-9640,-9640
37,46,4,0,-402,1,2,4,5b30dd61e223e800012bd935,-402,0,-402,46,-18492,-18492
38,65,5,1,444,1,2,4,5b30dd61e223e800012bd935,444,0,444,65,28860,28860
40,94,3,0,-483,1,2,4,5b30dd61e223e800012bd935,-468,0,-468,94,-43992,-43992
41,32,3,1,427,1,2,4,5b30dd61e223e800012bd935,438,0,438,32,14016,14016
42,93,6,1,451,1,2,4,5b30dd61e223e800012bd935,499,0,499,93,46407,46407
43,58,4,1,445,1,2,4,5b30dd61e223e800012bd935,445,0,445,58,25810,25810
44,94,5,1,471,1,2,4,5b30dd61e223e800012bd935,426,0,426,94,40044,40044
46,9,1,0,-489,1,2,4,5b30dd61e223e800012bd935,-489,0,-489,9,-4401,-4401
47,24,1,0,-427,1,2,4,5b30dd61e223e800012bd935,-427,0,-427,24,-10248,-10248
48,83,2,0,-464,1,2,4,5b30dd61e223e800012bd935,-418,0,-418,83,-34694,-34694
1,92,4,0,-466,0,2,4,5b6b5b2460247f000117767e,499,0,0,0,45908,0
2,32,2,1,450,0,2,4,5b6b5b2460247f000117767e,450,0,0,0,14400,0
3,65,2,0,-490,0,2,4,5b6b5b2460247f000117767e,-425,0,0,0,-27625,0
4,83,0,1,482,0,2,4,5b6b5b2460247f000117767e,-476,0,0,0,-39508,0
5,12,0,0,-421,0,2,4,5b6b5b2460247f000117767e,-421,0,0,0,-5052,0
7,13,0,0,-472,0,2,4,5b6b5b2460247f000117767e,-472,0,0,0,-6136,0
8,21,3,1,442,0,2,4,5b6b5b2460247f000117767e,-462,0,0,0,-9702,0
9,60,0,1,406,0,2,4,5b6b5b2460247f000117767e,405,0,0,0,24300,0
11,94,0,1,443,0,2,4,5b6b5b2460247f000117767e,-438,0,0,0,-41172,0
12,79,0,1,411,0,2,4,5b6b5b2460247f000117767e,427,0,0,0,33733,0
13,92,1,0,-499,0,2,4,5b6b5b2460247f000117767e,474,0,0,0,43608,0
14,32,1,0,-465,0,2,4,5b6b5b2460247f000117767e,-465,0,0,0,-14880,0
15,11,0,0,-419,0,2,4,5b6b5b2460247f000117767e,-410,0,0,0,-4510,0
17,68,0,1,479,0,2,4,5b6b5b2460247f000117767e,479,0,0,0,32572,0
18,16,0,1,452,0,2,4,5b6b5b2460247f000117767e,452,0,0,0,7232,0
19,82,0,1,487,0,2,4,5b6b5b2460247f000117767e,-427,0,0,0,-35014,0
20,2,0,1,459,0,2,4,5b6b5b2460247f000117767e,459,0,0,0,918,0
21,43,0,0,-496,0,2,4,5b6b5b2460247f000117767e,-496,0,0,0,-21328,0
22,54,0,0,-403,0,2,4,5b6b5b2460247f000117767e,-403,0,0,0,-21762,0
24,27,0,1,481,0,2,4,5b6b5b2460247f000117767e,481,0,0,0,12987,0
25,41,0,0,-416,0,2,4,5b6b5b2460247f000117767e,-461,0,0,0,-18901,0
27,38,0,0,-430,0,2,4,5b6b5b2460247f000117767e,-430,0,0,0,-16340,0
28,70,1,1,465,0,2,4,5b6b5b2460247f000117767e,465,0,0,0,32550,0
29,12,0,1,484,0,2,4,5b6b5b2460247f000117767e,484,0,0,0,5808,0
30,57,0,1,482,0,2,4,5b6b5b2460247f000117767e,482,0,0,0,27474,0
32,2,1,0,-415,0,2,4,5b6b5b2460247f000117767e,-415,0,0,0,-830,0
33,22,1,0,-452,0,2,4,5b6b5b2460247f000117767e,-452,0,0,0,-9944,0
34,2,1,0,-495,0,2,4,5b6b5b2460247f000117767e,-495,0,0,0,-990,0
35,13,1,1,423,0,2,4,5b6b5b2460247f000117767e,423,0,0,0,5499,0
36,53,1,0,-450,0,2,4,5b6b5b2460247f000117767e,-450,0,0,0,-23850,0
37,68,0,1,477,0,2,4,5b6b5b2460247f000117767e,-493,0,0,0,-33524,0
38,77,3,0,-460,0,2,4,5b6b5b2460247f000117767e,481,0,0,0,37037,0
40,4,1,1,455,0,2,4,5b6b5b2460247f000117767e,455,0,0,0,1820,0
41,45,1,1,455,0,2,4,5b6b5b2460247f000117767e,-411,0,0,0,-18495,0
42,95,0,0,-402,0,2,4,5b6b5b2460247f000117767e,-425,0,0,0,-40375,0
43,82,2,0,-422,0,2,4,5b6b5b2460247f000117767e,487,0,0,0,39934,0
44,86,1,1,404,0,2,4,5b6b5b2460247f000117767e,404,0,0,0,34744,0
46,49,1,1,496,0,2,4,5b6b5b2460247f000117767e,430,0,0,0,21070,0
47,79,1,0,-432,0,2,4,5b6b5b2460247f000117767e,442,0,0,0,34918,0
48,83,1,0,-407,0,2,4,5b6b5b2460247f000117767e,-407,0,0,0,-33781,0
1,18,6,1,463,1,2,4,5b6b5b2460247f000117767e,466,0,466,18,8388,8388
2,52,6,1,470,1,2,4,5b6b5b2460247f000117767e,447,0,447,52,23244,23244
3,51,6,1,449,1,2,4,5b6b5b2460247f000117767e,467,0,467,51,23817,23817
4,93,6,1,409,1,2,4,5b6b5b2460247f000117767e,434,0,434,93,40362,40362
5,87,6,1,411,1,2,4,5b6b5b2460247f000117767e,478,0,478,87,41586,41586
7,96,6,0,-486,1,2,4,5b6b5b2460247f000117767e,489,0,489,96,46944,46944
8,88,6,0,-460,1,2,4,5b6b5b2460247f000117767e,452,0,452,88,39776,39776
9,25,6,0,-476,1,2,4,5b6b5b2460247f000117767e,466,0,466,25,11650,11650
11,31,2,1,489,1,2,4,5b6b5b2460247f000117767e,-448,0,-448,31,-13888,-13888
12,20,1,0,-415,1,2,4,5b6b5b2460247f000117767e,-415,0,-415,20,-8300,-8300
13,16,1,0,-494,1,2,4,5b6b5b2460247f000117767e,-494,0,-494,16,-7904,-7904
14,73,6,0,-466,1,2,4,5b6b5b2460247f000117767e,495,0,495,73,36135,36135
15,63,1,0,-500,1,2,4,5b6b5b2460247f000117767e,-500,0,-500,63,-31500,-31500
17,38,5,1,494,1,2,4,5b6b5b2460247f000117767e,497,0,497,38,18886,18886
18,64,1,0,-406,1,2,4,5b6b5b2460247f000117767e,-406,0,-406,64,-25984,-25984
19,87,1,1,458,1,2,4,5b6b5b2460247f000117767e,429,0,429,87,37323,37323
20,56,1,1,422,1,2,4,5b6b5b2460247f000117767e,441,0,441,56,24696,24696
21,57,1,0,-427,1,2,4,5b6b5b2460247f000117767e,-427,0,-427,57,-24339,-24339
22,73,0,0,-459,1,2,4,5b6b5b2460247f000117767e,-469,0,-469,73,-34237,-34237
24,48,6,0,-421,1,2,4,5b6b5b2460247f000117767e,474,0,474,48,22752,22752
25,66,1,0,-494,1,2,4,5b6b5b2460247f000117767e,-459,0,-459,66,-30294,-30294
27,85,0,1,454,1,2,4,5b6b5b2460247f000117767e,-448,0,-448,85,-38080,-38080
28,90,6,0,-402,1,2,4,5b6b5b2460247f000117767e,411,0,411,90,36990,36990
29,85,1,1,476,1,2,4,5b6b5b2460247f000117767e,-453,0,-453,85,-38505,-38505
30,63,1,0,-468,1,2,4,5b6b5b2460247f000117767e,-468,0,-468,63,-29484,-29484
32,19,3,0,-470,1,2,4,5b6b5b2460247f000117767e,-470,0,-470,19,-8930,-8930
33,33,2,1,443,1,2,4,5b6b5b2460247f000117767e,443,0,443,33,14619,14619
34,97,6,0,-497,1,2,4,5b6b5b2460247f000117767e,409,0,409,97,39673,39673
35,9,2,1,407,1,2,4,5b6b5b2460247f000117767e,407,0,407,9,3663,3663
36,98,1,0,-436,1,2,4,5b6b5b2460247f000117767e,-436,0,-436,98,-42728,-42728
37,42,1,0,-453,1,2,4,5b6b5b2460247f000117767e,-453,0,-453,42,-19026,-19026
38,77,5,0,-487,1,2,4,5b6b5b2460247f000117767e,406,0,406,77,31262,31262
40,49,2,1,495,1,2,4,5b6b5b2460247f000117767e,495,0,495,49,24255,24255
41,40,1,0,-407,1,2,4,5b6b5b2460247f000117767e,-407,0,-407,40,-16280,-16280
42,34,5,1,407,1,2,4,5b6b5b2460247f000117767e,452,0,452,34,15368,15368
43,74,5,1,403,1,2,4,5b6b5b2460247f000117767e,492,0,492,74,36408,36408
44,4,1,1,450,1,2,4,5b6b5b2460247f000117767e,450,0,450,4,1800,1800
46,16,1,1,422,1,2,4,5b6b5b2460247f000117767e,422,0,422,16,6752,6752
47,75,0,1,432,1,2,4,5b6b5b2460247f000117767e,-445,0,-445,75,-33375,-33375
48,50,0,0,-418,1,2,4,5b6b5b2460247f000117767e,-450,0,-450,50,-22500,-22500
1,61,0,1,437,0,2,4,5b6ec83b66b71700012d58cb,437,0,0,0,26657,0
2,75,0,1,476,0,2,4,5b6ec83b66b71700012d58cb,476,0,0,0,35700,0
3,82,1,0,-422,0,2,4,5b6ec83b66b71700012d58cb,-431,0,0,0,-35342,0
4,7,0,1,477,0,2,4,5b6ec83b66b71700012d58cb,477,0,0,0,3339,0
5,96,3,1,441,0,2,4,5b6ec83b66b71700012d58cb,494,0,0,0,47424,0
7,21,0,1,431,0,2,4,5b6ec83b66b71700012d58cb,431,0,0,0,9051,0
8,34,6,1,404,0,2,4,5b6ec83b66b71700012d58cb,-437,0,0,0,-14858,0
9,20,5,1,421,0,2,4,5b6ec83b66b71700012d58cb,-458,0,0,0,-9160,0
11,48,2,0,-401,0,2,4,5b6ec83b66b71700012d58cb,-444,0,0,0,-21312,0
12,95,4,1,416,0,2,4,5b6ec83b66b71700012d58cb,460,0,0,0,43700,0
13,95,5,0,-440,0,2,4,5b6ec83b66b71700012d58cb,-465,0,0,0,-44175,0
14,87,5,1,409,0,2,4,5b6ec83b66b71700012d58cb,-413,0,0,0,-35931,0
15,15,0,0,-404,0,2,4,5b6ec83b66b71700012d58cb,-404,0,0,0,-6060,0
17,79,5,0,-488,0,2,4,5b6ec83b66b71700012d58cb,442,0,0,0,34918,0
18,40,6,1,494,0,2,4,5b6ec83b66b71700012d58cb,-421,0,0,0,-16840,0
19,64,1,1,430,0,2,4,5b6ec83b66b71700012d58cb,430,0,0,0,27520,0
20,62,3,0,-407,0,2,4,5b6ec83b66b71700012d58cb,-407,0,0,0,-25234,0
21,67,5,1,471,0,2,4,5b6ec83b66b71700012d58cb,-444,0,0,0,-29748,0
22,7,0,0,-492,0,2,4,5b6ec83b66b71700012d58cb,-492,0,0,0,-3444,0
24,44,3,1,444,0,2,4,5b6ec83b66b71700012d58cb,469,0,0,0,20636,0
25,1,0,1,442,0,2,4,5b6ec83b66b71700012d58cb,442,0,0,0,442,0
27,67,4,0,-414,0,2,4,5b6ec83b66b71700012d58cb,418,0,0,0,28006,0
28,22,2,1,404,0,2,4,5b6ec83b66b71700012d58cb,404,0,0,0,8888,0
29,35,5,1,422,0,2,4,5b6ec83b66b71700012d58cb,-415,0,0,0,-14525,0
30,13,0,1,480,0,2,4,5b6ec83b66b71700012d58cb,480,0,0,0,6240,0
32,9,0,1,434,0,2,4,5b6ec83b66b71700012d58cb,434,0,0,0,3906,0
33,90,4,0,-437,0,2,4,5b6ec83b66b71700012d58cb,-480,0,0,0,-43200,0
34,91,5,0,-465,0,2,4,5b6ec83b66b71700012d58cb,-465,0,0,0,-42315,0
35,73,4,0,-418,0,2,4,5b6ec83b66b71700012d58cb,-466,0,0,0,-34018,0
36,18,0,0,-419,0,2,4,5b6ec83b66b71700012d58cb,-419,0,0,0,-7542,0
37,71,2,0,-446,0,2,4,5b6ec83b66b71700012d58cb,418,0,0,0,29678,0
38,98,5,0,-438,0,2,4,5b6ec83b66b71700012d58cb,-422,0,0,0,-41356,0
40,61,3,0,-411,0,2,4,5b6ec83b66b71700012d58cb,498,0,0,0,30378,0
41,87,1,0,-400,0,2,4,5b6ec83b66b71700012d58cb,428,0,0,0,37236,0
42,57,6,0,-415,0,2,4,5b6ec83b66b71700012d58cb,-415,0,0,0,-23655,0
43,39,5,0,-410,0,2,4,5b6ec83b66b71700012d58cb,-410,0,0,0,-15990,0
44,95,5,0,-436,0,2,4,5b6ec83b66b71700012d58cb,-487,0,0,0,-46265,0
46,65,5,0,-434,0,2,4,5b6ec83b66b71700012d58cb,-499,0,0,0,-32435,0
47,44,6,0,-439,0,2,4,5b6ec83b66b71700012d58cb,-439,0,0,0,-19316,0
48,53,4,1,498,0,2,4,5b6ec83b66b71700012d58cb,471,0,0,0,24963,0
1,93,6,0,-496,1,2,4,5b6ec83b66b71700012d58cb,403,0,403,93,37479,37479
2,94,3,1,412,1,2,4,5b6ec83b66b71700012d58cb,440,0,440,94,41360,41360
3,4,1,1,480,1,2,4,5b6ec83b66b71700012d58cb,466,0,466,4,1864,1864
4,77,3,1,500,1,2,4,5b6ec83b66b71700012d58cb,420,0,420,77,32340,32340
5,27,6,0,-429,1,2,4,5b6ec83b66b71700012d58cb,499,0,499,27,13473,13473
7,60,4,1,473,1,2,4,5b6ec83b66b71700012d58cb,473,0,473,60,28380,28380
8,47,2,0,-417,1,2,4,5b6ec83b66b71700012d58cb,-417,0,-417,47,-19599,-19599
9,11,4,0,-485,1,2,4,5b6ec83b66b71700012d58cb,-485,0,-485,11,-5335,-5335
11,93,6,0,-473,1,2,4,5b6ec83b66b71700012d58cb,436,0,436,93,40548,40548
12,73,3,0,-455,1,2,4,5b6ec83b66b71700012d58cb,-497,0,-497,73,-36281,-36281
13,35,1,1,401,1,2,4,5b6ec83b66b71700012d58cb,404,0,404,35,14140,14140
14,57,2,1,459,1,2,4,5b6ec83b66b71700012d58cb,441,0,441,57,25137,25137
15,43,5,0,-462,1,2,4,5b6ec83b66b71700012d58cb,439,0,439,43,18877,18877
17,74,6,0,-497,1,2,4,5b6ec83b66b71700012d58cb,-497,0,-497,74,-36778,-36778
18,42,4,1,447,1,2,4,5b6ec83b66b71700012d58cb,-402,0,-402,42,-16884,-16884
19,28,1,0,-418,1,2,4,5b6ec83b66b71700012d58cb,-418,0,-418,28,-11704,-11704
20,22,3,1,500,1,2,4,5b6ec83b66b71700012d58cb,500,0,500,22,11000,11000
21,48,4,0,-494,1,2,4,5b6ec83b66b71700012d58cb,-494,0,-494,48,-23712,-23712
22,48,6,0,-445,1,2,4,5b6ec83b66b71700012d58cb,448,0,448,48,21504,21504
24,57,4,1,448,1,2,4,5b6ec83b66b71700012d58cb,489,0,489,57,27873,27873
25,80,1,1,485,1,2,4,5b6ec83b66b71700012d58cb,-430,0,-430,80,-34400,-34400
27,9,0,0,-449,1,2,4,5b6ec83b66b71700012d58cb,-449,0,-449,9,-4041,-4041
28,89,2,0,-497,1,2,4,5b6ec83b66b71700012d58cb,452,0,452,89,40228,40228
29,10,0,0,-411,1,2,4,5b6ec83b66b71700012d58cb,-411,0,-411,10,-4110,-4110
30,17,2,1,492,1,2,4,5b6ec83b66b71700012d58cb,492,0,492,17,8364,8364
32,43,6,1,454,1,2,4,5b6ec83b66b71700012d58cb,454,0,454,43,19522,19522
33,42,4,0,-476,1,2,4,5b6ec83b66b71700012d58cb,-430,0,-430,42,-18060,-18060
34,6,0,1,414,1,2,4,5b6ec83b66b71700012d58cb,414,0,414,6,2484,2484
35,18,1,1,434,1,2,4,5b6ec83b66b71700012d58cb,434,0,434,18,7812,7812
36,22,1,1,447,1,2,4,5b6ec83b66b71700012d58cb,447,0,447,22,9834,9834
37,49,5,1,495,1,2,4,5b6ec83b66b71700012d58cb,495,0,495,49,24255,24255
38,78,6,1,486,1,2,4,5b6ec83b66b71700012d58cb,468,0,468,78,36504,36504
40,51,4,0,-490,1,2,4,5b6ec83b66b71700012d58cb,-490,0,-490,51,-24990,-24990
41,82,4,0,-449,1,2,4,5b6ec83b66b71700012d58cb,409,0,409,82,33538,33538
42,91,3,0,-459,1,2,4,5b6ec83b66b71700012d58cb,465,0,465,91,42315,42315
43,10,1,1,453,1,2,4,5b6ec83b66b71700012d58cb,453,0,453,10,4530,4530
44,97,1,1,433,1,2,4,5b6ec83b66b71700012d58cb,-438,0,-438,97,-42486,-42486
46,57,5,1,481,1,2,4,5b6ec83b66b71700012d58cb,-435,0,-435,57,-24795,-24795
47,99,0,1,471,1,2,4,5b6ec83b66b71700012d58cb,-472,0,-472,99,-46728,-46728
48,64,6,1,453,1,2,4,5b6ec83b66b71700012d58cb,453,0,453,64,28992,28992
1,22,6,0,-444,0,2,3,5b940169db07f50001479bf9,-444,0,0,0,-9768,0
2,34,6,0,-480,0,2,3,5b940169db07f50001479bf9,-463,0,0,0,-15742,0
3,40,6,1,475,0,2,3,5b940169db07f50001479bf9,475,0,0,0,19000,0
4,56,6,1,442,0,2,3,5b940169db07f50001479bf9,442,0,0,0,24752,0
5,91,6,0,-453,0,2,3,5b940169db07f50001479bf9,499,0,0,0,45409,0
7,57,6,0,-460,0,2,3,5b940169db07f50001479bf9,-425,0,0,0,-24225,0
8,88,6,1,491,0,2,3,5b940169db07f50001479bf9,491,0,0,0,43208,0
9,44,6,0,-484,0,2,3,5b940169db07f50001479bf9,-484,0,0,0,-21296,0
11,46,6,0,-431,0,2,3,5b940169db07f50001479bf9,-431,0,0,0,-19826,0
12,71,6,1,471,0,2,3,5b940169db07f50001479bf9,450,0,0,0,31950,0
13,37,6,0,-458,0,2,3,5b940169db07f50001479bf9,-458,0,0,0,-16946,0
14,51,6,1,486,0,2,3,5b940169db07f50001479bf9,401,0,0,0,20451,0
15,57,6,1,481,0,2,3,5b940169db07f50001479bf9,427,0,0,0,24339,0
17,9,6,1,500,0,2,3,5b940169db07f50001479bf9,500,0,0,0,4500,0
18,34,6,1,444,0,2,3,5b940169db07f50001479bf9,444,0,0,0,15096,0
19,54,6,0,-464,0,2,3,5b940169db07f50001479bf9,-464,0,0,0,-25056,0
20,18,6,0,-459,0,2,3,5b940169db07f50001479bf9,-459,0,0,0,-8262,0
21,97,6,1,416,0,2,3,5b940169db07f50001479bf9,-472,0,0,0,-45784,0
22,71,6,0,-466,0,2,3,5b940169db07f50001479bf9,410,0,0,0,29110,0
24,17,6,1,460,0,2,3,5b940169db07f50001479bf9,460,0,0,0,7820,0
25,34,6,0,-408,0,2,3,5b940169db07f50001479bf9,-478,0,0,0,-16252,0
27,11,6,1,460,0,2,3,5b940169db07f50001479bf9,460,0,0,0,5060,0
28,3,6,0,-425,0,2,3,5b940169db07f50001479bf9,-425,0,0,0,-1275,0
29,20,6,0,-464,0,2,3,5b940169db07f50001479bf9,448,0,0,0,8960,0
30,58,6,0,-409,0,2,3,5b940169db07f50001479bf9,-451,0,0,0,-26158,0
32,98,6,1,499,0,2,3,5b940169db07f50001479bf9,-428,0,0,0,-41944,0
33,95,6,0,-439,0,2,3,5b940169db07f50001479bf9,475,0,0,0,45125,0
34,60,6,0,-487,0,2,3,5b940169db07f50001479bf9,451,0,0,0,27060,0
35,5,6,1,400,0,2,3,5b940169db07f50001479bf9,400,0,0,0,2000,0
36,89,6,1,410,0,2,3,5b940169db07f50001479bf9,465,0,0,0,41385,0
37,57,6,0,-413,0,2,3,5b940169db07f50001479bf9,-412,0,0,0,-23484,0
38,3,6,0,-484,0,2,3,5b940169db07f50001479bf9,-484,0,0,0,-1452,0
40,51,6,0,-443,0,2,3,5b940169db07f50001479bf9,451,0,0,0,23001,0
41,75,6,0,-458,0,2,3,5b940169db07f50001479bf9,-458,0,0,0,-34350,0
42,75,6,1,414,0,2,3,5b940169db07f50001479bf9,435,0,0,0,32625,0
43,50,6,1,424,0,2,3,5b940169db07f50001479bf9,-454,0,0,0,-22700,0
44,8,6,0,-470,0,2,3,5b940169db07f50001479bf9,-470,0,0,0,-3760,0
46,38,6,1,468,0,2,3,5b940169db07f50001479bf9,468,0,0,0,17784,0
47,10,6,1,418,0,2,3,5b940169db07f50001479bf9,418,0,0,0,4180,0
48,70,6,0,-425,0,2,3,5b940169db07f50001479bf9,-466,0,0,0,-32620,0
1,71,6,1,472,1,2,1,5b940169db07f50001479bf9,-431,0,-431,71,-30601,-30601
2,26,6,0,-408,1,2,1,5b940169db07f50001479bf9,-408,0,-408,26,-10608,-10608
3,72,6,0,-408,1,2,1,5b940169db07f50001479bf9,-487,0,-487,72,-35064,-35064
4,97,6,0,-436,1,2,1,5b940169db07f50001479bf9,-438,0,-438,97,-42486,-42486
5,45,6,1,412,1,2,1,5b940169db07f50001479bf9,-469,0,-469,45,-21105,-21105
7,48,6,0,-402,1,2,1,5b940169db07f50001479bf9,-402,0,-402,48,-19296,-19296
8,29,6,0,-443,1,2,1,5b940169db07f50001479bf9,-443,0,-443,29,-12847,-12847
9,4,6,0,-424,1,2,1,5b940169db07f50001479bf9,-424,0,-424,4,-1696,-1696
11,81,6,0,-497,1,2,1,5b940169db07f50001479bf9,-452,0,-452,81,-36612,-36612
12,60,6,1,431,1,2,1,5b940169db07f50001479bf9,431,0,431,60,25860,25860
13,14,6,1,454,1,2,1,5b940169db07f50001479bf9,454,0,454,14,6356,6356
14,4,6,1,483,1,2,1,5b940169db07f50001479bf9,483,0,483,4,1932,1932
15,72,6,0,-465,1,2,1,5b940169db07f50001479bf9,-468,0,-468,72,-33696,-33696
17,58,6,1,419,1,2,1,5b940169db07f50001479bf9,494,0,494,58,28652,28652
18,43,6,0,-437,1,2,1,5b940169db07f50001479bf9,-437,0,-437,43,-18791,-18791
19,54,6,0,-430,1,2,1,5b940169db07f50001479bf9,499,0,499,54,26946,26946
20,17,6,1,431,1,2,1,5b940169db07f50001479bf9,431,0,431,17,7327,7327
21,26,6,1,434,1,2,1,5b940169db07f50001479bf9,434,0,434,26,11284,11284
22,78,6,0,-400,1,2,1,5b940169db07f50001479bf9,477,0,477,78,37206,37206
24,89,6,0,-473,1,2,1,5b940169db07f50001479bf9,-499,0,-499,89,-44411,-44411
25,33,6,1,488,1,2,1,5b940169db07f50001479bf9,488,0,488,33,16104,16104
27,93,6,0,-471,1,2,1,5b940169db07f50001479bf9,-496,0,-496,93,-46128,-46128
28,8,6,1,450,1,2,1,5b940169db07f50001479bf9,414,0,414,8,3312,3312
29,43,6,1,474,1,2,1,5b940169db07f50001479bf9,402,0,402,43,17286,17286
30,78,6,0,-400,1,2,1,5b940169db07f50001479bf9,-451,0,-451,78,-35178,-35178
32,29,6,1,418,1,2,1,5b940169db07f50001479bf9,435,0,435,29,12615,12615
33,14,6,1,422,1,2,1,5b940169db07f50001479bf9,422,0,422,14,5908,5908
34,52,6,1,487,1,2,1,5b940169db07f50001479bf9,487,0,487,52,25324,25324
35,93,6,1,415,1,2,1,5b940169db07f50001479bf9,-416,0,-416,93,-38688,-38688
36,41,6,0,-441,1,2,1,5b940169db07f50001479bf9,494,0,494,41,20254,20254
37,62,6,0,-487,1,2,1,5b940169db07f50001479bf9,-444,0,-444,62,-27528,-27528
38,40,6,0,-467,1,2,1,5b940169db07f50001479bf9,-467,0,-467,40,-18680,-18680
40,51,6,0,-498,1,2,1,5b940169db07f50001479bf9,-498,0,-498,51,-25398,-25398
41,58,6,1,438,1,2,1,5b940169db07f50001479bf9,487,0,487,58,28246,28246
42,97,6,1,434,1,2,1,5b940169db07f50001479bf9,-468,0,-468,97,-45396,-45396
43,48,6,1,435,1,2,1,5b940169db07f50001479bf9,435,0,435,48,20880,20880
44,15,6,0,-451,1,2,1,5b940169db07f50001479bf9,-451,0,-451,15,-6765,-6765
46,8,6,1,402,1,2,1,5b940169db07f50001479bf9,402,0,402,8,3216,3216
47,34,6,1,428,1,2,1,5b940169db07f50001479bf9,428,0,428,34,14552,14552
48,17,6,0,-486,1,2,1,5b940169db07f50001479bf9,-486,0,-486,17,-8262,-8262
1,25,0,0,-479,0,2,4,5bfece626e6cd80001beb6c0,-479,0,0,0,-11975,0
2,21,0,0,-448,0,2,4,5bfece626e6cd80001beb6c0,-448,0,0,0,-9408,0
3,44,0,1,473,0,2,4,5bfece626e6cd80001beb6c0,473,0,0,0,20812,0
4,20,0,1,491,0,2,4,5bfece626e6cd80001beb6c0,491,0,0,0,9820,0
