treatment_name,metric,generated_game_count,human_game_count,generated_sd,human_sd,sd_ratio,abs_log_sd_ratio,generated_iqr,human_iqr,iqr_ratio,abs_log_iqr_ratio
VALIDATION_9_T,final_round_normalized_efficiency,11,11,0.11037747616404478,0.22862543793114848,0.48278737992963594,0.7281789294342101,0.10424242424242425,0.22847430347430342,0.45625447876307207,0.7847045576666097
VALIDATION_0_C,final_total_contribution_rate,10,10,0.03,0.2107079483697111,0.14237716342509102,1.9492756620705993,0.0,0.4361111111111111,0.0,
VALIDATION_0_T,final_total_contribution_rate,12,12,0.11785113019775795,0.1686207145860708,0.6989125297390552,0.35822968086027684,0.20000000000000007,0.22499999999999998,0.8888888888888893,0.11778303565638301
VALIDATION_10_C,final_total_contribution_rate,10,10,0.14039626459101792,0.3603855959632373,0.3895723529564696,0.9427056723691225,0.2583333333333333,0.7083333333333334,0.3647058823529411,1.0086640520051704
VALIDATION_10_T,final_total_contribution_rate,10,10,0.2494215530204058,0.21066033745766616,1.183998639850888,0.1688973876865662,0.3583333333333334,0.275,1.3030303030303032,0.2646925542270823
VALIDATION_11_C,final_total_contribution_rate,10,10,0.48989794855663554,0.16563177321251096,2.9577534494428224,1.084430010389759,1.0,0.2749999999999999,3.6363636363636376,1.290984181315566
VALIDATION_11_T,final_total_contribution_rate,11,11,0.4570637311817683,0.1661450526634457,2.7509921231758043,1.0119616186798157,1.0,0.18181818181818177,5.500000000000002,1.7047480922384255
VALIDATION_12_C,final_total_contribution_rate,12,12,0.0,0.16967197837861614,0.0,,0.0,0.125,0.0,
VALIDATION_12_T,final_total_contribution_rate,12,12,0.0,0.10725963653504345,0.0,,0.0,0.04166666666666663,0.0,
VALIDATION_13_C,final_total_contribution_rate,10,10,0.15839650603785424,0.11120905806895995,1.4243129902209377,0.35368958534153894,0.11093749999999997,0.1801562499999999,0.6157849089332178,0.48485755023369775
VALIDATION_13_T,final_total_contribution_rate,11,11,0.11944527862907289,0.04288721943015138,2.785101953825858,1.024284480905183,0.15156250000000002,0.04833333333333334,3.1357758620689653,1.1428766273793376
VALIDATION_14_C,final_total_contribution_rate,12,12,0.08964521979502736,0.1978938095963166,0.452996584268576,0.7918706937735,0.11041666666666665,0.23333333333333328,0.47321428571428575,0.7482069577429726
VALIDATION_14_T,final_total_contribution_rate,10,10,0.12134947236986422,0.11164489837575801,1.0869235776581925,0.08335129992527461,0.12083333333333335,0.16666666666666663,0.7250000000000002,0.321583624127462
VALIDATION_15_C,final_total_contribution_rate,11,11,0.10419345752273666,0.1774224321098726,0.5872620292918352,0.5322841715459122,0.038461538461538464,0.28269230769230763,0.13605442176870752,1.994700313224745
VALIDATION_15_T,final_total_contribution_rate,9,9,0.28424425894557076,0.1132000157543417,2.5109913373370603,0.9206776302838182,0.23076923076923078,0.18181818181818177,1.2692307692307696,0.23841102344499848
VALIDATION_16_C,final_total_contribution_rate,10,10,0.0,0.2489613597114574,0.0,,0.0,0.42500000000000004,0.0,
VALIDATION_16_T,final_total_contribution_rate,8,8,0.21469455046647085,0.11735032412622841,1.8295181718930207,0.6040526381378368,0.30000000000000004,0.11666666666666659,2.5714285714285734,0.9444616088408522
VALIDATION_17_C,final_total_contribution_rate,11,11,0.4371678195834397,0.1221986519033146,3.577517532102837,1.274669133094137,0.625,0.14921955624355,4.188459044737413,1.4323328965377582
VALIDATION_17_T,final_total_contribution_rate,8,8,0.40768245749551757,0.11709624826533087,3.4816013624257307,1.247492349561084,0.8421052631578947,0.12151702786377705,6.929936305732486,1.9358506220675802
VALIDATION_18_C,final_total_contribution_rate,12,12,0.5,0.2968293093494793,1.6844697752246314,0.521450840827052,1.0,0.5625,1.7777777777777777,0.5753641449035618
VALIDATION_18_T,final_total_contribution_rate,10,10,0.4716990566028302,0.30150087525209235,1.5645031086839496,0.447568271139175,1.0,0.5625,1.7777777777777777,0.5753641449035618
VALIDATION_19_C,final_total_contribution_rate,10,10,0.05425633603552677,0.2610794898110535,0.20781539015107148,1.5711051407347942,0.078125,0.3812500000000001,0.2049180327868852,1.585145219865056
VALIDATION_19_T,final_total_contribution_rate,10,10,0.07454025757937788,0.1898354550656963,0.3926571964840907,0.9348183213422213,0.075,0.34375,0.21818181818181817,1.5224265354444706
VALIDATION_1_C,final_total_contribution_rate,8,8,0.0,0.3301343897230002,0.0,,0.0,0.5583333333333333,0.0,
VALIDATION_1_T,final_total_contribution_rate,8,8,0.07680128579652817,0.30137848804378115,0.2548333369612342,1.3671455280447626,0.04583333333333333,0.29166666666666663,0.15714285714285714,1.8505999692509885
VALIDATION_2_C,final_total_contribution_rate,9,9,0.22338238820019965,0.24462587963593369,0.9131592639856837,0.09084497330910624,0.325,0.35,0.9285714285714287,0.07410797215372172
VALIDATION_2_T,final_total_contribution_rate,11,11,0.2098614753664312,0.2520935071826253,0.8324747341247478,0.18335240698779284,0.28125,0.4375,0.6428571428571429,0.4418327522790392
VALIDATION_3_C,final_total_contribution_rate,9,9,0.24350971678221087,0.28556540310636924,0.8527283562130487,0.15931423916872728,0.43333333333333335,0.6666666666666667,0.6499999999999999,0.4307829160924544
VALIDATION_3_T,final_total_contribution_rate,10,10,0.3588571752413796,0.08976822006330153,3.997597089352174,1.3856934529487774,0.05625000000000002,0.15625,0.36000000000000015,1.021651247531981
VALIDATION_4_C,final_total_contribution_rate,12,12,0.4416008807378906,0.20041646925565776,2.2034161283151343,0.7900089416370466,1.0,0.3214285714285714,3.1111111111111116,1.1349799328389847
VALIDATION_4_T,final_total_contribution_rate,9,9,0.4317927145630299,0.1783312121307166,2.4212963586347764,0.8843030821266691,0.8571428571428572,0.16666666666666663,5.142857142857144,1.637608789400797
VALIDATION_5_C,final_total_contribution_rate,9,9,0.42491829279939874,0.30681558381075724,1.3849306072454481,0.3256500353122224,0.75,0.5,1.5,0.4054651081081644
VALIDATION_5_T,final_total_contribution_rate,12,12,0.2243818669639377,0.22821773229381923,0.9831920802501751,0.0169507758378406,0.25,0.3125,0.8,0.2231435513142097
VALIDATION_6_C,final_total_contribution_rate,12,12,0.03219199879356338,0.10633440654933762,0.3027430145916765,1.194870970005294,0.03076923076923077,0.13380681818181817,0.22995263759594975,1.4698819147599667
VALIDATION_6_T,final_total_contribution_rate,11,11,0.16084980201952923,0.16171198939273604,0.9946683769308354,0.005345886893587478,0.17307692307692307,0.17518939393939392,0.987941787941788,0.012131502057325954
VALIDATION_7_C,final_total_contribution_rate,11,11,0.05003717626190014,0.10012389019824267,0.4997526181097024,0.6936420667765261,0.07500000000000001,0.10999999999999999,0.681818181818182,0.38299225225610556
VALIDATION_7_T,final_total_contribution_rate,12,12,0.1804027130862751,0.08663563616295991,2.0823153274587973,0.7334804128356148,0.13249999999999995,0.10972222222222217,1.207594936708861,0.18863072598721953
