game,persona_source,persona_order,run,unit_id,treatment_name,n_players,n_features,features,kernel_sigma,q_raw_probability_total,q_unmatched_probability,p_kernel_effective_n,q_kernel_effective_n,kernel_effective_support_ratio,p_probability_effective_n,q_probability_effective_n,probability_effective_support_ratio,p_expected_pairwise_distance,q_expected_pairwise_distance,pairwise_distance_ratio
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.230407154115951,32.00000000000001,0.0,1.2533586116847397,1.2767366870929577,1.0186523435433963,3.0,2.82955626257619,0.9431854208587299,1.7802642456677782,1.8499719303363849,1.03915580781799
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_04_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.8081592077813653,32.0,0.0,1.3017618031086708,1.296343301565368,0.9958375629624688,3.0,2.2829594467033747,0.7609864822344582,1.72232500959543,1.6102260723054411,0.9349141789932433
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_05_m7xjzy__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.3997690828728984,32.00000000000001,0.0,1.2688447896353197,1.1564804425600383,0.9114435839646108,3.0,1.926697441142592,0.642232480380864,1.9234336960584586,1.2825876130669849,0.6668218487048921
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_05_m7xjzy__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.7051290024553185,32.00000000000001,0.0,1.2933043611102577,1.2099580323109094,0.9355555186346094,3.0,1.9776899576998388,0.6592299858999463,1.6386397066865173,1.2393977001822247,0.7563576636919185
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_05_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.4427614798787864,32.000000000000014,0.0,1.3769223850577206,1.3508026312227246,0.9810303368450931,3.0,2.4750524860983742,0.8250174953661248,3.052410706878834,2.841178062936683,0.930798092318926
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_07_m8ag8i__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.09439907814009,32.00000000000001,0.0,1.4563625010388572,1.289334959930195,0.8853118361743608,3.0,2.178360962069715,0.7261203206899051,3.097015868303063,2.300107920212641,0.7426852228151258
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_12_m8agmu__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.4261538447220787,32.000000000000014,0.0,1.2667651527766792,1.2484945636320173,0.9855769720973032,3.0,2.14566824364901,0.7152227478830033,1.9609695412703605,1.757633806956005,0.8963085708191928
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_12_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.642744298459575,32.00000000000002,0.0,1.314963696677286,1.1536772279278884,0.8773453068271436,3.0,2.3652751734342643,0.7884250578114215,2.8893788751361362,1.8946581134775713,0.6557319740175308
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_14_m8agmu__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,7.629411683412031,32.0,0.0,1.2779107640921075,1.2293483023985714,0.961998550244596,3.0,2.586656791565478,0.8622189305218261,4.44731988023293,3.9021200711419937,0.8774093557978155
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_14_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,5.204765445856916,31.999999999999993,0.0,1.3068857139703831,1.1505752037260573,0.8803946599359121,3.0,1.7816138150232497,0.5938712716744166,3.216626887734841,1.9043688947147586,0.5920391021962206
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_15_m8agmu__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.749491346585834,32.00000000000002,0.0,1.2821441533948297,1.1523539955304665,0.8987710098582067,3.0,2.1203997781863047,0.7067999260621015,2.2233262308444406,1.4887611860524874,0.6696098689426435
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.62413418134373,32.00000000000001,0.0,1.4193203295873769,1.2645611496318867,0.8909624721570207,3.0,2.077497978294204,0.692499326098068,3.3447941408612243,2.4399534195056356,0.7294779040952851
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_18_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.029684579547365,32.00000000000002,0.0,1.2163613572027512,1.2069546006761391,0.9922664786488741,3.0,2.991508672745895,0.997169557581965,1.8619365656768265,1.8002530203763445,0.9668712960271771
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_20_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.266991141118965,32.000000000000014,0.0,1.3869429290201063,1.3124803144771415,0.9463116953229117,3.0,2.431413482282736,0.810471160760912,2.2695344303815586,1.9587270563669918,0.8630523644612375
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.3754630628210105,32.00000000000003,0.0,1.3946290927488494,1.3970795894752994,1.0017570956601944,3.0,2.805188942076684,0.935062980692228,1.6658208170300814,1.6519029542531474,0.9916450421109831
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.070574992972465,32.0,0.0,1.3540150353227254,1.2665347638107933,0.9353919496978987,3.0,2.2768518432049536,0.7589506144016512,2.042595255565473,1.669902673842678,0.8175396810957447
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.042714782019043,32.000000000000014,0.0,1.3790754975599537,1.4381928985702122,1.0428674145214363,3.0,2.6913132084080407,0.8971044028026802,2.0987940974810106,2.2188387147858064,1.0571969482136787
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.713533361237939,32.00000000000003,0.0,1.4411674280634177,1.409375850853038,0.9779403998513206,3.0,2.911537593238864,0.9705125310796213,2.758859511037247,2.6464140675930317,0.9592420552788716
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.863239284912738,32.00000000000003,0.0,1.3907674888413177,1.3231902018219506,0.9514100756872973,3.0,2.6426829425655183,0.8808943141885061,2.700917309782192,2.4022337453505793,0.8894140285784243
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.5169277315245675,32.0,0.0,1.2857547232149698,1.250129642963515,0.9722924756890055,3.0,2.1692847080257183,0.7230949026752395,2.1036268238029345,1.8233415008708187,0.8667609103664992
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,5.242372946920309,32.00000000000001,0.0,1.3214400165016476,1.2126451016989848,0.9176694261986373,3.0,2.087901467362471,0.6959671557874904,3.320941502926734,2.46603697266194,0.7425716383407026
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.1826297530365837,32.00000000000001,0.0,1.3454600245503534,1.289455501294702,0.9583751860079471,3.0,2.4579885588313792,0.8193295196104597,1.4350669158896288,1.2625373389488321,0.8797759358602161
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g13_m5wp8q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.7734627664482625,32.00000000000001,0.0,1.34841490300071,1.356817206241294,1.006231244716953,3.0,2.9328788898595137,0.9776262966198379,1.8305443690020655,1.844393262572149,1.0075654509142729
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,5.736536928530823,32.0,0.0,1.2797307112239458,1.277448879937695,0.9982169441850244,3.0,2.4640700565917966,0.8213566855305988,3.3492068015154843,3.2254367964624393,0.9630449797853509
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.67465243336096,31.999999999999996,0.0,1.344328816897576,1.3472206995690341,1.002151172120324,3.0,2.4351070139167326,0.8117023379722442,3.067065408638139,2.9550973600687835,0.9634934265653395
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g3_m5wp6q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.730121270388457,32.00000000000004,0.0,1.3467239431374691,1.3602243235022835,1.0100246085573874,3.0,2.535702894861437,0.8452342982871457,1.7953379587683242,1.7745559183155466,0.9884244410077337
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.765644388065157,32.00000000000001,0.0,1.3452133477960484,1.1901842838327434,0.8847550359076505,3.0,2.058752452307914,0.6862508174359713,3.129188605263998,2.1079036642711304,0.6736262751069599
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.5025415402258555,32.00000000000001,0.0,1.3057143469317114,1.2709543787551916,0.9733785814192806,3.0,2.392041602836064,0.7973472009453547,2.1526703167019483,1.9298962062600258,0.8965126667499977
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g7_m5wp78__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.934256216774648,32.000000000000014,0.0,1.4378526536951226,1.3900054299698128,0.9667231384228783,3.0,2.65342579554836,0.8844752651827866,2.9154405827592798,2.6958476837134717,0.9246793433745862
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.1468644974693185,32.00000000000001,0.0,1.4044739990843722,1.3558780853029206,0.9653992072383447,3.0,2.608530403899345,0.869510134633115,1.5273787081875176,1.397665597006679,0.915074689410353
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_01_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.1214975408376913,32.00000000000001,0.0,1.3838759678012333,1.3834626642615946,0.9997013435096388,3.0,2.5466694587183394,0.8488898195727798,2.1601717093399753,2.0952258779325583,0.9699348754885505
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_02_m7xl5i__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.066749135927307,32.00000000000001,0.0,1.289158879117575,1.1404141494902444,0.8846187758260287,3.0,2.0257820329751413,0.6752606776583804,2.3780253639870375,1.438473181984312,0.6049023714248967
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.106171681156512,32.00000000000001,0.0,1.3521137276240052,1.3059476998218549,0.9658564018255511,3.0,2.43547767946545,0.81182589315515,2.06103986499083,1.8428748006388989,0.8941480618314475
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_02_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.5856340763276626,32.00000000000001,0.0,1.3067971139070031,1.178510322444415,0.9018311334656669,3.0,2.232944036403966,0.744314678801322,1.6009523440318603,1.137572023599878,0.7105595790159507
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_02_m8aboy__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.3875207446816433,32.00000000000002,0.0,1.3906096398382897,1.39987150753704,1.0066602930350945,3.0,2.9663911360524864,0.9887970453508288,1.6687456127977605,1.6849852155514715,1.0097316227405593
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_03_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,5.368340812639516,32.0,0.0,1.32780003785533,1.2468464693118606,0.9390318073237698,3.0,1.9950155782661763,0.665005192755392,3.4405398304510597,2.6924219462769616,0.7825579935006831
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_04_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.1251204699090067,32.00000000000002,0.0,1.4602904342108995,1.4734887552130096,1.009038147955302,3.0,2.908781851019238,0.969593950339746,1.6171743345998852,1.6334365964685096,1.0100559732619352
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.8670649941831394,32.00000000000001,0.0,1.3445301602143842,1.3386036041820442,0.9955920988552648,3.0,2.953693357016723,0.9845644523389078,2.539317918842462,2.5112178824912825,0.9889340219502767
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m7xlsd__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.429050007348646,32.000000000000014,0.0,1.2837480995275758,1.2098076428019593,0.9424026748294101,3.0,2.654769978699618,0.884923326233206,2.037484345138834,1.7075615613399682,0.8380734631968988
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m7xlsd__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.5318728225732787,31.999999999999993,0.0,1.3445334533163704,1.2650072044358904,0.9408521605138765,3.0,2.1462492826622888,0.7154164275540963,2.3192200250173203,1.8824734981904319,0.8116838755634551
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m89542__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,1.761512071202395,32.0,0.0,1.3332968269144378,1.2373072175012685,0.9280058217529011,3.0,2.1162052967130625,0.7054017655710209,1.138355234773731,0.8831912214572457,0.775848517649059
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m898xg__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.8023144186062514,32.00000000000001,0.0,1.417137813880674,1.3723293042429094,0.9683809794651789,3.0,2.403594500463114,0.8011981668210381,2.0216324432146706,1.8344404568777488,0.9074055291478895
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.37743095759742,32.00000000000001,0.0,1.287919586655416,1.2001428693778315,0.9318461197522969,3.0,2.254680222931507,0.7515600743105023,2.610967277726366,2.0252764801585634,0.7756805293715427
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_06_m89b9z__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.8603285383692345,32.00000000000002,0.0,1.4567845065992717,1.2998809286718251,0.892294586318931,3.0,2.3648643967355634,0.7882881322451878,2.1709311810166914,1.6765260079102002,0.7722612409689785
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_06_m8acrp__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.435726423104539,32.00000000000002,0.0,1.3053997850264873,1.2588437358022952,0.9643357921778366,3.0,2.643629910400566,0.881209970133522,2.697010866147189,2.422397398155108,0.898178583023516
Bargaining game,Synthetic (Nemotron),3,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_07_m8ad4g__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.9990191571369467,32.00000000000001,0.0,1.4204113910490683,1.3352116503265734,0.9400175602227681,3.0,2.3503952749709986,0.7834650916569995,2.176608193906552,1.8563690460031812,0.8528723962356269
Bargaining game,Task-adaptive (Concordia),4,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,1.8642691536933997,32.00000000000001,0.0,1.4185053614641074,1.4568521377274057,1.0270332261724544,3.0,2.721677148490346,0.9072257161634486,1.35176561058686,1.3906680571796017,1.0287789882269993
