game,persona_source,persona_order,run,unit_id,treatment_name,n_players,top1_total,top1_unique_players,top1_effective_n,top1_effective_n_share_of_players,top1_top_player,top1_top_player_count,top1_top_player_share,uniform_null_low,uniform_null_mean,uniform_null_high,excess_modal_share
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_07_m8ag8i__game_1,CHIP2__GAME_1,3,32,3,1.7135323579168613,0.5711774526389538,whale-green-1798,27,0.84375,0.34375,0.420984375,0.53125,0.422765625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_12_m8agmu__game_1,CHIP2__GAME_1,3,32,3,1.6679356965569503,0.5559785655189834,buffalo-orange-6610,27,0.84375,0.34375,0.420984375,0.53125,0.422765625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_12_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,32,2,1.9960950200730567,0.665365006691019,goose-purple-9985,17,0.53125,0.34375,0.420984375,0.53125,0.11026562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_14_m8agmu__game_1,CHIP2__GAME_1,3,32,3,2.3840802553608156,0.7946934184536052,squid-yellow-4597,21,0.65625,0.34375,0.420984375,0.53125,0.23526562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_14_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,32,1,1.0,0.3333333333333333,otter-pink-5988,32,1.0,0.34375,0.420984375,0.53125,0.579015625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_15_m8agmu__game_1,CHIP2__GAME_1,3,32,2,1.4575692649810903,0.4858564216603634,camel-pink-767,28,0.875,0.34375,0.420984375,0.53125,0.454015625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,32,2,1.4575692649810903,0.4858564216603634,camel-pink-767,28,0.875,0.34375,0.420984375,0.53125,0.454015625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_18_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,32,3,2.988525810966443,0.9961752703221477,turtle-yellow-3106,12,0.375,0.34375,0.420984375,0.53125,-0.04598437500000002
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_20_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,32,3,2.2480046710829824,0.7493348903609941,tiger-yellow-3019,16,0.5,0.34375,0.420984375,0.53125,0.07901562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,3,32,3,2.649351128562104,0.8831170428540346,buffalo-green-2230,16,0.5,0.34375,0.420984375,0.53125,0.07901562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,2,1.5424913566151934,0.5141637855383978,goose-green-3433,27,0.84375,0.34375,0.420984375,0.53125,0.422765625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,3,2.2480046710829824,0.7493348903609941,cat-orange-2462,16,0.5,0.34375,0.420984375,0.53125,0.07901562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,3,2.736465162693914,0.9121550542313046,camel-yellow-5577,17,0.53125,0.34375,0.420984375,0.53125,0.11026562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,3,32,3,2.1024637917818048,0.7008212639272683,alligator-blue-3197,23,0.71875,0.34375,0.420984375,0.53125,0.297765625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,2,1.2633812503027273,0.42112708343424243,whale-red-86,30,0.9375,0.34375,0.420984375,0.53125,0.516515625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,3,32,2,1.2633812503027273,0.42112708343424243,cat-green-4185,30,0.9375,0.34375,0.420984375,0.53125,0.516515625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,3,1.845116947259154,0.615038982419718,bear-purple-7271,26,0.8125,0.34375,0.420984375,0.53125,0.391515625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g13_m5wp8q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,3,2.8182213824676525,0.9394071274892175,gorilla-yellow-5964,15,0.46875,0.34375,0.420984375,0.53125,0.04776562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,3,32,2,1.9378192408783848,0.6459397469594615,owl-green-168,20,0.625,0.34375,0.420984375,0.53125,0.20401562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,3,32,2,1.9960950200730567,0.665365006691019,lion-blue-472,17,0.53125,0.34375,0.420984375,0.53125,0.11026562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g3_m5wp6q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,3,1.8256278800579229,0.6085426266859743,kangaroo-blue-9562,26,0.8125,0.34375,0.420984375,0.53125,0.391515625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,3,32,2,1.4575692649810903,0.4858564216603634,dog-green-8079,28,0.875,0.34375,0.420984375,0.53125,0.454015625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,3,32,2,1.5424913566151934,0.5141637855383978,badger-green-4722,27,0.84375,0.34375,0.420984375,0.53125,0.422765625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g7_m5wp78__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,3,2.578111495150432,0.8593704983834773,unicorn-blue-7096,18,0.5625,0.34375,0.420984375,0.53125,0.14151562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,3,32,3,2.339359233680122,0.7797864112267073,rabbit-yellow-6681,19,0.59375,0.34375,0.420984375,0.53125,0.17276562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_01_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,2,1.9843952490181156,0.6614650830060386,buffalo-yellow-4552,18,0.5625,0.34375,0.420984375,0.53125,0.14151562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_02_m7xl5i__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,1,1.0,0.3333333333333333,peacock-red-7894,32,1.0,0.34375,0.420984375,0.53125,0.579015625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,3,32,3,2.01963929931604,0.6732130997720134,otter-yellow-9944,24,0.75,0.34375,0.420984375,0.53125,0.329015625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_02_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,2,1.6910021130734858,0.5636673710244953,bear-blue-8468,25,0.78125,0.34375,0.420984375,0.53125,0.360265625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_02_m8aboy__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,3,2.9791856659961056,0.9930618886653685,otter-orange-6095,12,0.375,0.34375,0.420984375,0.53125,-0.04598437500000002
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_03_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,2,1.1491939670970752,0.3830646556990251,camel-blue-7414,31,0.96875,0.34375,0.420984375,0.53125,0.547765625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_04_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,3,2.690047357268725,0.8966824524229083,butterfly-yellow-2785,17,0.53125,0.34375,0.420984375,0.53125,0.11026562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,3,32,3,2.988525810966443,0.9961752703221477,goose-orange-349,12,0.375,0.34375,0.420984375,0.53125,-0.04598437500000002
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m7xlsd__game_1,CHIP4__GAME_1,3,32,3,2.399496535604287,0.7998321785347624,whale-pink-487,17,0.53125,0.34375,0.420984375,0.53125,0.11026562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m7xlsd__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,2,1.3649655016647284,0.45498850055490947,whale-pink-487,29,0.90625,0.34375,0.420984375,0.53125,0.485265625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m89542__game_1,CHIP4__GAME_1,3,32,3,1.4488966823777039,0.48296556079256797,ram-purple-8899,29,0.90625,0.34375,0.420984375,0.53125,0.485265625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m898xg__game_1,CHIP4__GAME_1,3,32,3,1.7135323579168615,0.5711774526389538,butterfly-purple-4350,27,0.84375,0.34375,0.420984375,0.53125,0.422765625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,3,1.589490554357095,0.5298301847856983,butterfly-purple-4350,28,0.875,0.34375,0.420984375,0.53125,0.454015625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_06_m89b9z__game_1,CHIP4__GAME_1,3,32,2,1.9843952490181156,0.6614650830060386,duck-purple-3491,18,0.5625,0.34375,0.420984375,0.53125,0.14151562499999998
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_06_m8acrp__game_1,CHIP4__GAME_1,3,32,3,2.2965374234073592,0.7655124744691197,pig-green-499,22,0.6875,0.34375,0.420984375,0.53125,0.266515625
Bargaining game,Synthetic (Nemotron),2,nemotron_raw_fields_adult_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_07_m8ad4g__game_1,CHIP4__GAME_1,3,32,3,1.7135323579168613,0.5711774526389538,kangaroo-red-5113,27,0.84375,0.34375,0.420984375,0.53125,0.422765625
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,3,32,3,2.490865864796076,0.830288621598692,cat-pink-8143,18,0.5625,0.34375,0.420984375,0.53125,0.14151562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,3,32,3,2.6391521302478145,0.8797173767492715,otter-blue-1497,18,0.5625,0.34375,0.420984375,0.53125,0.14151562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,3,32,3,2.759537472461462,0.9198458241538207,dog-purple-778,17,0.53125,0.34375,0.420984375,0.53125,0.11026562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_04_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,32,3,2.4471461657205658,0.8157153885735219,iguana-orange-9224,19,0.59375,0.34375,0.420984375,0.53125,0.17276562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_05_m7xjzy__game_1,CHIP2__GAME_1,3,32,3,2.0599357721347684,0.6866452573782561,owl-yellow-7660,22,0.6875,0.34375,0.420984375,0.53125,0.266515625
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_05_m7xjzy__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,32,3,1.9280857762075423,0.6426952587358474,iguana-red-1137,24,0.75,0.34375,0.420984375,0.53125,0.329015625
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_05_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,32,3,2.4602329762891006,0.8200776587630335,duck-pink-5390,20,0.625,0.34375,0.420984375,0.53125,0.20401562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_07_m8ag8i__game_1,CHIP2__GAME_1,3,32,3,2.6008869288389365,0.8669623096129788,whale-green-1798,19,0.59375,0.34375,0.420984375,0.53125,0.17276562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_12_m8agmu__game_1,CHIP2__GAME_1,3,32,3,2.524944422019916,0.8416481406733053,monkey-pink-6874,19,0.59375,0.34375,0.420984375,0.53125,0.17276562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_12_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,32,3,2.690047357268725,0.8966824524229083,goose-purple-9985,17,0.53125,0.34375,0.420984375,0.53125,0.11026562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_14_m8agmu__game_1,CHIP2__GAME_1,3,32,3,2.499924953703035,0.8333083179010116,ram-pink-8623,20,0.625,0.34375,0.420984375,0.53125,0.20401562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_14_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,32,3,2.2965374234073592,0.7655124744691197,otter-pink-5988,22,0.6875,0.34375,0.420984375,0.53125,0.266515625
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_15_m8agmu__game_1,CHIP2__GAME_1,3,32,3,2.392739436740695,0.7975798122468983,camel-pink-767,20,0.625,0.34375,0.420984375,0.53125,0.20401562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,32,3,2.690047357268725,0.8966824524229083,camel-pink-767,17,0.53125,0.34375,0.420984375,0.53125,0.11026562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_18_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,32,3,2.499924953703035,0.8333083179010116,turtle-yellow-3106,20,0.625,0.34375,0.420984375,0.53125,0.20401562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip2__cohort_20_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,32,3,2.419636060125915,0.806545353375305,tiger-yellow-3019,15,0.46875,0.34375,0.420984375,0.53125,0.04776562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,3,32,3,2.759537472461462,0.9198458241538207,buffalo-green-2230,17,0.53125,0.34375,0.420984375,0.53125,0.11026562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,3,2.7539127085016437,0.9179709028338813,goose-green-3433,15,0.46875,0.34375,0.420984375,0.53125,0.04776562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,3,2.6391521302478145,0.8797173767492715,peacock-red-3668,18,0.5625,0.34375,0.420984375,0.53125,0.14151562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,3,2.860829690593588,0.9536098968645293,squid-yellow-9545,15,0.46875,0.34375,0.420984375,0.53125,0.04776562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,3,32,3,2.6391521302478145,0.8797173767492715,alligator-blue-3197,18,0.5625,0.34375,0.420984375,0.53125,0.14151562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,2,1.9843952490181156,0.6614650830060386,dolphin-orange-3122,18,0.5625,0.34375,0.420984375,0.53125,0.14151562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,3,32,3,2.411715882847101,0.8039052942823669,cat-green-4185,21,0.65625,0.34375,0.420984375,0.53125,0.23526562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,3,2.6008869288389365,0.8669623096129788,bear-purple-7271,19,0.59375,0.34375,0.420984375,0.53125,0.17276562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__g13_m5wp8q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,3,2.1665794477914635,0.7221931492638212,gorilla-yellow-5964,23,0.71875,0.34375,0.420984375,0.53125,0.297765625
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,3,32,3,2.675366828465664,0.891788942821888,iguana-blue-1059,18,0.5625,0.34375,0.420984375,0.53125,0.14151562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,3,32,3,2.675366828465664,0.891788942821888,lion-blue-472,18,0.5625,0.34375,0.420984375,0.53125,0.14151562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__g3_m5wp6q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,3,2.8182213824676525,0.9394071274892175,butterfly-blue-7661,15,0.46875,0.34375,0.420984375,0.53125,0.04776562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,3,32,3,2.8898482033797173,0.9632827344599058,dog-green-8079,14,0.4375,0.34375,0.420984375,0.53125,0.016515624999999978
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,3,32,3,2.1975387105464486,0.7325129035154828,badger-green-4722,23,0.71875,0.34375,0.420984375,0.53125,0.297765625
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__g7_m5wp78__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,32,3,2.575748572619749,0.8585828575399163,badger-green-4722,19,0.59375,0.34375,0.420984375,0.53125,0.17276562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,3,32,3,2.6391521302478145,0.8797173767492715,alligator-orange-6315,18,0.5625,0.34375,0.420984375,0.53125,0.14151562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_01_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,3,2.4117158828471004,0.8039052942823668,buffalo-yellow-4552,21,0.65625,0.34375,0.420984375,0.53125,0.23526562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_02_m7xl5i__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,3,2.5457771405860634,0.8485923801953544,peacock-red-7894,16,0.5,0.34375,0.420984375,0.53125,0.07901562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,3,32,3,2.8182213824676525,0.9394071274892175,otter-yellow-9944,15,0.46875,0.34375,0.420984375,0.53125,0.04776562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_02_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,3,2.6672284496003122,0.8890761498667707,bear-blue-8468,15,0.46875,0.34375,0.420984375,0.53125,0.04776562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_02_m8aboy__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,3,2.414596666096506,0.804865555365502,badger-purple-8825,16,0.5,0.34375,0.420984375,0.53125,0.07901562499999998
