Event.Index;UTC.Timestamp;UTC.Date;Local.Timestamp;Local.Timezone;Local.Date;Experiment.ID;Experiment.Version;Tree.Node.Key;Repeat.Key;Schedule.ID;Participant.Public.ID;Participant.Private.ID;Participant.Starting.Group;Participant.Status;Participant.Completion.Code;Participant.External.Session.ID;Participant.Device.Type;Participant.Device;Participant.OS;Participant.Browser;Participant.Monitor.Size;Participant.Viewport.Size;Checkpoint;Task.Name;Task.Version;randomiser.3zw7;randomiser.tygv;randomiser.eo93;branch.wr7f;branch.9coe;branch.rxc5;branch.fz1e;branch.kqoq;branch.56os;branch.bnrh;branch.l7jq;branch.gk6r;branch.6ucl;Randomise.questionnaire.elements.;Question.Key;Response
9;1,65E+12;07/06/2022 15:59:45;1,65E+12;2;07/06/2022 17:59:45;89054;12;questionnaire-89wj;NA;22341882;5b62fd6b11f749000157f863;6585683;NA;complete;NA;629f754de408e8b27605e07c;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;2048x1152;2048x1002;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education-quantised;3
10;1,65E+12;07/06/2022 15:59:45;1,65E+12;2;07/06/2022 17:59:45;89054;12;questionnaire-89wj;NA;22341882;5b62fd6b11f749000157f863;6585683;NA;complete;NA;629f754de408e8b27605e07c;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;2048x1152;2048x1002;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education-text;
11;1,65E+12;07/06/2022 15:59:45;1,65E+12;2;07/06/2022 17:59:45;89054;12;questionnaire-89wj;NA;22341882;5b62fd6b11f749000157f863;6585683;NA;complete;NA;629f754de408e8b27605e07c;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;2048x1152;2048x1002;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;END QUESTIONNAIRE;20283
1;1,65E+12;07/06/2022 16:52:36;1,65E+12;2;07/06/2022 18:52:36;89054;12;questionnaire-89wj;NA;22343590;60b8db5feb283b86cce8de9f;6586337;NA;complete;NA;629f81b6c084a0683fef8bb4;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;2560x1440;2560x1297;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;07/06/2022 16:52:49;1,65E+12;2;07/06/2022 18:52:49;89054;12;questionnaire-89wj;NA;22343590;60b8db5feb283b86cce8de9f;6586337;NA;complete;NA;629f81b6c084a0683fef8bb4;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;2560x1440;2560x1297;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age;30
3;1,65E+12;07/06/2022 16:52:49;1,65E+12;2;07/06/2022 18:52:49;89054;12;questionnaire-89wj;NA;22343590;60b8db5feb283b86cce8de9f;6586337;NA;complete;NA;629f81b6c084a0683fef8bb4;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;2560x1440;2560x1297;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age-quantised;14
4;1,65E+12;07/06/2022 16:52:49;1,65E+12;2;07/06/2022 18:52:49;89054;12;questionnaire-89wj;NA;22343590;60b8db5feb283b86cce8de9f;6586337;NA;complete;NA;629f81b6c084a0683fef8bb4;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;2560x1440;2560x1297;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender;Male
5;1,65E+12;07/06/2022 16:52:49;1,65E+12;2;07/06/2022 18:52:49;89054;12;questionnaire-89wj;NA;22343590;60b8db5feb283b86cce8de9f;6586337;NA;complete;NA;629f81b6c084a0683fef8bb4;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;2560x1440;2560x1297;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender-quantised;2
6;1,65E+12;07/06/2022 16:52:49;1,65E+12;2;07/06/2022 18:52:49;89054;12;questionnaire-89wj;NA;22343590;60b8db5feb283b86cce8de9f;6586337;NA;complete;NA;629f81b6c084a0683fef8bb4;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;2560x1440;2560x1297;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality;Hungary
7;1,65E+12;07/06/2022 16:52:49;1,65E+12;2;07/06/2022 18:52:49;89054;12;questionnaire-89wj;NA;22343590;60b8db5feb283b86cce8de9f;6586337;NA;complete;NA;629f81b6c084a0683fef8bb4;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;2560x1440;2560x1297;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality-quantised;74
8;1,65E+12;07/06/2022 16:52:49;1,65E+12;2;07/06/2022 18:52:49;89054;12;questionnaire-89wj;NA;22343590;60b8db5feb283b86cce8de9f;6586337;NA;complete;NA;629f81b6c084a0683fef8bb4;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;2560x1440;2560x1297;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education;Bachelor's degree (e.g. BA / BS)
9;1,65E+12;07/06/2022 16:52:49;1,65E+12;2;07/06/2022 18:52:49;89054;12;questionnaire-89wj;NA;22343590;60b8db5feb283b86cce8de9f;6586337;NA;complete;NA;629f81b6c084a0683fef8bb4;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;2560x1440;2560x1297;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education-quantised;3
10;1,65E+12;07/06/2022 16:52:49;1,65E+12;2;07/06/2022 18:52:49;89054;12;questionnaire-89wj;NA;22343590;60b8db5feb283b86cce8de9f;6586337;NA;complete;NA;629f81b6c084a0683fef8bb4;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;2560x1440;2560x1297;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education-text;
11;1,65E+12;07/06/2022 16:52:49;1,65E+12;2;07/06/2022 18:52:49;89054;12;questionnaire-89wj;NA;22343590;60b8db5feb283b86cce8de9f;6586337;NA;complete;NA;629f81b6c084a0683fef8bb4;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;2560x1440;2560x1297;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;END QUESTIONNAIRE;12696
1;1,65E+12;07/06/2022 17:08:06;1,65E+12;3;07/06/2022 20:08:01;89054;12;questionnaire-89wj;NA;22344062;5f600669b846780f0fe45709;6586438;NA;complete;NA;629f8579dbe923d3e68e6492;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;07/06/2022 17:08:22;1,65E+12;3;07/06/2022 20:08:17;89054;12;questionnaire-89wj;NA;22344062;5f600669b846780f0fe45709;6586438;NA;complete;NA;629f8579dbe923d3e68e6492;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;age;32
3;1,65E+12;07/06/2022 17:08:22;1,65E+12;3;07/06/2022 20:08:17;89054;12;questionnaire-89wj;NA;22344062;5f600669b846780f0fe45709;6586438;NA;complete;NA;629f8579dbe923d3e68e6492;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;age-quantised;16
4;1,65E+12;07/06/2022 17:08:22;1,65E+12;3;07/06/2022 20:08:17;89054;12;questionnaire-89wj;NA;22344062;5f600669b846780f0fe45709;6586438;NA;complete;NA;629f8579dbe923d3e68e6492;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;gender;Male
5;1,65E+12;07/06/2022 17:08:22;1,65E+12;3;07/06/2022 20:08:17;89054;12;questionnaire-89wj;NA;22344062;5f600669b846780f0fe45709;6586438;NA;complete;NA;629f8579dbe923d3e68e6492;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;gender-quantised;2
6;1,65E+12;07/06/2022 17:08:22;1,65E+12;3;07/06/2022 20:08:17;89054;12;questionnaire-89wj;NA;22344062;5f600669b846780f0fe45709;6586438;NA;complete;NA;629f8579dbe923d3e68e6492;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;nationality;Greece
7;1,65E+12;07/06/2022 17:08:22;1,65E+12;3;07/06/2022 20:08:17;89054;12;questionnaire-89wj;NA;22344062;5f600669b846780f0fe45709;6586438;NA;complete;NA;629f8579dbe923d3e68e6492;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;nationality-quantised;66
8;1,65E+12;07/06/2022 17:08:22;1,65E+12;3;07/06/2022 20:08:17;89054;12;questionnaire-89wj;NA;22344062;5f600669b846780f0fe45709;6586438;NA;complete;NA;629f8579dbe923d3e68e6492;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education;Bachelor's degree (e.g. BA / BS)
9;1,65E+12;07/06/2022 17:08:22;1,65E+12;3;07/06/2022 20:08:17;89054;12;questionnaire-89wj;NA;22344062;5f600669b846780f0fe45709;6586438;NA;complete;NA;629f8579dbe923d3e68e6492;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education-quantised;3
10;1,65E+12;07/06/2022 17:08:22;1,65E+12;3;07/06/2022 20:08:17;89054;12;questionnaire-89wj;NA;22344062;5f600669b846780f0fe45709;6586438;NA;complete;NA;629f8579dbe923d3e68e6492;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education-text;
11;1,65E+12;07/06/2022 17:08:22;1,65E+12;3;07/06/2022 20:08:17;89054;12;questionnaire-89wj;NA;22344062;5f600669b846780f0fe45709;6586438;NA;complete;NA;629f8579dbe923d3e68e6492;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;END QUESTIONNAIRE;16546
1;1,65E+12;07/06/2022 17:58:51;1,65E+12;2;07/06/2022 19:59:57;89054;12;questionnaire-89wj;NA;22345159;5e874ce2a6b352069eae0aa2;6586745;NA;complete;NA;629f91a47acaef3fd2252acd;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;07/06/2022 17:59:10;1,65E+12;2;07/06/2022 20:00:16;89054;12;questionnaire-89wj;NA;22345159;5e874ce2a6b352069eae0aa2;6586745;NA;complete;NA;629f91a47acaef3fd2252acd;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age;23
3;1,65E+12;07/06/2022 17:59:10;1,65E+12;2;07/06/2022 20:00:16;89054;12;questionnaire-89wj;NA;22345159;5e874ce2a6b352069eae0aa2;6586745;NA;complete;NA;629f91a47acaef3fd2252acd;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age-quantised;7
4;1,65E+12;07/06/2022 17:59:10;1,65E+12;2;07/06/2022 20:00:16;89054;12;questionnaire-89wj;NA;22345159;5e874ce2a6b352069eae0aa2;6586745;NA;complete;NA;629f91a47acaef3fd2252acd;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender;Male
5;1,65E+12;07/06/2022 17:59:10;1,65E+12;2;07/06/2022 20:00:16;89054;12;questionnaire-89wj;NA;22345159;5e874ce2a6b352069eae0aa2;6586745;NA;complete;NA;629f91a47acaef3fd2252acd;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender-quantised;2
6;1,65E+12;07/06/2022 17:59:10;1,65E+12;2;07/06/2022 20:00:16;89054;12;questionnaire-89wj;NA;22345159;5e874ce2a6b352069eae0aa2;6586745;NA;complete;NA;629f91a47acaef3fd2252acd;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality;Spain
7;1,65E+12;07/06/2022 17:59:10;1,65E+12;2;07/06/2022 20:00:16;89054;12;questionnaire-89wj;NA;22345159;5e874ce2a6b352069eae0aa2;6586745;NA;complete;NA;629f91a47acaef3fd2252acd;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality-quantised;164
8;1,65E+12;07/06/2022 17:59:10;1,65E+12;2;07/06/2022 20:00:16;89054;12;questionnaire-89wj;NA;22345159;5e874ce2a6b352069eae0aa2;6586745;NA;complete;NA;629f91a47acaef3fd2252acd;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education;Bachelor's degree (e.g. BA / BS)
9;1,65E+12;07/06/2022 17:59:10;1,65E+12;2;07/06/2022 20:00:16;89054;12;questionnaire-89wj;NA;22345159;5e874ce2a6b352069eae0aa2;6586745;NA;complete;NA;629f91a47acaef3fd2252acd;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education-quantised;3
10;1,65E+12;07/06/2022 17:59:10;1,65E+12;2;07/06/2022 20:00:16;89054;12;questionnaire-89wj;NA;22345159;5e874ce2a6b352069eae0aa2;6586745;NA;complete;NA;629f91a47acaef3fd2252acd;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education-text;
11;1,65E+12;07/06/2022 17:59:10;1,65E+12;2;07/06/2022 20:00:16;89054;12;questionnaire-89wj;NA;22345159;5e874ce2a6b352069eae0aa2;6586745;NA;complete;NA;629f91a47acaef3fd2252acd;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;END QUESTIONNAIRE;18471
1;1,65E+12;07/06/2022 18:00:57;1,65E+12;1;07/06/2022 19:00:54;89054;12;questionnaire-89wj;NA;22345193;60d1ddaca95145c1433a9c87;6586754;NA;complete;NA;629f920796d2568aebda340e;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1366x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;07/06/2022 18:01:17;1,65E+12;1;07/06/2022 19:01:15;89054;12;questionnaire-89wj;NA;22345193;60d1ddaca95145c1433a9c87;6586754;NA;complete;NA;629f920796d2568aebda340e;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;age;26
3;1,65E+12;07/06/2022 18:01:17;1,65E+12;1;07/06/2022 19:01:15;89054;12;questionnaire-89wj;NA;22345193;60d1ddaca95145c1433a9c87;6586754;NA;complete;NA;629f920796d2568aebda340e;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;age-quantised;10
4;1,65E+12;07/06/2022 18:01:17;1,65E+12;1;07/06/2022 19:01:15;89054;12;questionnaire-89wj;NA;22345193;60d1ddaca95145c1433a9c87;6586754;NA;complete;NA;629f920796d2568aebda340e;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;gender;Male
5;1,65E+12;07/06/2022 18:01:17;1,65E+12;1;07/06/2022 19:01:15;89054;12;questionnaire-89wj;NA;22345193;60d1ddaca95145c1433a9c87;6586754;NA;complete;NA;629f920796d2568aebda340e;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;gender-quantised;2
6;1,65E+12;07/06/2022 18:01:17;1,65E+12;1;07/06/2022 19:01:15;89054;12;questionnaire-89wj;NA;22345193;60d1ddaca95145c1433a9c87;6586754;NA;complete;NA;629f920796d2568aebda340e;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;nationality;Portugal
7;1,65E+12;07/06/2022 18:01:17;1,65E+12;1;07/06/2022 19:01:15;89054;12;questionnaire-89wj;NA;22345193;60d1ddaca95145c1433a9c87;6586754;NA;complete;NA;629f920796d2568aebda340e;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;nationality-quantised;141
8;1,65E+12;07/06/2022 18:01:17;1,65E+12;1;07/06/2022 19:01:15;89054;12;questionnaire-89wj;NA;22345193;60d1ddaca95145c1433a9c87;6586754;NA;complete;NA;629f920796d2568aebda340e;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education;Bachelor's degree (e.g. BA / BS)
9;1,65E+12;07/06/2022 18:01:17;1,65E+12;1;07/06/2022 19:01:15;89054;12;questionnaire-89wj;NA;22345193;60d1ddaca95145c1433a9c87;6586754;NA;complete;NA;629f920796d2568aebda340e;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education-quantised;3
10;1,65E+12;07/06/2022 18:01:17;1,65E+12;1;07/06/2022 19:01:15;89054;12;questionnaire-89wj;NA;22345193;60d1ddaca95145c1433a9c87;6586754;NA;complete;NA;629f920796d2568aebda340e;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education-text;
11;1,65E+12;07/06/2022 18:01:17;1,65E+12;1;07/06/2022 19:01:15;89054;12;questionnaire-89wj;NA;22345193;60d1ddaca95145c1433a9c87;6586754;NA;complete;NA;629f920796d2568aebda340e;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;END QUESTIONNAIRE;20442
1;1,65E+12;07/06/2022 18:01:38;1,65E+12;1;07/06/2022 19:01:38;89054;12;questionnaire-89wj;NA;22345208;6151be9cd63f6bdec7c63fc6;6586761;NA;complete;NA;629f9223cc24e20085fd13fa;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.61;1920x1080;1920x941;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;07/06/2022 18:01:54;1,65E+12;1;07/06/2022 19:01:54;89054;12;questionnaire-89wj;NA;22345208;6151be9cd63f6bdec7c63fc6;6586761;NA;complete;NA;629f9223cc24e20085fd13fa;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.61;1920x1080;1920x941;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;age;34
3;1,65E+12;07/06/2022 18:01:54;1,65E+12;1;07/06/2022 19:01:54;89054;12;questionnaire-89wj;NA;22345208;6151be9cd63f6bdec7c63fc6;6586761;NA;complete;NA;629f9223cc24e20085fd13fa;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.61;1920x1080;1920x941;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;age-quantised;18
4;1,65E+12;07/06/2022 18:01:54;1,65E+12;1;07/06/2022 19:01:54;89054;12;questionnaire-89wj;NA;22345208;6151be9cd63f6bdec7c63fc6;6586761;NA;complete;NA;629f9223cc24e20085fd13fa;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.61;1920x1080;1920x941;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;gender;Male
5;1,65E+12;07/06/2022 18:01:54;1,65E+12;1;07/06/2022 19:01:54;89054;12;questionnaire-89wj;NA;22345208;6151be9cd63f6bdec7c63fc6;6586761;NA;complete;NA;629f9223cc24e20085fd13fa;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.61;1920x1080;1920x941;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;gender-quantised;2
6;1,65E+12;07/06/2022 18:01:54;1,65E+12;1;07/06/2022 19:01:54;89054;12;questionnaire-89wj;NA;22345208;6151be9cd63f6bdec7c63fc6;6586761;NA;complete;NA;629f9223cc24e20085fd13fa;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.61;1920x1080;1920x941;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;nationality;Portugal
7;1,65E+12;07/06/2022 18:01:54;1,65E+12;1;07/06/2022 19:01:54;89054;12;questionnaire-89wj;NA;22345208;6151be9cd63f6bdec7c63fc6;6586761;NA;complete;NA;629f9223cc24e20085fd13fa;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.61;1920x1080;1920x941;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;nationality-quantised;141
8;1,65E+12;07/06/2022 18:01:54;1,65E+12;1;07/06/2022 19:01:54;89054;12;questionnaire-89wj;NA;22345208;6151be9cd63f6bdec7c63fc6;6586761;NA;complete;NA;629f9223cc24e20085fd13fa;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.61;1920x1080;1920x941;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education;Master's degree (e.g. MA / MSc / MEd)
