baseline,k,game_id,num_rounds,num_players,future_rounds,actor_rows,contribution_mae,contribution_rate_mae,contribution_exact_rate,round_payoff_mae,round_coin_gen_mae,round_relative_efficiency_mae,round_normalized_efficiency_mae,total_contribution_mae,total_contribution_rate_mae,actual_future_relative_efficiency,predicted_future_relative_efficiency,future_relative_efficiency_abs_error,actual_future_normalized_efficiency,predicted_future_normalized_efficiency,future_normalized_efficiency_abs_error,target_precision,target_recall,target_f1,target_set_exact_rate,action_exact_match_rate,punish_target_precision,punish_target_recall,punish_target_f1,reward_target_precision,reward_target_recall,reward_target_f1,punish_any_accuracy,reward_any_accuracy,unit_mae_on_overlap,punish_unit_mae_on_overlap,reward_unit_mae_on_overlap,cumulative_future_payoff_mae
persistence,8,zrxsJ6NsjZqBSyrNS,11,3,3,9,4.777777777777778,0.23888888888888887,0.0,4.444444444444445,2.6666666666666665,0.08888888888888886,0.08888888888888886,4.333333333333333,0.07222222222222223,0.5888888888888889,0.5,0.0888888888888889,0.5888888888888889,0.5,0.0888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,13.333333333333334
persistence,8,zzwFiFeNTXYCkijjE,17,7,9,63,4.2063492063492065,0.21031746031746032,0.6349206349206349,11.079365079365079,72.66666666666667,0.18537414965986393,0.18537414965986393,13.0,0.09285714285714289,0.7386621315192744,0.8367346938775511,0.09807256235827666,0.7386621315192744,0.8367346938775511,0.09807256235827666,0.0,0.0,0.0,0.5079365079365079,0.5079365079365079,0.0,0.0,0.0,1.0,1.0,1.0,0.6507936507936508,1.0,,,,65.71428571428571
within_game_ar,8,2CpmMrTnRYQhD69qN,27,6,19,114,2.3859649122807016,0.11929824561403508,0.3684210526315789,3.991228070175439,13.105263157894736,0.03412828947368423,0.03412828947368423,3.473684210526316,0.02894736842105262,0.7465734649122807,0.7604166666666666,0.013843201754385914,0.7465734649122807,0.7604166666666666,0.013843201754385914,0.0,0.0,0.0,0.9035087719298246,0.9035087719298246,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.956140350877193,,,,49.166666666666664
within_game_ar,8,2fKfFJWpm9wfoPMfx,28,9,20,180,1.4722222222222223,0.07361111111111113,0.7444444444444445,5.022222222222222,37.7,0.04986772486772487,0.04986772486772487,8.65,0.04805555555555556,0.9506613756613757,0.9531746031746032,0.0025132275132275783,0.9506613756613757,0.9531746031746032,0.0025132275132275783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,12.0
within_game_ar,8,2kZ3jKdHmB57javWy,13,6,5,30,7.166666666666667,0.35833333333333334,0.4,15.366666666666667,85.0,1.287878787878788,1.287878787878788,37.4,0.31166666666666665,1.9272727272727272,0.6393939393939394,1.2878787878787878,1.9272727272727272,0.6393939393939394,1.2878787878787878,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8666666666666667,,,,75.5
within_game_ar,8,3uYh9GbzKBb7ZadHf,23,6,15,90,4.766666666666667,0.23833333333333337,0.5,6.233333333333333,3.6666666666666665,0.15277777777777776,0.15277777777777776,15.933333333333334,0.1327777777777778,0.5055555555555555,0.6472222222222223,0.14166666666666672,0.5055555555555555,0.6472222222222223,0.14166666666666672,0.13333333333333333,0.6666666666666666,0.2222222222222222,0.8444444444444444,0.8333333333333334,1.0,1.0,1.0,0.13333333333333333,0.6666666666666666,0.2222222222222222,1.0,0.8555555555555555,1.0,,1.0,85.5
within_game_ar,8,3uqZPGxnY38PPCreu,20,8,12,96,1.875,0.09375,0.90625,12.625,99.0,0.2171052631578947,0.2171052631578947,15.0,0.09375,0.8969298245614035,0.7324561403508771,0.16447368421052633,0.8969298245614035,0.7324561403508771,0.16447368421052633,0.16666666666666666,0.6666666666666666,0.26666666666666666,0.65625,0.6145833333333334,0.16666666666666666,0.6666666666666666,0.26666666666666666,1.0,1.0,1.0,0.65625,1.0,3.5,3.5,,112.5
within_game_ar,8,3zSNGrLvJJYZhmW2p,19,12,11,132,8.333333333333334,0.4166666666666667,0.5833333333333334,10.030303030303031,34.72727272727273,0.4823232323232323,0.4823232323232323,63.63636363636363,0.2651515151515152,0.49747474747474746,0.015151515151515152,0.4823232323232323,0.49747474747474746,0.015151515151515152,0.4823232323232323,0.030303030303030304,0.023255813953488372,0.026315789473684213,0.6136363636363636,0.6136363636363636,0.0,0.0,0.0,0.045454545454545456,0.030303030303030304,0.03636363636363636,0.9242424242424242,0.7575757575757576,0.0,,0.0,70.83333333333333
within_game_ar,8,4jSXooYhn8K6Cucgv,12,10,4,40,4.65,0.23249999999999998,0.65,11.15,49.0,0.05833333333333335,0.05833333333333335,12.0,0.06,0.8654761904761905,0.9071428571428571,0.04166666666666663,0.8654761904761905,0.9071428571428571,0.04166666666666663,0.4126984126984127,0.3023255813953488,0.348993288590604,0.5,0.5,1.0,1.0,1.0,0.4126984126984127,0.3023255813953488,0.348993288590604,1.0,0.95,0.15384615384615385,,0.15384615384615385,36.8
within_game_ar,8,4nKD5eDXT2JfQEFC2,18,16,10,160,4.0,0.2,0.8,11.8625,153.6,0.16842105263157892,0.16842105263157892,48.0,0.15,0.9583333333333334,0.7899122807017543,0.16842105263157903,0.9583333333333334,0.7899122807017543,0.16842105263157903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,108.75
within_game_ar,8,56mkyKr2q9hbfJo5e,20,3,12,36,4.444444444444445,0.2222222222222222,0.7777777777777778,5.333333333333333,2.6666666666666665,0.2222222222222222,0.2222222222222222,13.333333333333334,0.2222222222222222,0.19444444444444445,0.1388888888888889,0.05555555555555555,0.19444444444444445,0.1388888888888889,0.05555555555555555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,18.666666666666668
within_game_ar,8,5JcvB7tm4oqd3iXPL,12,19,4,76,4.5394736842105265,0.22697368421052633,0.3026315789473684,5.565789473684211,37.25,0.10891812865497076,0.10891812865497076,38.75,0.1019736842105263,0.3267543859649123,0.391812865497076,0.0650584795321637,0.3267543859649123,0.391812865497076,0.0650584795321637,0.025,0.14285714285714285,0.0425531914893617,0.8157894736842105,0.8157894736842105,1.0,1.0,1.0,0.025,0.14285714285714285,0.0425531914893617,1.0,0.8421052631578947,0.0,,0.0,13.736842105263158
within_game_ar,8,5QNEkruDSQpYQ54a7,20,3,12,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0
within_game_ar,8,5R4kRpHMWpazH7csB,11,3,3,9,0.5555555555555556,0.027777777777777804,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.022222222222222216,0.022222222222222216,1.6666666666666667,0.02777777777777779,1.0,0.9777777777777777,0.022222222222222254,1.0,0.9777777777777777,0.022222222222222254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.6666666666666666
within_game_ar,8,5t4Ap8vtxqkcQ9zKZ,21,4,13,52,8.634615384615385,0.4317307692307692,0.11538461538461539,13.403846153846153,39.0,0.2867647058823529,0.2867647058823529,16.076923076923077,0.20096153846153844,0.1917420814479638,0.47058823529411764,0.27884615384615385,0.1917420814479638,0.47058823529411764,0.27884615384615385,0.11538461538461539,0.12,0.11764705882352941,0.4423076923076923,0.40384615384615385,0.23076923076923078,0.1875,0.20689655172413793,0.0,0.0,0.0,0.6346153846153846,0.7115384615384616,6.0,6.0,,123.25
within_game_ar,8,5wPa3KXc3CN6CzKyT,17,10,9,90,2.9555555555555557,0.14777777777777779,0.5111111111111111,12.988888888888889,113.0,0.11530612244897959,0.11530612244897959,13.555555555555555,0.06777777777777776,0.7843537414965986,0.8425170068027211,0.05816326530612248,0.7843537414965986,0.8425170068027211,0.05816326530612248,0.1111111111111111,0.07272727272727272,0.08791208791208792,0.5444444444444444,0.5444444444444444,0.3333333333333333,0.05555555555555555,0.09523809523809525,0.037037037037037035,1.0,0.07142857142857142,0.7777777777777778,0.8111111111111111,1.0,0.0,4.0,59.9
within_game_ar,8,6AnZ2gcC3gTC5kA9j,22,9,14,126,4.642857142857143,0.23214285714285718,0.015873015873015872,4.76984126984127,21.928571428571427,0.10593512767425813,0.10593512767425813,15.785714285714286,0.0876984126984127,0.5655624568668047,0.47342995169082125,0.09213250517598348,0.5655624568668047,0.47342995169082125,0.09213250517598348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,47.22222222222222
within_game_ar,8,6g6EedD8XEyQjFWFq,29,5,21,105,5.523809523809524,0.2761904761904762,0.7238095238095238,10.838095238095239,43.80952380952381,0.27380952380952384,0.27380952380952384,27.61904761904762,0.2761904761904762,0.9717261904761905,0.6979166666666666,0.27380952380952384,0.9717261904761905,0.6979166666666666,0.27380952380952384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,224.0
within_game_ar,8,7Dqmxs3oHzzCzEY25,13,11,5,55,3.909090909090909,0.19545454545454546,0.5272727272727272,37.25454545454546,321.4,0.2705387205387205,0.2705387205387205,14.2,0.06454545454545453,0.9968013468013468,0.7262626262626263,0.2705387205387205,0.9968013468013468,0.7262626262626263,0.2705387205387205,0.5271739130434783,0.5078534031413613,0.5173333333333334,0.09090909090909091,0.09090909090909091,0.26666666666666666,0.3076923076923077,0.28571428571428575,0.5502958579881657,0.5224719101123596,0.5360230547550433,0.8545454545454545,0.7090909090909091,3.9072164948453607,5.5,3.838709677419355,146.0909090909091
within_game_ar,8,7XaGiWpfnXcbSBRB7,22,5,14,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0
within_game_ar,8,8Q9xrERA837uZzPPq,23,6,15,90,8.677777777777777,0.4338888888888889,0.2222222222222222,4.355555555555555,8.133333333333333,0.3388888888888889,0.3388888888888889,47.53333333333333,0.3961111111111111,0.32222222222222224,0.35555555555555557,0.033333333333333326,0.32222222222222224,0.35555555555555557,0.033333333333333326,0.0,0.0,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.7888888888888889,1.0,,,,36.0
within_game_ar,8,8YXh4RiGFyz2WzNsM,22,5,14,70,2.6142857142857143,0.13071428571428573,0.2857142857142857,3.3714285714285714,11.285714285714286,0.08061224489795916,0.08061224489795916,7.5,0.07500000000000002,0.8734693877551021,0.8928571428571429,0.019387755102040827,0.8734693877551021,0.8928571428571429,0.019387755102040827,0.0,0.0,0.0,0.9857142857142858,0.9857142857142858,0.0,0.0,0.0,1.0,1.0,1.0,0.9857142857142858,1.0,,,,18.4
within_game_ar,8,8hq66JYxzJDaMrXT3,24,3,16,48,6.666666666666667,0.3333333333333333,0.6666666666666666,6.916666666666667,4.0,0.3333333333333333,0.3333333333333333,20.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.8125,,,,37.333333333333336
within_game_ar,8,9ASf6qit6vvva9hTQ,27,7,19,133,2.669172932330827,0.13345864661654136,0.48120300751879697,3.2481203007518795,4.7368421052631575,0.04833512352309346,0.04833512352309346,7.105263157894737,0.050751879699248104,0.6353383458646616,0.6611170784103115,0.025778732545649885,0.6353383458646616,0.6611170784103115,0.025778732545649885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,34.857142857142854
within_game_ar,8,9dyp2Lrvn5EkHXHdL,11,15,3,45,3.488888888888889,0.17444444444444443,0.4,4.155555555555556,15.666666666666666,0.03369175627240147,0.03369175627240147,5.0,0.0166666666666667,0.4752688172043011,0.5089605734767025,0.03369175627240145,0.4752688172043011,0.5089605734767025,0.03369175627240145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,11.266666666666667
within_game_ar,8,CATbsDaTRRiuSjM6F,19,8,11,88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0
within_game_ar,8,CXhR5Losv8TykWDsP,15,19,7,133,1.5037593984962405,0.07518796992481203,0.924812030075188,11.909774436090226,176.0,0.058258854683879494,0.058258854683879494,22.857142857142858,0.06015037593984962,0.8903390551851327,0.8535489667565139,0.03679008842861875,0.8903390551851327,0.8535489667565139,0.03679008842861875,0.0,0.0,0.0,0.8421052631578947,0.8421052631578947,0.0,0.0,0.0,1.0,1.0,1.0,0.8421052631578947,1.0,,,,69.36842105263158
within_game_ar,8,CanYG4YQsqhfKD3Xd,22,20,14,280,1.1,0.05500000000000001,0.8321428571428572,7.785714285714286,124.0,0.03974358974358976,0.03974358974358976,9.0,0.02249999999999997,0.9085851648351648,0.9254807692307693,0.016895604395604447,0.9085851648351648,0.9254807692307693,0.016895604395604447,0.19047619047619047,0.18181818181818182,0.18604651162790697,0.7642857142857142,0.7392857142857143,0.19047619047619047,0.18181818181818182,0.18604651162790697,1.0,1.0,1.0,0.7678571428571429,1.0,2.5,2.5,,53.6
within_game_ar,8,D3pgvsuYGiHAwiKqT,13,4,5,20,4.75,0.2375,0.3,7.9,13.6,3.4,3.4,17.0,0.2125,0.75,-2.35,3.1,0.75,-2.35,3.1,0.6666666666666666,0.5555555555555556,0.606060606060606,0.4,0.3,0.8,0.4444444444444444,0.5714285714285714,0.6,0.6666666666666666,0.631578947368421,0.7,0.8,0.7,0.75,0.6666666666666666,33.5
within_game_ar,8,DSsdrRSwh7dgd9Bjr,21,5,13,65,1.2307692307692308,0.06153846153846154,0.9384615384615385,5.507692307692308,16.46153846153846,0.20576923076923076,0.20576923076923076,6.153846153846154,0.06153846153846153,0.8086538461538462,0.9855769230769231,0.17692307692307696,0.8086538461538462,0.9855769230769231,0.17692307692307696,0.3333333333333333,0.3170731707317073,0.32499999999999996,0.49230769230769234,0.49230769230769234,0.0,0.0,0.0,0.3333333333333333,0.40625,0.36619718309859156,0.8615384615384616,0.7846153846153846,0.0,,0.0,43.2
within_game_ar,8,E5tqSkPqBYAYuYAdK,20,3,12,36,6.666666666666667,0.3333333333333333,0.6666666666666666,7.583333333333333,13.75,0.3273809523809524,0.3273809523809524,20.0,0.3333333333333334,0.6726190476190477,1.0,0.32738095238095233,0.6726190476190477,1.0,0.32738095238095233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,58.333333333333336
within_game_ar,8,EEe5Aynbvexiu25Q4,18,4,10,40,0.5,0.025,0.975,10.95,38.0,1.5833333333333335,1.5833333333333335,2.0,0.025,-1.2083333333333333,0.375,1.5833333333333333,-1.2083333333333333,0.375,1.5833333333333333,0.9333333333333333,0.8115942028985508,0.8682170542635659,0.75,0.5,1.0,0.45454545454545453,0.625,0.92,0.9787234042553191,0.9484536082474226,0.85,0.95,0.625,2.5,0.21739130434782608,95.0
within_game_ar,8,EEpd3uZzuS7TShmdH,30,11,22,242,0.9917355371900827,0.049586776859504134,0.9504132231404959,5.6115702479338845,52.09090909090909,0.05994350873522334,0.05994350873522334,10.909090909090908,0.049586776859504106,0.8638978972695889,0.8181818181818182,0.045716079087770645,0.8638978972695889,0.8181818181818182,0.045716079087770645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,81.63636363636364
within_game_ar,8,FPPMdHLDRKNWZpFjA,28,9,20,180,5.777777777777778,0.28888888888888886,0.7111111111111111,11.11111111111111,48.2,0.11394799054373524,0.11394799054373524,16.0,0.08888888888888888,0.23983451536643027,0.17860520094562649,0.06122931442080379,0.23983451536643027,0.17860520094562649,0.06122931442080379,0.025,0.1,0.04000000000000001,0.75,0.75,0.025,0.1,0.04000000000000001,1.0,1.0,1.0,0.7611111111111111,1.0,0.0,0.0,,163.33333333333334
within_game_ar,8,Fj9DT3BL4SG26wNCY,20,10,12,120,2.6666666666666665,0.13333333333333333,0.8666666666666667,7.583333333333333,48.333333333333336,0.10069444444444442,0.10069444444444442,20.0,0.10000000000000002,0.8993055555555556,0.8958333333333334,0.00347222222222221,0.8993055555555556,0.8958333333333334,0.00347222222222221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,33.6
within_game_ar,8,FpYh3P5jAMzox9jXF,24,15,16,240,1.1666666666666667,0.058333333333333334,0.9416666666666667,11.491666666666667,131.25,0.09943181818181818,0.09943181818181818,17.5,0.05833333333333332,0.857717803030303,0.7796875,0.078030303030303,0.857717803030303,0.7796875,0.078030303030303,0.3271604938271605,0.5578947368421052,0.4124513618677043,0.5583333333333333,0.42916666666666664,0.4649122807017544,0.6235294117647059,0.5326633165829145,0.0,0.0,0.0,0.675,0.8916666666666667,1.1320754716981132,1.1320754716981132,,132.53333333333333
within_game_ar,8,G7MK9MeuEdEmnrf8g,14,16,6,96,0.9375,0.046875,0.8645833333333334,5.989583333333333,84.83333333333333,0.041748687664041995,0.041748687664041995,15.0,0.046875,0.9923720472440944,0.9535761154855643,0.03879593175853013,0.9923720472440944,0.9535761154855643,0.03879593175853013,0.0,0.0,0.0,0.9895833333333334,0.9895833333333334,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9895833333333334,,,,33.6875
within_game_ar,8,GEg4HoG4betWJeQrA,24,15,16,240,6.916666666666667,0.3458333333333333,0.6541666666666667,17.354166666666668,221.5625,0.10860906862745101,0.10860906862745101,36.25,0.12083333333333335,0.7403492647058824,0.7659313725490197,0.025582107843137303,0.7403492647058824,0.7659313725490197,0.025582107843137303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,100.46666666666667
within_game_ar,8,GtzSjujsFLASFExF2,19,2,11,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0
within_game_ar,8,HBxzHrnfDWC4phmdw,12,4,4,16,5.4375,0.271875,0.25,5.5,17.5,0.21875,0.21875,17.75,0.22187500000000002,0.56875,0.71875,0.15000000000000002,0.56875,0.71875,0.15000000000000002,0.25,0.125,0.16666666666666666,0.5625,0.5625,1.0,1.0,1.0,0.25,0.125,0.16666666666666666,1.0,0.625,0.0,,0.0,12.0
within_game_ar,8,JFERtdbEhHGdPKL5G,12,17,4,68,0.8529411764705882,0.042647058823529406,0.9264705882352942,5.544117647058823,52.25,,,14.5,0.04264705882352943,,,,,,,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,1.0,1.0,1.0,0.8823529411764706,1.0,,,,15.588235294117647
within_game_ar,8,JLFHg4eNsf6DvtZwo,15,17,7,119,3.865546218487395,0.19327731092436976,0.8067226890756303,32.252100840336134,473.7142857142857,0.16685955819453527,0.16685955819453527,54.285714285714285,0.15966386554621842,0.5663462989986414,0.7172042469682484,0.15085794796960694,0.5663462989986414,0.7172042469682484,0.15085794796960694,0.09375,0.056074766355140186,0.07017543859649122,0.5966386554621849,0.5966386554621849,0.10526315789473684,0.11320754716981132,0.10909090909090909,0.0,0.0,0.0,0.8151260504201681,0.8823529411764706,2.1666666666666665,2.1666666666666665,,205.88235294117646
within_game_ar,8,JhMYTnbwHvyhTu8Ls,29,2,21,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0
within_game_ar,8,Jk2TeDi3nXCYfBfYp,24,16,16,256,2.421875,0.12109375,0.87890625,20.90625,221.25,0.09471318493150682,0.09471318493150682,23.75,0.07421875,0.7319135273972602,0.75,0.018086472602739767,0.7319135273972602,0.75,0.018086472602739767,0.328125,0.2545454545454545,0.28668941979522183,0.5390625,0.53515625,0.328125,0.2545454545454545,0.28668941979522183,1.0,1.0,1.0,0.7890625,1.0,0.38095238095238093,0.38095238095238093,,131.625
within_game_ar,8,JmYG5zXxdsfdzSnMx,27,7,19,133,9.451127819548873,0.4725563909774437,0.06766917293233082,6.969924812030075,45.94736842105263,0.46885069817400643,0.46885069817400643,63.8421052631579,0.456015037593985,0.8694951664876477,0.4339419978517723,0.4355531686358754,0.8694951664876477,0.4339419978517723,0.4355531686358754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,115.85714285714286
within_game_ar,8,JzBnLNCjZmuywFp5a,25,9,17,153,4.660130718954249,0.2330065359477124,0.2875816993464052,7.490196078431373,48.8235294117647,0.07045242339359986,0.07045242339359986,13.117647058823529,0.07287581699346406,0.43425855190561075,0.49842967490026313,0.06417112299465239,0.43425855190561075,0.49842967490026313,0.06417112299465239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,98.0
within_game_ar,8,KuH5GTYQGFgwSdN9M,12,4,4,16,1.0,0.049999999999999996,0.5625,1.875,5.5,0.0404411764705882,0.0404411764705882,2.5,0.03125000000000003,0.7334558823529411,0.7261029411764706,0.007352941176470562,0.7334558823529411,0.7261029411764706,0.007352941176470562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0
within_game_ar,8,Ln9Kqj8uXAbkFSouT,23,10,15,150,1.2,0.06,0.94,6.053333333333334,51.333333333333336,0.04842767295597488,0.04842767295597488,9.333333333333334,0.04666666666666671,0.7465408805031446,0.6981132075471698,0.04842767295597483,0.7465408805031446,0.6981132075471698,0.04842767295597483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,90.8
within_game_ar,8,LsGsx7FwgiRCtsDuF,21,4,13,52,3.4423076923076925,0.17211538461538464,0.07692307692307693,4.4423076923076925,11.923076923076923,0.08766968325791852,0.08766968325791852,6.846153846153846,0.08557692307692306,0.6725113122171946,0.747737556561086,0.07522624434389136,0.6725113122171946,0.747737556561086,0.07522624434389136,0.0,0.0,0.0,0.9038461538461539,0.9038461538461539,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9038461538461539,,,,33.25
within_game_ar,8,MMjtNevGGub53cyqS,20,18,12,216,1.2037037037037037,0.06018518518518518,0.9398148148148148,39.013888888888886,479.4166666666667,0.14634208384208386,0.14634208384208386,11.666666666666666,0.03240740740740742,0.7797619047619048,0.8709554334554335,0.0911935286935287,0.7797619047619048,0.8709554334554335,0.0911935286935287,0.07017543859649122,0.16,0.09756097560975609,0.5324074074074074,0.5046296296296297,0.07017543859649122,0.16,0.09756097560975609,1.0,1.0,1.0,0.6805555555555556,1.0,80.0,80.0,,385.05555555555554
within_game_ar,8,McPNJRtjH4cL2Qic2,19,10,11,110,3.6363636363636362,0.18181818181818182,0.8181818181818182,18.2,125.45454545454545,0.10631741140215721,0.10631741140215721,21.818181818181817,0.10909090909090914,0.7996918335901386,0.7272727272727273,0.07241910631741133,0.7996918335901386,0.7272727272727273,0.07241910631741133,0.5732484076433121,0.743801652892562,0.6474820143884891,0.41818181818181815,0.39090909090909093,1.0,1.0,1.0,0.5732484076433121,0.743801652892562,0.6474820143884891,1.0,0.8090909090909091,2.611111111111111,,2.611111111111111,144.6
within_game_ar,8,NC8foHQ7K3mkGhhgN,14,16,6,96,1.8854166666666667,0.09427083333333332,0.7604166666666666,80.5,76.66666666666667,0.037729658792650854,0.037729658792650854,6.5,0.02031250000000001,1.038549868766404,1.001476377952756,0.03707349081364808,1.038549868766404,1.001476377952756,0.03707349081364808,0.2962962962962963,0.25,0.2711864406779661,0.6041666666666666,0.6041666666666666,1.0,1.0,1.0,0.2962962962962963,0.25,0.2711864406779661,1.0,0.9166666666666666,3.15625,,3.15625,449.0
within_game_ar,8,PsqZhCu3YwXicjGGa,12,4,4,16,2.8125,0.140625,0.6875,5.8125,18.25,0.13419117647058823,0.13419117647058823,11.25,0.140625,0.9117647058823529,0.9172794117647058,0.005514705882352922,0.9117647058823529,0.9172794117647058,0.005514705882352922,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,1.0,1.0,1.0,0.9375,1.0,,,,5.75
within_game_ar,8,Q7Lpuz4jZZ9WCd5JG,28,14,20,280,4.253571428571429,0.2126785714285714,0.42857142857142855,7.796428571428572,70.05,0.07818080357142856,0.07818080357142856,22.45,0.08017857142857142,0.6628348214285714,0.666015625,0.003180803571428581,0.6628348214285714,0.666015625,0.003180803571428581,0.21282798833819241,0.43452380952380953,0.2857142857142857,0.5714285714285714,0.5678571428571428,1.0,1.0,1.0,0.21282798833819241,0.43452380952380953,0.2857142857142857,1.0,0.6892857142857143,0.1232876712328767,,0.1232876712328767,58.92857142857143
within_game_ar,8,QDodERxmDfeJhH38w,17,4,9,36,7.166666666666667,0.3583333333333334,0.05555555555555555,12.083333333333334,34.333333333333336,0.4768518518518518,0.4768518518518518,20.666666666666668,0.2583333333333333,0.5941358024691358,0.11728395061728394,0.47685185185185186,0.5941358024691358,0.11728395061728394,0.47685185185185186,0.3793103448275862,0.39285714285714285,0.3859649122807017,0.5277777777777778,0.5,0.4,0.5,0.4444444444444445,0.3684210526315789,0.35,0.358974358974359,0.9444444444444444,0.8333333333333334,0.36363636363636365,0.75,0.14285714285714285,77.25
within_game_ar,8,QHkAuMSQ3PnXPPZFy,24,3,16,48,0.4166666666666667,0.020833333333333332,0.9791666666666666,2.0416666666666665,0.25,0.020833333333333336,0.020833333333333336,1.25,0.020833333333333336,0.9791666666666666,1.0,0.02083333333333337,0.9791666666666666,1.0,0.02083333333333337,0.75,1.0,0.8571428571428571,0.7708333333333334,0.6041666666666666,1.0,1.0,1.0,0.75,1.0,0.8571428571428571,1.0,0.8958333333333334,0.6666666666666666,,0.6666666666666666,16.0
within_game_ar,8,QK4gCZ7BWrravTaAL,30,4,22,88,2.272727272727273,0.11363636363636363,0.8863636363636364,4.454545454545454,12.727272727272727,0.11363636363636363,0.11363636363636363,9.090909090909092,0.11363636363636363,0.8863636363636364,1.0,0.11363636363636365,0.8863636363636364,1.0,0.11363636363636365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,70.0
within_game_ar,8,QK7Qydbg5D3GvBnz6,13,12,5,60,2.683333333333333,0.13416666666666668,0.6,12.883333333333333,92.2,0.07840136054421767,0.07840136054421767,18.6,0.07750000000000001,0.8027210884353742,0.7644557823129252,0.03826530612244894,0.8027210884353742,0.7644557823129252,0.03826530612244894,0.4,0.42105263157894735,0.41025641025641024,0.6,0.5666666666666667,0.4,0.42105263157894735,0.41025641025641024,1.0,1.0,1.0,0.9166666666666666,1.0,1.0625,1.0625,,21.583333333333332
