PID;Duration;A1comp1;A1comp2;A1comp3;A1comp4;A2comp1;A2comp2;A2comp3;A2comp4OB;checkObs;calcPun;uncalcPun;A2comp4HID;checkHid;return;G1Bcomp1;G1Bcomp2;G1Bcomp3;G1Bcomp4;G2Bcomp1;G2Bcomp2;G2Bcomp3;punUncalc;noUncalc;punCalc;noCalc;punHid;noPunHid;gender;age;Condition;RecordedDate
2187;234;0;0;0;0;0;1;0;1;1;1;;;;50;;;;;;;;;;;;;;2;33;3;26/11/2023 13:31
2188;334;;;;;;;;;;;;;;;0;0;1;0;1;1;1;;;;;3;5;2;59;6;26/11/2023 13:35
2189;394;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;27;4;26/11/2023 13:37
2190;640;;;;;;;;;;;;;;;1;1;1;1;1;1;0;9;6;5;7;;;1;28;5;26/11/2023 13:41
2191;631;1;0;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;58;3;26/11/2023 13:43
2192;852;1;1;1;1;0;1;1;;;;1;1;0;50;;;;;;;;;;;;;;2;30;4;26/11/2023 13:49
2193;347;1;1;1;1;1;1;1;;;;0;0;0;50;;;;;;;;;;;;;;1;39;4;26/11/2023 13:50
2194;243;1;1;1;1;1;1;1;1;1;1;;;;40;;;;;;;;;;;;;;2;43;3;26/11/2023 13:52
2195;376;;;;;;;;;;;;;;;0;1;1;0;1;0;1;;;;;5;5;2;39;6;26/11/2023 13:55
2196;466;1;1;1;0;1;1;1;;;0;;1;1;3;;;;;;;;;;;;;;2;37;4;26/11/2023 13:55
2197;1110;;;;;;;;;;;;;;;1;0;1;0;1;0;1;10;10;10;10;;;2;44;5;26/11/2023 13:56
2198;291;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;5;5;2;32;6;26/11/2023 13:57
2199;473;;;;;;;;;;;;;;;0;0;1;1;1;0;0;4;7;4;6;;;2;43;5;26/11/2023 13:58
2200;314;1;0;0;0;1;0;1;1;1;0;;;;30;;;;;;;;;;;;;;2;26;3;26/11/2023 13:59
2201;351;1;1;1;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;44;4;26/11/2023 14:00
2202;379;;;;;;;;;;;;;;;1;1;1;0;0;1;1;;;;;3;8;1;32;6;26/11/2023 14:02
2203;245;;;;;;;;;;;;;;;1;0;1;1;1;0;0;10;2;10;5;;;2;20;5;26/11/2023 14:04
2204;291;1;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;1;22;3;26/11/2023 14:12
2205;233;;;;;;;;;;;;;;;1;1;0;1;1;1;1;;;;;5;8;1;37;6;26/11/2023 14:16
2206;243;0;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;35;4;26/11/2023 14:20
2207;293;1;1;1;1;1;0;1;0;1;0;;;;24;;;;;;;;;;;;;;1;26;3;26/11/2023 14:28
2208;356;0;1;1;1;0;1;1;1;0;;1;;;24;;;;;;;;;;;;;;2;33;3;26/11/2023 14:37
2209;485;;;;;;;;;;;;;;;1;1;0;0;1;1;0;0;6;2;0;;;2;46;5;26/11/2023 14:43
2210;366;;;;;;;;;;;;;;;0;0;0;0;0;1;1;;;;;2;10;2;44;6;26/11/2023 14:46
2211;303;;;;;;;;;;;;;;;1;1;1;1;1;1;0;3;5;1;10;;;1;25;5;26/11/2023 14:47
2212;295;0;0;1;0;0;1;1;;;1;;1;1;100;;;;;;;;;;;;;;1;38;4;26/11/2023 14:48
2213;555;1;0;1;0;1;1;1;;;0;;1;1;10;;;;;;;;;;;;;;1;57;4;26/11/2023 14:49
2214;430;0;1;0;0;0;0;0;0;1;1;;;;43;;;;;;;;;;;;;;1;39;3;26/11/2023 14:55
2215;260;1;1;0;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;38;4;26/11/2023 14:56
2216;348;;;;;;;;;;;;;;;1;0;0;0;0;1;1;10;10;9;10;;;1;21;5;26/11/2023 14:57
2217;264;1;0;0;0;1;0;1;0;1;0;;;;0;;;;;;;;;;;;;;2;24;3;26/11/2023 14:57
2218;323;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;3;4;1;51;6;26/11/2023 14:57
2219;292;0;0;0;0;1;1;1;;;1;;0;1;40;;;;;;;;;;;;;;1;51;4;26/11/2023 15:01
2220;250;;;;;;;;;;;;;;;0;0;1;0;1;0;0;4;3;2;5;;;1;37;5;26/11/2023 15:01
2221;444;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;5;5;2;22;6;26/11/2023 15:01
2222;429;;;;;;;;;;;;;;;0;0;1;1;0;1;1;10;8;10;10;;;2;32;5;26/11/2023 15:02
2223;207;0;0;1;0;0;0;1;1;0;;0;;;40;;;;;;;;;;;;;;1;28;3;26/11/2023 15:02
2224;134;;;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;0;0;1;29;6;26/11/2023 15:06
2225;248;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;4;4;2;25;6;26/11/2023 15:09
2226;351;1;0;1;1;0;1;1;;;;0;1;0;50;;;;;;;;;;;;;;1;45;4;26/11/2023 15:15
2227;399;;;;;;;;;;;;;;;1;0;0;0;0;1;1;6;2;0;2;;;2;54;5;26/11/2023 15:16
2228;434;0;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;31;3;26/11/2023 15:20
2229;1191;1;1;1;0;0;0;1;1;1;1;;;;50;;;;;;;;;;;;;;1;33;3;26/11/2023 15:20
2230;259;;;;;;;;;;;;;;;0;0;0;0;0;0;1;4;5;6;4;;;2;43;5;26/11/2023 15:21
2231;683;0;1;0;0;0;0;1;;;1;;0;1;61;;;;;;;;;;;;;;1;70;4;26/11/2023 15:24
2232;319;1;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;37;3;26/11/2023 15:26
2233;317;0;0;1;1;1;0;1;;;0;;1;1;50;;;;;;;;;;;;;;2;29;4;26/11/2023 15:26
2234;268;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;0;10;1;36;6;26/11/2023 15:30
2235;292;1;1;1;1;1;1;1;1;1;0;;;;0;;;;;;;;;;;;;;1;25;3;26/11/2023 15:30
2236;249;1;1;0;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;28;4;26/11/2023 15:35
2237;673;;;;;;;;;;;;;;;1;0;1;1;1;1;1;4;2;2;4;;;1;41;5;26/11/2023 15:36
2238;399;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;5;10;2;26;6;26/11/2023 15:47
2239;504;1;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;1;37;3;26/11/2023 15:48
2240;450;1;0;1;0;1;0;1;;;;0;1;0;100;;;;;;;;;;;;;;2;32;4;26/11/2023 15:52
2241;841;;;;;;;;;;;;;;;0;1;1;1;1;0;1;5;10;5;10;;;2;54;5;26/11/2023 15:56
2242;393;;;;;;;;;;;;;;;0;0;1;0;1;1;0;10;10;10;10;;;2;30;5;26/11/2023 15:56
2243;257;;;;;;;;;;;;;;;1;0;1;0;1;1;1;;;;;2;2;1;25;6;26/11/2023 15:59
2244;484;1;0;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;35;3;26/11/2023 16:00
2245;237;;;;;;;;;;;;;;;0;1;0;1;0;0;1;;;;;0;2;1;25;6;26/11/2023 16:00
2246;353;1;1;1;1;0;0;1;;;;0;1;0;0;;;;;;;;;;;;;;2;30;4;26/11/2023 16:06
2247;336;1;0;1;0;0;1;0;0;1;0;;;;20;;;;;;;;;;;;;;1;19;3;26/11/2023 16:08
2248;478;;;;;;;;;;;;;;;0;0;1;1;0;0;1;6;1;8;2;;;2;39;5;26/11/2023 16:09
2249;345;;;;;;;;;;;;;;;0;1;1;0;1;0;1;0;6;0;6;;;2;36;5;26/11/2023 16:12
2250;375;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;32;4;26/11/2023 16:15
2251;151;;;;;;;;;;;;;;;0;0;1;1;0;1;1;;;;;5;4;2;22;6;26/11/2023 16:15
2252;690;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;57;4;26/11/2023 16:16
2253;469;;;;;;;;;;;;;;;0;1;0;0;1;0;1;;;;;4;4;1;67;6;26/11/2023 16:19
2254;313;1;0;1;0;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;1;22;3;26/11/2023 16:19
2255;328;;;;;;;;;;;;;;;1;1;1;0;1;1;0;0;0;1;1;;;1;44;5;26/11/2023 16:22
2256;261;;;;;;;;;;;;;;;1;1;1;1;1;1;1;0;10;0;0;;;1;28;5;26/11/2023 16:27
2257;368;0;0;0;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;53;4;26/11/2023 16:27
2258;304;0;1;1;1;0;1;1;1;1;1;;;;29;;;;;;;;;;;;;;2;26;3;26/11/2023 16:30
2259;252;;;;;;;;;;;;;;;0;0;1;0;0;0;0;;;;;2;1;2;73;6;26/11/2023 16:32
2260;326;1;1;1;0;0;1;1;0;1;0;;;;44;;;;;;;;;;;;;;2;33;3;26/11/2023 16:37
2261;508;1;0;1;1;1;1;1;;;0;;1;1;46;;;;;;;;;;;;;;1;49;4;26/11/2023 16:38
2262;387;;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;2;2;5;;;2;23;5;26/11/2023 16:38
2263;468;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;2;2;2;19;6;26/11/2023 16:40
2264;617;;;;;;;;;;;;;;;0;1;0;1;0;0;1;3;6;1;3;;;2;49;5;26/11/2023 16:40
2265;362;0;0;1;0;1;0;1;;;1;;1;1;50;;;;;;;;;;;;;;2;30;4;26/11/2023 16:46
2266;448;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;23;3;26/11/2023 16:50
2267;412;;;;;;;;;;;;;;;1;1;1;1;0;0;0;;;;;5;0;2;41;6;26/11/2023 16:54
2268;383;0;1;0;0;0;1;0;;;1;;1;1;10;;;;;;;;;;;;;;1;44;4;26/11/2023 16:54
2269;495;;;;;;;;;;;;;;;0;1;1;1;1;0;1;;;;;10;10;2;54;6;26/11/2023 16:54
2270;407;1;1;1;0;1;0;1;1;1;0;;;;50;;;;;;;;;;;;;;1;31;3;26/11/2023 16:59
2271;298;1;1;1;0;0;1;1;0;0;;0;;;0;;;;;;;;;;;;;;1;47;3;26/11/2023 17:00
2272;722;;;;;;;;;;;;;;;0;0;1;1;1;1;0;5;5;5;5;;;2;43;5;26/11/2023 17:02
2273;487;;;;;;;;;;;;;;;1;1;1;1;1;1;1;4;10;3;10;;;2;22;5;26/11/2023 17:02
2274;802;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;44;4;26/11/2023 17:04
2275;392;;;;;;;;;;;;;;;1;1;1;1;0;1;1;;;;;10;0;1;37;6;26/11/2023 17:05
2276;225;;;;;;;;;;;;;;;1;1;1;0;1;0;1;;;;;6;4;1;27;6;26/11/2023 17:06
2277;378;0;1;1;0;1;0;1;;;;0;1;0;0;;;;;;;;;;;;;;1;49;4;26/11/2023 17:06
2278;189;0;0;0;0;1;0;1;1;1;1;;;;50;;;;;;;;;;;;;;1;19;3;26/11/2023 17:07
2279;342;;;;;;;;;;;;;;;0;0;1;1;1;1;1;5;5;5;5;;;1;53;5;26/11/2023 17:10
2280;367;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;1;30;4;26/11/2023 17:11
2281;564;;;;;;;;;;;;;;;1;0;1;0;1;1;1;5;5;5;5;;;2;65;5;26/11/2023 17:11
2282;185;;;;;;;;;;;;;;;0;0;1;0;1;0;0;;;;;0;2;2;30;6;26/11/2023 17:11
2283;279;;;;;;;;;;;;;;;0;1;1;0;1;1;0;2;6;2;2;;;2;63;5;26/11/2023 17:13
2284;429;1;1;1;0;1;1;0;1;1;0;;;;50;;;;;;;;;;;;;;2;20;3;26/11/2023 17:15
2285;55;;;;;;;;;;;;;;;0;0;0;0;0;0;1;;;;;2;6;1;22;6;26/11/2023 17:18
2286;296;1;1;1;0;1;1;1;0;0;;0;;;55;;;;;;;;;;;;;;2;35;3;26/11/2023 17:23
2287;651;0;0;0;1;0;1;1;;;;1;0;0;10;;;;;;;;;;;;;;1;66;4;26/11/2023 17:26
2288;269;;;;;;;;;;;;;;;1;1;1;0;1;1;0;;;;;1;10;2;29;6;26/11/2023 17:30
2289;367;;;;;;;;;;;;;;;1;1;1;1;1;1;1;0;7;7;3;;;2;29;5;26/11/2023 17:30
2290;179;0;0;1;0;0;1;1;;;0;;1;1;40;;;;;;;;;;;;;;2;28;4;26/11/2023 17:33
2291;278;;;;;;;;;;;;;;;0;1;0;0;1;0;0;;;;;1;10;1;32;6;26/11/2023 17:34
2292;324;1;0;0;0;0;0;0;0;0;;0;;;97;;;;;;;;;;;;;;2;42;3;26/11/2023 17:37
2293;684;1;0;1;0;1;1;1;;;1;;0;1;49;;;;;;;;;;;;;;2;25;4;26/11/2023 17:38
2294;536;;;;;;;;;;;;;;;0;0;1;1;1;0;1;1;3;3;5;;;2;70;5;26/11/2023 17:39
2295;347;1;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;1;18;3;26/11/2023 17:41
2296;387;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;25;4;26/11/2023 17:41
2297;358;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;0;2;24;6;26/11/2023 17:42
2298;542;;;;;;;;;;;;;;;0;1;1;1;1;1;1;0;5;5;8;;;2;25;5;26/11/2023 17:43
2299;501;;;;;;;;;;;;;;;1;1;1;1;1;1;0;;;;;10;0;1;35;6;26/11/2023 17:46
2300;175;1;1;0;0;0;1;0;0;1;1;;;;25;;;;;;;;;;;;;;1;32;3;26/11/2023 17:49
2301;403;;;;;;;;;;;;;;;1;0;1;1;1;1;1;2;8;3;5;;;1;26;5;26/11/2023 17:52
2302;249;;;;;;;;;;;;;;;1;1;1;1;0;1;1;5;5;5;5;;;1;55;5;26/11/2023 17:56
2303;267;0;0;1;1;1;1;1;;;;1;1;0;50;;;;;;;;;;;;;;2;31;4;26/11/2023 17:57
2304;302;;;;;;;;;;;;;;;1;1;1;1;0;1;1;;;;;0;10;1;31;6;26/11/2023 18:01
2305;548;1;0;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;1;40;3;26/11/2023 18:03
2306;375;;;;;;;;;;;;;;;1;0;1;1;1;1;1;0;2;0;2;;;1;27;5;26/11/2023 18:13
2307;381;1;0;1;1;0;1;1;;;;0;1;0;25;;;;;;;;;;;;;;2;25;4;26/11/2023 18:13
2308;769;;;;;;;;;;;;;;;0;0;1;0;1;0;1;;;;;4;4;2;24;6;26/11/2023 18:18
2309;420;;;;;;;;;;;;;;;1;0;1;1;1;0;1;5;5;5;5;;;2;43;5;26/11/2023 18:24
2310;607;1;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;3;25;3;26/11/2023 18:29
2311;701;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;10;10;2;36;6;26/11/2023 18:38
2312;458;1;0;1;1;1;0;1;1;1;1;;;;50;;;;;;;;;;;;;;2;36;3;26/11/2023 18:39
2313;302;;;;;;;;;;;;;;;1;1;1;1;0;1;1;;;;;4;5;2;49;6;26/11/2023 18:41
2314;70;;;;;;;;;;;;;;;1;0;1;0;0;0;1;10;10;10;10;;;2;49;5;26/11/2023 18:43
2315;311;1;1;0;0;0;0;0;;;1;;1;1;50;;;;;;;;;;;;;;1;48;4;26/11/2023 18:43
2316;519;0;0;0;0;0;0;1;1;1;1;;;;0;;;;;;;;;;;;;;1;40;3;26/11/2023 18:45
2317;315;0;0;0;0;1;0;1;;;1;;0;1;29;;;;;;;;;;;;;;1;32;4;26/11/2023 18:47
2318;319;0;0;1;1;0;0;1;0;0;;0;;;50;;;;;;;;;;;;;;2;44;3;26/11/2023 18:50
2319;171;;;;;;;;;;;;;;;0;0;1;0;1;0;0;;;;;5;5;1;30;6;26/11/2023 18:59
2320;146;;;;;;;;;;;;;;;0;1;1;1;0;0;1;10;10;10;10;;;2;33;5;26/11/2023 19:03
2321;743;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;5;5;2;43;6;26/11/2023 19:05
2322;463;1;0;1;0;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;37;4;26/11/2023 19:06
2323;665;1;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;35;3;26/11/2023 19:06
2324;353;0;1;0;0;1;1;1;;;1;;1;1;30;;;;;;;;;;;;;;1;36;4;26/11/2023 19:08
2325;323;0;0;1;0;0;1;1;1;1;0;;;;30;;;;;;;;;;;;;;2;19;3;26/11/2023 19:10
2326;360;;;;;;;;;;;;;;;1;0;1;1;0;1;1;1;10;3;10;;;2;35;5;26/11/2023 19:11
2327;732;;;;;;;;;;;;;;;1;0;1;1;1;0;1;;;;;4;4;2;58;6;26/11/2023 19:13
2328;449;1;0;1;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;33;4;26/11/2023 19:20
2329;505;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;0;5;1;30;6;26/11/2023 19:23
2330;350;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;5;5;2;39;6;26/11/2023 19:29
2331;415;1;0;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;54;4;26/11/2023 19:33
2332;897;;;;;;;;;;;;;;;1;0;1;1;1;1;1;0;6;0;5;;;2;24;5;26/11/2023 19:36
2333;397;0;1;0;1;0;1;1;1;1;0;;;;5;;;;;;;;;;;;;;2;24;3;26/11/2023 19:37
2334;825;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;9;6;2;20;6;26/11/2023 19:38
2335;666;0;0;1;0;0;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;51;3;26/11/2023 19:40
2336;453;;;;;;;;;;;;;;;1;1;1;1;0;1;1;2;10;5;10;;;1;43;5;26/11/2023 19:42
2337;117;;;;;;;;;;;;;;;1;1;1;0;1;0;0;;;;;3;3;1;40;6;26/11/2023 19:45
2338;287;1;0;1;0;0;1;0;;;;1;0;0;5;;;;;;;;;;;;;;2;41;4;26/11/2023 19:45
2339;392;1;0;1;1;1;1;1;1;0;;1;;;50;;;;;;;;;;;;;;1;42;3;26/11/2023 19:46
2340;242;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;5;10;1;38;6;26/11/2023 19:48
2341;933;;;;;;;;;;;;;;;1;1;1;0;1;1;1;0;0;0;10;;;2;50;5;26/11/2023 19:49
2342;509;;;;;;;;;;;;;;;0;0;1;0;1;0;1;5;10;5;10;;;1;45;5;26/11/2023 19:50
2343;506;1;1;0;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;57;3;26/11/2023 19:54
2344;349;0;0;0;1;1;1;1;;;;0;1;0;54;;;;;;;;;;;;;;1;32;4;26/11/2023 19:55
2345;285;;;;;;;;;;;;;;;1;1;1;1;0;1;1;;;;;5;10;2;39;6;26/11/2023 19:58
2346;336;1;1;1;0;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;56;4;26/11/2023 20:09
2347;448;1;1;1;0;1;1;1;1;0;;0;;;10;;;;;;;;;;;;;;2;24;3;26/11/2023 20:10
2348;394;;;;;;;;;;;;;;;1;1;1;1;1;1;0;;;;;1;5;1;22;6;26/11/2023 20:12
2349;319;;;;;;;;;;;;;;;1;1;1;1;0;1;1;0;0;0;0;;;1;44;5;26/11/2023 20:12
2350;714;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;48;3;26/11/2023 20:12
2351;323;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;20;4;26/11/2023 20:13
2352;900;;;;;;;;;;;;;;;1;1;1;1;1;0;1;0;8;0;10;;;2;25;5;26/11/2023 20:13
2353;379;;;;;;;;;;;;;;;0;0;0;1;0;0;1;2;4;0;4;;;2;55;5;26/11/2023 20:15
2354;356;0;0;0;1;0;0;1;0;1;1;;;;18;;;;;;;;;;;;;;1;51;3;26/11/2023 20:15
2355;2485;1;0;0;1;0;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;52;4;26/11/2023 20:19
2356;237;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;5;5;2;35;6;26/11/2023 20:20
2357;344;1;1;1;0;0;1;1;;;;0;1;0;0;;;;;;;;;;;;;;1;37;4;26/11/2023 20:32
2358;349;0;1;1;1;1;0;1;1;1;1;;;;50;;;;;;;;;;;;;;2;42;3;26/11/2023 20:40
2359;433;;;;;;;;;;;;;;;1;0;0;1;1;1;0;4;6;5;6;;;2;34;5;26/11/2023 20:43
2360;446;1;1;1;1;1;1;1;;;0;;1;1;0;;;;;;;;;;;;;;2;24;4;26/11/2023 20:44
2361;427;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;5;5;2;42;6;26/11/2023 20:44
2362;311;1;1;1;1;0;1;1;;;0;;1;1;0;;;;;;;;;;;;;;2;55;4;26/11/2023 20:48
2363;339;;;;;;;;;;;;;;;1;0;1;1;1;0;1;;;;;8;3;2;22;6;26/11/2023 20:50
2364;803;1;0;1;1;1;0;1;1;0;;0;;;15;;;;;;;;;;;;;;2;28;3;26/11/2023 20:51
2365;610;;;;;;;;;;;;;;;0;0;0;1;1;1;1;6;4;8;6;;;1;40;5;26/11/2023 20:52
2366;729;;;;;;;;;;;;;;;1;1;1;1;0;1;1;;;;;10;8;1;25;6;26/11/2023 20:57
2367;291;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;29;4;26/11/2023 21:03
2368;595;1;1;1;1;1;1;1;1;1;1;;;;30;;;;;;;;;;;;;;1;21;3;26/11/2023 21:05
2369;290;;;;;;;;;;;;;;;1;1;1;0;0;0;0;0;8;1;6;;;2;37;5;26/11/2023 21:05
2370;244;1;1;1;1;0;1;1;;;;0;1;0;0;;;;;;;;;;;;;;2;42;4;26/11/2023 21:05
2371;511;;;;;;;;;;;;;;;0;0;0;1;1;1;1;;;;;10;10;2;45;6;26/11/2023 21:06
2372;282;1;1;1;0;1;1;1;1;1;1;;;;40;;;;;;;;;;;;;;2;22;3;26/11/2023 21:09
2373;356;;;;;;;;;;;;;;;1;0;1;1;1;1;1;2;10;8;10;;;2;26;5;26/11/2023 21:10
2374;149;0;0;0;0;0;0;1;;;;0;0;0;50;;;;;;;;;;;;;;2;21;4;26/11/2023 21:11
2375;282;;;;;;;;;;;;;;;0;0;1;0;1;0;1;5;5;5;5;;;1;51;5;26/11/2023 21:14
2376;310;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;3;0;1;23;6;26/11/2023 21:18
2377;452;1;1;1;1;1;0;1;1;1;0;;;;50;;;;;;;;;;;;;;2;30;3;26/11/2023 21:18
2378;351;;;;;;;;;;;;;;;1;1;1;1;1;0;0;4;3;3;4;;;2;38;5;26/11/2023 21:19
2379;383;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;1;10;2;32;6;26/11/2023 21:21
2380;215;1;1;1;1;0;0;0;;;0;;1;1;40;;;;;;;;;;;;;;2;39;4;26/11/2023 21:23
2381;239;;;;;;;;;;;;;;;0;0;1;0;1;1;1;;;;;0;4;1;30;6;26/11/2023 21:24
2382;394;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;31;4;26/11/2023 21:30
2383;502;1;0;1;1;1;0;1;0;1;0;;;;50;;;;;;;;;;;;;;2;38;3;26/11/2023 21:35
2384;539;0;1;1;1;1;0;1;;;1;;1;1;9;;;;;;;;;;;;;;2;29;4;26/11/2023 21:39
2385;468;1;0;1;1;1;1;1;1;0;;0;;;0;;;;;;;;;;;;;;2;30;3;26/11/2023 21:39
2386;452;;;;;;;;;;;;;;;1;0;1;0;0;0;1;1;1;1;5;;;1;39;5;26/11/2023 21:41
2387;369;;;;;;;;;;;;;;;0;0;0;0;1;1;1;4;4;4;4;;;2;32;5;26/11/2023 21:41
2388;637;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;5;6;1;42;6;26/11/2023 21:42
2389;591;1;1;1;1;0;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;28;4;26/11/2023 21:44
2390;403;;;;;;;;;;;;;;;0;1;1;1;1;1;1;6;6;5;5;;;2;65;5;26/11/2023 21:46
2391;495;1;1;1;0;1;1;1;1;1;0;;;;40;;;;;;;;;;;;;;2;34;3;26/11/2023 21:46
2392;323;;;;;;;;;;;;;;;1;1;0;0;0;0;1;;;;;6;5;2;46;6;26/11/2023 21:47
2393;372;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;29;4;26/11/2023 21:56
2394;143;;;;;;;;;;;;;;;1;1;1;0;0;0;0;4;4;6;6;;;1;59;5;26/11/2023 22:07
2395;324;0;0;0;0;1;1;1;0;1;1;;;;25;;;;;;;;;;;;;;1;45;3;26/11/2023 22:09
2396;390;;;;;;;;;;;;;;;1;1;0;0;0;0;0;;;;;0;4;2;38;6;26/11/2023 22:13
2397;296;;;;;;;;;;;;;;;1;1;1;1;1;1;1;5;5;5;5;;;2;24;5;26/11/2023 22:19
2398;601;1;1;1;1;0;1;1;;;0;;1;1;25;;;;;;;;;;;;;;2;66;4;26/11/2023 22:21
2399;348;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;8;5;1;22;6;26/11/2023 22:26
2400;431;1;1;1;1;0;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;22;3;26/11/2023 22:29
2401;320;1;1;1;1;0;1;1;1;0;;0;;;0;;;;;;;;;;;;;;2;50;3;26/11/2023 22:29
2402;438;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;0;1;30;6;26/11/2023 22:41
2403;538;0;1;1;0;0;0;1;;;;0;0;0;100;;;;;;;;;;;;;;2;36;4;26/11/2023 22:43
2404;252;;;;;;;;;;;;;;;0;1;1;0;1;0;1;;;;;0;4;2;23;6;26/11/2023 22:44
2405;412;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;5;8;5;;;1;28;5;26/11/2023 22:53
2406;340;1;1;0;1;1;1;1;1;1;0;;;;0;;;;;;;;;;;;;;1;19;3;26/11/2023 22:56
2407;284;;;;;;;;;;;;;;;0;0;1;1;1;1;1;0;0;0;0;;;1;18;5;26/11/2023 22:56
2408;322;1;0;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;42;4;26/11/2023 22:58
2409;298;;;;;;;;;;;;;;;0;0;1;0;1;0;1;;;;;5;0;1;28;6;26/11/2023 23:12
2410;349;;;;;;;;;;;;;;;1;0;1;0;0;0;1;6;10;6;10;;;2;64;5;26/11/2023 23:18
2411;214;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;10;2;2;35;6;26/11/2023 23:19
2412;447;0;0;1;0;1;0;1;1;0;;0;;;50;;;;;;;;;;;;;;1;39;3;26/11/2023 23:21
2413;722;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;55;4;26/11/2023 23:23
2414;355;0;1;0;1;1;1;1;1;1;0;;;;20;;;;;;;;;;;;;;1;40;3;26/11/2023 23:25
2415;565;;;;;;;;;;;;;;;1;1;1;1;0;1;1;1;4;1;4;;;2;42;5;26/11/2023 23:31
2416;385;1;1;1;1;1;1;1;;;;1;1;0;50;;;;;;;;;;;;;;3;33;4;26/11/2023 23:40
2417;340;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;4;6;2;29;6;26/11/2023 23:47
