ID;Duration;Timer1_First Click;Timer1_Last Click;Timer1_Page Submit;Timer1_Click Count;G1comp1;G1comp2;G1comp3;G1comp4;Timer2_First Click;Timer2_Last Click;Timer2_Page Submit;Timer2_Click Count;G2comp1;G2comp2;G2comp3;Timer3obs_First Click;Timer3obs_Last Click;Timer3obs_Page Submit;Timer3obs_Click Count;A2comp4OB;punTimer_First Click;punTimer_Last Click;decisionT;punTimer_Click Count;punishing;Timer3hid_First Click;Timer3hid_Last Click;Timer3hid_Page Submit;Timer3hid_Click Count;A2comp4HID;return;gender;age;Condition;RecordedDate
1129;259;58.436;82.141;83.657;4;1;1;1;1;49.495;60.635;61.501;3;0;1;1;;;;;;1.965;1.965;3.016;1;0;24.415;24.415;34.472;1;1;50;1;40;2;17/11/2023 14:17
1130;259;46.568;58.344;60.212;4;0;0;1;1;32.739;41.715;42.656;4;1;0;1;;;;;;1.479;1.479;2.355;1;0;28.49;40.778;41.767;2;1;50;2;37;2;17/11/2023 14:19
1131;258;40.934;61.309;62.424;4;0;0;1;1;32.422;49.812;50.902;3;0;1;1;;;;;;3.738;3.738;9.829;1;0;27.715;27.715;31.29;1;1;0;1;35;2;17/11/2023 14:22
1132;258;24.572;70.432;71.032;14;1;1;1;1;5.673;76.452;76.483;14;1;1;1;;;;;;4.301;5.376;6.401;3;0;43.115;43.115;46.276;1;1;0;1;22;2;17/11/2023 14:22
1133;258;34.384;53.913;54.875;6;0;0;1;1;63.771;97.972;98.7;7;1;1;1;11.429;13.759;15.09;2;1;11.549;11.549;12.726;1;1;;;;;;50;1;35;1;17/11/2023 14:23
1134;257;12.512;73.604;73.976;22;0;1;1;1;6.743;54.979;55.429;11;1;1;1;10.608;17.377;18.025;3;0;5.922;5.922;6.395;1;0;;;;;;40;1;27;1;17/11/2023 14:24
1135;257;38.97;67.047;68.005;7;0;0;1;1;39.939;53.953;54.951;3;0;1;1;;;;;;4.059;4.059;5.174;1;1;28.98;28.98;35.578;1;1;10;1;22;2;17/11/2023 14:26
1136;257;7.731;105.658;106.485;26;0;1;1;1;5.359;38.143;38.947;14;1;1;1;19.843;31.832;32.545;6;1;2.288;2.288;2.852;1;0;;;;;;50;2;48;1;17/11/2023 14:26
1137;257;30.468;80.307;81.478;6;1;1;1;1;9.302;52.836;53.744;5;1;0;1;;;;;;5.174;5.174;6.064;1;1;21.572;21.572;23.887;1;1;45;2;24;2;17/11/2023 14:27
1138;256;45.64;73.785;75.323;5;0;1;1;1;27.468;45.265;46.151;3;1;1;1;26.114;26.114;27.924;1;1;16.023;16.023;17.487;1;1;;;;;;50;1;34;1;17/11/2023 14:27
1139;255;53.895;77.008;81.739;4;1;1;1;1;33.597;49.749;50.989;3;1;1;1;36.682;36.682;37.201;1;1;14.118;14.118;14.771;1;1;;;;;;50;2;42;1;17/11/2023 14:28
1140;255;3.163;97.091;107.115;17;0;1;1;1;7.178;39.002;40.559;8;1;1;1;13.912;18.776;19.694;3;1;2.418;2.418;3.602;1;0;;;;;;50;3;30;1;17/11/2023 14:28
1141;254;7.585;60.284;61.343;18;1;1;1;1;7.834;46.178;47.016;10;1;1;1;11.019;23.4;27.223;6;1;2.795;2.795;4.114;1;0;;;;;;50;2;29;1;17/11/2023 14:29
1142;252;2.634;96.428;97.062;29;1;0;1;1;6.718;56.428;57.096;23;1;1;1;5.304;16.554;17.22;3;1;3.228;3.228;6.926;1;0;;;;;;30;2;34;1;17/11/2023 14:30
1143;252;1.608;67.592;68.685;13;0;0;1;1;5.842;43.905;45.356;11;1;0;1;;;;;;5.504;5.504;6.225;1;0;14.418;21.615;22.2;3;1;51;2;24;2;17/11/2023 14:30
1144;251;45.46;72.82;73.792;5;0;1;1;0;27.641;47.008;48.535;3;1;1;1;;;;;;3.919;3.919;4.819;1;0;18.264;19.432;19.76;2;0;30;1;26;2;17/11/2023 14:30
1145;251;36.459;79.346;80.072;14;0;1;1;1;4.916;43.419;44.65;8;1;1;1;;;;;;6.284;6.828;7.97;2;0;13.714;23.913;28.101;5;1;50;2;24;2;17/11/2023 14:31
1146;250;3.41;65.691;66.2;26;0;0;0;1;3.436;55.729;57.601;14;0;0;1;3.862;55.045;55.601;4;1;6.92;6.92;7.699;1;1;;;;;;50;2;24;1;17/11/2023 14:34
1147;250;40.683;67.703;69.569;4;1;1;1;1;24.906;38.675;39.936;3;1;1;1;;;;;;7.248;7.248;8.342;1;0;20.933;20.933;23.845;1;1;40;2;27;2;17/11/2023 14:36
1148;250;28.671;43.815;45.454;4;0;0;1;1;33.924;43.421;45.131;3;1;1;1;;;;;;4.676;4.676;6.014;1;0;17.129;17.129;18.8;1;1;50;2;34;2;17/11/2023 14:36
1149;250;38.264;65.555;66.566;5;1;1;1;1;27.007;51.078;60.132;3;1;1;0;15.142;18.194;21.259;2;1;1.147;1.147;2.273;1;1;;;;;;100;2;33;1;17/11/2023 14:38
1150;249;51.543;91.731;92.909;15;1;1;1;1;9.164;36.211;37.044;6;1;1;1;3.94;14.945;16.52;3;1;0.263;2.505;4.318;2;0;;;;;;50;1;34;1;17/11/2023 14:39
1151;248;42.346;55.121;56.167;4;1;1;1;1;34.642;59.716;60.502;3;1;1;1;;;;;;4.191;4.191;5.195;1;1;29.76;29.76;33.003;1;1;50;3;33;2;17/11/2023 14:39
1152;248;8.234;70.879;71.506;18;0;0;1;1;10.068;35.869;35.892;13;0;1;1;;;;;;9.85;9.85;11.254;1;0;16.767;24.018;24.99;4;1;50;2;29;2;17/11/2023 14:41
1153;248;42.277;76.969;77.909;4;1;1;1;1;31.266;62.721;69.394;3;1;1;1;20.61;20.61;21.876;1;1;3.601;3.601;4.554;1;1;;;;;;50;2;46;1;17/11/2023 14:42
1154;247;40.347;92.888;94.842;4;0;1;0;0;12.115;33.898;35.1;4;0;1;0;;;;;;6.554;6.554;7.826;1;1;15.156;15.156;16.827;1;1;51;2;32;2;17/11/2023 14:43
1155;247;44.09;63.479;64.884;7;1;1;1;1;1.134;49.567;50.648;5;1;1;1;1.218;31.122;32.397;2;1;1.087;4.906;9.577;2;0;;;;;;0;1;29;1;17/11/2023 14:44
1156;247;1.863;56.326;57.583;15;0;0;1;1;1.724;52.112;53.556;12;0;1;1;5.153;18.487;19.671;8;1;3.949;11.092;12.297;10;0;;;;;;50;2;50;1;17/11/2023 14:44
1157;246;47.636;70.473;71.116;4;0;1;0;1;33.115;43.637;48.373;3;1;1;1;;;;;;11.897;20.551;23.391;4;1;24.681;24.681;25.129;1;0;50;1;22;2;17/11/2023 14:45
1158;245;9.659;83.8;84.642;18;1;1;1;1;3.842;40.749;41.3;12;1;1;1;2.763;14.538;15.501;3;0;4.053;7.033;7.8;3;0;;;;;;50;2;32;1;17/11/2023 14:47
1159;245;38.356;66.69;67.619;5;1;0;1;1;34.258;42.493;44.076;3;0;1;1;;;;;;5.949;5.949;7.133;1;1;23.599;31.639;33.261;3;1;100;1;27;2;17/11/2023 14:49
1160;245;47.987;76.704;77.614;4;0;0;1;1;33.749;44.866;45.605;3;1;0;1;34.662;34.662;36.286;1;1;3.695;3.695;4.385;1;0;;;;;;61;2;42;1;17/11/2023 14:51
1161;244;1.778;78.509;79.094;52;1;1;1;1;1.463;56.516;57.592;40;1;1;1;1.532;20.075;21.401;13;1;1.225;1.225;2.394;1;0;;;;;;50;3;33;1;17/11/2023 14:51
1162;244;4.054;80.903;81.46;28;1;1;1;1;5.754;35.963;36.554;9;1;1;1;;;;;;8.214;8.214;11.826;1;0;2;20.1;22.941;9;1;50;2;35;2;17/11/2023 14:51
1163;244;33.685;82.927;84.122;8;0;1;1;1;31.562;40.598;41.618;3;1;1;1;8.915;24.789;26.958;2;0;2.821;2.821;3.785;1;1;;;;;;19;1;46;1;17/11/2023 14:51
1164;244;1.194;59.803;60.344;26;0;1;1;1;2.199;75.181;75.874;30;1;1;1;;;;;;6.268;6.268;6.847;1;0;2.734;21.286;22.071;12;1;50;2;30;2;17/11/2023 14:52
1165;244;46.871;87.628;89.289;6;0;0;1;1;33.588;47.869;48.496;3;1;1;1;;;;;;2.117;2.117;4.9;1;0;21.395;21.395;22.616;1;1;25;1;37;2;17/11/2023 14:53
1166;243;73.524;90.805;91.653;4;1;1;1;1;38.524;51.155;52.03;3;1;1;1;17.956;18.689;20.121;2;1;4.025;4.025;4.867;1;0;;;;;;10;2;20;1;17/11/2023 14:53
1167;242;7.738;55.886;57.136;11;1;1;1;1;10.088;51.886;53.036;8;0;1;1;;;;;;2.61;5.508;6.533;2;1;16.296;17.409;18.517;2;1;0;2;26;2;17/11/2023 14:57
1168;242;36.493;56.295;57.411;4;0;1;0;1;18.928;60.695;61.783;3;1;1;1;15.338;15.338;17.144;1;1;15.407;15.407;16.292;1;1;;;;;;50;1;37;1;17/11/2023 14:58
1169;242;16.947;92.065;92.977;11;0;1;1;1;23.257;63.272;65.872;10;1;1;1;20.803;24.138;24.759;2;1;2.634;4.021;4.833;2;0;;;;;;50;2;28;1;17/11/2023 14:59
1170;241;33.485;57.773;59.232;4;0;0;1;1;26.322;38.574;39.998;3;0;0;1;;;;;;6.722;6.722;7.561;1;1;40.252;40.252;41.724;1;0;100;2;59;2;17/11/2023 14:59
1171;241;2.063;47.723;48.959;16;0;0;0;1;6.157;49.33;50.311;15;1;0;1;6.915;13.354;14.629;3;1;4.526;4.526;5.951;1;1;;;;;;50;2;47;1;17/11/2023 14:59
1172;241;8.473;79.257;79.901;27;1;1;1;1;5.079;36.383;38.191;10;1;1;1;;;;;;3.745;3.745;4.641;1;1;14.63;22.94;23.828;4;1;50;2;29;2;17/11/2023 15:00
1173;241;43.455;65.744;67.588;4;0;0;1;1;29.289;39.421;40.367;3;0;1;1;25.36;25.36;26.867;1;1;12.865;12.865;13.715;1;0;;;;;;50;2;28;1;17/11/2023 15:01
1174;240;45.754;75.721;76.605;4;1;1;1;1;31.539;43.189;44.179;3;0;1;1;;;;;;4.387;4.387;5.441;1;0;24.886;24.886;27.615;1;1;0;1;46;2;17/11/2023 15:01
1175;240;28.685;61.4;63.103;5;0;1;1;1;34.617;45.875;46.696;3;1;1;1;19.027;19.027;23.451;1;1;4.905;4.905;5.978;1;0;;;;;;50;2;28;1;17/11/2023 15:03
1176;240;51.184;70.487;71.115;4;1;1;0;1;25.632;47.552;48.341;3;1;1;1;14.59;23.406;24.451;2;1;5.021;5.021;5.698;1;0;;;;;;0;1;37;1;17/11/2023 15:04
1177;240;59.8;79.493;80.248;4;1;1;1;1;30.683;41.665;42.46;3;1;0;1;16.913;24.815;25.139;4;1;4.997;4.997;6.563;1;0;;;;;;55;1;31;1;17/11/2023 15:06
1178;239;37.536;71.837;72.755;4;1;1;1;1;35.454;48.47;49.375;3;1;1;1;;;;;;2.385;2.385;3.447;1;0;18.924;18.924;19.763;1;1;50;2;37;2;17/11/2023 15:11
1179;239;39.017;88.502;89.714;5;1;1;1;1;27.628;46.097;46.987;6;1;0;1;;;;;;8.436;8.436;9.164;1;1;20.564;20.564;23.044;1;1;50;2;33;2;17/11/2023 15:12
1180;239;24.946;57.473;58.693;6;0;0;0;1;31.689;49.417;50.165;3;0;1;1;7.614;41.286;42.184;5;0;4.3;4.3;5.477;1;0;;;;;;50;1;24;1;17/11/2023 15:17
1181;237;22.291;58.898;60.408;9;1;0;0;0;5.341;28.73;30.162;7;0;0;0;;;;;;12.299;14.151;15.243;2;0;7.259;11;12.35;2;1;50;2;46;2;17/11/2023 15:18
1182;236;44.972;62.208;63.325;4;1;1;1;1;37.442;52.069;52.959;5;1;1;1;32.827;32.827;34.773;1;1;1.176;1.176;2.163;1;0;;;;;;0;3;23;1;17/11/2023 15:19
1183;236;28.282;58.287;59.2;8;1;0;1;1;26.405;72.385;73.087;3;0;0;1;;;;;;2.813;4.048;11.979;3;0;32.488;34.298;35.787;3;1;0;1;21;2;17/11/2023 15:19
1184;235;44.477;66.746;67.433;4;1;0;1;1;21.371;32.498;36.311;3;1;1;1;;;;;;24.058;24.058;24.923;1;0;25.101;25.101;32.469;1;1;0;2;28;2;17/11/2023 15:19
1185;235;44.714;61.874;62.694;5;1;1;1;1;35.031;43.055;43.716;4;1;1;1;19.692;21.156;22.056;2;1;16.33;16.33;17.19;1;0;;;;;;50;1;24;1;17/11/2023 15:22
1186;234;37.874;56.762;57.482;4;1;0;1;1;35.201;52.017;52.819;4;1;0;0;;;;;;7.092;7.092;8.002;1;0;38.802;38.802;40.64;1;1;50;1;43;2;17/11/2023 15:22
1187;234;2.37;104.425;105.411;15;0;0;1;1;2.135;38.643;41.629;12;0;0;0;1.21;3.856;4.539;4;0;5.588;5.588;6.35;1;0;;;;;;80;2;36;1;17/11/2023 15:23
1188;234;48.338;68.08;69.727;5;1;0;1;1;26.861;39.708;40.536;4;0;1;1;;;;;;4.422;4.422;6.729;1;1;23.015;23.015;26.313;1;1;10;1;19;2;17/11/2023 15:23
1189;233;37.408;79.019;79.875;5;0;1;0;1;29.479;38.119;39.32;3;1;1;0;29.315;31.697;32.935;3;1;5.644;5.644;6.493;1;0;;;;;;0;1;50;1;17/11/2023 15:23
1190;233;46.959;68.063;68.913;4;0;0;1;1;27.673;45.741;46.559;4;1;1;1;;;;;;5.928;5.928;7.058;1;0;21.133;21.133;22.809;1;1;50;1;36;2;17/11/2023 15:24
1191;232;12.807;63.97;64.553;13;0;0;1;1;14.992;49.465;49.964;8;1;0;1;;;;;;5.781;5.781;6.37;1;0;7.094;20.489;22.88;2;1;50;2;27;2;17/11/2023 15:26
1192;232;35.681;74.92;75.476;10;0;1;1;1;28.141;45.927;46.776;7;1;1;1;;;;;;5.321;5.321;6.523;1;0;18.078;18.078;18.723;1;1;50;2;28;2;17/11/2023 15:27
1193;230;1.852;64.519;64.801;21;0;0;1;1;7.426;38.561;38.801;17;1;1;1;;;;;;12.497;12.497;13.476;1;0;8.699;28.194;28.754;6;1;30;2;33;2;17/11/2023 15:28
1194;230;64.912;83.113;84.162;4;0;0;1;1;27.352;37.345;38.357;3;1;0;1;23.516;23.516;24.105;1;1;8.82;8.82;9.401;1;0;;;;;;50;2;26;1;17/11/2023 15:28
1195;230;7.088;55.416;57.177;14;1;1;1;1;6.262;35.991;37.403;10;1;1;1;;;;;;2.291;3.539;4.763;2;0;7.705;26.106;27.595;6;1;50;2;40;2;17/11/2023 15:28
1196;230;20.397;89.933;91.427;10;1;1;1;1;4.654;55.327;56.443;12;0;1;1;;;;;;2.379;4.419;5.236;3;1;3.239;18.775;22.025;6;1;30;1;41;2;17/11/2023 15:30
1197;229;9.154;77.69;78.246;20;1;1;1;1;5.591;47.655;48.268;14;1;1;1;11.98;18.184;18.899;3;1;5.366;5.366;6.05;1;0;;;;;;0;2;32;1;17/11/2023 15:34
1198;229;10.252;76.601;77.572;23;0;0;1;1;4.783;49.201;49.877;26;1;0;0;;;;;;6.417;6.417;7.073;1;1;7.152;30.714;31.198;7;0;60;2;34;2;17/11/2023 15:37
1199;229;50.927;77.289;81.38;4;0;1;1;1;25.342;40.18;41.2;3;1;0;1;;;;;;4.233;4.233;5.891;1;0;24.699;24.699;28.967;1;1;50;2;41;2;17/11/2023 15:39
1200;229;3.754;67.364;68.023;28;1;1;0;1;3.015;38.1;38.642;22;1;1;1;2.77;21.707;22.618;10;1;7.739;7.739;9.529;1;0;;;;;;50;1;40;1;17/11/2023 15:39
1201;229;3.903;57.795;58.7;20;1;1;1;1;9.779;51.406;52.147;20;1;1;1;3.611;22.16;23.325;15;1;3.622;4.647;4.86;4;1;;;;;;50;1;19;1;17/11/2023 15:43
1202;229;15.452;67.024;67.879;23;0;1;1;1;9.427;46.646;47.377;9;1;0;1;;;;;;9.539;12.801;16.306;2;1;20.717;20.717;22.344;1;0;50;1;35;2;17/11/2023 15:43
1203;229;4.141;50.343;51.591;52;1;1;0;1;4.667;50.994;52.052;62;1;1;1;;;;;;4.525;4.525;5.513;1;0;4.735;27.852;29.168;18;1;50;1;44;2;17/11/2023 15:45
1204;228;6.297;64.779;65.291;17;1;1;1;1;7.846;30.193;30.837;10;0;1;1;11.624;26.082;26.735;3;1;5.413;5.413;5.947;1;0;;;;;;50;2;23;1;17/11/2023 15:45
1205;227;34.995;88.401;89.568;12;1;1;1;1;31.868;47.176;48.254;7;1;1;1;;;;;;1.885;1.885;3.216;1;1;11.282;13.829;16.689;2;1;50;3;28;2;17/11/2023 15:45
1206;227;76.361;95.257;96.444;4;0;0;1;1;27.848;36.978;37.782;3;1;0;1;21.47;21.47;24.175;1;1;6.345;6.345;7.226;1;1;;;;;;50;2;34;1;17/11/2023 15:46
1207;227;15.08;50.858;52.695;6;0;1;1;1;22.286;50.062;50.904;5;0;1;1;22.991;22.991;24.005;1;1;7.107;7.107;8.507;1;0;;;;;;30;2;37;1;17/11/2023 15:46
1208;227;21.847;65.602;66.476;8;0;1;1;1;2.392;50.184;51.106;7;1;0;1;1.561;17.997;18.928;2;1;6.054;6.054;7.339;1;0;;;;;;50;1;48;1;17/11/2023 15:49
1209;227;1.453;69.698;70.217;31;0;1;1;1;1.555;54.042;54.576;24;1;1;1;4.834;18.235;18.53;4;1;3.967;3.967;4.99;1;0;;;;;;50;1;25;1;17/11/2023 15:52
1210;226;3.505;67.476;68.183;12;0;0;0;1;30.655;45.567;46.161;7;0;1;1;14.875;17.459;18.069;3;1;2.928;2.928;3.671;1;0;;;;;;50;2;37;1;17/11/2023 15:52
1211;226;37.264;68.842;72.097;6;0;0;1;1;42.357;49.411;50.079;3;1;0;1;20.491;21.755;22.1;2;1;18.131;18.131;18.895;1;0;;;;;;20;1;24;1;17/11/2023 15:55
1212;226;9.507;51.554;51.582;14;1;1;1;1;8.48;39.924;40.658;10;1;1;1;19.227;33.608;34.195;7;1;4.216;4.216;5.06;1;1;;;;;;50;1;23;1;17/11/2023 15:55
1213;226;28.81;59.265;60.213;4;1;1;1;1;32.692;51.577;52.498;4;1;1;1;;;;;;3.358;3.358;5.031;1;0;29.883;29.883;32.349;1;1;0;2;29;2;17/11/2023 16:00
1214;226;6.074;73.319;74;31;1;0;1;1;1.437;38.27;38.959;21;1;1;1;2.396;18.643;19.398;8;1;9.754;9.754;10.401;1;0;;;;;;25;2;33;1;17/11/2023 16:03
1215;226;46.457;62.029;63.004;4;1;1;1;1;20.386;28.354;29.672;3;1;1;1;;;;;;1.464;1.464;3.305;1;0;24.4;24.4;27.303;1;1;50;2;31;2;17/11/2023 16:06
1216;225;36.262;58.211;58.621;5;0;1;1;1;35.545;43.848;44.54;3;0;1;1;;;;;;8.301;8.301;9.276;1;0;17.743;17.743;18.558;1;0;25;1;38;2;17/11/2023 16:06
1217;225;45.433;71.793;72.841;10;0;1;1;1;23.373;33.214;34.104;6;1;1;1;16.458;17.714;18.533;2;1;1.738;1.738;3.682;1;0;;;;;;50;2;37;1;17/11/2023 16:07
1218;225;1.229;75.303;76.081;20;1;1;1;1;1.072;34.142;35.119;11;1;0;1;4.267;19.827;20.601;5;1;1.975;2.561;3.589;2;0;;;;;;50;2;26;1;17/11/2023 16:07
1219;224;39.873;68.268;69.284;4;0;0;1;1;5.908;18.412;19.725;3;1;0;1;33.875;33.875;35.248;1;1;9.43;9.43;10.297;1;1;;;;;;50;2;42;1;17/11/2023 16:08
1220;224;2.058;76.794;77.252;16;0;1;1;1;6.673;28.977;30.944;8;1;1;0;1.052;33.704;34.377;15;1;6.56;6.56;7.232;1;1;;;;;;35;2;36;1;17/11/2023 16:10
1221;224;45.258;58.275;59.563;4;0;1;1;1;26.2;40.573;41.486;3;1;1;1;14.928;14.928;16.377;1;1;5.324;5.324;6.083;1;0;;;;;;41;2;21;1;17/11/2023 16:19
1222;222;40.685;64.996;65.501;10;0;0;0;1;1.094;66.914;68.119;15;1;0;1;7.553;12.209;15.64;5;1;0.967;4.446;6.349;2;0;;;;;;31;1;24;1;17/11/2023 16:19
1223;222;9.325;54.162;55.205;14;1;1;1;0;1.413;19.774;20.53;11;0;1;0;;;;;;15.072;15.072;15.808;1;0;4.909;10.719;11.491;2;0;17;2;31;2;17/11/2023 16:22
1224;222;55.353;86.213;86.844;5;1;1;0;1;20.822;29.749;32.801;3;1;1;1;;;;;;7.273;7.63;8.178;2;0;17.167;17.167;19.641;1;1;50;1;37;2;17/11/2023 16:24
1225;222;6.001;58.824;60.11;11;0;1;1;1;3.056;35.645;36.33;8;1;1;1;;;;;;3.41;3.41;4.086;1;0;16.801;24.086;24.754;2;1;50;2;46;2;17/11/2023 16:24
1226;221;42.392;100.759;101.767;7;0;1;0;0;16.457;35.393;36.433;4;0;1;1;9.6;9.6;11.321;1;0;6.722;6.722;7.713;1;0;;;;;;40;1;51;1;17/11/2023 16:26
1227;220;6.16;65.12;65.502;17;1;1;1;1;2.471;28.903;29.647;13;1;1;1;8.034;16.869;17.601;4;1;4.162;4.162;4.466;1;1;;;;;;50;2;31;1;17/11/2023 16:26
1228;219;77.464;96.19;96.867;4;1;1;1;1;24.893;36.214;36.768;3;1;1;1;;;;;;4.241;4.241;5.262;1;0;17.154;17.154;17.965;1;1;50;2;34;2;17/11/2023 16:28
1229;219;40.287;81.151;82.582;4;1;1;1;1;23.853;32.242;33.134;3;1;1;1;;;;;;5.046;5.046;6.223;1;0;16.508;16.508;17.842;1;1;0;2;41;2;17/11/2023 16:29
1230;219;17.012;45.575;46.501;4;1;0;1;1;39.461;49.163;50.229;3;1;1;1;;;;;;9.075;9.075;12.601;1;0;23.166;23.166;27.229;1;1;0;2;27;2;17/11/2023 16:33
1231;218;9.226;64.928;65.367;24;1;1;1;1;3.578;21.5;22.189;12;1;1;1;;;;;;4.429;4.429;5.4;1;1;10.485;14.4;15.559;3;1;50;2;31;2;17/11/2023 16:39
1232;217;10.239;67.826;68.324;24;1;1;1;1;0.23;32.75;33.268;22;0;1;1;6.591;13.031;15.6;6;1;6.778;6.778;9.084;1;0;;;;;;50;1;22;1;17/11/2023 16:39
1233;216;40.984;84.479;85.271;5;0;1;1;1;13.819;28.927;30.296;3;1;1;1;;;;;;5.061;5.061;6.223;1;1;14.97;14.97;17.231;1;1;40;2;30;2;17/11/2023 16:40
1234;216;20.915;53.674;54.383;5;0;1;1;1;24.664;51.57;52.217;6;1;0;1;;;;;;6.048;6.048;6.884;1;0;31.083;31.083;31.919;1;1;50;1;36;2;17/11/2023 16:40
1235;216;1.349;55.745;56.54;15;1;1;1;1;3.506;42.522;43.079;14;1;1;1;2.443;23.512;24.286;6;1;1.294;1.294;1.781;1;0;;;;;;0;2;27;1;17/11/2023 16:43
1236;215;24.783;65.944;66.944;11;0;1;1;1;22.472;41.843;42.691;8;1;1;1;;;;;;5.729;5.729;6.479;1;0;13.64;14.789;20.885;3;1;10;2;33;2;17/11/2023 16:44
1237;214;3.029;37.315;37.976;21;0;0;1;1;3.936;85.6;85.987;57;1;1;1;1.153;17.53;19.224;23;0;2.717;2.717;3.499;1;1;;;;;;52;1;38;1;17/11/2023 16:47
1238;214;30.313;46.88;48.67;4;0;1;0;1;46.733;55.688;56.568;3;1;1;1;19.185;19.185;20.001;1;1;1.42;1.42;2.278;1;0;;;;;;0;2;39;1;17/11/2023 16:47
1239;213;7.773;52.442;57.309;13;0;0;1;1;8.47;39.225;39.789;8;1;1;1;13.243;22.522;23.185;5;1;7.858;7.858;8.553;1;1;;;;;;50;2;41;1;17/11/2023 16:49
1240;213;9.942;59.974;63.095;7;0;0;1;1;55.612;65.982;68.972;3;0;0;1;13.683;13.683;15.102;1;0;9.221;9.221;10.301;1;0;;;;;;5;1;22;1;17/11/2023 16:52
1241;213;14.316;54.035;54.634;10;0;1;1;1;13.841;57.713;57.941;9;1;1;1;18.143;24.424;25.159;5;1;2.311;2.574;3.89;2;0;;;;;;0;1;27;1;17/11/2023 16:53
1242;212;40.33;68.631;69.86;5;1;1;1;1;27.127;36.554;37.807;4;1;1;1;18.668;18.668;19.688;1;1;1.938;1.938;2.9;1;0;;;;;;40;2;31;1;17/11/2023 16:53
1243;211;4.272;51.779;52.801;12;0;1;1;0;7.106;27.675;29.119;13;0;1;1;;;;;;4.441;4.441;5.858;1;1;5.648;21.34;22.547;5;1;0;1;35;2;17/11/2023 16:54
1244;211;0.869;67.155;67.181;26;1;1;1;1;2.468;41.521;42.135;18;1;1;1;3.91;24.315;25.121;9;1;3.109;4.345;5.002;2;0;;;;;;50;2;29;1;17/11/2023 16:55
1245;210;15.015;44.419;45.843;4;0;0;1;1;36.109;52.788;53.355;3;1;1;1;23.483;38.283;39.148;2;1;8.476;8.476;9.254;1;1;;;;;;10;2;30;1;17/11/2023 16:56
1246;210;26.59;55.755;56.712;4;1;1;1;1;34.492;65.584;65.98;4;1;1;1;;;;;;4.064;4.064;5.121;1;0;10.479;28.226;28.93;3;1;50;2;22;2;17/11/2023 16:58
1247;210;40.164;64.018;65.024;4;1;1;1;1;28.073;37.201;37.91;3;1;1;1;26.853;26.853;27.649;1;1;10.266;10.266;11.602;1;1;;;;;;50;2;26;1;17/11/2023 16:58
1248;209;35.843;53.49;54.248;4;1;1;1;1;21.911;36.247;37.149;4;1;1;1;;;;;;7.245;7.245;12.146;1;1;23.447;23.447;25.469;1;1;0;1;21;2;17/11/2023 16:58
1249;208;42.624;55.552;57.098;6;0;0;0;1;4.349;14.739;16.043;6;1;0;0;;;;;;9.597;9.597;11.122;1;0;1.99;1.99;4.306;1;1;50;1;27;2;17/11/2023 17:00
1250;208;30.143;46.898;47.878;4;0;1;1;1;23.214;39.738;40.061;4;1;0;1;20.872;20.872;22.217;1;1;4.96;4.96;9.476;1;0;;;;;;50;3;32;1;17/11/2023 17:02
1251;206;18.299;51.795;52.434;4;0;0;1;1;36.77;52.986;53.497;6;1;1;1;24.258;24.258;24.831;1;1;4.344;4.344;5.029;1;0;;;;;;50;1;23;1;17/11/2023 17:03
1252;206;50.67;66.184;66.981;10;1;1;1;1;13.826;26.762;27.604;5;0;1;1;;;;;;7.34;7.34;9.157;1;0;12.471;16.354;17.244;3;1;50;1;36;2;17/11/2023 17:05
1253;204;22.201;87.154;87.758;39;1;1;1;1;5.06;29.394;30.183;5;1;1;1;;;;;;5.975;5.975;6.827;1;0;16.465;16.465;17.237;1;1;0;3;20;2;17/11/2023 17:05
1254;203;23.279;43.866;45.344;4;0;1;1;0;16.097;32.17;32.836;5;1;0;1;;;;;;1.703;4.134;5.105;5;0;15.804;15.804;17.638;1;1;75;1;28;2;17/11/2023 17:08
1255;203;1.591;51.84;52.702;18;1;1;1;1;48.679;58.812;63.312;3;1;1;1;3.088;13.049;14.507;3;1;3.572;4.501;5.172;3;0;;;;;;50;1;22;1;17/11/2023 17:08
1256;203;33.556;55.793;56.411;8;1;1;1;1;1.904;29.75;30.456;7;1;1;1;;;;;;1.699;2.609;3.401;2;0;7.767;28.117;29.591;3;0;50;2;20;2;17/11/2023 17:10
1257;203;31.831;44.835;45.243;5;0;1;1;1;35.025;47.368;51.984;3;0;1;1;;;;;;4.195;4.195;4.992;1;0;16.181;16.181;17.452;1;1;50;2;31;2;17/11/2023 17:11
1258;202;2.074;57.415;58.207;16;0;1;1;1;1.986;43.892;44.464;10;1;0;1;;;;;;8.052;8.052;8.938;1;1;3.999;11.487;12.593;3;0;100;1;40;2;17/11/2023 17:12
1259;200;35.894;55.526;56.379;4;0;0;1;1;18.461;24.297;30.185;3;1;0;1;20.029;20.029;26.422;1;0;6.033;6.033;7.126;1;1;;;;;;8;2;40;1;17/11/2023 17:14
1260;197;34.656;53.889;55.359;4;1;1;1;1;27.25;37.484;38.401;3;1;0;1;14.4;14.4;16.785;1;0;4.579;4.579;5.784;1;0;;;;;;50;2;37;1;17/11/2023 17:16
1261;196;1.045;50.066;50.725;30;0;1;1;1;1.654;25.156;29.301;17;1;1;1;1.307;18.874;19.437;13;1;5.532;5.532;6.153;1;0;;;;;;50;2;38;1;17/11/2023 17:16
