unit_id,profile_id,summary,source_row_id,matching_age_bracket,matching_sex,matching_education
ljgbg5rk,minority_game_bret_njzas_demo_profile_01190,"47-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01513,30-49,female,postgraduate
lkeh06ui,minority_game_bret_njzas_demo_profile_01191,"53-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01979,50-64,male,college/postsecondary
lkwownyz,minority_game_bret_njzas_demo_profile_01192,"28-year-old, female, Asian, Graduate degree (MA/MSc/MPhil/other), China citizen living in United Kingdom, born in China.",minority_demo_source_00972,18-29,female,postgraduate
ll6ik9cg,minority_game_bret_njzas_demo_profile_01193,"29-year-old, female, Other, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom, born in Palestinian Territory.",minority_demo_source_00909,18-29,female,college/postsecondary
llhvfv1d,minority_game_bret_njzas_demo_profile_01194,"31-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01420,30-49,male,college/postsecondary
llrq94mf,minority_game_bret_njzas_demo_profile_01195,"73-year-old, male, White, Undergraduate degree (BA/BSc/other), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00510,65+,male,college/postsecondary
lltsr4hn,minority_game_bret_njzas_demo_profile_01196,"53-year-old, female, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00636,50-64,female,college/postsecondary
lmwxvfhc,minority_game_bret_njzas_demo_profile_01197,"55-year-old, female, Mixed, Technical/community college, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00333,50-64,female,college/postsecondary
lnm0w1dx,minority_game_bret_njzas_demo_profile_01198,"48-year-old, female, Other, Technical/community college, other, United Kingdom citizen living in United Kingdom.",minority_demo_source_01783,30-49,female,college/postsecondary
lodgc7ag,minority_game_bret_njzas_demo_profile_01199,"26-year-old, female, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01016,18-29,female,high school
loeqijaa,minority_game_bret_njzas_demo_profile_01200,"42-year-old, female, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00533,30-49,female,college/postsecondary
lolltixn,minority_game_bret_njzas_demo_profile_01201,"23-year-old, male, White, Undergraduate degree (BA/BSc/other), student, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01245,18-29,male,college/postsecondary
losb1inu,minority_game_bret_njzas_demo_profile_01202,"53-year-old, male, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00013,50-64,male,high school
lpdwa7a5,minority_game_bret_njzas_demo_profile_01203,"28-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), student, due to start a new job within the next month, United Kingdom citizen living in United Kingdom.",minority_demo_source_00734,18-29,female,postgraduate
lpgukgq4,minority_game_bret_njzas_demo_profile_01204,"49-year-old, female, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01445,30-49,female,college/postsecondary
lptvdtm9,minority_game_bret_njzas_demo_profile_01205,"31-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01930,30-49,male,college/postsecondary
lqtrxe6e,minority_game_bret_njzas_demo_profile_01206,"43-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01356,30-49,female,college/postsecondary
ltv0yx1y,minority_game_bret_njzas_demo_profile_01207,"35-year-old, female, White, Secondary education (e.g. GED/GCSE), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00252,30-49,female,high school
lvnlsqf8,minority_game_bret_njzas_demo_profile_01208,"58-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01316,50-64,male,postgraduate
lvnrxutk,minority_game_bret_njzas_demo_profile_01209,"30-year-old, female, Black, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01434,30-49,female,college/postsecondary
lyhgvlm4,minority_game_bret_njzas_demo_profile_01210,"21-year-old, female, White, High school diploma/A-levels, student, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01377,18-29,female,high school
lyj1nqiq,minority_game_bret_njzas_demo_profile_01211,"48-year-old, male, White, Secondary education (e.g. GED/GCSE), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00280,30-49,male,high school
lyo45xes,minority_game_bret_njzas_demo_profile_01212,"55-year-old, female, White, Undergraduate degree (BA/BSc/other), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01175,50-64,female,college/postsecondary
lyzr392z,minority_game_bret_njzas_demo_profile_01213,"30-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00780,30-49,male,college/postsecondary
lzx7k7i5,minority_game_bret_njzas_demo_profile_01214,"22-year-old, female, White, Undergraduate degree (BA/BSc/other), due to start a new job within the next month, United Kingdom citizen living in United Kingdom.",minority_demo_source_00231,18-29,female,college/postsecondary
m0l6fv8e,minority_game_bret_njzas_demo_profile_01215,"34-year-old, male, White, Undergraduate degree (BA/BSc/other), United Kingdom citizen living in United Kingdom.",minority_demo_source_01971,30-49,male,college/postsecondary
m1mklhwa,minority_game_bret_njzas_demo_profile_01216,"31-year-old, male, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01341,30-49,male,college/postsecondary
m2c5jw2e,minority_game_bret_njzas_demo_profile_01217,"71-year-old, male, White, Technical/community college, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01683,65+,male,college/postsecondary
m3vyp7n4,minority_game_bret_njzas_demo_profile_01218,"30-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), United Kingdom citizen living in United Kingdom.",minority_demo_source_00014,30-49,female,postgraduate
m6kc4a35,minority_game_bret_njzas_demo_profile_01219,"46-year-old, male, Mixed, Undergraduate degree (BA/BSc/other), unemployed (and job seeking), United Kingdom citizen living in United Kingdom, born in Malaysia.",minority_demo_source_00836,30-49,male,college/postsecondary
m6wgywqg,minority_game_bret_njzas_demo_profile_01220,"32-year-old, female, White, Secondary education (e.g. GED/GCSE), student, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00367,30-49,female,high school
m7ppx0tf,minority_game_bret_njzas_demo_profile_01221,"62-year-old, male, White, Undergraduate degree (BA/BSc/other), due to start a new job within the next month, United Kingdom citizen living in United Kingdom.",minority_demo_source_01817,50-64,male,college/postsecondary
m7x4g5qf,minority_game_bret_njzas_demo_profile_01222,"36-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00844,30-49,male,college/postsecondary
m84rlcrn,minority_game_bret_njzas_demo_profile_01223,"32-year-old, female, Mixed, Graduate degree (MA/MSc/MPhil/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01328,30-49,female,postgraduate
m9ja8374,minority_game_bret_njzas_demo_profile_01224,"32-year-old, female, White, Secondary education (e.g. GED/GCSE), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00758,30-49,female,high school
m9oswcsf,minority_game_bret_njzas_demo_profile_01225,"31-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01871,30-49,male,college/postsecondary
m9p63hs3,minority_game_bret_njzas_demo_profile_01226,"46-year-old, female, White, Technical/community college, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00239,30-49,female,college/postsecondary
map50gvy,minority_game_bret_njzas_demo_profile_01227,"35-year-old, female, Mixed, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00261,30-49,female,college/postsecondary
max1ufih,minority_game_bret_njzas_demo_profile_01228,"35-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00856,30-49,male,college/postsecondary
mbisd6ss,minority_game_bret_njzas_demo_profile_01229,"36-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01170,30-49,male,postgraduate
mciiaf5s,minority_game_bret_njzas_demo_profile_01230,"33-year-old, female, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01250,30-49,female,college/postsecondary
mdu9buz6,minority_game_bret_njzas_demo_profile_01231,"38-year-old, female, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01739,30-49,female,college/postsecondary
me31tbhk,minority_game_bret_njzas_demo_profile_01232,"50-year-old, male, White, Technical/community college, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00757,50-64,male,college/postsecondary
me4adnax,minority_game_bret_njzas_demo_profile_01233,"60-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01902,50-64,male,postgraduate
mepyifry,minority_game_bret_njzas_demo_profile_01234,"31-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01420,30-49,male,college/postsecondary
mew15aqf,minority_game_bret_njzas_demo_profile_01235,"22-year-old, male, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01149,18-29,male,college/postsecondary
meyfbaxu,minority_game_bret_njzas_demo_profile_01236,"47-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00463,30-49,male,college/postsecondary
mf227m4l,minority_game_bret_njzas_demo_profile_01237,"21-year-old, male, Asian, Undergraduate degree (BA/BSc/other), unemployed (and job seeking), United Kingdom citizen living in United Kingdom.",minority_demo_source_01487,18-29,male,college/postsecondary
mf65hwh2,minority_game_bret_njzas_demo_profile_01238,"29-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00289,18-29,male,college/postsecondary
mfwx8ma1,minority_game_bret_njzas_demo_profile_01239,"34-year-old, male, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00116,30-49,male,high school
mgo2i58y,minority_game_bret_njzas_demo_profile_01240,"42-year-old, female, White, Undergraduate degree (BA/BSc/other), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01501,30-49,female,college/postsecondary
mgpl4qh1,minority_game_bret_njzas_demo_profile_01241,"50-year-old, female, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00488,50-64,female,high school
mgu3lhff,minority_game_bret_njzas_demo_profile_01242,"24-year-old, female, White, High school diploma/A-levels, full-time, Poland citizen living in United Kingdom, born in Poland.",minority_demo_source_01340,18-29,female,high school
