iteration,total_top1,candidate_identities,selected_identities,selected_identity_share,never_selected_identities,never_selected_identity_share,entropy_effective_n,entropy_effective_n_share,simpson_effective_n,simpson_effective_n_share,hhi,gini,top_1pct_share,top_5pct_share,top_10pct_share
8275,1536.0,144.0,144.0,1.0,0.0,0.0,138.61336977081444,0.9625928456306558,134.44814223843173,0.9336676544335537,0.007437811957465278,0.1493598090277779,0.022135416666666668,0.08333333333333333,0.14973958333333334
8276,1536.0,144.0,144.0,1.0,0.0,0.0,139.22432786442593,0.9668356101696245,135.1257731958763,0.9383734249713631,0.0074005126953125,0.14602322048611116,0.021484375,0.08138020833333333,0.1484375
8277,1536.0,144.0,144.0,1.0,0.0,0.0,139.52884127885196,0.9689502866586941,135.52941176470588,0.9411764705882353,0.007378472222222222,0.14165581597222232,0.022786458333333332,0.08333333333333333,0.14908854166666666
8278,1536.0,144.0,144.0,1.0,0.0,0.0,139.22507071619793,0.9668407688624856,134.95572588948633,0.9371925408992107,0.007409837510850694,0.14548068576388884,0.0234375,0.08528645833333333,0.15364583333333334
8279,1536.0,144.0,144.0,1.0,0.0,0.0,138.8105445122748,0.963962114668575,134.46346745697025,0.9337740795622934,0.007436964246961806,0.1493778935185186,0.022135416666666668,0.0859375,0.15299479166666666
8280,1536.0,144.0,144.0,1.0,0.0,0.0,139.8975737595765,0.9715109288859478,136.17084150986958,0.9456308438185387,0.007343716091579861,0.13263165509259256,0.0234375,0.08528645833333333,0.15104166666666666
8281,1536.0,144.0,144.0,1.0,0.0,0.0,140.0503215612385,0.9725716775086006,136.59657248726262,0.9485873089393237,0.007320827907986111,0.13266782407407418,0.020833333333333332,0.07942708333333333,0.14322916666666666
8282,1536.0,144.0,144.0,1.0,0.0,0.0,139.3316155565098,0.9675806635868737,135.42050281253586,0.940420158420388,0.007384406195746528,0.14242440682870372,0.020833333333333332,0.08138020833333333,0.14778645833333334
8283,1536.0,144.0,144.0,1.0,0.0,0.0,138.72890817635204,0.9633951956691114,133.944362438969,0.9301691836039514,0.007465786404079861,0.15416124131944442,0.024088541666666668,0.08854166666666667,0.158203125
8284,1536.0,144.0,144.0,1.0,0.0,0.0,137.4268917485906,0.9543534149207681,132.36624775583482,0.919210053859964,0.007554796006944445,0.16763418692129628,0.0234375,0.0859375,0.154296875
8285,1536.0,144.0,144.0,1.0,0.0,0.0,140.42788437020525,0.9751936414597586,137.16837209302327,0.9525581395348838,0.007290310329861111,0.12566008391203698,0.021484375,0.08138020833333333,0.14518229166666666
8286,1536.0,144.0,144.0,1.0,0.0,0.0,138.48172067571787,0.9616786158035963,133.99000454338938,0.9304861426624262,0.007463243272569444,0.15398039641203698,0.022786458333333332,0.08528645833333333,0.15299479166666666
8287,1536.0,144.0,144.0,1.0,0.0,0.0,139.81382127577692,0.9709293144151174,136.18656199492034,0.9457400138536135,0.007342868381076389,0.13467520254629628,0.022135416666666668,0.08268229166666667,0.146484375
8288,1536.0,144.0,144.0,1.0,0.0,0.0,138.3461500219906,0.9607371529304903,133.3236889692586,0.925858951175407,0.007500542534722222,0.15907118055555558,0.025390625,0.09049479166666667,0.15755208333333334
8289,1536.0,144.0,144.0,1.0,0.0,0.0,139.61991349519784,0.9695827326055405,135.73213669313083,0.9425842825911863,0.007367451985677083,0.13778573495370372,0.0234375,0.08528645833333333,0.150390625
8290,1536.0,144.0,144.0,1.0,0.0,0.0,140.0082283904334,0.9722793638224542,136.422805597317,0.9473805944258125,0.007330152723524305,0.1322699652777779,0.022786458333333332,0.08268229166666667,0.14713541666666666
8291,1536.0,144.0,144.0,1.0,0.0,0.0,138.96400587495862,0.9650278185761015,134.7245317496574,0.9355870260392875,0.007422553168402778,0.14687319155092604,0.022786458333333332,0.08333333333333333,0.15169270833333334
8292,1536.0,144.0,144.0,1.0,0.0,0.0,138.98094661640374,0.9651454626139149,134.73992004568817,0.9356938892061678,0.007421705457899306,0.14881727430555558,0.022135416666666668,0.083984375,0.14973958333333334
8293,1536.0,144.0,144.0,1.0,0.0,0.0,139.68006469937362,0.9700004493012057,135.841547673883,0.943344081068632,0.007361518012152778,0.13534432870370372,0.024739583333333332,0.08463541666666667,0.150390625
8294,1536.0,144.0,144.0,1.0,0.0,0.0,139.38848097111537,0.9679755622994123,135.1257731958763,0.9383734249713631,0.0074005126953125,0.13973885995370372,0.026041666666666668,0.08854166666666667,0.154296875
8295,1536.0,144.0,144.0,1.0,0.0,0.0,139.34962184974506,0.9677057072898962,135.37388111085608,0.9400963966031672,0.007386949327256945,0.14063404224537046,0.022786458333333332,0.08463541666666667,0.15169270833333334
8296,1536.0,144.0,144.0,1.0,0.0,0.0,140.25328102448415,0.9739811182255844,136.92954149738827,0.950899593731863,0.007303025987413194,0.12842701099537046,0.021484375,0.08072916666666667,0.14453125
8297,1536.0,144.0,144.0,1.0,0.0,0.0,139.41856127446863,0.9681844532949211,135.38941811086883,0.9402042924365891,0.007386101616753472,0.14292173032407418,0.022135416666666668,0.08333333333333333,0.150390625
8298,1536.0,144.0,144.0,1.0,0.0,0.0,138.63348819604866,0.9627325569170045,133.944362438969,0.9301691836039514,0.007465786404079861,0.15531864872685186,0.022135416666666668,0.08658854166666667,0.15625
8299,1536.0,144.0,144.0,1.0,0.0,0.0,139.91126120104437,0.9716059805628081,136.21801385681295,0.945958429561201,0.007341172960069444,0.13355396412037046,0.0234375,0.08463541666666667,0.1484375
8300,1536.0,144.0,144.0,1.0,0.0,0.0,136.77586285814482,0.949832380959339,131.2323951496273,0.9113360774279674,0.007620069715711806,0.17418981481481488,0.024739583333333332,0.09244791666666667,0.16276041666666666
8301,1536.0,144.0,144.0,1.0,0.0,0.0,139.8287136902586,0.9710327339601292,136.1079958463136,0.9451944155994,0.00734710693359375,0.1359682436342593,0.022135416666666668,0.08333333333333333,0.1484375
8302,1536.0,144.0,144.0,1.0,0.0,0.0,139.54634429740145,0.9690718353986212,135.62290181650954,0.9418257070590941,0.007373385959201389,0.14084201388888884,0.021484375,0.08268229166666667,0.14778645833333334
8303,1536.0,144.0,144.0,1.0,0.0,0.0,138.82057433612232,0.9640317662230716,134.46346745697025,0.9337740795622934,0.007436964246961806,0.14834707754629628,0.024739583333333332,0.08658854166666667,0.15169270833333334
8304,1536.0,144.0,144.0,1.0,0.0,0.0,138.977693698064,0.9651228729032222,134.6169120164327,0.9348396667807827,0.007428487141927084,0.14754231770833326,0.024739583333333332,0.0859375,0.14973958333333334
8305,1536.0,144.0,144.0,1.0,0.0,0.0,140.27260463476617,0.9741153099636539,137.04089219330854,0.9516728624535316,0.007297092013888889,0.12603985821759256,0.021484375,0.08072916666666667,0.14453125
8306,1536.0,144.0,144.0,1.0,0.0,0.0,140.5774038098902,0.9762319709020153,137.53620146904512,0.9551125102017023,0.00727081298828125,0.1230107060185186,0.020833333333333332,0.07682291666666667,0.140625
8307,1536.0,144.0,144.0,1.0,0.0,0.0,140.16982047547214,0.9734015310796676,136.86599373477202,0.9504582898248057,0.007306416829427083,0.12707971643518512,0.021484375,0.08138020833333333,0.14583333333333334
8308,1536.0,144.0,144.0,1.0,0.0,0.0,138.76248016165516,0.9636283344559387,134.3715685157763,0.9331358924706686,0.007442050509982639,0.1505985966435186,0.024088541666666668,0.083984375,0.150390625
8309,1536.0,144.0,144.0,1.0,0.0,0.0,140.03213691736573,0.9724453952594843,136.422805597317,0.9473805944258125,0.007330152723524306,0.12872540509259256,0.0234375,0.0859375,0.15169270833333334
8310,1536.0,144.0,144.0,1.0,0.0,0.0,139.1322059778171,0.9661958748459522,134.86315308105637,0.9365496741740026,0.007414923773871528,0.14539026331018512,0.022786458333333332,0.08658854166666667,0.154296875
8311,1536.0,144.0,144.0,1.0,0.0,0.0,140.48146050509192,0.9755656979520272,137.2801117188409,0.9533341091586175,0.007284376356336806,0.12358940972222232,0.022135416666666668,0.08203125,0.14583333333333334
8312,1536.0,144.0,144.0,1.0,0.0,0.0,139.16675456571616,0.9664357955952512,134.97116704805492,0.9372997711670481,0.007408989800347222,0.14556206597222232,0.022135416666666668,0.08528645833333333,0.15234375
8313,1536.0,144.0,144.0,1.0,0.0,0.0,139.671603518351,0.9699416910996597,135.66969522714203,0.9421506612995975,0.007370842827690972,0.13955801504629628,0.022786458333333332,0.08528645833333333,0.15104166666666666
8314,1536.0,144.0,144.0,1.0,0.0,0.0,138.2111537934499,0.9597996791211799,133.1581442600745,0.9247093351394062,0.007509867350260417,0.15832971643518512,0.025390625,0.09049479166666667,0.15950520833333334
8315,1536.0,144.0,144.0,1.0,0.0,0.0,139.71090974122905,0.9702146509807572,135.98247838616714,0.9443227665706052,0.007353888617621528,0.13488317418981488,0.024088541666666668,0.08333333333333333,0.14713541666666666
8316,1536.0,144.0,144.0,1.0,0.0,0.0,139.6289401511871,0.9696454177165771,135.888492109204,0.9436700840916945,0.007358974880642361,0.1371889467592593,0.022786458333333332,0.08203125,0.14778645833333334
8317,1536.0,144.0,144.0,1.0,0.0,0.0,138.8083001176306,0.963946528594657,134.35626423690206,0.9330296127562643,0.007442898220486111,0.15188259548611116,0.0234375,0.08463541666666667,0.15104166666666666
8318,1536.0,144.0,144.0,1.0,0.0,0.0,140.03866543111818,0.9724907321605429,136.50173570932654,0.9479287202036565,0.007325914171006944,0.13365342881944442,0.021484375,0.080078125,0.14388020833333334
8319,1536.0,144.0,144.0,1.0,0.0,0.0,139.24990563437166,0.9670132335720254,135.17222413200412,0.9386960009166953,0.007397969563802083,0.14281322337962976,0.024088541666666668,0.083984375,0.14908854166666666
8320,1536.0,144.0,144.0,1.0,0.0,0.0,139.4214709789704,0.9682046595761834,135.888492109204,0.9436700840916945,0.007358974880642361,0.13588686342592604,0.022135416666666668,0.08072916666666667,0.14453125
8321,1536.0,144.0,144.0,1.0,0.0,0.0,139.76965736663456,0.9706226206016288,136.06089965397922,0.944867358708189,0.007349650065104167,0.13710756655092604,0.021484375,0.08072916666666667,0.146484375
8322,1536.0,144.0,144.0,1.0,0.0,0.0,139.16037226892644,0.9663914740897669,135.26522187822496,0.9393418185987845,0.00739288330078125,0.14138454861111116,0.022786458333333332,0.08333333333333333,0.14778645833333334
8323,1536.0,144.0,144.0,1.0,0.0,0.0,139.04910344021258,0.9656187738903651,134.6322757361333,0.9349463592787034,0.007427639431423611,0.14816623263888884,0.024088541666666668,0.08723958333333333,0.154296875
8324,1536.0,144.0,144.0,1.0,0.0,0.0,139.33960611698458,0.9676361535901707,135.17222413200412,0.9386960009166953,0.007397969563802083,0.14225260416666674,0.0234375,0.08723958333333333,0.154296875
8325,1536.0,144.0,144.0,1.0,0.0,0.0,138.13726636196486,0.9592865719580893,133.0380060899966,0.9238750422916431,0.007516649034288195,0.1601200810185186,0.024739583333333332,0.09114583333333333,0.16145833333333334
8326,1536.0,144.0,144.0,1.0,0.0,0.0,140.91657374076303,0.9785873176441877,138.1644413211525,0.959475286952448,0.007237752278645833,0.11454716435185186,0.020833333333333332,0.07942708333333333,0.14192708333333334
8327,1536.0,144.0,144.0,1.0,0.0,0.0,139.2136304790119,0.966761322770916,134.95572588948633,0.9371925408992107,0.007409837510850694,0.14661096643518512,0.022786458333333332,0.08528645833333333,0.15364583333333334
8328,1536.0,144.0,144.0,1.0,0.0,0.0,139.15135861076496,0.9663288792414233,134.8169142857143,0.9362285714285714,0.007417466905381944,0.14556206597222232,0.0234375,0.08723958333333333,0.15625
8329,1536.0,144.0,144.0,1.0,0.0,0.0,139.0795516601492,0.9658302198621472,134.84773662551441,0.9364426154549612,0.007415771484375,0.1457700376157407,0.022786458333333332,0.0859375,0.15364583333333334
8330,1536.0,144.0,144.0,1.0,0.0,0.0,138.67864531154677,0.9630461479968526,134.03567776389048,0.930803317804795,0.007460700141059028,0.15227141203703698,0.024739583333333332,0.08854166666666667,0.15559895833333334
8331,1536.0,144.0,144.0,1.0,0.0,0.0,139.9362204851761,0.9717793089248341,136.31245666743703,0.9466142824127571,0.007336086697048611,0.1335087528935186,0.021484375,0.08138020833333333,0.1484375
8332,1536.0,144.0,144.0,1.0,0.0,0.0,138.53187941675685,0.9620269403941448,133.68631006346328,0.928377153218495,0.007480197482638889,0.15678349247685186,0.024088541666666668,0.08854166666666667,0.15755208333333334
8333,1536.0,144.0,144.0,1.0,0.0,0.0,139.27219201943294,0.967168000134951,135.00205996795606,0.9375143053330282,0.007407294379340278,0.1449833622685186,0.022786458333333332,0.087890625,0.154296875
8334,1536.0,144.0,144.0,1.0,0.0,0.0,138.72110817499572,0.9633410289930259,134.3103723101446,0.9327109188204487,0.007445441351996528,0.15086986400462976,0.0234375,0.08528645833333333,0.15299479166666666
8335,1536.0,144.0,144.0,1.0,0.0,0.0,139.1495219819577,0.9663161248747062,135.11029664414156,0.9382659489176497,0.007401360405815972,0.1442690248842593,0.022135416666666668,0.083984375,0.14973958333333334
8336,1536.0,144.0,144.0,1.0,0.0,0.0,138.79245890410394,0.9638365201673884,134.21868244396404,0.9320741836386391,0.007450527615017361,0.15355541087962976,0.022135416666666668,0.0859375,0.154296875
8337,1536.0,144.0,144.0,1.0,0.0,0.0,138.83432436251735,0.9641272525174815,134.29508196721312,0.9326047358834244,0.0074462890625,0.15252459490740744,0.022135416666666668,0.08658854166666667,0.15494791666666666
8338,1536.0,144.0,144.0,1.0,0.0,0.0,138.99894059471384,0.965270420796624,134.4328205128205,0.9335612535612535,0.00743865966796875,0.14888057002314814,0.024739583333333332,0.08854166666666667,0.15625
8339,1536.0,144.0,144.0,1.0,0.0,0.0,139.9993699041046,0.9722178465562821,136.4385843164469,0.9474901688642147,0.007329305013020833,0.13222475405092604,0.022135416666666668,0.08268229166666667,0.1484375
8340,1536.0,144.0,144.0,1.0,0.0,0.0,138.4731300733887,0.961618958842977,133.95957301839655,0.9302748126277538,0.007464938693576389,0.1538447627314814,0.022135416666666668,0.08463541666666667,0.15299479166666666
8341,1536.0,144.0,144.0,1.0,0.0,0.0,140.28315586556522,0.9741885823997585,137.04089219330854,0.9516728624535316,0.007297092013888889,0.12745044849537046,0.020833333333333332,0.07877604166666667,0.142578125
8342,1536.0,144.0,144.0,1.0,0.0,0.0,140.13533827235912,0.9731620713358272,136.6598702502317,0.9490268767377201,0.007317437065972222,0.12610315393518512,0.0234375,0.08658854166666667,0.14973958333333334
8343,1536.0,144.0,144.0,1.0,0.0,0.0,139.6329605169434,0.969673336923218,135.66969522714203,0.9421506612995975,0.007370842827690972,0.14001916956018512,0.022135416666666668,0.08463541666666667,0.150390625
8344,1536.0,144.0,144.0,1.0,0.0,0.0,139.53045379603222,0.9689614846946681,135.841547673883,0.943344081068632,0.007361518012152778,0.13876229745370372,0.020833333333333332,0.07942708333333333,0.14322916666666666
8345,1536.0,144.0,144.0,1.0,0.0,0.0,139.70297754182482,0.9701595662626724,135.8728403593642,0.9435613913844736,0.007359822591145833,0.13831018518518512,0.022135416666666668,0.08333333333333333,0.1484375
8346,1536.0,144.0,144.0,1.0,0.0,0.0,139.08699499008944,0.9658819096533988,134.95572588948633,0.9371925408992107,0.007409837510850694,0.14687319155092604,0.022135416666666668,0.08138020833333333,0.14908854166666666
8347,1536.0,144.0,144.0,1.0,0.0,0.0,139.74522603851148,0.9704529586007742,135.99815540696332,0.9444316347705786,0.007353040907118056,0.13390661168981488,0.024739583333333332,0.083984375,0.14778645833333334
8348,1536.0,144.0,144.0,1.0,0.0,0.0,139.53499758410518,0.9689930387785082,135.70090877717703,0.9423674220637294,0.007369147406684028,0.13821072048611116,0.022135416666666668,0.08333333333333333,0.150390625
8349,1536.0,144.0,144.0,1.0,0.0,0.0,137.97078793898393,0.9581304717984995,132.67888876391856,0.9213811719716567,0.007536994086371528,0.16350188078703698,0.024739583333333332,0.09244791666666667,0.162109375
8350,1536.0,144.0,144.0,1.0,0.0,0.0,138.79317910145784,0.9638415215379017,134.35626423690206,0.9330296127562643,0.007442898220486111,0.1520453559027779,0.022135416666666668,0.083984375,0.15234375
8351,1536.0,144.0,144.0,1.0,0.0,0.0,138.8802096884337,0.9644459006141228,134.3103723101446,0.9327109188204487,0.007445441351996528,0.14938693576388884,0.024088541666666668,0.08919270833333333,0.15885416666666666
8352,1536.0,144.0,144.0,1.0,0.0,0.0,140.25723817676138,0.9740085984497318,136.92954149738827,0.950899593731863,0.007303025987413194,0.12882486979166674,0.020833333333333332,0.080078125,0.14388020833333334
8353,1536.0,144.0,144.0,1.0,0.0,0.0,139.2346702781841,0.9669074324873895,135.17222413200412,0.9386960009166953,0.007397969563802083,0.14434136284722232,0.022135416666666668,0.08333333333333333,0.14973958333333334
8354,1536.0,144.0,144.0,1.0,0.0,0.0,139.8790953706571,0.9713826067406743,136.23374523617045,0.9460676752511836,0.007340325249565972,0.13249602141203698,0.0234375,0.083984375,0.1484375
8355,1536.0,144.0,144.0,1.0,0.0,0.0,138.96329329581368,0.9650228701098172,134.60155180282976,0.9347329986307622,0.007429334852430556,0.14855504918981488,0.0234375,0.08658854166666667,0.15299479166666666
8356,1536.0,144.0,144.0,1.0,0.0,0.0,139.99313025230103,0.9721745156409793,136.35972719916774,0.9469425499942203,0.007333543565538194,0.1330023871527779,0.022786458333333332,0.083984375,0.14778645833333334
8357,1536.0,144.0,144.0,1.0,0.0,0.0,139.90636090219817,0.9715719507097096,136.21801385681295,0.945958429561201,0.007341172960069444,0.13419596354166674,0.0234375,0.08333333333333333,0.14778645833333334
8358,1536.0,144.0,144.0,1.0,0.0,0.0,139.58927344929884,0.9693699545090197,135.63849603311485,0.9419340002299642,0.007372538248697917,0.14065212673611116,0.022135416666666668,0.08333333333333333,0.1484375
8359,1536.0,144.0,144.0,1.0,0.0,0.0,140.77320315382124,0.9775916885682031,137.7288966725044,0.956450671336836,0.007260640462239583,0.11833586516203698,0.022786458333333332,0.08203125,0.14583333333333334
8360,1536.0,144.0,144.0,1.0,0.0,0.0,139.5446312270793,0.9690599390769395,135.63849603311485,0.9419340002299642,0.007372538248697917,0.13929578993055558,0.022135416666666668,0.08463541666666667,0.15104166666666666
8361,1536.0,144.0,144.0,1.0,0.0,0.0,139.77199103461362,0.9706388266292613,136.09229349330872,0.9450853714813106,0.007347954644097222,0.13620334201388884,0.022135416666666668,0.08138020833333333,0.14518229166666666
8362,1536.0,144.0,144.0,1.0,0.0,0.0,139.27345084796002,0.9671767419997224,135.2962495699048,0.9395572886798944,0.007391187879774306,0.1442690248842593,0.020833333333333332,0.08072916666666667,0.14713541666666666
8363,1536.0,144.0,144.0,1.0,0.0,0.0,138.57803663705576,0.9623474766462206,133.8987514188422,0.9298524404086265,0.007468329535590278,0.15493887442129628,0.024088541666666668,0.08658854166666667,0.15494791666666666
8364,1536.0,144.0,144.0,1.0,0.0,0.0,139.18593368146568,0.9665689838990672,135.14125329361897,0.9384809256501317,0.007399664984809028,0.14417860243055558,0.022135416666666668,0.08333333333333333,0.150390625
8365,1536.0,144.0,144.0,1.0,0.0,0.0,138.63830662713252,0.9627660182439759,134.35626423690206,0.9330296127562643,0.007442898220486111,0.14946831597222232,0.0234375,0.08528645833333333,0.15104166666666666
8366,1536.0,144.0,144.0,1.0,0.0,0.0,139.57120098724369,0.9692444513003033,135.48271505685082,0.9408521878947974,0.007381015353732639,0.14194516782407418,0.022135416666666668,0.08268229166666667,0.15104166666666666
8367,1536.0,144.0,144.0,1.0,0.0,0.0,138.58305030945513,0.9623822938156606,134.1118690313779,0.9313324238290132,0.007456461588541667,0.1515932436342593,0.0234375,0.08658854166666667,0.15234375
8368,1536.0,144.0,144.0,1.0,0.0,0.0,139.49412823306898,0.9687092238407568,135.43605051664753,0.9405281285878301,0.007383558485243056,0.14122178819444442,0.022786458333333332,0.083984375,0.15234375
8369,1536.0,144.0,144.0,1.0,0.0,0.0,138.61083280210096,0.9625752277923678,133.92915531335152,0.930063578564941,0.007466634114583333,0.15540002893518512,0.0234375,0.0859375,0.154296875
8370,1536.0,144.0,144.0,1.0,0.0,0.0,139.93177912814215,0.9717484661676539,136.29670710571924,0.9465049104563836,0.007336934407552083,0.1335810908564814,0.022135416666666668,0.08268229166666667,0.1484375
8371,1536.0,144.0,144.0,1.0,0.0,0.0,139.4383400781619,0.9683218060983465,135.51384261918437,0.9410683515221137,0.007379319932725695,0.1413212528935186,0.022786458333333332,0.08268229166666667,0.14713541666666666
8372,1536.0,144.0,144.0,1.0,0.0,0.0,138.42260969281568,0.9612681228667755,133.9747870528109,0.9303804656445203,0.007464090983072917,0.15283203125,0.0234375,0.08658854166666667,0.15364583333333334
8373,1536.0,144.0,144.0,1.0,0.0,0.0,139.89150854440757,0.9714688093361636,136.24948024948026,0.9461769461769463,0.0073394775390625,0.13552517361111116,0.021484375,0.08138020833333333,0.146484375
8374,1536.0,144.0,144.0,1.0,0.0,0.0,138.21638418456737,0.9598360012817179,133.42925008483203,0.9265920144780002,0.007494608561197917,0.15858289930555558,0.022786458333333332,0.08723958333333333,0.15690104166666666
8375,1536.0,144.0,144.0,1.0,0.0,0.0,139.77461235668804,0.970657030254778,136.07659476294845,0.9449763525204753,0.007348802354600694,0.1364926938657407,0.021484375,0.08138020833333333,0.14778645833333334
8376,1536.0,144.0,144.0,1.0,0.0,0.0,138.7409441921754,0.9634787791123292,134.3256661352767,0.9328171259394215,0.007444593641493056,0.15153899016203698,0.022786458333333332,0.0859375,0.150390625
8377,1536.0,144.0,144.0,1.0,0.0,0.0,139.69417756176915,0.9700984552900636,135.74775604142692,0.942692750287687,0.007366604275173611,0.13752350983796302,0.022786458333333332,0.08658854166666667,0.15364583333333334
8378,1536.0,144.0,144.0,1.0,0.0,0.0,139.52373749986668,0.9689148437490742,135.6073111851937,0.9417174387860674,0.007374233669704861,0.13628472222222232,0.024088541666666668,0.087890625,0.15234375
8379,1536.0,144.0,144.0,1.0,0.0,0.0,139.2014669822751,0.9666768540435771,135.11029664414156,0.9382659489176497,0.007401360405815972,0.14391637731481488,0.022135416666666668,0.08463541666666667,0.15169270833333334
8380,1536.0,144.0,144.0,1.0,0.0,0.0,138.76448342641788,0.9636422460167908,134.3103723101446,0.9327109188204487,0.007445441351996528,0.15079752604166674,0.0234375,0.08723958333333333,0.154296875
8381,1536.0,144.0,144.0,1.0,0.0,0.0,140.0846414772816,0.9728100102588999,136.6440403104367,0.9489169466002549,0.007318284776475694,0.13022641782407418,0.022135416666666668,0.08203125,0.14583333333333334
8382,1536.0,144.0,144.0,1.0,0.0,0.0,139.85931202499694,0.9712452223958121,136.31245666743703,0.9466142824127571,0.007336086697048611,0.13411458333333326,0.021484375,0.08138020833333333,0.14518229166666666
8383,1536.0,144.0,144.0,1.0,0.0,0.0,138.69850021261072,0.9631840292542412,134.40218753560444,0.9333485245528086,0.007440355088975694,0.14983000578703698,0.022786458333333332,0.08463541666666667,0.15104166666666666
8384,1536.0,144.0,144.0,1.0,0.0,0.0,139.26088028823108,0.9670894464460491,135.31176875430145,0.9396650607937601,0.007390340169270833,0.14078776041666674,0.0234375,0.08528645833333333,0.14973958333333334
8385,1536.0,144.0,144.0,1.0,0.0,0.0,137.47189317184382,0.954665924804471,132.09944008958567,0.917357222844345,0.007570054796006944,0.16712782118055558,0.024739583333333332,0.09375,0.162109375
8386,1536.0,144.0,144.0,1.0,0.0,0.0,139.1791308132906,0.9665217417589625,134.87857306197117,0.9366567573747998,0.007414076063368056,0.14604130497685186,0.022786458333333332,0.0859375,0.15494791666666666
8387,1536.0,144.0,144.0,1.0,0.0,0.0,139.5657512091193,0.969206605618884,135.63849603311485,0.9419340002299642,0.007372538248697917,0.13854528356481488,0.022135416666666668,0.0859375,0.15299479166666666
8388,1536.0,144.0,144.0,1.0,0.0,0.0,140.38906957163636,0.9749240942474747,137.05681422098291,0.9517834320901591,0.007296244303385417,0.12627495659722232,0.022135416666666668,0.08268229166666667,0.14713541666666666
8389,1536.0,144.0,144.0,1.0,0.0,0.0,139.1211909146173,0.966119381351509,134.92485416904952,0.9369781539517328,0.007411532931857639,0.1467646846064814,0.022786458333333332,0.08463541666666667,0.150390625
8390,1536.0,144.0,144.0,1.0,0.0,0.0,140.20510521605965,0.9736465640004143,136.75492696498955,0.9496869928124274,0.007312350802951389,0.12903284143518512,0.022786458333333332,0.08268229166666667,0.14778645833333334
8391,1536.0,144.0,144.0,1.0,0.0,0.0,139.39265214322614,0.9680045287724037,135.42050281253586,0.940420158420388,0.007384406195746528,0.1425238715277779,0.022135416666666668,0.08333333333333333,0.14778645833333334
8392,1536.0,144.0,144.0,1.0,0.0,0.0,139.5652697590891,0.9692032622158965,135.841547673883,0.943344081068632,0.007361518012152778,0.13749638310185186,0.021484375,0.08072916666666667,0.14713541666666666
8393,1536.0,144.0,144.0,1.0,0.0,0.0,140.0908005851487,0.9728527818413105,136.58075720736366,0.9484774806066921,0.007321675618489583,0.1303349247685186,0.022135416666666668,0.08203125,0.1484375
8394,1536.0,144.0,144.0,1.0,0.0,0.0,139.16601340867547,0.9664306486713574,135.3428178063332,0.9398806792106471,0.007388644748263889,0.14108615451388884,0.022135416666666668,0.08203125,0.146484375
8395,1536.0,144.0,144.0,1.0,0.0,0.0,138.6511691028704,0.9628553409921555,133.9747870528109,0.9303804656445203,0.007464090983072917,0.1523256655092593,0.0234375,0.08919270833333333,0.15885416666666666
8396,1536.0,144.0,144.0,1.0,0.0,0.0,139.70091211374557,0.970145223012122,135.85719221467235,0.9434527237130025,0.007360670301649306,0.13742404513888884,0.022786458333333332,0.083984375,0.150390625
8397,1536.0,144.0,144.0,1.0,0.0,0.0,139.66616780995528,0.9699039431246894,135.65409383624655,0.9420423183072677,0.007371690538194444,0.13905164930555558,0.0234375,0.08658854166666667,0.15234375
8398,1536.0,144.0,144.0,1.0,0.0,0.0,139.5439255759806,0.9690550387220875,135.77900552486187,0.9429097605893185,0.007364908854166667,0.1382197627314814,0.022786458333333332,0.08268229166666667,0.146484375
8399,1536.0,144.0,144.0,1.0,0.0,0.0,139.76648049288514,0.970600558978369,136.02952029520296,0.944649446494465,0.007351345486111111,0.13680917245370372,0.021484375,0.08138020833333333,0.14908854166666666
8400,1536.0,144.0,144.0,1.0,0.0,0.0,139.17941946950373,0.9665237463159981,135.03296703296704,0.9377289377289377,0.007405598958333333,0.1460141782407407,0.022135416666666668,0.08268229166666667,0.15104166666666666
8401,1536.0,144.0,144.0,1.0,0.0,0.0,138.2045530276571,0.959753840469841,133.09804806498929,0.9242920004513144,0.007513258192274306,0.159912109375,0.024088541666666668,0.09114583333333333,0.162109375
8402,1536.0,144.0,144.0,1.0,0.0,0.0,139.10922395584697,0.9660362774711595,135.07935417382342,0.9380510706515515,0.007403055826822917,0.14123083043981488,0.022786458333333332,0.08723958333333333,0.15169270833333334
8403,1536.0,144.0,144.0,1.0,0.0,0.0,139.427608187295,0.9682472790784374,135.73213669313083,0.9425842825911863,0.007367451985677083,0.13802083333333326,0.021484375,0.08203125,0.14713541666666666
8404,1536.0,144.0,144.0,1.0,0.0,0.0,139.64641129839183,0.969766745127721,135.888492109204,0.9436700840916945,0.007358974880642361,0.13770435474537046,0.022135416666666668,0.08333333333333333,0.14713541666666666
8405,1536.0,144.0,144.0,1.0,0.0,0.0,140.0883546058509,0.9728357958739645,136.48594238111767,0.9478190443133171,0.007326761881510417,0.13175455729166674,0.022135416666666668,0.08203125,0.14973958333333334
8406,1536.0,144.0,144.0,1.0,0.0,0.0,139.0899819874302,0.9659026526904876,134.95572588948633,0.9371925408992107,0.007409837510850695,0.14335575810185186,0.0234375,0.08528645833333333,0.15234375
8407,1536.0,144.0,144.0,1.0,0.0,0.0,139.65687824346344,0.9698394322462739,135.8728403593642,0.9435613913844736,0.007359822591145833,0.13775860821759256,0.022786458333333332,0.08203125,0.14583333333333334
