bootstrap_iter,metric_family,metric_scope,metric,distance_kind,n_groups,mean_value,median_value,stderr,score
2,behavior_distribution_distance,distribution,trustworthiness_return_wd,wasserstein_1d,6,0.052666666666666674,0.04833333333333333,0.008646700648152764,0.052666666666666674
2,behavior_distribution_distance,distribution,trustworthiness_wd,mean_wasserstein_1d,6,0.052666666666666674,0.04833333333333333,0.008646700648152764,0.052666666666666674
2,delegation_distribution_distance,distribution,C_delegated,wasserstein_1d,4,0.08499999999999999,0.07999999999999999,0.012583057392117916,0.08499999999999999
2,delegation_distribution_distance,distribution,PD_delegated,wasserstein_1d,4,0.135,0.10999999999999999,0.04500000000000001,0.135
2,delegation_distribution_distance,distribution,SH_delegated,wasserstein_1d,4,0.07500000000000001,0.08000000000000002,0.026299556396765827,0.07500000000000001
2,delegation_distribution_distance,distribution,TGReceiver_delegated,wasserstein_1d,4,0.09,0.10999999999999999,0.031091263510296053,0.09
2,delegation_distribution_distance,distribution,TGSender_delegated,wasserstein_1d,4,0.03500000000000002,0.03,0.020615528128088315,0.03500000000000002
2,delegation_distribution_distance,distribution,UGProposer_delegated,wasserstein_1d,4,0.10999999999999996,0.11999999999999994,0.042031734043061625,0.10999999999999996
2,delegation_distribution_distance,distribution,UGResponder_delegated,wasserstein_1d,4,0.06999999999999999,0.03999999999999998,0.03696845502136472,0.06999999999999999
2,delegation_distribution_distance,distribution,mean_delegation_wd,mean_wasserstein_1d,4,0.08571428571428572,0.09285714285714286,0.009689042833036093,0.08571428571428572
2,paper_index_distribution_distance,distribution,delegation_index_wd,wasserstein_1d,4,0.07428571428571427,0.06999999999999998,0.009110060223670944,0.07428571428571427
2,paper_index_distribution_distance,distribution,equality_index_wd,wasserstein_1d,6,0.0705571643071643,0.05800000000000002,0.012620061309062755,0.0705571643071643
2,paper_index_distribution_distance,distribution,intentions_index_wd,wasserstein_1d,6,0.0507381369276427,0.040025641025641025,0.00822141590609641,0.0507381369276427
2,paper_index_distribution_distance,distribution,kindness_index_wd,wasserstein_1d,6,0.059609767518403134,0.053333333333333344,0.006194842825716208,0.059609767518403134
2,paper_index_distribution_distance,distribution,payoff_index_wd,wasserstein_1d,6,0.04418604175712838,0.03804761904761906,0.005030686271403134,0.04418604175712838
2,paper_index_distribution_distance,distribution,predictability_index_wd,wasserstein_1d,6,0.08327162089390351,0.0567857142857143,0.016620831685440183,0.08327162089390351
2,paper_index_distribution_distance,distribution,prosociality_index_wd,wasserstein_1d,6,0.041639959556136565,0.038439909297052155,0.004394519890868412,0.041639959556136565
2,scenario_direct_value_distance,distribution,TGReceiver_decision_direct,wasserstein_1d,6,0.3285537289771161,0.29,0.04708191121850248,0.3285537289771161
2,scenario_direct_value_distance,distribution,UGProposer_decision_direct,wasserstein_1d,6,0.3527858215358215,0.2900000000000001,0.06310030654531378,0.3527858215358215
2,scenario_direct_value_distance,distribution,UGResponder_decision_direct,wasserstein_1d,6,0.25583612059635774,0.2616017316017317,0.027439503973319377,0.25583612059635774
2,scenario_direct_value_distance,distribution,mean_numeric_direct_value_wd,mean_wasserstein_1d,6,0.3123918903697651,0.2633333333333334,0.03825786955868424,0.3123918903697651
2,scenario_state_distribution_distance,distribution,C_decision_state,total_variation,6,0.125,0.1,0.016683325008322935,0.125
2,scenario_state_distribution_distance,distribution,PD_decision_state,total_variation,6,0.07375,0.07,0.016301201387218876,0.07375
2,scenario_state_distribution_distance,distribution,SH_decision_state,total_variation,6,0.057499999999999996,0.05999999999999996,0.009979144919948469,0.057499999999999996
2,scenario_state_distribution_distance,distribution,TGReceiver_decision_state,total_variation,6,0.15,0.15000000000000002,0.011690451944500121,0.15
2,scenario_state_distribution_distance,distribution,TGSender_decision_state,total_variation,6,0.07,0.05000000000000003,0.012780193008453873,0.07
2,scenario_state_distribution_distance,distribution,UGProposer_decision_state,total_variation,6,0.12875,0.12999999999999998,0.011685995892520245,0.12875
2,scenario_state_distribution_distance,distribution,UGResponder_decision_state,total_variation,6,0.11,0.11,0.009660917830792957,0.11
2,scenario_state_distribution_distance,distribution,mean_role_state_tv,total_variation,6,0.10214285714285715,0.09571428571428571,0.005467902631144182,0.10214285714285715
3,mean_alignment_abs_error,paper_index_scenario,equality_index_mean,,6,0.062084001146263036,0.047999999999999876,0.013525981078561495,0.062084001146263036
3,mean_alignment_abs_error,paper_index_scenario,intentions_index_mean,,6,0.03468426778864003,0.035499999999999976,0.00609587951997833,0.03468426778864003
3,mean_alignment_abs_error,paper_index_scenario,kindness_index_mean,,6,0.10027592175056921,0.09666666666666673,0.012253684879717024,0.10027592175056921
3,mean_alignment_abs_error,paper_index_scenario,payoff_index_mean,,6,0.04617000303841693,0.028047619047618932,0.008756945595431198,0.04617000303841693
3,mean_alignment_abs_error,paper_index_scenario,predictability_index_mean,,6,0.08842628225121518,0.09999999999999998,0.009726371176929267,0.08842628225121518
3,mean_alignment_abs_error,paper_index_scenario,prosociality_index_mean,,6,0.05308250008577374,0.04488888888888892,0.008410234635146644,0.05308250008577374
3,mean_alignment_abs_error,paper_index_session,delegation_index_mean,,4,0.05785714285714291,0.05714285714285722,0.021614274698640683,0.05785714285714291
3,mean_alignment_abs_error,scenario,C_decision_nonnull_rate,,6,0.02374999999999999,0.0,0.012412191587306403,0.02374999999999999
3,mean_alignment_abs_error,scenario,PD_decision_nonnull_rate,,6,0.023750000000000007,0.0,0.012412191587306415,0.023750000000000007
3,mean_alignment_abs_error,scenario,SH_decision_nonnull_rate,,6,0.0075,0.0,0.004425306015783916,0.0075
