participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.finished,participant.in_deception,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.real_world_currency_per_point,session.config.simulated_play_time,session.config.participation_fee,session.prolific_completion_url,introduction.1.player.id_in_group,introduction.1.player.role,introduction.1.player.payoff,introduction.1.player.q1,introduction.1.player.q2,introduction.1.player.q3,introduction.1.player.q4,introduction.1.player.q5,introduction.1.group.id_in_subsession,introduction.1.subsession.round_number,bonus_game.1.player.id_in_group,bonus_game.1.player.role,bonus_game.1.player.payoff,bonus_game.1.player.time_spent,bonus_game.1.player.potential_payoff,bonus_game.1.player.decision,bonus_game.1.player.in_deception,bonus_game.1.group.id_in_subsession,bonus_game.1.subsession.round_number,bonus_game.2.player.id_in_group,bonus_game.2.player.role,bonus_game.2.player.payoff,bonus_game.2.player.time_spent,bonus_game.2.player.potential_payoff,bonus_game.2.player.decision,bonus_game.2.player.in_deception,bonus_game.2.group.id_in_subsession,bonus_game.2.subsession.round_number,bonus_game.3.player.id_in_group,bonus_game.3.player.role,bonus_game.3.player.payoff,bonus_game.3.player.time_spent,bonus_game.3.player.potential_payoff,bonus_game.3.player.decision,bonus_game.3.player.in_deception,bonus_game.3.group.id_in_subsession,bonus_game.3.subsession.round_number,bonus_game.4.player.id_in_group,bonus_game.4.player.role,bonus_game.4.player.payoff,bonus_game.4.player.time_spent,bonus_game.4.player.potential_payoff,bonus_game.4.player.decision,bonus_game.4.player.in_deception,bonus_game.4.group.id_in_subsession,bonus_game.4.subsession.round_number,bonus_game.5.player.id_in_group,bonus_game.5.player.role,bonus_game.5.player.payoff,bonus_game.5.player.time_spent,bonus_game.5.player.potential_payoff,bonus_game.5.player.decision,bonus_game.5.player.in_deception,bonus_game.5.group.id_in_subsession,bonus_game.5.subsession.round_number,bonus_game.6.player.id_in_group,bonus_game.6.player.role,bonus_game.6.player.payoff,bonus_game.6.player.time_spent,bonus_game.6.player.potential_payoff,bonus_game.6.player.decision,bonus_game.6.player.in_deception,bonus_game.6.group.id_in_subsession,bonus_game.6.subsession.round_number,bonus_game.7.player.id_in_group,bonus_game.7.player.role,bonus_game.7.player.payoff,bonus_game.7.player.time_spent,bonus_game.7.player.potential_payoff,bonus_game.7.player.decision,bonus_game.7.player.in_deception,bonus_game.7.group.id_in_subsession,bonus_game.7.subsession.round_number,bonus_game.8.player.id_in_group,bonus_game.8.player.role,bonus_game.8.player.payoff,bonus_game.8.player.time_spent,bonus_game.8.player.potential_payoff,bonus_game.8.player.decision,bonus_game.8.player.in_deception,bonus_game.8.group.id_in_subsession,bonus_game.8.subsession.round_number,bonus_game.9.player.id_in_group,bonus_game.9.player.role,bonus_game.9.player.payoff,bonus_game.9.player.time_spent,bonus_game.9.player.potential_payoff,bonus_game.9.player.decision,bonus_game.9.player.in_deception,bonus_game.9.group.id_in_subsession,bonus_game.9.subsession.round_number,bonus_game.10.player.id_in_group,bonus_game.10.player.role,bonus_game.10.player.payoff,bonus_game.10.player.time_spent,bonus_game.10.player.potential_payoff,bonus_game.10.player.decision,bonus_game.10.player.in_deception,bonus_game.10.group.id_in_subsession,bonus_game.10.subsession.round_number,bonus_game.11.player.id_in_group,bonus_game.11.player.role,bonus_game.11.player.payoff,bonus_game.11.player.time_spent,bonus_game.11.player.potential_payoff,bonus_game.11.player.decision,bonus_game.11.player.in_deception,bonus_game.11.group.id_in_subsession,bonus_game.11.subsession.round_number,bret.1.player.id_in_group,bret.1.player.role,bret.1.player.payoff,bret.1.player.bomb,bret.1.player.bomb_row,bret.1.player.bomb_col,bret.1.player.boxes_collected,bret.1.player.pay_this_round,bret.1.player.round_result,bret.1.group.id_in_subsession,bret.1.subsession.round_number,debrief.1.player.id_in_group,debrief.1.player.role,debrief.1.player.payoff,debrief.1.player.debrief,debrief.1.player.debrief2,debrief.1.group.id_in_subsession,debrief.1.subsession.round_number,thanks.1.player.id_in_group,thanks.1.player.role,thanks.1.player.payoff,thanks.1.group.id_in_subsession,thanks.1.subsession.round_number
200,ietk3drf,59dc924bbe399f0001e495f2,0,44,44,thanks,Thanks,2022-08-31 10:42:08.877955,1,,,136.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,200,,0.0,1,8,2,1,1,1,1,200,,0.0,32.0,0.0,A,0,1,1,200,,0.0,22.0,84.0,A,0,1,2,200,,0.0,8.0,88.0,A,0,1,3,200,,0.0,12.0,92.0,A,0,1,4,200,,96.0,10.0,96.0,A,0,1,5,200,,0.0,17.0,100.0,A,0,1,6,200,,0.0,27.0,104.0,A,0,1,7,200,,0.0,20.0,108.0,A,0,1,8,200,,0.0,22.0,112.0,A,0,1,9,200,,0.0,58.0,116.0,A,0,1,10,200,,0.0,18.0,116.0,A,0,1,11,200,,40.0,0,10,9,40,1,40.0,1,1,200,,0.0,only_c,sophisticated,1,1,200,,0.0,1,1
201,1wdcni7b,5ed75e8c2206cb011eea12b0,0,6,44,introduction,Start_game,2022-08-31 10:42:09.437651,1,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,201,,0.0,,,,,,1,1,201,,0.0,,,,,1,1,201,,0.0,,,,,1,2,201,,0.0,,,,,1,3,201,,0.0,,,,,1,4,201,,0.0,,,,,1,5,201,,0.0,,,,,1,6,201,,0.0,,,,,1,7,201,,0.0,,,,,1,8,201,,0.0,,,,,1,9,201,,0.0,,,,,1,10,201,,0.0,,,,,1,11,201,,0.0,,,,,,,1,1,201,,0.0,,,1,1,201,,0.0,1,1
202,m3vyp7n4,5f2ad10f2a2fc93c43768f1a,0,44,44,thanks,Thanks,2022-08-31 10:42:13.870067,1,,,95.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,202,,0.0,1,8,2,1,1,1,1,202,,0.0,90.0,0.0,A,0,1,1,202,,0.0,62.0,84.0,B,0,1,2,202,,40.0,87.0,40.0,B,0,1,3,202,,0.0,71.0,60.0,B,0,1,4,202,,0.0,28.0,80.0,A,0,1,5,202,,0.0,40.0,100.0,A,0,1,6,202,,0.0,276.0,104.0,A,0,1,7,202,,0.0,46.0,108.0,B,0,1,8,202,,0.0,34.0,160.0,B,0,1,9,202,,0.0,37.0,180.0,B,0,1,10,202,,0.0,52.0,180.0,B,0,1,11,202,,55.0,0,8,2,55,1,55.0,1,1,202,,0.0,random,only_c,1,1,202,,0.0,1,1
203,z90e1ern,5bbbf217a83521000173d9df,0,44,44,thanks,Thanks,2022-08-31 10:42:16.878626,1,,,117.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,203,,0.0,1,8,2,1,1,1,1,203,,0.0,116.0,0.0,A,1,1,1,203,,0.0,325.0,84.0,A,1,1,2,203,,0.0,239.0,88.0,A,1,1,3,203,,92.0,53.0,92.0,A,1,1,4,203,,0.0,85.0,96.0,A,1,1,5,203,,0.0,40.0,100.0,B,1,1,6,203,,0.0,43.0,120.0,B,1,1,7,203,,0.0,39.0,140.0,B,1,1,8,203,,0.0,26.0,160.0,B,1,1,9,203,,0.0,25.0,180.0,B,1,1,10,203,,0.0,23.0,180.0,B,1,1,11,203,,25.0,0,10,5,25,1,25.0,1,1,203,,0.0,sophisticated,sophisticated,1,1,203,,0.0,1,1
204,ut8r63er,62e94b549c0690c91711f150,0,44,44,thanks,Thanks,2022-08-31 10:42:17.638522,1,,,180.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,204,,0.0,1,8,2,1,1,1,1,204,,0.0,227.0,0.0,A,0,1,1,204,,0.0,231.0,84.0,A,0,1,2,204,,0.0,55.0,88.0,B,0,1,3,204,,0.0,80.0,60.0,A,0,1,4,204,,0.0,88.0,96.0,A,0,1,5,204,,0.0,91.0,100.0,A,0,1,6,204,,0.0,42.0,104.0,B,0,1,7,204,,0.0,41.0,140.0,A,0,1,8,204,,0.0,95.0,112.0,B,0,1,9,204,,180.0,98.0,180.0,B,0,1,10,204,,0.0,68.0,180.0,A,0,1,11,204,,0.0,1,1,7,32,1,0.0,1,1,204,,0.0,random,only_c,1,1,204,,0.0,1,1
205,ec35mkzx,61f2ae2da09e72f23cbafa4f,0,44,44,thanks,Thanks,2022-08-31 10:42:20.924879,1,,,119.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,205,,0.0,1,8,2,1,1,1,1,205,,0.0,487.0,0.0,B,1,1,1,205,,0.0,125.0,20.0,A,1,1,2,205,,88.0,190.0,88.0,A,1,1,3,205,,0.0,48.0,92.0,B,1,1,4,205,,0.0,64.0,80.0,A,1,1,5,205,,0.0,116.0,100.0,A,1,1,6,205,,0.0,31.0,104.0,B,1,1,7,205,,0.0,25.0,140.0,A,1,1,8,205,,0.0,116.0,112.0,A,1,1,9,205,,0.0,54.0,116.0,B,1,1,10,205,,0.0,73.0,180.0,A,1,1,11,205,,31.0,0,8,1,31,1,31.0,1,1,205,,0.0,only_c,only_c,1,1,205,,0.0,1,1
206,qh91n1zu,5eac671f0658ac0ea6c730d2,0,44,44,thanks,Thanks,2022-08-31 10:42:21.652570,1,,,108.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,206,,0.0,1,8,2,1,1,1,1,206,,0.0,80.0,0.0,A,0,1,1,206,,0.0,38.0,84.0,B,0,1,2,206,,0.0,39.0,40.0,A,0,1,3,206,,0.0,35.0,92.0,B,0,1,4,206,,0.0,69.0,80.0,A,0,1,5,206,,0.0,77.0,100.0,A,0,1,6,206,,0.0,86.0,104.0,A,0,1,7,206,,108.0,111.0,108.0,B,0,1,8,206,,0.0,87.0,160.0,B,0,1,9,206,,0.0,176.0,180.0,A,0,1,10,206,,0.0,47.0,116.0,A,0,1,11,206,,0.0,1,2,4,61,1,0.0,1,1,206,,0.0,only_c,only_c,1,1,206,,0.0,1,1
207,ete1oay5,5afcbf18fabc8900018854d9,0,44,44,thanks,Thanks,2022-08-31 10:42:22.129025,1,,,112.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,207,,0.0,1,8,2,1,1,1,1,207,,0.0,119.0,0.0,A,1,1,1,207,,0.0,100.0,84.0,A,1,1,2,207,,0.0,89.0,88.0,A,1,1,3,207,,0.0,150.0,92.0,A,1,1,4,207,,0.0,64.0,96.0,A,1,1,5,207,,0.0,137.0,100.0,B,1,1,6,207,,0.0,58.0,120.0,B,1,1,7,207,,0.0,196.0,140.0,A,1,1,8,207,,112.0,115.0,112.0,A,1,1,9,207,,0.0,53.0,116.0,A,1,1,10,207,,0.0,127.0,116.0,A,1,1,11,207,,0.0,1,5,4,45,1,0.0,1,1,207,,0.0,only_c,only_c,1,1,207,,0.0,1,1
208,phm0nekv,5cd6ba1d36870e001901b349,0,44,44,thanks,Thanks,2022-08-31 10:42:23.351725,1,,,152.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,208,,0.0,1,8,2,1,1,1,1,208,,0.0,183.0,0.0,B,0,1,1,208,,0.0,151.0,20.0,B,0,1,2,208,,0.0,38.0,40.0,B,0,1,3,208,,0.0,23.0,60.0,B,0,1,4,208,,0.0,26.0,80.0,B,0,1,5,208,,0.0,19.0,100.0,A,0,1,6,208,,104.0,33.0,104.0,A,0,1,7,208,,0.0,23.0,108.0,A,0,1,8,208,,0.0,31.0,112.0,A,0,1,9,208,,0.0,24.0,116.0,A,0,1,10,208,,0.0,31.0,116.0,A,0,1,11,208,,48.0,0,10,6,48,1,48.0,1,1,208,,0.0,majority,random,1,1,208,,0.0,1,1
209,e6sxidjj,5d9ca4eff93dba0013e68c11,0,44,44,thanks,Thanks,2022-08-31 10:42:24.709570,1,,,126.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,209,,0.0,1,8,2,1,1,1,1,209,,0.0,100.0,0.0,B,1,1,1,209,,0.0,129.0,20.0,A,1,1,2,209,,0.0,70.0,88.0,A,1,1,3,209,,0.0,56.0,92.0,A,1,1,4,209,,96.0,91.0,96.0,A,1,1,5,209,,0.0,26.0,100.0,B,1,1,6,209,,0.0,37.0,120.0,A,1,1,7,209,,0.0,19.0,108.0,A,1,1,8,209,,0.0,31.0,112.0,B,1,1,9,209,,0.0,51.0,180.0,A,1,1,10,209,,0.0,152.0,116.0,A,1,1,11,209,,30.0,0,8,8,30,1,30.0,1,1,209,,0.0,only_c,only_c,1,1,209,,0.0,1,1
210,56qhty1z,60fd10e54d403a076c103227,0,44,44,thanks,Thanks,2022-08-31 10:42:26.111644,1,,,192.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,210,,0.0,1,8,2,1,1,1,1,210,,0.0,109.0,0.0,A,0,1,1,210,,0.0,113.0,84.0,A,0,1,2,210,,0.0,68.0,88.0,A,0,1,3,210,,0.0,73.0,92.0,A,0,1,4,210,,0.0,54.0,96.0,A,0,1,5,210,,0.0,228.0,100.0,B,0,1,6,210,,0.0,39.0,120.0,B,0,1,7,210,,140.0,42.0,140.0,B,0,1,8,210,,0.0,37.0,160.0,B,0,1,9,210,,0.0,32.0,180.0,B,0,1,10,210,,0.0,41.0,180.0,B,0,1,11,210,,52.0,0,7,7,52,1,52.0,1,1,210,,0.0,minority,majority,1,1,210,,0.0,1,1
211,va27x0f7,5da6f72f153eda0016068ab7,0,44,44,thanks,Thanks,2022-08-31 10:42:26.765408,1,,,107.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,211,,0.0,1,8,2,1,1,1,1,211,,0.0,130.0,0.0,B,1,1,1,211,,0.0,126.0,20.0,B,1,1,2,211,,0.0,100.0,40.0,B,1,1,3,211,,0.0,69.0,60.0,B,1,1,4,211,,80.0,281.0,80.0,A,1,1,5,211,,0.0,136.0,100.0,A,1,1,6,211,,0.0,81.0,104.0,B,1,1,7,211,,0.0,99.0,140.0,B,1,1,8,211,,0.0,66.0,160.0,B,1,1,9,211,,0.0,82.0,180.0,B,1,1,10,211,,0.0,63.0,180.0,B,1,1,11,211,,27.0,0,6,5,27,1,27.0,1,1,211,,0.0,only_d,only_c,1,1,211,,0.0,1,1
212,t7hg50ri,6120c023cb6c71071b3727d9,0,44,44,thanks,Thanks,2022-08-31 10:42:29.657219,1,,,71.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,212,,0.0,1,8,2,1,1,1,1,212,,0.0,210.0,0.0,B,0,1,1,212,,20.0,239.0,20.0,A,0,1,2,212,,0.0,42.0,88.0,A,0,1,3,212,,0.0,99.0,92.0,A,0,1,4,212,,0.0,48.0,96.0,A,0,1,5,212,,0.0,42.0,100.0,A,0,1,6,212,,0.0,22.0,104.0,A,0,1,7,212,,0.0,14.0,108.0,A,0,1,8,212,,0.0,7.0,112.0,A,0,1,9,212,,0.0,12.0,116.0,A,0,1,10,212,,0.0,53.0,116.0,A,0,1,11,212,,51.0,0,9,10,51,1,51.0,1,1,212,,0.0,majority,majority,1,1,212,,0.0,1,1
213,8y9db43x,57b6dfafe2d5a60001099543,0,2,44,introduction,Instructions_points,2022-08-31 10:42:29.986761,1,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,213,,0.0,,,,,,1,1,213,,0.0,,,,,1,1,213,,0.0,,,,,1,2,213,,0.0,,,,,1,3,213,,0.0,,,,,1,4,213,,0.0,,,,,1,5,213,,0.0,,,,,1,6,213,,0.0,,,,,1,7,213,,0.0,,,,,1,8,213,,0.0,,,,,1,9,213,,0.0,,,,,1,10,213,,0.0,,,,,1,11,213,,0.0,,,,,,,1,1,213,,0.0,,,1,1,213,,0.0,1,1
214,jhr6858x,581112583caf900001fc974b,0,44,44,thanks,Thanks,2022-08-31 10:42:30.803481,1,,,147.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,214,,0.0,1,8,2,1,1,1,1,214,,0.0,250.0,0.0,A,0,1,1,214,,0.0,166.0,84.0,A,0,1,2,214,,0.0,124.0,88.0,A,0,1,3,214,,0.0,195.0,92.0,A,0,1,4,214,,0.0,119.0,96.0,A,0,1,5,214,,0.0,58.0,100.0,A,0,1,6,214,,0.0,100.0,104.0,A,0,1,7,214,,108.0,140.0,108.0,B,0,1,8,214,,0.0,51.0,160.0,B,0,1,9,214,,0.0,25.0,180.0,B,0,1,10,214,,0.0,30.0,180.0,B,0,1,11,214,,39.0,0,9,8,39,1,39.0,1,1,214,,0.0,only_c,majority,1,1,214,,0.0,1,1
215,051fm7lz,57147f7a8adadb00098dea62,0,44,44,thanks,Thanks,2022-08-31 10:42:36.696174,1,,,151.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,215,,0.0,1,8,2,1,1,1,1,215,,0.0,145.0,0.0,A,1,1,1,215,,0.0,95.0,84.0,A,1,1,2,215,,0.0,63.0,88.0,A,1,1,3,215,,0.0,143.0,92.0,A,1,1,4,215,,0.0,57.0,96.0,B,1,1,5,215,,100.0,49.0,100.0,B,1,1,6,215,,0.0,37.0,120.0,B,1,1,7,215,,0.0,29.0,140.0,B,1,1,8,215,,0.0,48.0,160.0,B,1,1,9,215,,0.0,37.0,180.0,B,1,1,10,215,,0.0,28.0,180.0,B,1,1,11,215,,51.0,0,7,4,51,1,51.0,1,1,215,,0.0,majority,majority,1,1,215,,0.0,1,1
216,v7x2cln1,5d4603836f084f00191bd36e,0,44,44,thanks,Thanks,2022-08-31 10:42:39.681223,1,,,114.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,216,,0.0,1,8,2,1,1,1,1,216,,0.0,129.0,0.0,A,0,1,1,216,,84.0,89.0,84.0,A,0,1,2,216,,0.0,40.0,88.0,A,0,1,3,216,,0.0,105.0,92.0,A,0,1,4,216,,0.0,25.0,96.0,A,0,1,5,216,,0.0,29.0,100.0,A,0,1,6,216,,0.0,23.0,104.0,A,0,1,7,216,,0.0,44.0,108.0,A,0,1,8,216,,0.0,21.0,112.0,A,0,1,9,216,,0.0,31.0,116.0,A,0,1,10,216,,0.0,456.0,116.0,A,0,1,11,216,,30.0,0,5,10,30,1,30.0,1,1,216,,0.0,only_c,random,1,1,216,,0.0,1,1
217,5yovz95u,5dee48a67309b94df13ddbce,0,6,44,introduction,Start_game,2022-08-31 10:42:40.456221,1,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,217,,0.0,,,,,,1,1,217,,0.0,,,,,1,1,217,,0.0,,,,,1,2,217,,0.0,,,,,1,3,217,,0.0,,,,,1,4,217,,0.0,,,,,1,5,217,,0.0,,,,,1,6,217,,0.0,,,,,1,7,217,,0.0,,,,,1,8,217,,0.0,,,,,1,9,217,,0.0,,,,,1,10,217,,0.0,,,,,1,11,217,,0.0,,,,,,,1,1,217,,0.0,,,1,1,217,,0.0,1,1
218,mciiaf5s,5b7924d8338a93000154ad21,0,44,44,thanks,Thanks,2022-08-31 10:42:44.291053,1,,,80.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,218,,0.0,1,8,2,1,1,1,1,218,,0.0,164.0,0.0,A,0,1,1,218,,0.0,51.0,84.0,B,0,1,2,218,,0.0,92.0,40.0,A,0,1,3,218,,0.0,88.0,92.0,B,0,1,4,218,,80.0,65.0,80.0,B,0,1,5,218,,0.0,54.0,100.0,B,0,1,6,218,,0.0,52.0,120.0,B,0,1,7,218,,0.0,41.0,140.0,B,0,1,8,218,,0.0,40.0,160.0,B,0,1,9,218,,0.0,103.0,180.0,A,0,1,10,218,,0.0,53.0,116.0,B,0,1,11,218,,0.0,1,1,8,98,1,0.0,1,1,218,,0.0,only_d,only_c,1,1,218,,0.0,1,1
219,lc8l7v28,5b89ad4819110c0001eb707c,0,44,44,thanks,Thanks,2022-08-31 10:42:45.415097,1,,,160.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,219,,0.0,1,8,2,1,1,1,1,219,,0.0,113.0,0.0,A,1,1,1,219,,0.0,122.0,84.0,A,1,1,2,219,,0.0,20.0,88.0,B,1,1,3,219,,0.0,26.0,60.0,A,1,1,4,219,,0.0,40.0,96.0,A,1,1,5,219,,0.0,33.0,100.0,A,1,1,6,219,,0.0,40.0,104.0,B,1,1,7,219,,0.0,25.0,140.0,B,1,1,8,219,,160.0,25.0,160.0,B,1,1,9,219,,0.0,174.0,180.0,B,1,1,10,219,,0.0,24.0,180.0,B,1,1,11,219,,0.0,1,1,1,51,1,0.0,1,1,219,,0.0,only_c,majority,1,1,219,,0.0,1,1
220,7ec9j824,60d20bdca2934c2104798fff,0,44,44,thanks,Thanks,2022-08-31 10:42:45.873321,1,,,91.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,220,,0.0,1,8,2,1,1,1,1,220,,0.0,30.0,0.0,A,0,1,1,220,,0.0,179.0,84.0,B,0,1,2,220,,40.0,13.0,40.0,B,0,1,3,220,,0.0,21.0,60.0,A,0,1,4,220,,0.0,17.0,96.0,A,0,1,5,220,,0.0,23.0,100.0,B,0,1,6,220,,0.0,17.0,120.0,B,0,1,7,220,,0.0,21.0,140.0,B,0,1,8,220,,0.0,165.0,160.0,B,0,1,9,220,,0.0,31.0,180.0,B,0,1,10,220,,0.0,11.0,180.0,A,0,1,11,220,,51.0,0,10,10,51,1,51.0,1,1,220,,0.0,sophisticated,sophisticated,1,1,220,,0.0,1,1
221,t8eu1qbk,59857b9e0e411a0001d83173,0,44,44,thanks,Thanks,2022-08-31 10:42:46.317599,1,,,116.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,221,,0.0,1,8,2,1,1,1,1,221,,0.0,35.0,0.0,A,1,1,1,221,,0.0,93.0,84.0,A,1,1,2,221,,0.0,41.0,88.0,A,1,1,3,221,,0.0,23.0,92.0,A,1,1,4,221,,0.0,42.0,96.0,A,1,1,5,221,,0.0,36.0,100.0,A,1,1,6,221,,0.0,21.0,104.0,A,1,1,7,221,,0.0,26.0,108.0,A,1,1,8,221,,0.0,23.0,112.0,A,1,1,9,221,,116.0,47.0,116.0,B,1,1,10,221,,0.0,93.0,180.0,A,1,1,11,221,,0.0,1,1,2,60,1,0.0,1,1,221,,0.0,only_c,majority,1,1,221,,0.0,1,1
222,xc8jcgz0,5c9bfe723f93e700122a0ed2,0,6,44,introduction,Start_game,2022-08-31 10:42:53.687009,1,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,222,,0.0,,,,,,1,1,222,,0.0,,,,,1,1,222,,0.0,,,,,1,2,222,,0.0,,,,,1,3,222,,0.0,,,,,1,4,222,,0.0,,,,,1,5,222,,0.0,,,,,1,6,222,,0.0,,,,,1,7,222,,0.0,,,,,1,8,222,,0.0,,,,,1,9,222,,0.0,,,,,1,10,222,,0.0,,,,,1,11,222,,0.0,,,,,,,1,1,222,,0.0,,,1,1,222,,0.0,1,1
223,k8fgauhr,595c19a78c7f1a00013bd40f,0,44,44,thanks,Thanks,2022-08-31 10:42:56.137386,1,,,116.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,223,,0.0,1,8,2,1,1,1,1,223,,0.0,54.0,0.0,A,1,1,1,223,,0.0,64.0,84.0,A,1,1,2,223,,0.0,25.0,88.0,A,1,1,3,223,,0.0,36.0,92.0,A,1,1,4,223,,0.0,39.0,96.0,A,1,1,5,223,,0.0,55.0,100.0,A,1,1,6,223,,0.0,124.0,104.0,B,1,1,7,223,,0.0,48.0,140.0,A,1,1,8,223,,0.0,40.0,112.0,A,1,1,9,223,,0.0,72.0,116.0,A,1,1,10,223,,116.0,82.0,116.0,A,1,1,11,223,,0.0,1,4,7,66,1,0.0,1,1,223,,0.0,only_c,random,1,1,223,,0.0,1,1
224,s7mdhf9n,5e9fd8c26fae5918240e617e,0,44,44,thanks,Thanks,2022-08-31 10:42:56.568873,1,,,196.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,224,,0.0,1,8,2,1,1,1,1,224,,0.0,241.0,0.0,B,0,1,1,224,,0.0,105.0,20.0,A,0,1,2,224,,0.0,84.0,88.0,B,0,1,3,224,,0.0,96.0,60.0,B,0,1,4,224,,0.0,210.0,80.0,A,0,1,5,224,,0.0,77.0,100.0,B,0,1,6,224,,0.0,182.0,120.0,A,0,1,7,224,,0.0,89.0,108.0,B,0,1,8,224,,0.0,92.0,160.0,B,0,1,9,224,,0.0,85.0,180.0,B,0,1,10,224,,180.0,84.0,180.0,A,0,1,11,224,,16.0,0,10,2,16,1,16.0,1,1,224,,0.0,only_d,majority,1,1,224,,0.0,1,1
225,x4287e5l,5cb9bdde3eb01800129f81d7,0,44,44,thanks,Thanks,2022-08-31 10:42:57.114968,1,,,60.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,225,,0.0,1,8,2,1,1,1,1,225,,0.0,162.0,0.0,A,1,1,1,225,,0.0,100.0,84.0,B,1,1,2,225,,0.0,110.0,40.0,B,1,1,3,225,,60.0,85.0,60.0,A,1,1,4,225,,0.0,42.0,96.0,A,1,1,5,225,,0.0,58.0,100.0,A,1,1,6,225,,0.0,138.0,104.0,A,1,1,7,225,,0.0,110.0,108.0,A,1,1,8,225,,0.0,43.0,112.0,A,1,1,9,225,,0.0,37.0,116.0,A,1,1,10,225,,0.0,38.0,116.0,A,1,1,11,225,,0.0,1,7,8,100,1,0.0,1,1,225,,0.0,only_c,only_c,1,1,225,,0.0,1,1
