Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Negotiation experience,Highest education level completed,Deception,Charitable giving,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
630f393f8b2072d0b4d56f62,5cb0aa471a9e59000171df89,AWAITING REVIEW,2022-08-31T10:34:43.895000Z,2022-08-31T10:42:37.597000Z,,2022-08-31T10:42:37.937161Z,474,4BC08866,52,0,100,No,Doctorate degree (PhD/other),"Yes, I would be comfortable to take part in such a study",£50-£75,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
630f3943df66ed5643b774c3,5fb13129b04a8557d629bb16,AWAITING REVIEW,2022-08-31T10:34:44.785000Z,2022-08-31T10:44:32.130000Z,,2022-08-31T10:44:32.444127Z,588,4BC08866,381,2,100,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,26,Female,White,Lithuania,United Kingdom,Lithuania,Lithuanian,No,Full-Time
630f39442a20832273fbb973,613a467ab51107552deceabb,AWAITING REVIEW,2022-08-31T10:35:01.584000Z,2022-08-31T10:45:28.174000Z,,2022-08-31T10:45:28.485351Z,627,4BC08866,300,1,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f394752efd7c327eee943,5c3cac66976c9a00010c0551,AWAITING REVIEW,2022-08-31T10:34:50.775000Z,2022-08-31T10:43:28.017000Z,,2022-08-31T10:43:28.406151Z,518,4BC08866,459,5,98,No,Technical/community college,"Yes, I would be comfortable to take part in such a study",£0,44,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f394d879325d49b162e2f,5defac7e56b506000cdd3b32,AWAITING REVIEW,2022-08-31T10:34:55.324000Z,2022-08-31T10:42:34.192000Z,,2022-08-31T10:42:34.597519Z,459,4BC08866,722,4,100,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£0,33,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f39506d2d711058afeba4,61015472646d44c5b7c1d9f2,AWAITING REVIEW,2022-08-31T10:35:01.280000Z,2022-08-31T10:41:28.497000Z,,2022-08-31T10:41:28.911616Z,388,4BC08866,61,2,98,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Due to start a new job within the next month
630f3951d6379c8bb2d6cdb3,62c8428d972953f72bbc71c5,AWAITING REVIEW,2022-08-31T10:35:01.014000Z,2022-08-31T10:42:39.955000Z,,2022-08-31T10:42:40.386626Z,459,4BC08866,37,0,100,Yes,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£0,19,Male,White,Zimbabwe,United Kingdom,Zimbabwe,English,No,Due to start a new job within the next month
630f395a10e669a8f0f799fb,60eb17baa759f7208a1bd686,AWAITING REVIEW,2022-08-31T10:35:16.322000Z,2022-08-31T10:43:17.845000Z,,2022-08-31T10:43:18.196451Z,482,4BC08866,379,2,100,Yes,Technical/community college,"Yes, I would be comfortable to take part in such a study",£1-£50,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f395efdec73be6b92f537,60e4a25d8c954ac7f9815d8b,AWAITING REVIEW,2022-08-31T10:35:10.953000Z,2022-08-31T10:43:42.987000Z,,2022-08-31T10:43:43.394557Z,513,4BC08866,315,1,100,Not Applicable,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£0,30,Female,White,Romania,United Kingdom,Romania,Romanian,No,Part-Time
630f3960485ea528fdff37b4,5bd948d7544d4f000141e81f,AWAITING REVIEW,2022-08-31T10:36:47.401000Z,2022-08-31T10:46:06.454000Z,,2022-08-31T10:46:06.828616Z,560,4BC08866,1000,8,99,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£0,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f39607b34f55e1aafeb92,5a3a570307245d0001fc0692,AWAITING REVIEW,2022-08-31T10:35:16.900000Z,2022-08-31T10:44:03.734000Z,,2022-08-31T10:44:04.077027Z,527,4BC08866,953,1,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
630f3961b90fdd846c464182,5d0ca909a37d8b0018913ca4,AWAITING REVIEW,2022-08-31T10:35:19.174000Z,2022-08-31T10:45:09.760000Z,,2022-08-31T10:45:10.068084Z,591,4BC08866,1217,16,97,Not Applicable,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£1-£50,84,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f39698b2568ba776b9d97,60d8688e41a7173759cf6f49,AWAITING REVIEW,2022-08-31T10:35:25.379000Z,2022-08-31T10:40:35.544000Z,,2022-08-31T10:40:35.892913Z,311,4BC08866,550,6,99,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3969f17cddc9c729a983,60e2f29d1b210b7492202572,AWAITING REVIEW,2022-08-31T10:35:24.227000Z,2022-08-31T10:42:04.577000Z,,2022-08-31T10:42:04.959982Z,401,4BC08866,525,8,98,Yes,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£50-£75,41,Male,White,Portugal,United Kingdom,Portugal,Portuguese,No,Full-Time
630f396d52efd7c327eee946,5fa951617709a108aeddcd53,AWAITING REVIEW,2022-08-31T10:35:28.261000Z,2022-08-31T10:42:36.735000Z,,2022-08-31T10:42:37.133967Z,429,4BC08866,570,1,100,Yes,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£50-£75,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f396fb3bb5f7759f0a912,5ee0c8a669a88041d4034cea,AWAITING REVIEW,2022-08-31T10:35:32.024000Z,2022-08-31T10:41:50.561000Z,,2022-08-31T10:41:51.137031Z,379,4BC08866,603,7,99,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£0,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f397905f8aa8d5e11a0ac,5defacec6edacd000c8ddeb3,AWAITING REVIEW,2022-08-31T10:35:41.143000Z,2022-08-31T10:43:00.177000Z,,2022-08-31T10:43:00.567822Z,440,4BC08866,184,0,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f397dcbf7874157eed03e,5fcead109898cb1466641f65,AWAITING REVIEW,2022-08-31T10:35:43.450000Z,2022-08-31T10:43:49.636000Z,,2022-08-31T10:43:49.997736Z,487,4BC08866,438,2,100,No,Technical/community college,"Yes, I would be comfortable to take part in such a study",£0,43,Male,White,Hungary,United Kingdom,Hungary,Hungarian,No,Full-Time
630f397e02bd72bec637ad08,594be574ecd509000182c825,AWAITING REVIEW,2022-08-31T10:35:47.207000Z,2022-08-31T10:43:53.456000Z,,2022-08-31T10:43:53.815713Z,487,NOCODE,317,6,98,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f398617a7baae51ff37bc,60b8c486abe410070487e91d,AWAITING REVIEW,2022-08-31T10:35:56.218000Z,2022-08-31T10:42:18.109000Z,,2022-08-31T10:42:18.492137Z,382,4BC08866,268,2,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£50-£75,37,Female,Other,Iran,United Kingdom,United Kingdom,Farsi,DATA_EXPIRED,Full-Time
630f398b2f6c11481dfbb985,59bc25620ac77f0001f05574,AWAITING REVIEW,2022-08-31T10:35:55.069000Z,2022-08-31T10:44:43.369000Z,,2022-08-31T10:44:43.733829Z,529,4BC08866,1278,5,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
630f39904eaa63bb9435ce87,58d3c463bfaa440001d1f3a8,AWAITING REVIEW,2022-08-31T10:39:31.672000Z,2022-08-31T10:46:14.475000Z,,2022-08-31T10:46:14.793053Z,403,4BC08866,793,15,97,No,Technical/community college,"Yes, I would be comfortable to take part in such a study",£1-£50,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3991196c4e264bcb9f74,5eeb6965645c11097b4bae82,AWAITING REVIEW,2022-08-31T10:36:06.766000Z,2022-08-31T10:45:25.111000Z,,2022-08-31T10:45:25.490962Z,559,4BC08866,341,4,98,Yes,Technical/community college,"Yes, I would be comfortable to take part in such a study",£1-£50,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f399e2e0aa4f95892f575,5d79093ed66dd90019e49425,AWAITING REVIEW,2022-08-31T10:36:14.019000Z,2022-08-31T10:42:57.665000Z,,2022-08-31T10:42:58.085976Z,404,4BC08866,189,3,99,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£1-£50,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
630f399e6d2d711058afeba8,5a9ed3f26219a30001f54e85,AWAITING REVIEW,2022-08-31T10:36:17.312000Z,2022-08-31T10:43:48.975000Z,,2022-08-31T10:43:49.312046Z,452,4BC08866,516,5,99,No,Technical/community college,"Yes, I would be comfortable to take part in such a study",£50-£75,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f399fa34313cb95162e2f,582f0dd06119600001dcf932,AWAITING REVIEW,2022-08-31T10:36:17.689000Z,2022-08-31T10:42:40.693000Z,,2022-08-31T10:42:41.098492Z,384,4BC08866,588,2,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,36,Female,White,Russian Federation,United Kingdom,United Kingdom,Hebrew,No,Full-Time
630f39a3075bc60b2ebbbd16,6094f14e5f0014a68821c2c1,AWAITING REVIEW,2022-08-31T10:36:19.143000Z,2022-08-31T10:45:56.269000Z,,2022-08-31T10:46:00.402269Z,578,4BC08866,341,2,100,Not Applicable,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£75-£100,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f39aebf2daebdb2cee13b,615c55c79b078b94e3696aa5,AWAITING REVIEW,2022-08-31T10:36:34.457000Z,2022-08-31T10:46:09.809000Z,,2022-08-31T10:46:10.230901Z,576,4BC08866,302,2,100,Yes,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£0,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f39c16937f77bff35ce61,614ae8dbcd4d31f05be56645,AWAITING REVIEW,2022-08-31T10:36:54.176000Z,2022-08-31T10:43:37.146000Z,,2022-08-31T10:43:37.564171Z,403,4BC08866,306,4,99,Yes,Technical/community college,"Yes, I would be comfortable to take part in such a study",£1-£50,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f39c69ea44001e8ea066f,610010257470e137f841dc02,AWAITING REVIEW,2022-08-31T10:36:58.902000Z,2022-08-31T10:45:35.585000Z,,2022-08-31T10:45:36.013054Z,517,4BC08866,222,1,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f39ce6f686b881c199f95,5bffcca24f73310001c5597a,AWAITING REVIEW,2022-08-31T10:37:07.641000Z,2022-08-31T11:16:49.315000Z,,2022-08-31T11:16:49.740923Z,2382,4BC08866,319,0,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
630f39cf7ce4e18b74a40af2,62821d51cf0289f22341c231,AWAITING REVIEW,2022-08-31T10:37:05.929000Z,2022-08-31T10:42:46.209000Z,,2022-08-31T10:42:46.580585Z,341,4BC08866,108,4,96,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f39db876c3081d503b50a,5efcf3be07207311b09d14ab,AWAITING REVIEW,2022-08-31T10:37:17.164000Z,2022-08-31T10:49:20.629000Z,,2022-08-31T10:49:20.952273Z,724,4BC08866,477,6,99,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f39e017a7baae51ff37d1,5f9c35b22f672b090721a5d0,AWAITING REVIEW,2022-08-31T10:37:23.742000Z,2022-08-31T10:43:52.274000Z,,2022-08-31T10:43:52.715741Z,389,4BC08866,274,0,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f39e2b9129edf3dbcff62,5ba33d995196c600014853b6,AWAITING REVIEW,2022-08-31T10:37:41.117000Z,2022-08-31T10:45:25.242000Z,,2022-08-31T10:45:25.656261Z,465,4BC08866,747,3,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f39ecbb559ae801cea824,5ea963e404c8da03b9ce62fe,AWAITING REVIEW,2022-08-31T10:37:37.445000Z,2022-08-31T10:43:54.468000Z,,2022-08-31T10:43:54.809037Z,378,4BC08866,289,0,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
630f39edd6379c8bb2d6cdc0,5f2bffa8d4f0d601244ab240,AWAITING REVIEW,2022-08-31T10:37:35.469000Z,2022-08-31T10:50:21.394000Z,,2022-08-31T10:50:21.803519Z,766,4BC08866,622,4,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
630f39f3879325d49b162e36,5be6e95fec5bb900014e9f70,AWAITING REVIEW,2022-08-31T10:37:40.408000Z,2022-08-31T10:43:22.277000Z,,2022-08-31T10:43:22.662671Z,342,4BC08866,625,10,98,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f39f82e0aa4f95892f581,614d6f052c62d2e9bc13689d,AWAITING REVIEW,2022-08-31T10:37:47.097000Z,2022-08-31T10:45:05.550000Z,,2022-08-31T10:45:05.975393Z,439,4BC08866,150,2,99,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£101-£200,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f3a0817a7baae51ff37da,5ea00ffe7c99c7000a8aac2d,AWAITING REVIEW,2022-08-31T10:38:04.496000Z,2022-08-31T10:49:29.577000Z,,2022-08-31T10:49:29.915091Z,686,4BC08866,610,9,98,Yes,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£1-£50,76,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f3a09fe6a0008776b5a3c,5b0e44a81e55760001b99568,AWAITING REVIEW,2022-08-31T10:38:05.209000Z,2022-08-31T10:52:25.026000Z,,2022-08-31T10:52:25.543696Z,860,4BC08866,1059,9,98,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£75-£100,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3a1201dc13e0c2b36243,5d47d892c7f2bb0016592a12,AWAITING REVIEW,2022-08-31T10:38:12.672000Z,2022-08-31T10:44:24.069000Z,,2022-08-31T10:44:24.388106Z,372,4BC08866,396,2,100,Not Applicable,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£1-£50,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f3a12396934b55b8b39b0,62fb7d7253ce8071ac852471,AWAITING REVIEW,2022-08-31T10:38:10.087000Z,2022-08-31T10:44:18.641000Z,,2022-08-31T10:44:19.080080Z,369,4BC08866,25,2,96,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
630f3a1e39f225ec8beee920,62fb791ae2e74874f29e5ba1,AWAITING REVIEW,2022-08-31T10:38:25.128000Z,2022-08-31T10:44:53.899000Z,,2022-08-31T10:44:54.276143Z,389,4BC08866,22,0,100,Yes,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£0,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3a207450102d96b7747c,6273e6bed128b5f1d6c96ff2,AWAITING REVIEW,2022-08-31T10:38:27.686000Z,2022-08-31T10:47:27.468000Z,,2022-08-31T10:47:27.813220Z,540,4BC08866,64,0,100,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£50-£75,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3a25ca797e493e6b9dbb,6171a2b0fe9fb7af0052c2c2,AWAITING REVIEW,2022-08-31T10:38:29.072000Z,2022-08-31T10:49:19.791000Z,,2022-08-31T10:49:20.173631Z,651,4BC08866,218,1,100,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£75-£100,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
630f3a31a802640f13a40af0,629e21a90d94715dbc32e544,AWAITING REVIEW,2022-08-31T10:38:49.546000Z,2022-08-31T10:45:17.059000Z,,2022-08-31T10:45:17.408685Z,388,4BC08866,134,0,100,Yes,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£201-£500,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3a3417a7baae51ff37e3,5d080cac3ba4580019731a79,AWAITING REVIEW,2022-08-31T10:38:48.905000Z,2022-08-31T10:49:17.557000Z,,2022-08-31T10:49:17.865006Z,629,4BC08866,691,5,99,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£50-£75,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3a36df66ed5643b774e8,5ee0fc80afc30b0ccf0ea0d3,AWAITING REVIEW,2022-08-31T10:39:11.034000Z,2022-08-31T10:51:31.841000Z,,2022-08-31T10:51:32.324480Z,741,4BC08866,370,0,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3a3a52efd7c327eee95c,62a1d78571f418b5e6fc26fb,AWAITING REVIEW,2022-08-31T10:38:58.872000Z,2022-08-31T10:48:05.215000Z,,2022-08-31T10:48:05.523344Z,547,4BC08866,184,1,100,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£201-£500,26,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3a3d2f6c11481dfbb99d,60d8d57e8cda444117347525,AWAITING REVIEW,2022-08-31T10:38:56.191000Z,2022-08-31T10:58:17.032000Z,,2022-08-31T10:58:17.492609Z,1161,4BC08866,367,1,100,Not Applicable,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£0,22,Female,White,Belarus,United Kingdom,United Kingdom,English,Yes,Other
630f3a4d7855fca74ddba55a,609ac2fa3340da7e2c5557ee,AWAITING REVIEW,2022-08-31T10:39:09.118000Z,2022-08-31T10:46:46.131000Z,,2022-08-31T10:46:46.455529Z,458,4BC08866,555,2,100,Yes,Technical/community college,"Yes, I would be comfortable to take part in such a study",£1-£50,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
