experiment,cohort,stage,round,turn,participant,type,start,end,duration(ms),duration(s),turn duration(ms),turn duration(s),round duration(ms),round duration(s),game duration(ms),game duration(s)
🟢 2p3,Cohort 15-m8agmu,First negotiation game-negotiation1,2,2,alligator-orange-9612,proposal,1742059678195.0,1742059714055,35860.0,35.86,44232.0,44.232,144666.0,144.666,388161.0,388.161
🟢 2p3,Cohort 15-m8agmu,First negotiation game-negotiation1,2,2,camel-pink-767,response,1742059714055,1742059722673.0,8618.0,8.618,44232.0,44.232,144666.0,144.666,388161.0,388.161
🟢 2p3,Cohort 15-m8agmu,First negotiation game-negotiation1,2,2,butterfly-yellow-2139,response,1742059714055,1742059718802.0,4747.0,4.747,44232.0,44.232,144666.0,144.666,388161.0,388.161
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,0,camel-pink-767,proposal,1742059763436,1742059789850,26414,26.414,37923.0,37.923,137374.0,137.374,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,0,butterfly-yellow-2139,response,1742059789850,1742059801294.0,11444.0,11.444,37923.0,37.923,137374.0,137.374,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,0,alligator-orange-9612,response,1742059789850,1742059801359.0,11509.0,11.509,37923.0,37.923,137374.0,137.374,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,1,butterfly-yellow-2139,proposal,1742059801359.0,1742059853655,52296.0,52.296,65745.0,65.745,137374.0,137.374,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,1,alligator-orange-9612,response,1742059853655,1742059867244.0,13589.0,13.589,65745.0,65.745,137374.0,137.374,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,1,camel-pink-767,response,1742059853655,1742059860774.0,7119.0,7.119,65745.0,65.745,137374.0,137.374,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,2,alligator-orange-9612,proposal,1742059867244.0,1742059889873,22629.0,22.629,33706.0,33.706,137374.0,137.374,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,2,camel-pink-767,response,1742059889873,1742059901178.0,11305.0,11.305,33706.0,33.706,137374.0,137.374,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,2,butterfly-yellow-2139,response,1742059889873,1742059896391.0,6518.0,6.518,33706.0,33.706,137374.0,137.374,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,1,0,camel-pink-767,proposal,1742059901382,1742059932351,30969,30.969,37115.0,37.115,145567.0,145.567,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,1,0,alligator-orange-9612,response,1742059932351,1742059938497.0,6146.0,6.146,37115.0,37.115,145567.0,145.567,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,1,0,butterfly-yellow-2139,response,1742059932351,1742059934631.0,2280.0,2.28,37115.0,37.115,145567.0,145.567,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,1,1,butterfly-yellow-2139,proposal,1742059938497.0,1742059963450,24953.0,24.953,39098.0,39.098,145567.0,145.567,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,1,1,alligator-orange-9612,response,1742059963450,1742059973547.0,10097.0,10.097,39098.0,39.098,145567.0,145.567,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,1,1,camel-pink-767,response,1742059963450,1742059977818.0,14368.0,14.368,39098.0,39.098,145567.0,145.567,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,1,2,alligator-orange-9612,proposal,1742059977818.0,1742060033324,55506.0,55.506,69354.0,69.354,145567.0,145.567,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,1,2,butterfly-yellow-2139,response,1742060033324,1742060036097.0,2773.0,2.773,69354.0,69.354,145567.0,145.567,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,1,2,camel-pink-767,response,1742060033324,1742060047399.0,14075.0,14.075,69354.0,69.354,145567.0,145.567,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,2,0,camel-pink-767,proposal,1742060047762,1742060113244,65482,65.482,74464.0,74.464,121592.0,121.592,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,2,0,alligator-orange-9612,response,1742060113244,1742060122226.0,8982.0,8.982,74464.0,74.464,121592.0,121.592,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,2,0,butterfly-yellow-2139,response,1742060113244,1742060116278.0,3034.0,3.034,74464.0,74.464,121592.0,121.592,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,2,1,butterfly-yellow-2139,proposal,1742060122226.0,1742060141352,19126.0,19.126,24497.0,24.497,121592.0,121.592,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,2,1,camel-pink-767,response,1742060141352,1742060145440.0,4088.0,4.088,24497.0,24.497,121592.0,121.592,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,2,1,alligator-orange-9612,response,1742060141352,1742060146934.0,5582.0,5.582,24497.0,24.497,121592.0,121.592,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,2,2,alligator-orange-9612,proposal,1742060146934.0,1742060159723,12789.0,12.789,22631.0,22.631,121592.0,121.592,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,2,2,camel-pink-767,response,1742060159723,1742060169787.0,10064.0,10.064,22631.0,22.631,121592.0,121.592,404533.0,404.533
🟢 2p3,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,2,2,butterfly-yellow-2139,response,1742060159723,1742060162810.0,3087.0,3.087,22631.0,22.631,121592.0,121.592,404533.0,404.533
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,0,0,owl-blue-3422,proposal,1742059761798,1742059795206,33408,33.408,40382.0,40.382,125095.0,125.095,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,0,0,dolphin-red-8512,response,1742059795206,1742059802180.0,6974.0,6.974,40382.0,40.382,125095.0,125.095,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,0,0,iguana-yellow-5193,response,1742059795206,1742059799648.0,4442.0,4.442,40382.0,40.382,125095.0,125.095,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,0,1,dolphin-red-8512,proposal,1742059802180.0,1742059823058,20878.0,20.878,30696.0,30.696,125095.0,125.095,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,0,1,iguana-yellow-5193,response,1742059823058,1742059828693.0,5635.0,5.635,30696.0,30.696,125095.0,125.095,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,0,1,owl-blue-3422,response,1742059823058,1742059833076.0,10018.0,10.018,30696.0,30.696,125095.0,125.095,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,0,2,iguana-yellow-5193,proposal,1742059833076.0,1742059872934,39858.0,39.858,54017.0,54.017,125095.0,125.095,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,0,2,dolphin-red-8512,response,1742059872934,1742059877729.0,4795.0,4.795,54017.0,54.017,125095.0,125.095,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,0,2,owl-blue-3422,response,1742059872934,1742059887349.0,14415.0,14.415,54017.0,54.017,125095.0,125.095,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,1,0,owl-blue-3422,proposal,1742059887548,1742059945209,57661,57.661,60548.0,60.548,134617.0,134.617,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,1,0,iguana-yellow-5193,response,1742059945209,1742059948096.0,2887.0,2.887,60548.0,60.548,134617.0,134.617,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,1,0,dolphin-red-8512,response,1742059945209,1742059947577.0,2368.0,2.368,60548.0,60.548,134617.0,134.617,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,1,1,dolphin-red-8512,proposal,1742059948096.0,1742059973443,25347.0,25.347,29830.0,29.83,134617.0,134.617,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,1,1,iguana-yellow-5193,response,1742059973443,1742059977751.0,4308.0,4.308,29830.0,29.83,134617.0,134.617,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,1,1,owl-blue-3422,response,1742059973443,1742059978129.0,4686.0,4.686,29830.0,29.83,134617.0,134.617,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,1,2,iguana-yellow-5193,proposal,1742059978129.0,1742060008901,30772.0,30.772,44239.0,44.239,134617.0,134.617,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,1,2,dolphin-red-8512,response,1742060008901,1742060017248.0,8347.0,8.347,44239.0,44.239,134617.0,134.617,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,1,2,owl-blue-3422,response,1742060008901,1742060022545.0,13644.0,13.644,44239.0,44.239,134617.0,134.617,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,2,0,owl-blue-3422,proposal,1742060022789,1742060041756,18967,18.967,25363.0,25.363,69241.0,69.241,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,2,0,dolphin-red-8512,response,1742060041756,1742060048152.0,6396.0,6.396,25363.0,25.363,69241.0,69.241,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,2,0,iguana-yellow-5193,response,1742060041756,1742060044212.0,2456.0,2.456,25363.0,25.363,69241.0,69.241,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,2,1,dolphin-red-8512,proposal,1742060048152.0,1742060064902,16750.0,16.75,21198.0,21.198,69241.0,69.241,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,2,1,iguana-yellow-5193,response,1742060064902,1742060068010.0,3108.0,3.108,21198.0,21.198,69241.0,69.241,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,2,1,owl-blue-3422,response,1742060064902,1742060069522.0,4620.0,4.62,21198.0,21.198,69241.0,69.241,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,2,2,iguana-yellow-5193,proposal,1742060069522.0,1742060086086,16564.0,16.564,22680.0,22.68,69241.0,69.241,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,2,2,owl-blue-3422,response,1742060086086,1742060092411.0,6325.0,6.325,22680.0,22.68,69241.0,69.241,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,First negotiation game-negotiation1,2,2,dolphin-red-8512,response,1742060086086,1742060090626.0,4540.0,4.54,22680.0,22.68,69241.0,69.241,328953.0,328.953
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,0,owl-blue-3422,proposal,1742060120130,1742060139992,19862,19.862,25193.0,25.193,102104.0,102.104,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,0,iguana-yellow-5193,response,1742060139992,1742060145042.0,5050.0,5.05,25193.0,25.193,102104.0,102.104,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,0,dolphin-red-8512,response,1742060139992,1742060145323.0,5331.0,5.331,25193.0,25.193,102104.0,102.104,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,1,iguana-yellow-5193,proposal,1742060145323.0,1742060177731,32408.0,32.408,56370.0,56.37,102104.0,102.104,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,1,dolphin-red-8512,response,1742060177731,1742060201953.0,24222.0,24.222,56370.0,56.37,102104.0,102.104,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,1,owl-blue-3422,response,1742060177731,1742060189529.0,11798.0,11.798,56370.0,56.37,102104.0,102.104,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,2,dolphin-red-8512,proposal,1742060201953.0,1742060213203,11250.0,11.25,20541.0,20.541,102104.0,102.104,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,2,owl-blue-3422,response,1742060213203,1742060222748.0,9545.0,9.545,20541.0,20.541,102104.0,102.104,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,2,iguana-yellow-5193,response,1742060213203,1742060215419.0,2216.0,2.216,20541.0,20.541,102104.0,102.104,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,0,owl-blue-3422,proposal,1742060222989,1742060245611,22622,22.622,72562.0,72.562,129859.0,129.859,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,0,dolphin-red-8512,response,1742060245611,1742060295551.0,49940.0,49.94,72562.0,72.562,129859.0,129.859,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,0,iguana-yellow-5193,response,1742060245611,1742060249777.0,4166.0,4.166,72562.0,72.562,129859.0,129.859,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,1,iguana-yellow-5193,proposal,1742060295551.0,1742060325063,29512.0,29.512,36303.0,36.303,129859.0,129.859,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,1,dolphin-red-8512,response,1742060325063,1742060328836.0,3773.0,3.773,36303.0,36.303,129859.0,129.859,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,1,owl-blue-3422,response,1742060325063,1742060332046.0,6983.0,6.983,36303.0,36.303,129859.0,129.859,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,2,dolphin-red-8512,proposal,1742060332046.0,1742060348721,16675.0,16.675,20994.0,20.994,129859.0,129.859,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,2,iguana-yellow-5193,response,1742060348721,1742060350951.0,2230.0,2.23,20994.0,20.994,129859.0,129.859,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,2,owl-blue-3422,response,1742060348721,1742060353270.0,4549.0,4.549,20994.0,20.994,129859.0,129.859,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,2,0,owl-blue-3422,proposal,1742060353592,1742060369779,16187,16.187,20649.0,20.649,53030.0,53.03,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,2,0,iguana-yellow-5193,response,1742060369779,1742060372636.0,2857.0,2.857,20649.0,20.649,53030.0,53.03,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,2,0,dolphin-red-8512,response,1742060369779,1742060374241.0,4462.0,4.462,20649.0,20.649,53030.0,53.03,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,2,1,iguana-yellow-5193,proposal,1742060374241.0,1742060385172,10931.0,10.931,16476.0,16.476,53030.0,53.03,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,2,1,dolphin-red-8512,response,1742060385172,1742060390937.0,5765.0,5.765,16476.0,16.476,53030.0,53.03,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,2,1,owl-blue-3422,response,1742060385172,1742060388412.0,3240.0,3.24,16476.0,16.476,53030.0,53.03,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,2,2,dolphin-red-8512,proposal,1742060390937.0,1742060403084,12147.0,12.147,15905.0,15.905,53030.0,53.03,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,2,2,iguana-yellow-5193,response,1742060403084,1742060406911.0,3827.0,3.827,15905.0,15.905,53030.0,53.03,284993.0,284.993
🟢 2p3,Cohort 16-m8agzl,Second negotiation game-negotiation2_alternate_profile,2,2,owl-blue-3422,response,1742060403084,1742060407072.0,3988.0,3.988,15905.0,15.905,53030.0,53.03,284993.0,284.993
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,0,0,whale-orange-8655,proposal,1742060067339,1742060107882,40543,40.543,50812.0,50.812,173727.0,173.727,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,0,0,swan-blue-3036,response,1742060107882,1742060118151.0,10269.0,10.269,50812.0,50.812,173727.0,173.727,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,0,0,zebra-pink-5323,response,1742060107882,1742060116532.0,8650.0,8.65,50812.0,50.812,173727.0,173.727,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,0,1,zebra-pink-5323,proposal,1742060118151.0,1742060179626,61475.0,61.475,73684.0,73.684,173727.0,173.727,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,0,1,swan-blue-3036,response,1742060179626,1742060190612.0,10986.0,10.986,73684.0,73.684,173727.0,173.727,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,0,1,whale-orange-8655,response,1742060179626,1742060192066.0,12440.0,12.44,73684.0,73.684,173727.0,173.727,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,0,2,swan-blue-3036,proposal,1742060192066.0,1742060232148,40082.0,40.082,49231.0,49.231,173727.0,173.727,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,0,2,zebra-pink-5323,response,1742060232148,1742060241294.0,9146.0,9.146,49231.0,49.231,173727.0,173.727,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,0,2,whale-orange-8655,response,1742060232148,1742060241476.0,9328.0,9.328,49231.0,49.231,173727.0,173.727,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,1,0,whale-orange-8655,proposal,1742060241784,1742060266841,25057,25.057,32700.0,32.7,99466.0,99.466,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,1,0,zebra-pink-5323,response,1742060266841,1742060271274.0,4433.0,4.433,32700.0,32.7,99466.0,99.466,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,1,0,swan-blue-3036,response,1742060266841,1742060274484.0,7643.0,7.643,32700.0,32.7,99466.0,99.466,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,1,1,zebra-pink-5323,proposal,1742060274484.0,1742060302900,28416.0,28.416,37803.0,37.803,99466.0,99.466,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,1,1,swan-blue-3036,response,1742060302900,1742060312540.0,9640.0,9.64,37803.0,37.803,99466.0,99.466,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,1,1,whale-orange-8655,response,1742060302900,1742060308572.0,5672.0,5.672,37803.0,37.803,99466.0,99.466,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,1,2,swan-blue-3036,proposal,1742060312540.0,1742060329905,17365.0,17.365,28963.0,28.963,99466.0,99.466,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,1,2,zebra-pink-5323,response,1742060329905,1742060336893.0,6988.0,6.988,28963.0,28.963,99466.0,99.466,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,1,2,whale-orange-8655,response,1742060329905,1742060341722.0,11817.0,11.817,28963.0,28.963,99466.0,99.466,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,2,0,whale-orange-8655,proposal,1742060341945,1742060359138,17193,17.193,33983.0,33.983,76272.0,76.272,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,2,0,swan-blue-3036,response,1742060359138,1742060375928.0,16790.0,16.79,33983.0,33.983,76272.0,76.272,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,2,0,zebra-pink-5323,response,1742060359138,1742060364369.0,5231.0,5.231,33983.0,33.983,76272.0,76.272,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,2,1,zebra-pink-5323,proposal,1742060375928.0,1742060388256,12328.0,12.328,19859.0,19.859,76272.0,76.272,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,2,1,whale-orange-8655,response,1742060388256,1742060394014.0,5758.0,5.758,19859.0,19.859,76272.0,76.272,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,2,1,swan-blue-3036,response,1742060388256,1742060395991.0,7735.0,7.735,19859.0,19.859,76272.0,76.272,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,2,2,swan-blue-3036,proposal,1742060395991.0,1742060411171,15180.0,15.18,22430.0,22.43,76272.0,76.272,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,2,2,zebra-pink-5323,response,1742060411171,1742060414218.0,3047.0,3.047,22430.0,22.43,76272.0,76.272,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,First negotiation game-negotiation1,2,2,whale-orange-8655,response,1742060411171,1742060418617.0,7446.0,7.446,22430.0,22.43,76272.0,76.272,349465.0,349.465
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,0,whale-orange-8655,proposal,1742060608230,1742060651024,42794,42.794,51024.0,51.024,107033.0,107.033,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,0,zebra-pink-5323,response,1742060651024,1742060659254.0,8230.0,8.23,51024.0,51.024,107033.0,107.033,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,0,swan-blue-3036,response,1742060651024,1742060657084.0,6060.0,6.06,51024.0,51.024,107033.0,107.033,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,1,zebra-pink-5323,proposal,1742060659254.0,1742060678811,19557.0,19.557,33294.0,33.294,107033.0,107.033,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,1,whale-orange-8655,response,1742060678811,1742060692804.0,13993.0,13.993,33294.0,33.294,107033.0,107.033,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,1,swan-blue-3036,response,1742060678811,1742060685966.0,7155.0,7.155,33294.0,33.294,107033.0,107.033,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,2,swan-blue-3036,proposal,1742060692804.0,1742060709291,16487.0,16.487,22715.0,22.715,107033.0,107.033,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,2,zebra-pink-5323,response,1742060709291,1742060714457.0,5166.0,5.166,22715.0,22.715,107033.0,107.033,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,0,2,whale-orange-8655,response,1742060709291,1742060715726.0,6435.0,6.435,22715.0,22.715,107033.0,107.033,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,0,whale-orange-8655,proposal,1742060715949,1742060737424,21475,21.475,30662.0,30.662,79263.0,79.263,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,0,swan-blue-3036,response,1742060737424,1742060746611.0,9187.0,9.187,30662.0,30.662,79263.0,79.263,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,0,zebra-pink-5323,response,1742060737424,1742060741679.0,4255.0,4.255,30662.0,30.662,79263.0,79.263,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,1,zebra-pink-5323,proposal,1742060746611.0,1742060762078,15467.0,15.467,25114.0,25.114,79263.0,79.263,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,1,swan-blue-3036,response,1742060762078,1742060769532.0,7454.0,7.454,25114.0,25.114,79263.0,79.263,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,1,whale-orange-8655,response,1742060762078,1742060771966.0,9888.0,9.888,25114.0,25.114,79263.0,79.263,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,2,swan-blue-3036,proposal,1742060771966.0,1742060782833,10867.0,10.867,23487.0,23.487,79263.0,79.263,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,2,zebra-pink-5323,response,1742060782833,1742060787678.0,4845.0,4.845,23487.0,23.487,79263.0,79.263,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,1,2,whale-orange-8655,response,1742060782833,1742060795658.0,12825.0,12.825,23487.0,23.487,79263.0,79.263,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,2,0,whale-orange-8655,proposal,1742060795947,1742060838021,42074,42.074,58773.0,58.773,125229.0,125.229,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,2,0,zebra-pink-5323,response,1742060838021,1742060842758.0,4737.0,4.737,58773.0,58.773,125229.0,125.229,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,2,0,swan-blue-3036,response,1742060838021,1742060854720.0,16699.0,16.699,58773.0,58.773,125229.0,125.229,311525.0,311.525
🟢 2p3,Cohort 17-m8agzl,Second negotiation game-negotiation2_alternate_profile,2,1,zebra-pink-5323,proposal,1742060854720.0,1742060874055,19335.0,19.335,31741.0,31.741,125229.0,125.229,311525.0,311.525
