Cohort,Stage ID,Round,Turn (player number),Turn (sender ID),Turn (sender name),Turn (avatar),Offer (timestamp),Buy offer (RED),Buy offer (GREEN),Sell offer (RED),Sell offer (GREEN),Offer status,Offer recipient,Sender payout before turn,Sender payout after turn,Recipient payout before turn,Recipient payout after turn,player 1,player 2,player 3,player 1 (is sender),player 1 (is selected recipient),player 1 offer timestamp,player 1 offer response,player 1 RED before turn,player 1 RED after turn,player 1 GREEN before turn,player 1 GREEN after turn,player 1 RED value,player 1 GREEN value,player 1 payout before turn,player 1 payout after turn,player 2 (is sender),player 2 (is selected recipient),player 2 offer timestamp,player 2 offer response,player 2 RED before turn,player 2 RED after turn,player 2 GREEN before turn,player 2 GREEN after turn,player 2 RED value,player 2 GREEN value,player 2 payout before turn,player 2 payout after turn,player 3 (is sender),player 3 (is selected recipient),player 3 offer timestamp,player 3 offer response,player 3 RED before turn,player 3 RED after turn,player 3 GREEN before turn,player 3 GREEN after turn,player 3 RED value,player 3 GREEN value,player 3 payout before turn,player 3 payout after turn
Cohort 01-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,2,otter-yellow-8375,Otter,🦦,2025-03-15 09:50:22.000,5,0,0,3,DECLINED,,9.5,9.5,,,badger-purple-4937,goose-purple-9353,otter-yellow-8375,false,false,2025-03-15 09:50:24.000,false,6,6,15,15,0.4,0.5,9.9,9.9,false,false,2025-03-15 09:50:27.000,false,19,19,0,0,0.4,0.5,7.6,7.6,true,false,n/a,n/a,5,5,15,15,0.4,0.5,9.5,9.5
Cohort 02-m8aexq,First negotiation game-negotiation1,0,0,cat-orange-7489,Cat,🐱,2025-03-15 09:43:04.000,0,3,5,0,DECLINED,,6,6,,,cat-orange-7489,camel-green-9744,buffalo-red-8335,true,false,n/a,n/a,10,10,10,10,0.1,0.5,6,6,false,false,2025-03-15 09:43:16.000,false,10,10,10,10,0.1,0.5,6,6,false,false,2025-03-15 09:43:12.000,false,10,10,10,10,0.3,0.5,8,8
Cohort 02-m8aexq,First negotiation game-negotiation1,0,1,camel-green-9744,Camel,🐪,2025-03-15 09:43:30.000,0,6,4,0,DECLINED,,6,6,,,cat-orange-7489,camel-green-9744,buffalo-red-8335,false,false,2025-03-15 09:43:45.000,false,10,10,10,10,0.1,0.5,6,6,true,false,n/a,n/a,10,10,10,10,0.1,0.5,6,6,false,false,2025-03-15 09:43:44.000,false,10,10,10,10,0.3,0.5,8,8
Cohort 02-m8aexq,First negotiation game-negotiation1,0,2,buffalo-red-8335,Buffalo,🐃,2025-03-15 09:44:10.000,0,4,4,0,DECLINED,,8,8,,,cat-orange-7489,camel-green-9744,buffalo-red-8335,false,false,2025-03-15 09:44:16.000,false,10,10,10,10,0.1,0.5,6,6,false,false,2025-03-15 09:44:14.000,false,10,10,10,10,0.1,0.5,6,6,true,false,n/a,n/a,10,10,10,10,0.3,0.5,8,8
Cohort 02-m8aexq,First negotiation game-negotiation1,1,0,cat-orange-7489,Cat,🐱,2025-03-15 09:44:49.000,0,3,7,0,ACCEPTED,camel-green-9744,6,6.8,6,5.2,cat-orange-7489,camel-green-9744,buffalo-red-8335,true,false,n/a,n/a,10,3,10,13,0.1,0.5,6,6.8,false,true,2025-03-15 09:44:54.000,true,10,17,10,7,0.1,0.5,6,5.2,false,false,2025-03-15 09:44:57.000,true,10,10,10,10,0.3,0.5,8,8
Cohort 02-m8aexq,First negotiation game-negotiation1,1,1,camel-green-9744,Camel,🐪,2025-03-15 09:45:31.000,5,0,0,3,DECLINED,,5.2,5.2,,,cat-orange-7489,camel-green-9744,buffalo-red-8335,false,false,2025-03-15 09:45:51.000,false,3,3,13,13,0.1,0.5,6.8,6.8,true,false,n/a,n/a,17,17,7,7,0.1,0.5,5.2,5.2,false,false,2025-03-15 09:45:52.000,false,10,10,10,10,0.3,0.5,8,8
Cohort 02-m8aexq,First negotiation game-negotiation1,1,2,buffalo-red-8335,Buffalo,🐃,2025-03-15 09:46:18.000,0,2,1,0,DECLINED,,8,8,,,cat-orange-7489,camel-green-9744,buffalo-red-8335,false,false,2025-03-15 09:46:23.000,false,3,3,13,13,0.1,0.5,6.8,6.8,false,false,2025-03-15 09:46:22.000,false,17,17,7,7,0.1,0.5,5.2,5.2,true,false,n/a,n/a,10,10,10,10,0.3,0.5,8,8
Cohort 02-m8aexq,First negotiation game-negotiation1,2,0,cat-orange-7489,Cat,🐱,2025-03-15 09:46:43.000,0,1,3,0,ACCEPTED,buffalo-red-8335,6.8,7,8,8.4,cat-orange-7489,camel-green-9744,buffalo-red-8335,true,false,n/a,n/a,3,0,13,14,0.1,0.5,6.8,7,false,false,2025-03-15 09:46:50.000,false,17,17,7,7,0.1,0.5,5.2,5.2,false,true,2025-03-15 09:46:58.000,true,10,13,10,9,0.3,0.5,8,8.4
Cohort 02-m8aexq,First negotiation game-negotiation1,2,1,camel-green-9744,Camel,🐪,2025-03-15 09:47:38.000,0,3,2,0,ACCEPTED,buffalo-red-8335,5.2,6.5,8.4,7.5,cat-orange-7489,camel-green-9744,buffalo-red-8335,false,false,2025-03-15 09:47:44.000,false,0,0,14,14,0.1,0.5,7,7,true,false,n/a,n/a,17,15,7,10,0.1,0.5,5.2,6.5,false,true,2025-03-15 09:47:50.000,true,13,15,9,6,0.3,0.5,8.4,7.5
Cohort 02-m8aexq,First negotiation game-negotiation1,2,2,buffalo-red-8335,Buffalo,🐃,2025-03-15 09:48:18.000,0,8,8,0,DECLINED,,7.5,7.5,,,cat-orange-7489,camel-green-9744,buffalo-red-8335,false,false,2025-03-15 09:48:21.000,false,0,0,14,14,0.1,0.5,7,7,false,false,2025-03-15 09:48:25.000,false,15,15,10,10,0.1,0.5,6.5,6.5,true,false,n/a,n/a,15,15,6,6,0.3,0.5,7.5,7.5
Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,0,buffalo-red-8335,Buffalo,🐃,2025-03-15 09:49:25.000,3,0,0,3,DECLINED,,14,14,,,buffalo-red-8335,camel-green-9744,cat-orange-7489,true,false,n/a,n/a,10,10,10,10,0.9,0.5,14,14,false,false,2025-03-15 09:49:33.000,false,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-15 09:49:29.000,false,10,10,10,10,0.7,0.5,12,12
Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,1,camel-green-9744,Camel,🐪,2025-03-15 09:49:54.000,0,4,2,0,DECLINED,,13,13,,,buffalo-red-8335,camel-green-9744,cat-orange-7489,false,false,2025-03-15 09:50:03.000,false,10,10,10,10,0.9,0.5,14,14,true,false,n/a,n/a,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-15 09:50:00.000,false,10,10,10,10,0.7,0.5,12,12
Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,2,cat-orange-7489,Cat,🐱,2025-03-15 09:50:30.000,0,2,1,0,DECLINED,,12,12,,,buffalo-red-8335,camel-green-9744,cat-orange-7489,false,false,2025-03-15 09:50:39.000,false,10,10,10,10,0.9,0.5,14,14,false,false,2025-03-15 09:50:43.000,false,10,10,10,10,0.8,0.5,13,13,true,false,n/a,n/a,10,10,10,10,0.7,0.5,12,12
Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,0,buffalo-red-8335,Buffalo,🐃,2025-03-15 09:51:10.000,0,5,2,0,DECLINED,,14,14,,,buffalo-red-8335,camel-green-9744,cat-orange-7489,true,false,n/a,n/a,10,10,10,10,0.9,0.5,14,14,false,false,2025-03-15 09:51:13.000,false,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-15 09:51:13.000,false,10,10,10,10,0.7,0.5,12,12
Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,1,camel-green-9744,Camel,🐪,2025-03-15 09:51:37.000,0,6,3,0,DECLINED,,13,13,,,buffalo-red-8335,camel-green-9744,cat-orange-7489,false,false,2025-03-15 09:51:44.000,false,10,10,10,10,0.9,0.5,14,14,true,false,n/a,n/a,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-15 09:51:43.000,false,10,10,10,10,0.7,0.5,12,12
Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,2,cat-orange-7489,Cat,🐱,2025-03-15 09:52:32.000,0,4,2,0,DECLINED,,12,12,,,buffalo-red-8335,camel-green-9744,cat-orange-7489,false,false,2025-03-15 09:52:36.000,false,10,10,10,10,0.9,0.5,14,14,false,false,2025-03-15 09:52:34.000,false,10,10,10,10,0.8,0.5,13,13,true,false,n/a,n/a,10,10,10,10,0.7,0.5,12,12
Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,0,buffalo-red-8335,Buffalo,🐃,2025-03-15 09:53:12.000,0,2,1,0,DECLINED,,14,14,,,buffalo-red-8335,camel-green-9744,cat-orange-7489,true,false,n/a,n/a,10,10,10,10,0.9,0.5,14,14,false,false,2025-03-15 09:53:18.000,false,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-15 09:53:15.000,false,10,10,10,10,0.7,0.5,12,12
Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,1,camel-green-9744,Camel,🐪,2025-03-15 09:53:39.000,0,4,2,0,DECLINED,,13,13,,,buffalo-red-8335,camel-green-9744,cat-orange-7489,false,false,2025-03-15 09:53:49.000,false,10,10,10,10,0.9,0.5,14,14,true,false,n/a,n/a,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-15 09:53:46.000,false,10,10,10,10,0.7,0.5,12,12
Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,2,cat-orange-7489,Cat,🐱,2025-03-15 09:54:08.000,0,6,3,0,DECLINED,,12,12,,,buffalo-red-8335,camel-green-9744,cat-orange-7489,false,false,2025-03-15 09:54:18.000,false,10,10,10,10,0.9,0.5,14,14,false,false,2025-03-15 09:54:14.000,false,10,10,10,10,0.8,0.5,13,13,true,false,n/a,n/a,10,10,10,10,0.7,0.5,12,12
Cohort 03-m8aexq,First negotiation game-negotiation1,0,0,dog-purple-778,Dog,🐶,2025-03-15 09:48:44.000,4,0,0,3,DECLINED,,14,14,,,dog-purple-778,peacock-purple-2249,owl-orange-1045,true,false,n/a,n/a,10,10,10,10,0.9,0.5,14,14,false,false,2025-03-15 09:48:54.000,false,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-15 09:49:14.000,false,10,10,10,10,0.5,0.5,10,10
Cohort 03-m8aexq,First negotiation game-negotiation1,0,1,peacock-purple-2249,Peacock,🦚,2025-03-15 09:49:36.000,4,0,0,3,DECLINED,,13,13,,,dog-purple-778,peacock-purple-2249,owl-orange-1045,false,false,2025-03-15 09:49:51.000,false,10,10,10,10,0.9,0.5,14,14,true,false,n/a,n/a,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-15 09:49:41.000,false,10,10,10,10,0.5,0.5,10,10
Cohort 03-m8aexq,First negotiation game-negotiation1,0,2,owl-orange-1045,Owl,🦉,2025-03-15 09:50:31.000,5,0,0,1,DECLINED,,10,10,,,dog-purple-778,peacock-purple-2249,owl-orange-1045,false,false,2025-03-15 09:50:34.000,false,10,10,10,10,0.9,0.5,14,14,false,false,2025-03-15 09:50:36.000,false,10,10,10,10,0.8,0.5,13,13,true,false,n/a,n/a,10,10,10,10,0.5,0.5,10,10
Cohort 03-m8aexq,First negotiation game-negotiation1,1,0,dog-purple-778,Dog,🐶,2025-03-15 09:51:08.000,2,0,0,3,ACCEPTED,owl-orange-1045,14,14.3,10,10.5,dog-purple-778,peacock-purple-2249,owl-orange-1045,true,false,n/a,n/a,10,12,10,7,0.9,0.5,14,14.3,false,false,2025-03-15 09:51:13.000,false,10,10,10,10,0.8,0.5,13,13,false,true,2025-03-15 09:51:24.000,true,10,8,10,13,0.5,0.5,10,10.5
Cohort 03-m8aexq,First negotiation game-negotiation1,1,1,peacock-purple-2249,Peacock,🦚,2025-03-15 09:51:32.000,3,0,0,5,ACCEPTED,dog-purple-778,13,12.9,14.3,14.1,dog-purple-778,peacock-purple-2249,owl-orange-1045,false,true,2025-03-15 09:52:00.000,true,12,9,7,12,0.9,0.5,14.3,14.1,true,false,n/a,n/a,10,13,10,5,0.8,0.5,13,12.9,false,false,2025-03-15 09:51:37.000,true,8,8,13,13,0.5,0.5,10.5,10.5
Cohort 03-m8aexq,First negotiation game-negotiation1,1,2,owl-orange-1045,Owl,🦉,2025-03-15 09:52:15.000,0,3,2,0,ACCEPTED,peacock-purple-2249,10.5,11,12.9,13,dog-purple-778,peacock-purple-2249,owl-orange-1045,false,false,2025-03-15 09:54:52.000,false,9,9,12,12,0.9,0.5,14.1,14.1,false,true,2025-03-15 09:52:20.000,true,13,15,5,2,0.8,0.5,12.9,13,true,false,n/a,n/a,8,6,13,16,0.5,0.5,10.5,11
Cohort 03-m8aexq,First negotiation game-negotiation1,2,0,dog-purple-778,Dog,🐶,2025-03-15 09:55:33.000,4,0,0,5,ACCEPTED,owl-orange-1045,14.1,15.2,11,11.5,dog-purple-778,peacock-purple-2249,owl-orange-1045,true,false,n/a,n/a,9,13,12,7,0.9,0.5,14.1,15.2,false,false,2025-03-15 09:55:36.000,false,15,15,2,2,0.8,0.5,13,13,false,true,2025-03-15 09:55:36.000,true,6,2,16,21,0.5,0.5,11,11.5
Cohort 03-m8aexq,First negotiation game-negotiation1,2,1,peacock-purple-2249,Peacock,🦚,2025-03-15 09:55:57.000,1,0,0,1,DECLINED,,13,13,,,dog-purple-778,peacock-purple-2249,owl-orange-1045,false,false,2025-03-15 09:56:05.000,false,13,13,7,7,0.9,0.5,15.2,15.2,true,false,n/a,n/a,15,15,2,2,0.8,0.5,13,13,false,false,2025-03-15 09:56:07.000,false,2,2,21,21,0.5,0.5,11.5,11.5
Cohort 03-m8aexq,First negotiation game-negotiation1,2,2,owl-orange-1045,Owl,🦉,2025-03-15 09:56:28.000,4,0,0,1,DECLINED,,11.5,11.5,,,dog-purple-778,peacock-purple-2249,owl-orange-1045,false,false,2025-03-15 09:56:32.000,false,13,13,7,7,0.9,0.5,15.2,15.2,false,false,2025-03-15 09:56:38.000,false,15,15,2,2,0.8,0.5,13,13,true,false,n/a,n/a,2,2,21,21,0.5,0.5,11.5,11.5
Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,0,peacock-purple-2249,Peacock,🦚,2025-03-15 09:57:44.000,0,3,2,0,DECLINED,,9,9,,,peacock-purple-2249,owl-orange-1045,dog-purple-778,true,false,n/a,n/a,10,10,10,10,0.4,0.5,9,9,false,false,2025-03-15 09:57:50.000,false,10,10,10,10,0.3,0.5,8,8,false,false,2025-03-15 09:57:49.000,false,10,10,10,10,0.2,0.5,7,7
Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,1,owl-orange-1045,Owl,🦉,2025-03-15 09:58:09.000,0,5,2,0,DECLINED,,8,8,,,peacock-purple-2249,owl-orange-1045,dog-purple-778,false,false,2025-03-15 09:58:12.000,false,10,10,10,10,0.4,0.5,9,9,true,false,n/a,n/a,10,10,10,10,0.3,0.5,8,8,false,false,2025-03-15 09:58:20.000,false,10,10,10,10,0.2,0.5,7,7
Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,2,dog-purple-778,Dog,🐶,2025-03-15 09:58:40.000,0,4,5,0,DECLINED,,7,7,,,peacock-purple-2249,owl-orange-1045,dog-purple-778,false,false,2025-03-15 09:58:57.000,false,10,10,10,10,0.4,0.5,9,9,false,false,2025-03-15 09:58:42.000,false,10,10,10,10,0.3,0.5,8,8,true,false,n/a,n/a,10,10,10,10,0.2,0.5,7,7
Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,0,peacock-purple-2249,Peacock,🦚,2025-03-15 09:59:12.000,0,4,4,0,DECLINED,,9,9,,,peacock-purple-2249,owl-orange-1045,dog-purple-778,true,false,n/a,n/a,10,10,10,10,0.4,0.5,9,9,false,false,2025-03-15 09:59:15.000,false,10,10,10,10,0.3,0.5,8,8,false,false,2025-03-15 09:59:16.000,false,10,10,10,10,0.2,0.5,7,7
Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,1,owl-orange-1045,Owl,🦉,2025-03-15 09:59:30.000,0,2,1,0,DECLINED,,8,8,,,peacock-purple-2249,owl-orange-1045,dog-purple-778,false,false,2025-03-15 09:59:33.000,false,10,10,10,10,0.4,0.5,9,9,true,false,n/a,n/a,10,10,10,10,0.3,0.5,8,8,false,false,2025-03-15 09:59:36.000,false,10,10,10,10,0.2,0.5,7,7
Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,2,dog-purple-778,Dog,🐶,2025-03-15 10:00:14.000,7,0,0,2,DECLINED,,7,7,,,peacock-purple-2249,owl-orange-1045,dog-purple-778,false,false,2025-03-15 10:00:16.000,false,10,10,10,10,0.4,0.5,9,9,false,false,2025-03-15 10:00:18.000,false,10,10,10,10,0.3,0.5,8,8,true,false,n/a,n/a,10,10,10,10,0.2,0.5,7,7
Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,0,peacock-purple-2249,Peacock,🦚,2025-03-15 10:00:29.000,0,3,3,0,DECLINED,,9,9,,,peacock-purple-2249,owl-orange-1045,dog-purple-778,true,false,n/a,n/a,10,10,10,10,0.4,0.5,9,9,false,false,2025-03-15 10:00:31.000,false,10,10,10,10,0.3,0.5,8,8,false,false,2025-03-15 10:00:33.000,false,10,10,10,10,0.2,0.5,7,7
Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,1,owl-orange-1045,Owl,🦉,2025-03-15 10:00:50.000,0,1,1,0,DECLINED,,8,8,,,peacock-purple-2249,owl-orange-1045,dog-purple-778,false,false,2025-03-15 10:00:53.000,false,10,10,10,10,0.4,0.5,9,9,true,false,n/a,n/a,10,10,10,10,0.3,0.5,8,8,false,false,2025-03-15 10:00:55.000,false,10,10,10,10,0.2,0.5,7,7
Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,2,dog-purple-778,Dog,🐶,2025-03-15 10:01:20.000,0,3,7,0,ACCEPTED,peacock-purple-2249,7,7.1,9,10.3,peacock-purple-2249,owl-orange-1045,dog-purple-778,false,true,2025-03-15 10:01:30.000,true,10,17,10,7,0.4,0.5,9,10.3,false,false,2025-03-15 10:01:26.000,true,10,10,10,10,0.3,0.5,8,8,true,false,n/a,n/a,10,3,10,13,0.2,0.5,7,7.1
Cohort 04-m8aexq,First negotiation game-negotiation1,0,0,dolphin-purple-6605,Dolphin,🐬,2025-03-15 09:57:34.000,0,4,4,0,ACCEPTED,iguana-orange-9224,9,9.4,13,14.2,dolphin-purple-6605,ram-red-5745,iguana-orange-9224,true,false,n/a,n/a,10,6,10,14,0.4,0.5,9,9.4,false,false,2025-03-15 09:57:38.000,false,10,10,10,10,0.2,0.5,7,7,false,true,2025-03-15 09:57:42.000,true,10,14,10,6,0.8,0.5,13,14.2
Cohort 04-m8aexq,First negotiation game-negotiation1,0,1,ram-red-5745,Ram,🐏,2025-03-15 09:58:12.000,0,3,2,0,DECLINED,,7,7,,,dolphin-purple-6605,ram-red-5745,iguana-orange-9224,false,false,2025-03-15 09:58:34.000,false,6,6,14,14,0.4,0.5,9.4,9.4,true,false,n/a,n/a,10,10,10,10,0.2,0.5,7,7,false,false,2025-03-15 09:58:18.000,false,14,14,6,6,0.8,0.5,14.2,14.2
Cohort 04-m8aexq,First negotiation game-negotiation1,0,2,iguana-orange-9224,Iguana,🦎,2025-03-15 09:58:46.000,5,0,0,3,ACCEPTED,ram-red-5745,14.2,16.71,7,7.5,dolphin-purple-6605,ram-red-5745,iguana-orange-9224,false,false,2025-03-15 09:58:57.000,false,6,6,14,14,0.4,0.5,9.4,9.4,false,true,2025-03-15 09:58:50.000,true,10,5,10,13,0.2,0.5,7,7.5,true,false,n/a,n/a,14,19,6,3,0.8,0.5,14.2,16.71
Cohort 04-m8aexq,First negotiation game-negotiation1,1,0,dolphin-purple-6605,Dolphin,🐬,2025-03-15 09:59:34.000,0,3,2,0,DECLINED,,9.4,9.4,,,dolphin-purple-6605,ram-red-5745,iguana-orange-9224,true,false,n/a,n/a,6,6,14,14,0.4,0.5,9.4,9.4,false,false,2025-03-15 09:59:32.000,false,5,5,13,13,0.2,0.5,7.5,7.5,false,false,2025-03-15 09:59:39.000,false,19,19,3,3,0.8,0.5,16.71,16.71
Cohort 04-m8aexq,First negotiation game-negotiation1,1,1,ram-red-5745,Ram,🐏,2025-03-15 09:59:53.000,5,0,0,1,DECLINED,,7.5,7.5,,,dolphin-purple-6605,ram-red-5745,iguana-orange-9224,false,false,2025-03-15 10:00:07.000,false,6,6,14,14,0.4,0.5,9.4,9.4,true,false,n/a,n/a,5,5,13,13,0.2,0.5,7.5,7.5,false,false,2025-03-15 09:59:58.000,false,19,19,3,3,0.8,0.5,16.71,16.71
Cohort 04-m8aexq,First negotiation game-negotiation1,1,2,iguana-orange-9224,Iguana,🦎,2025-03-15 10:00:15.000,2,0,0,1,ACCEPTED,ram-red-5745,16.71,17.8,7.5,7.6,dolphin-purple-6605,ram-red-5745,iguana-orange-9224,false,false,2025-03-15 10:00:28.000,true,6,6,14,14,0.4,0.5,9.4,9.4,false,true,2025-03-15 10:00:18.000,true,5,3,13,14,0.2,0.5,7.5,7.6,true,false,n/a,n/a,19,21,3,2,0.8,0.5,16.71,17.8
Cohort 04-m8aexq,First negotiation game-negotiation1,2,0,dolphin-purple-6605,Dolphin,🐬,2025-03-15 10:00:58.000,0,3,3,0,DECLINED,,9.4,9.4,,,dolphin-purple-6605,ram-red-5745,iguana-orange-9224,true,false,n/a,n/a,6,6,14,14,0.4,0.5,9.4,9.4,false,false,2025-03-15 10:00:58.000,false,3,3,14,14,0.2,0.5,7.6,7.6,false,false,2025-03-15 10:01:02.000,false,21,21,2,2,0.8,0.5,17.8,17.8
Cohort 04-m8aexq,First negotiation game-negotiation1,2,1,ram-red-5745,Ram,🐏,2025-03-15 10:01:24.000,0,2,2,0,DECLINED,,7.6,7.6,,,dolphin-purple-6605,ram-red-5745,iguana-orange-9224,false,false,2025-03-15 10:01:34.000,false,6,6,14,14,0.4,0.5,9.4,9.4,true,false,n/a,n/a,3,3,14,14,0.2,0.5,7.6,7.6,false,false,2025-03-15 10:01:27.000,false,21,21,2,2,0.8,0.5,17.8,17.8
Cohort 04-m8aexq,First negotiation game-negotiation1,2,2,iguana-orange-9224,Iguana,🦎,2025-03-15 10:01:42.000,4,0,0,2,DECLINED,,17.8,17.8,,,dolphin-purple-6605,ram-red-5745,iguana-orange-9224,false,false,2025-03-15 10:01:50.000,false,6,6,14,14,0.4,0.5,9.4,9.4,false,false,2025-03-15 10:02:12.000,false,3,3,14,14,0.2,0.5,7.6,7.6,true,false,n/a,n/a,21,21,2,2,0.8,0.5,17.8,17.8
Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,0,iguana-orange-9224,Iguana,🦎,2025-03-15 10:02:47.000,0,3,2,0,DECLINED,,6,6,,,iguana-orange-9224,ram-red-5745,dolphin-purple-6605,true,false,n/a,n/a,10,10,10,10,0.1,0.5,6,6,false,false,2025-03-15 10:02:50.000,false,10,10,10,10,0.5,0.5,10,10,false,false,2025-03-15 10:02:53.000,false,10,10,10,10,0.5,0.5,10,10
Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,1,ram-red-5745,Ram,🐏,2025-03-15 10:03:12.000,2,0,0,1,ACCEPTED,iguana-orange-9224,10,10.5,6,6.3,iguana-orange-9224,ram-red-5745,dolphin-purple-6605,false,true,2025-03-15 10:03:16.000,true,10,8,10,11,0.1,0.5,6,6.3,true,false,n/a,n/a,10,12,10,9,0.5,0.5,10,10.5,false,false,2025-03-15 10:03:16.000,false,10,10,10,10,0.5,0.5,10,10
Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,2,dolphin-purple-6605,Dolphin,🐬,2025-03-15 10:03:42.000,0,4,3,0,DECLINED,,10,10,,,iguana-orange-9224,ram-red-5745,dolphin-purple-6605,false,false,2025-03-15 10:03:42.000,false,8,8,11,11,0.1,0.5,6.3,6.3,false,false,2025-03-15 10:03:42.000,false,12,12,9,9,0.5,0.5,10.5,10.5,true,false,n/a,n/a,10,10,10,10,0.5,0.5,10,10
Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,0,iguana-orange-9224,Iguana,🦎,2025-03-15 10:03:54.000,0,3,2,0,DECLINED,,6.3,6.3,,,iguana-orange-9224,ram-red-5745,dolphin-purple-6605,true,false,n/a,n/a,8,8,11,11,0.1,0.5,6.3,6.3,false,false,2025-03-15 10:03:57.000,false,12,12,9,9,0.5,0.5,10.5,10.5,false,false,2025-03-15 10:03:58.000,false,10,10,10,10,0.5,0.5,10,10
Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,1,ram-red-5745,Ram,🐏,2025-03-15 10:04:10.000,4,0,0,2,ACCEPTED,iguana-orange-9224,10.5,11.5,6.3,6.9,iguana-orange-9224,ram-red-5745,dolphin-purple-6605,false,true,2025-03-15 10:04:14.000,true,8,4,11,13,0.1,0.5,6.3,6.9,true,false,n/a,n/a,12,16,9,7,0.5,0.5,10.5,11.5,false,false,2025-03-15 10:04:14.000,false,10,10,10,10,0.5,0.5,10,10
Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,2,dolphin-purple-6605,Dolphin,🐬,2025-03-15 10:04:37.000,0,3,2,0,DECLINED,,10,10,,,iguana-orange-9224,ram-red-5745,dolphin-purple-6605,false,false,2025-03-15 10:04:38.000,false,4,4,13,13,0.1,0.5,6.9,6.9,false,false,2025-03-15 10:04:37.000,false,16,16,7,7,0.5,0.5,11.5,11.5,true,false,n/a,n/a,10,10,10,10,0.5,0.5,10,10
Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,0,iguana-orange-9224,Iguana,🦎,2025-03-15 10:05:10.000,1,0,0,1,ACCEPTED,dolphin-purple-6605,6.9,6.5,10,10,iguana-orange-9224,ram-red-5745,dolphin-purple-6605,true,false,n/a,n/a,4,5,13,12,0.1,0.5,6.9,6.5,false,false,2025-03-15 10:05:14.000,false,16,16,7,7,0.5,0.5,11.5,11.5,false,true,2025-03-15 10:05:17.000,true,10,9,10,11,0.5,0.5,10,10
Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,1,ram-red-5745,Ram,🐏,2025-03-15 10:05:40.000,6,0,0,3,DECLINED,,11.5,11.5,,,iguana-orange-9224,ram-red-5745,dolphin-purple-6605,false,false,2025-03-15 10:05:43.000,false,5,5,12,12,0.1,0.5,6.5,6.5,true,false,n/a,n/a,16,16,7,7,0.5,0.5,11.5,11.5,false,false,2025-03-15 10:05:46.000,false,9,9,11,11,0.5,0.5,10,10
Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,2,dolphin-purple-6605,Dolphin,🐬,2025-03-15 10:06:05.000,0,3,2,0,DECLINED,,10,10,,,iguana-orange-9224,ram-red-5745,dolphin-purple-6605,false,false,2025-03-15 10:06:04.000,false,5,5,12,12,0.1,0.5,6.5,6.5,false,false,2025-03-15 10:06:03.000,false,16,16,7,7,0.5,0.5,11.5,11.5,true,false,n/a,n/a,9,9,11,11,0.5,0.5,10,10
Cohort 05-m8aexq,First negotiation game-negotiation1,0,0,duck-pink-5390,Duck,🦆,2025-03-15 09:57:24.000,0,2,3,0,ACCEPTED,kangaroo-purple-4743,7,7.4,11,11.8,duck-pink-5390,gorilla-purple-6898,kangaroo-purple-4743,true,false,n/a,n/a,10,7,10,12,0.2,0.5,7,7.4,false,false,2025-03-15 09:57:44.000,false,10,10,10,10,0.2,0.5,7,7,false,true,2025-03-15 09:57:32.000,true,10,13,10,8,0.6,0.5,11,11.8
