experiment,cohort,stage,round,turn,participant,type,start,end,duration(ms),duration(s),turn duration(ms),turn duration(s),round duration(ms),round duration(s),game duration(ms),game duration(s)
🟣 4p4,Cohort 03-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,1,squid-red-8346,response,1742051922199,1742051928928.0,6729.0,6.729,18784.0,18.784,73218.0,73.218,209543.0,209.543
🟣 4p4,Cohort 03-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,1,peacock-yellow-3297,response,1742051922199,1742051925762.0,3563.0,3.563,18784.0,18.784,73218.0,73.218,209543.0,209.543
🟣 4p4,Cohort 03-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,2,peacock-yellow-3297,proposal,1742051928928.0,1742051942863,13935.0,13.935,29191.0,29.191,73218.0,73.218,209543.0,209.543
🟣 4p4,Cohort 03-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,2,alligator-yellow-2825,response,1742051942863,1742051948870.0,6007.0,6.007,29191.0,29.191,73218.0,73.218,209543.0,209.543
🟣 4p4,Cohort 03-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,2,squid-red-8346,response,1742051942863,1742051958368.0,15505.0,15.505,29191.0,29.191,73218.0,73.218,209543.0,209.543
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,0,0,ram-red-1301,proposal,1742051533337,1742051583821,50484,50.484,93666.0,93.666,256076.0,256.076,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,0,0,goose-orange-349,response,1742051583821,1742051608915.0,25094.0,25.094,93666.0,93.666,256076.0,256.076,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,0,0,butterfly-orange-8262,response,1742051583821,1742051627003.0,43182.0,43.182,93666.0,93.666,256076.0,256.076,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,0,1,goose-orange-349,proposal,1742051627003.0,1742051689015,62012.0,62.012,91252.0,91.252,256076.0,256.076,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,0,1,ram-red-1301,response,1742051689015,1742051700402.0,11387.0,11.387,91252.0,91.252,256076.0,256.076,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,0,1,butterfly-orange-8262,response,1742051689015,1742051718427.0,29412.0,29.412,91252.0,91.252,256076.0,256.076,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,0,2,butterfly-orange-8262,proposal,1742051718427.0,1742051764098,45671.0,45.671,71158.0,71.158,256076.0,256.076,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,0,2,ram-red-1301,response,1742051764098,1742051770704.0,6606.0,6.606,71158.0,71.158,256076.0,256.076,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,0,2,goose-orange-349,response,1742051764098,1742051789793.0,25695.0,25.695,71158.0,71.158,256076.0,256.076,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,1,0,ram-red-1301,proposal,1742051789976,1742051819533,29557,29.557,58593.0,58.593,312536.0,312.536,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,1,0,goose-orange-349,response,1742051819533,1742051847549.0,28016.0,28.016,58593.0,58.593,312536.0,312.536,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,1,0,butterfly-orange-8262,response,1742051819533,1742051848569.0,29036.0,29.036,58593.0,58.593,312536.0,312.536,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,1,1,goose-orange-349,proposal,1742051848569.0,1742051900972,52403.0,52.403,91674.0,91.674,312536.0,312.536,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,1,1,ram-red-1301,response,1742051900972,1742051904863.0,3891.0,3.891,91674.0,91.674,312536.0,312.536,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,1,1,butterfly-orange-8262,response,1742051900972,1742051940479.0,39507.0,39.507,91674.0,91.674,312536.0,312.536,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,1,2,butterfly-orange-8262,proposal,1742051940479.0,1742052076994,136515.0,136.515,162269.0,162.269,312536.0,312.536,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,1,2,ram-red-1301,response,1742052076994,1742052091729.0,14735.0,14.735,162269.0,162.269,312536.0,312.536,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,1,2,goose-orange-349,response,1742052076994,1742052103037.0,26043.0,26.043,162269.0,162.269,312536.0,312.536,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,2,0,ram-red-1301,proposal,1742052103344,1742052142804,39460,39.46,87507.0,87.507,227206.0,227.206,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,2,0,goose-orange-349,response,1742052142804,1742052190851.0,48047.0,48.047,87507.0,87.507,227206.0,227.206,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,2,0,butterfly-orange-8262,response,1742052142804,1742052169713.0,26909.0,26.909,87507.0,87.507,227206.0,227.206,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,2,1,goose-orange-349,proposal,1742052190851.0,1742052235666,44815.0,44.815,78221.0,78.221,227206.0,227.206,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,2,1,ram-red-1301,response,1742052235666,1742052254317.0,18651.0,18.651,78221.0,78.221,227206.0,227.206,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,2,1,butterfly-orange-8262,response,1742052235666,1742052269323.0,33657.0,33.657,78221.0,78.221,227206.0,227.206,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,2,2,butterfly-orange-8262,proposal,1742052269323.0,1742052320954,51631.0,51.631,61478.0,61.478,227206.0,227.206,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,2,2,ram-red-1301,response,1742052320954,1742052324943.0,3989.0,3.989,61478.0,61.478,227206.0,227.206,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,First negotiation game-negotiation1,2,2,goose-orange-349,response,1742052320954,1742052331033.0,10079.0,10.079,61478.0,61.478,227206.0,227.206,795818.0,795.818
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,0,ram-red-1301,proposal,1742052421067,1742052443405,22338,22.338,47845.0,47.845,219681.0,219.681,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,0,butterfly-orange-8262,response,1742052443405,1742052468912.0,25507.0,25.507,47845.0,47.845,219681.0,219.681,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,0,goose-orange-349,response,1742052443405,1742052458866.0,15461.0,15.461,47845.0,47.845,219681.0,219.681,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,1,goose-orange-349,proposal,1742052468912.0,1742052520246,51334.0,51.334,107958.0,107.958,219681.0,219.681,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,1,butterfly-orange-8262,response,1742052520246,1742052577114.0,56868.0,56.868,107958.0,107.958,219681.0,219.681,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,1,ram-red-1301,response,1742052520246,1742052529365.0,9119.0,9.119,107958.0,107.958,219681.0,219.681,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,2,butterfly-orange-8262,proposal,1742052577114.0,1742052601400,24286.0,24.286,63878.0,63.878,219681.0,219.681,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,2,ram-red-1301,response,1742052601400,1742052613030.0,11630.0,11.63,63878.0,63.878,219681.0,219.681,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,2,goose-orange-349,response,1742052601400,1742052641275.0,39875.0,39.875,63878.0,63.878,219681.0,219.681,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,0,ram-red-1301,proposal,1742052641516,1742052674661,33145,33.145,100640.0,100.64,251051.0,251.051,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,0,goose-orange-349,response,1742052674661,1742052685199.0,10538.0,10.538,100640.0,100.64,251051.0,251.051,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,0,butterfly-orange-8262,response,1742052674661,1742052742156.0,67495.0,67.495,100640.0,100.64,251051.0,251.051,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,1,goose-orange-349,proposal,1742052742156.0,1742052815344,73188.0,73.188,101531.0,101.531,251051.0,251.051,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,1,butterfly-orange-8262,response,1742052815344,1742052844524.0,29180.0,29.18,101531.0,101.531,251051.0,251.051,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,1,ram-red-1301,response,1742052815344,1742052826899.0,11555.0,11.555,101531.0,101.531,251051.0,251.051,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,2,butterfly-orange-8262,proposal,1742052844524.0,1742052874717,30193.0,30.193,48880.0,48.88,251051.0,251.051,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,2,goose-orange-349,response,1742052874717,1742052893710.0,18993.0,18.993,48880.0,48.88,251051.0,251.051,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,2,ram-red-1301,response,1742052874717,1742052879666.0,4949.0,4.949,48880.0,48.88,251051.0,251.051,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,0,ram-red-1301,proposal,1742052893929,1742052915805,21876,21.876,60912.0,60.912,230858.0,230.858,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,0,goose-orange-349,response,1742052915805,1742052923721.0,7916.0,7.916,60912.0,60.912,230858.0,230.858,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,0,butterfly-orange-8262,response,1742052915805,1742052954841.0,39036.0,39.036,60912.0,60.912,230858.0,230.858,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,1,goose-orange-349,proposal,1742052954841.0,1742053012146,57305.0,57.305,80478.0,80.478,230858.0,230.858,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,1,butterfly-orange-8262,response,1742053012146,1742053035610.0,23464.0,23.464,80478.0,80.478,230858.0,230.858,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,1,ram-red-1301,response,1742053012146,1742053030378.0,18232.0,18.232,80478.0,80.478,230858.0,230.858,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,2,butterfly-orange-8262,proposal,1742053035610.0,1742053065224,29614.0,29.614,89468.0,89.468,230858.0,230.858,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,2,goose-orange-349,response,1742053065224,1742053074707.0,9483.0,9.483,89468.0,89.468,230858.0,230.858,701590.0,701.59
🟣 4p4,Cohort 04-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,2,ram-red-1301,response,1742053065224,1742053125330.0,60106.0,60.106,89468.0,89.468,230858.0,230.858,701590.0,701.59
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,0,0,dolphin-purple-5083,proposal,1742051997606,1742052038934,41328,41.328,56580.0,56.58,179535.0,179.535,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,0,0,whale-purple-6500,response,1742052038934,1742052053154.0,14220.0,14.22,56580.0,56.58,179535.0,179.535,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,0,0,owl-red-4188,response,1742052038934,1742052054186.0,15252.0,15.252,56580.0,56.58,179535.0,179.535,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,0,1,owl-red-4188,proposal,1742052054186.0,1742052088981,34795.0,34.795,67013.0,67.013,179535.0,179.535,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,0,1,dolphin-purple-5083,response,1742052088981,1742052097785.0,8804.0,8.804,67013.0,67.013,179535.0,179.535,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,0,1,whale-purple-6500,response,1742052088981,1742052121478.0,32497.0,32.497,67013.0,67.013,179535.0,179.535,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,0,2,whale-purple-6500,proposal,1742052121478.0,1742052160800,39322.0,39.322,55942.0,55.942,179535.0,179.535,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,0,2,owl-red-4188,response,1742052160800,1742052177976.0,17176.0,17.176,55942.0,55.942,179535.0,179.535,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,0,2,dolphin-purple-5083,response,1742052160800,1742052168665.0,7865.0,7.865,55942.0,55.942,179535.0,179.535,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,1,0,dolphin-purple-5083,proposal,1742052178153,1742052222718,44565,44.565,140770.0,140.77,231459.0,231.459,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,1,0,whale-purple-6500,response,1742052222718,1742052318923.0,96205.0,96.205,140770.0,140.77,231459.0,231.459,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,1,0,owl-red-4188,response,1742052222718,1742052236013.0,13295.0,13.295,140770.0,140.77,231459.0,231.459,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,1,1,owl-red-4188,proposal,1742052318923.0,1742052341385,22462.0,22.462,34113.0,34.113,231459.0,231.459,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,1,1,whale-purple-6500,response,1742052341385,1742052353326.0,11941.0,11.941,34113.0,34.113,231459.0,231.459,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,1,1,dolphin-purple-5083,response,1742052341385,1742052345303.0,3918.0,3.918,34113.0,34.113,231459.0,231.459,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,1,2,whale-purple-6500,proposal,1742052353326.0,1742052399794,46468.0,46.468,56576.0,56.576,231459.0,231.459,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,1,2,dolphin-purple-5083,response,1742052399794,1742052403045.0,3251.0,3.251,56576.0,56.576,231459.0,231.459,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,1,2,owl-red-4188,response,1742052399794,1742052410201.0,10407.0,10.407,56576.0,56.576,231459.0,231.459,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,2,0,dolphin-purple-5083,proposal,1742052410584,1742052433273,22689,22.689,34507.0,34.507,177807.0,177.807,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,2,0,whale-purple-6500,response,1742052433273,1742052439742.0,6469.0,6.469,34507.0,34.507,177807.0,177.807,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,2,0,owl-red-4188,response,1742052433273,1742052445091.0,11818.0,11.818,34507.0,34.507,177807.0,177.807,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,2,1,owl-red-4188,proposal,1742052445091.0,1742052492495,47404.0,47.404,55375.0,55.375,177807.0,177.807,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,2,1,whale-purple-6500,response,1742052492495,1742052500703.0,8208.0,8.208,55375.0,55.375,177807.0,177.807,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,2,1,dolphin-purple-5083,response,1742052492495,1742052496711.0,4216.0,4.216,55375.0,55.375,177807.0,177.807,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,2,2,whale-purple-6500,proposal,1742052500703.0,1742052580270,79567.0,79.567,87925.0,87.925,177807.0,177.807,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,2,2,dolphin-purple-5083,response,1742052580270,1742052583318.0,3048.0,3.048,87925.0,87.925,177807.0,177.807,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,First negotiation game-negotiation1,2,2,owl-red-4188,response,1742052580270,1742052588880.0,8610.0,8.61,87925.0,87.925,177807.0,177.807,588801.0,588.801
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,0,owl-red-4188,proposal,1742052671642,1742052729265,57623,57.623,78091.0,78.091,213127.0,213.127,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,0,whale-purple-6500,response,1742052729265,1742052749733.0,20468.0,20.468,78091.0,78.091,213127.0,213.127,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,0,dolphin-purple-5083,response,1742052729265,1742052731986.0,2721.0,2.721,78091.0,78.091,213127.0,213.127,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,1,dolphin-purple-5083,proposal,1742052749733.0,1742052802622,52889.0,52.889,94330.0,94.33,213127.0,213.127,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,1,whale-purple-6500,response,1742052802622,1742052825144.0,22522.0,22.522,94330.0,94.33,213127.0,213.127,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,1,owl-red-4188,response,1742052802622,1742052844874.0,42252.0,42.252,94330.0,94.33,213127.0,213.127,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,2,whale-purple-6500,proposal,1742052844874.0,1742052872319,27445.0,27.445,40706.0,40.706,213127.0,213.127,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,2,dolphin-purple-5083,response,1742052872319,1742052875155.0,2836.0,2.836,40706.0,40.706,213127.0,213.127,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,0,2,owl-red-4188,response,1742052872319,1742052885802.0,13483.0,13.483,40706.0,40.706,213127.0,213.127,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,0,owl-red-4188,proposal,1742052886106,1742052946021,59915,59.915,69031.0,69.031,459370.0,459.37,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,0,dolphin-purple-5083,response,1742052946021,1742052955137.0,9116.0,9.116,69031.0,69.031,459370.0,459.37,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,0,whale-purple-6500,response,1742052946021,1742052953497.0,7476.0,7.476,69031.0,69.031,459370.0,459.37,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,1,dolphin-purple-5083,proposal,1742052955137.0,1742052992809,37672.0,37.672,338246.0,338.246,459370.0,459.37,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,1,owl-red-4188,response,1742052992809,1742053001852.0,9043.0,9.043,338246.0,338.246,459370.0,459.37,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,1,whale-purple-6500,response,1742052992809,1742053293605.0,300796.0,300.796,338246.0,338.246,459370.0,459.37,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,2,whale-purple-6500,proposal,1742053293605.0,1742053322018,28413.0,28.413,52093.0,52.093,459370.0,459.37,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,2,dolphin-purple-5083,response,1742053322018,1742053325146.0,3128.0,3.128,52093.0,52.093,459370.0,459.37,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,1,2,owl-red-4188,response,1742053322018,1742053345927.0,23909.0,23.909,52093.0,52.093,459370.0,459.37,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,0,owl-red-4188,proposal,1742053346177,1742053389152,42975,42.975,145663.0,145.663,345769.0,345.769,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,0,dolphin-purple-5083,response,1742053389152,1742053392654.0,3502.0,3.502,145663.0,145.663,345769.0,345.769,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,0,whale-purple-6500,response,1742053389152,1742053491840.0,102688.0,102.688,145663.0,145.663,345769.0,345.769,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,1,dolphin-purple-5083,proposal,1742053491840.0,1742053516433,24593.0,24.593,151751.0,151.751,345769.0,345.769,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,1,owl-red-4188,response,1742053516433,1742053537831.0,21398.0,21.398,151751.0,151.751,345769.0,345.769,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,1,whale-purple-6500,response,1742053516433,1742053643809.0,127376.0,127.376,151751.0,151.751,345769.0,345.769,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,2,whale-purple-6500,proposal,1742053643809.0,1742053677248,33439.0,33.439,48355.0,48.355,345769.0,345.769,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,2,dolphin-purple-5083,response,1742053677248,1742053692469.0,15221.0,15.221,48355.0,48.355,345769.0,345.769,1018266.0,1018.266
🟣 4p4,Cohort 05-m8aboy,Second negotiation game-negotiation2_alternate_profile,2,2,owl-red-4188,response,1742053677248,1742053687551.0,10303.0,10.303,48355.0,48.355,345769.0,345.769,1018266.0,1018.266
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,0,0,pig-green-499,proposal,1742052449034,1742052476391,27357,27.357,50922.0,50.922,174855.0,174.855,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,0,0,zebra-red-3364,response,1742052476391,1742052497854.0,21463.0,21.463,50922.0,50.922,174855.0,174.855,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,0,0,swan-purple-7217,response,1742052476391,1742052499956.0,23565.0,23.565,50922.0,50.922,174855.0,174.855,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,0,1,zebra-red-3364,proposal,1742052499956.0,1742052541172,41216.0,41.216,67375.0,67.375,174855.0,174.855,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,0,1,swan-purple-7217,response,1742052541172,1742052567506.0,26334.0,26.334,67375.0,67.375,174855.0,174.855,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,0,1,pig-green-499,response,1742052541172,1742052549095.0,7923.0,7.923,67375.0,67.375,174855.0,174.855,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,0,2,swan-purple-7217,proposal,1742052567506.0,1742052609091,41585.0,41.585,56558.0,56.558,174855.0,174.855,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,0,2,zebra-red-3364,response,1742052609091,1742052624340.0,15249.0,15.249,56558.0,56.558,174855.0,174.855,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,0,2,pig-green-499,response,1742052609091,1742052614814.0,5723.0,5.723,56558.0,56.558,174855.0,174.855,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,1,0,pig-green-499,proposal,1742052624621,1742052664216,39595,39.595,81416.0,81.416,317761.0,317.761,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,1,0,zebra-red-3364,response,1742052664216,1742052677267.0,13051.0,13.051,81416.0,81.416,317761.0,317.761,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,1,0,swan-purple-7217,response,1742052664216,1742052706037.0,41821.0,41.821,81416.0,81.416,317761.0,317.761,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,1,1,zebra-red-3364,proposal,1742052706037.0,1742052804517,98480.0,98.48,109484.0,109.484,317761.0,317.761,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,1,1,pig-green-499,response,1742052804517,1742052808918.0,4401.0,4.401,109484.0,109.484,317761.0,317.761,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,1,1,swan-purple-7217,response,1742052804517,1742052815780.0,11263.0,11.263,109484.0,109.484,317761.0,317.761,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,1,2,swan-purple-7217,proposal,1742052815780.0,1742052928112,112332.0,112.332,126861.0,126.861,317761.0,317.761,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,1,2,pig-green-499,response,1742052928112,1742052936449.0,8337.0,8.337,126861.0,126.861,317761.0,317.761,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,1,2,zebra-red-3364,response,1742052928112,1742052942896.0,14784.0,14.784,126861.0,126.861,317761.0,317.761,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,2,0,pig-green-499,proposal,1742052943086,1742052961279,18193,18.193,52421.0,52.421,325988.0,325.988,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,2,0,zebra-red-3364,response,1742052961279,1742052981062.0,19783.0,19.783,52421.0,52.421,325988.0,325.988,818604.0,818.604
🟣 4p4,Cohort 06-m8acrp,First negotiation game-negotiation1,2,0,swan-purple-7217,response,1742052961279,1742052995507.0,34228.0,34.228,52421.0,52.421,325988.0,325.988,818604.0,818.604
