StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q38_1,Q38_2,Q56_1,Q56_2,Q54_1,Q54_2,Q91_1,Q91_2,Q88_1,Q88_2,Q94_1,Q94_2,1_Q38,1_Q25_First Click,1_Q25_Last Click,1_Q25_Page Submit,1_Q25_Click Count,2_Q38,2_Q25_First Click,2_Q25_Last Click,2_Q25_Page Submit,2_Q25_Click Count,3_Q38,3_Q25_First Click,3_Q25_Last Click,3_Q25_Page Submit,3_Q25_Click Count,4_Q38,4_Q25_First Click,4_Q25_Last Click,4_Q25_Page Submit,4_Q25_Click Count,5_Q38,5_Q25_First Click,5_Q25_Last Click,5_Q25_Page Submit,5_Q25_Click Count,6_Q38,6_Q25_First Click,6_Q25_Last Click,6_Q25_Page Submit,6_Q25_Click Count,7_Q38,7_Q25_First Click,7_Q25_Last Click,7_Q25_Page Submit,7_Q25_Click Count,8_Q38,8_Q25_First Click,8_Q25_Last Click,8_Q25_Page Submit,8_Q25_Click Count,9_Q38,9_Q25_First Click,9_Q25_Last Click,9_Q25_Page Submit,9_Q25_Click Count,10_Q38,10_Q25_First Click,10_Q25_Last Click,10_Q25_Page Submit,10_Q25_Click Count,11_Q38,11_Q25_First Click,11_Q25_Last Click,11_Q25_Page Submit,11_Q25_Click Count,12_Q38,12_Q25_First Click,12_Q25_Last Click,12_Q25_Page Submit,12_Q25_Click Count,13_Q38,13_Q25_First Click,13_Q25_Last Click,13_Q25_Page Submit,13_Q25_Click Count,14_Q38,14_Q25_First Click,14_Q25_Last Click,14_Q25_Page Submit,14_Q25_Click Count,15_Q38,15_Q25_First Click,15_Q25_Last Click,15_Q25_Page Submit,15_Q25_Click Count,16_Q38,16_Q25_First Click,16_Q25_Last Click,16_Q25_Page Submit,16_Q25_Click Count,Q60,Q61,Q62,Q52,CurrentTrial,totalGains,totalBonus,GamePlayed,Cooperated,NumGames,ErrorTraining,NumTraining,PROLIFIC_PID,Completion_URL,responses
2021-10-12 19:36:46,2021-10-12 19:42:53,IP Address,13.40.12.101,100,367,True,2021-10-12 19:42:53,R_2XnhsjlXSt725hE,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,7,2.387,3.929,3.988,2,7,1.095,2.339,2.398,3,3,0.574,10.692,10.752,3,2,1.247,1.694,1.75,2,7,0.725,2.458,2.521,4,7,2.65,3.594,3.652,2,4,1.892,2.348,2.301,2,2,0.909,1.434,1.491,2,8,0.828,1.717,1.778,2,7,0.602,1.78,1.838,2,5,3.936,4.389,4.447,2,6,1.771,3.104,3.161,2,7,1.159,2.239,2.293,2,7,0.783,1.708,1.771,2,3,1.361,2.312,2.372,2,2,1.843,2.327,2.383,2,6,5,5,5f305c9cf7fabe4adaf0de5d,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,7
2021-10-12 19:33:15,2021-10-12 19:42:55,IP Address,2.217.21.37,100,579,True,2021-10-12 19:42:55,R_22KX3BZ5p8CDWSK,,,,,53.72869873046875,-2.6558990478515625,anonymous,EN,"Read, understood and approved",5,5,0,10,5,5,5,5,0,20,10,10,Extremely,1.487,5.465,5.415,5,8,0.99,1.91,1.974,2,6,1.762,2.915,2.988,2,7,1.429,2.84,2.806,2,8,1.567,2.843,2.899,2,8,1.304,2.3,2.366,2,5,1.061,3.659,3.601,4,5,1.786,3.583,3.637,3,7,1.002,2.307,2.375,3,5,1.297,4.34,4.396,2,5,1.556,3.747,3.809,4,4,1.251,2.587,2.647,2,4,1.448,2.449,2.421,2,4,1.762,2.885,2.947,2,3,2.648,5.803,5.977,3,3,1.112,2.623,2.691,2,3,4,5,5c97f7ed18a759001648027a,0,4,0.40000000000000002220446049250313080847263336181640625,1,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,9
2021-10-12 19:32:02,2021-10-12 19:42:56,IP Address,82.17.232.234,100,654,True,2021-10-12 19:42:57,R_OMX2IUXaep0zwDT,,,,,51.9123992919921875,-0.3845977783203125,anonymous,EN,"Read, understood and approved",5,5,0,10,5,5,5,5,0,20,10,10,8,1.898,6.064,6.002,3,8,1.216,2.752,2.701,2,6,3.898,6.096,6.137,2,2,2.062,4.01,4.047,3,4,1.323,3.131,3.186,2,8,1.823,3.528,3.58,2,4,3.127,4.884,4.938,2,2,1.915,4.787,4.847,2,8,3.433,6.055,6.001,2,7,1.355,3.373,3.303,2,4,1.536,3.259,3.201,2,3,1.433,3.057,3.002,2,2,5.724,8.083,8.147,3,5,1.631,3.649,3.602,3,6,3.293,5.7,5.749,2,Not at all,1.742,10.149,10.101,4,3,2,2,5e9f83b5e0b0960e8e8342dc,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,8
2021-10-12 19:34:34,2021-10-12 19:43:00,IP Address,92.40.182.200,100,505,True,2021-10-12 19:43:00,R_3nuW6tXdliTgFiC,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",15,8,0,10,0,10,5,5,0,20,10,10,Not at all,0.873,1.193,1.282,2,2,0.884,1.353,1.301,2,5,0.729,1.642,1.601,2,7,0.711,1.927,1.988,3,Not at all,0.946,1.347,1.301,2,2,0.91,1.381,1.454,2,5,2.913,4.282,4.369,2,7,1.077,2.109,2.177,2,Not at all,1.108,1.544,1.501,2,2,0.925,1.276,1.353,2,5,1.24,2.322,2.4,2,Extremely,3.241,13.326,13.301,6,Not at all,0.981,1.347,1.301,2,2,0.809,1.695,1.776,2,8,2.436,7.938,7.9,5,Extremely,1.014,3.247,3.202,2,6,2,4,615f5d7dfe92069355c4d7b2,0,10,1,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,1
2021-10-12 19:38:10,2021-10-12 19:43:40,IP Address,82.7.10.76,100,329,True,2021-10-12 19:43:40,R_1GCggJVJMjf6o7o,,,,,50.848297119140625,-0.44720458984375,anonymous,EN,"Read, understood and approved",5,4,0,20,10,10,5,5,0,20,10,10,5,1.853,1.853,1.862,1,4,1.021,1.021,1.034,1,7,3.913,3.913,3.926,1,7,1.357,1.357,1.366,1,4,5.321,5.321,5.332,1,4,2.01,2.01,2.024,1,7,5.001,7.691,7.601,5,6,2.486,2.486,2.498,1,5,1.816,1.816,1.823,1,4,1.496,1.496,1.508,1,6,1.748,1.748,1.756,1,6,1.221,1.221,1.232,1,4,1.744,1.744,1.751,1,3,1.74,1.74,1.753,1,7,22.83,22.83,22.839,1,6,3.368,3.368,3.376,1,5,3,3,615f047a44eeaed9f2b640b8,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,5
2021-10-12 19:35:45,2021-10-12 19:43:56,IP Address,90.195.187.130,100,491,True,2021-10-12 19:43:56,R_1QbE2jg1qraFqfo,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,8,2.52,4.203,4.286,2,6,2.031,5.065,5.024,2,8,2.241,3.757,3.731,2,7,2.742,4.873,4.953,2,7,1.23,7.231,7.306,3,6,2.947,6.212,6.288,2,7,2.384,4.682,4.752,2,4,2.716,5.18,5.266,2,6,1.978,3.863,3.942,2,5,2.606,5.374,5.304,2,4,2.4,4.783,4.857,2,2,1.47,3.886,3.965,3,5,1.954,4.071,4.158,2,6,2.325,4.676,4.786,2,5,0.848,8.912,8.982,5,3,2.027,3.588,3.665,2,1,2,3,58a07b0abb9e0f0001ac9a1d,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,8
2021-10-12 19:38:48,2021-10-12 19:44:44,IP Address,46.69.239.128,100,355,True,2021-10-12 19:44:44,R_29of3NguSOeJujD,,,,,52.675506591796875,-2.7615966796875,anonymous,EN,"Read, understood and approved",5,5,0,10,0,10,5,5,0,20,10,10,3,1.352,3.372,3.385,2,4,2.075,3.206,3.218,2,7,1.312,2.311,2.322,2,7,1.147,2.762,2.773,2,2,2.369,4.035,4.048,2,4,1.222,2.484,2.496,2,6,1.462,2.593,2.502,2,6,1.166,2.438,2.45,2,2,1.084,2.124,2.134,2,4,1.308,2.429,2.44,2,6,1.747,2.938,2.95,2,6,1.666,3.03,3.042,2,Not at all,1.307,3.337,3.347,3,2,1.314,2.242,2.254,2,7,5.817,7.14,7.152,2,3,2.063,4.153,4.167,3,3,2,people mostly look out for themselves,6162c650f52a251b60211e35,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,3
2021-10-12 19:35:54,2021-10-12 19:44:44,IP Address,90.200.208.84,100,529,True,2021-10-12 19:44:44,R_2QfGc0wAds09eJ8,,,,,51.45660400390625,-0.9680023193359375,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,15,10,10,5,4.56,4.56,4.568,1,5,2.607,2.607,2.619,1,2,2.305,2.305,2.42,1,7,4.79,7.28,7.294,2,4,6.651,6.651,6.664,1,4,1.528,1.528,1.536,1,6,4.283,4.283,4.289,1,4,3.385,3.385,3.396,1,4,4.07,4.07,4.08,1,5,6.301,6.301,6.312,1,5,2.522,2.522,2.531,1,5,2.484,2.484,2.493,1,3,2.164,2.164,2.174,1,4,1.723,1.723,1.731,1,3,4.851,4.851,4.859,1,5,4.844,4.844,4.851,1,2,2,4,5da5ac51a39c100014614ed5,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,5
2021-10-12 19:37:31,2021-10-12 19:44:45,IP Address,86.150.48.44,100,433,True,2021-10-12 19:44:45,R_DJ1Zcgo3xyh2Plf,,,,,51.5032958984375,-0.6894073486328125,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,7,1.248,3.094,3.16,2,7,2.523,4.336,4.393,4,8,1.956,3.111,3.171,2,8,3.408,6.406,6.465,4,8,2.939,4.962,5.026,3,8,3.404,8.77,8.826,4,6,1.72,3.776,3.831,4,7,2.453,4.241,4.305,4,5,3.118,6.666,6.722,2,7,3.773,10.34,10.4,4,4,2.221,5.931,5.997,4,4,1.606,2.945,2.901,2,3,2.38,3.627,3.686,3,4,2.758,6.234,6.291,4,4,3.128,3.923,3.979,3,4,4.066,5.779,5.838,2,5,7,6,60342bd9c4c71123493ec1a7,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,7
2021-10-12 19:40:26,2021-10-12 19:44:51,IP Address,86.4.33.35,100,265,True,2021-10-12 19:44:51,R_2xKJlLGCAhBQiqn,,,,,52.9044036865234375,-1.23260498046875,anonymous,EN,"Read, understood and approved",5,5,5,5,10,0,5,5,0,20,5,5,Not at all,4.248,4.883,4.94,2,Not at all,1.55,2.267,2.318,2,5,1.224,1.574,1.635,2,7,1.171,1.605,1.676,2,Not at all,1.519,1.519,1.575,1,Not at all,1.877,1.877,1.944,1,5,1.649,2.265,2.323,2,6,1.946,2.346,2.301,2,Not at all,1.33,1.33,1.387,1,2,1.527,1.843,1.898,2,5,2.47,2.753,2.702,2,7,1.21,2.494,2.553,3,Not at all,2.622,5.871,5.928,3,2,1.206,1.206,1.263,1,4,0.865,10.235,10.295,8,5,2.537,3.174,3.23,2,you can’t be too careful,3,4,6161c5b876b7ca4193163149,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,1
2021-10-12 19:38:03,2021-10-12 19:44:55,IP Address,86.31.237.2,100,412,True,2021-10-12 19:44:56,R_20O6RFz67NixT1n,,,,,53.6121063232421875,-2.1298980712890625,anonymous,EN,"Read, understood and approved",5,5,0,10,5,5,5,5,0,20,10,10,4,0.536,2.45,2.471,2,7,1.193,5.92,5.933,2,7,0.672,2.337,2.361,2,7,0.821,2.989,2.9,2,7,0.459,10.724,10.738,3,4,1.738,6.545,6.57,2,7,1.062,3.708,3.717,2,6,0.876,4.266,4.278,2,3,0.542,2.755,2.78,2,3,0.783,3.043,3.062,2,6,0.832,3.1,3.123,2,3,0.572,2.491,2.402,3,Not at all,1.053,3.013,3.042,2,7,1.928,7.034,7.047,2,4,0.653,3.272,3.298,2,5,1.431,4.768,4.783,2,3,2,3,612eb299702de4145d4df55d,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,4
2021-10-12 19:37:54,2021-10-12 19:45:53,IP Address,213.205.241.88,100,478,True,2021-10-12 19:45:53,R_3ewYtAeM4KQnJeO,,,,,51.587799072265625,0.0149993896484375,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,10,5,0,20,5,5,3,0.763,14.267,14.201,6,8,2.245,3.518,3.591,3,6,1.169,3.281,3.2,3,7,2.305,4.897,4.966,3,6,8.584,8.982,8.901,2,3,2.621,3.443,3.401,2,6,1.92,4.621,4.698,3,7,2.852,12.725,12.701,7,2,7.03,7.03,7.001,1,7,0.2,3.224,3.294,3,5,1.685,2.675,2.601,2,7,1.742,3.049,3,2,8,2.238,3.08,3.163,3,4,2.881,3.838,3.801,2,5,2.88,3.879,3.801,2,6,1.564,3.23,3.202,3,8,7,3,5ba6658bad80560001dfb918,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,3
2021-10-12 19:40:06,2021-10-12 19:45:53,IP Address,82.132.233.198,100,347,True,2021-10-12 19:45:55,R_sdQihPMi72WZfgt,,,,,51.58880615234375,-0.0247039794921875,anonymous,EN,"Read, understood and approved",5,5,5,0,10,10,5,5,0,20,10,10,7,1.528,3.323,3.379,2,8,1.165,2.865,2.922,2,Extremely,1.739,3.341,3.301,2,Extremely,1.117,2.982,3.044,2,6,2.938,4.65,4.601,2,7,1.488,3.214,3.271,3,8,0.863,2.111,2.165,3,Extremely,0.981,2.312,2.377,2,5,2.541,3.653,3.713,2,6,3.983,5.974,6.035,2,8,1.619,2.882,2.946,2,8,2.566,3.746,3.701,2,6,2.054,3.529,3.582,3,6,4.201,14.224,14.282,3,8,1.747,3.112,3.172,2,8,2.612,7.901,7.969,4,3,most people would try to take advantage of me,5,613a445d7e504064833d1c1b,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,7
2021-10-12 19:39:17,2021-10-12 19:46:37,IP Address,86.179.115.249,100,440,True,2021-10-12 19:46:39,R_3DpBA6jdLSQ742L,,,,,51.139801025390625,-0.12060546875,anonymous,EN,"Read, understood and approved",5,5,5,5,10,0,5,5,0,20,10,10,8,2.077,2.077,2.092,1,Extremely,1.977,1.977,1.989,1,Extremely,1.921,1.921,1.932,1,7,9.186,9.186,9.203,1,8,13.845,13.845,13.856,1,6,2.314,2.314,2.324,1,6,2.494,2.494,2.407,1,6,3.093,3.093,3.108,1,6,1.957,1.957,1.969,1,4,6.112,6.112,6.138,1,4,5.984,5.984,6,1,4,3.842,3.842,3.87,1,2,2.493,2.493,2.511,1,3,1.517,1.517,1.531,1,2,1.838,1.838,1.852,1,2,2.066,2.066,2.081,1,3,4,6,61619dfa42d135d81f443935,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,8
2021-10-12 19:41:25,2021-10-12 19:46:40,IP Address,188.210.215.165,100,315,True,2021-10-12 19:46:40,R_1DYWoczHVt4dj1R,,,,,53.4915924072265625,-2.3009033203125,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,3,1.682,2.298,2.36,2,6,1.121,3.436,3.401,3,6,1.136,2.351,2.4,2,7,1.812,3.378,3.459,3,4,1.826,2.886,2.951,2,5,0.931,1.895,1.965,2,5,0.989,3.256,3.32,2,6,1.75,3.977,4.042,3,2,1.03,2.254,2.201,2,3,0.727,2.973,3.032,2,6,0.872,3.065,3.127,3,6,1.338,2.945,2.9,3,4,2.663,7.827,7.889,6,2,1.671,2.391,2.455,2,5,2.546,3.35,3.301,2,5,0.837,3.222,3.283,2,7,7,7,6163f85ef1ba5916833c2e0c,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,3
2021-10-12 19:42:45,2021-10-12 19:46:47,IP Address,90.200.100.190,100,242,True,2021-10-12 19:46:47,R_3Oe3Yrqo0jC3tvj,,,,,50.834503173828125,-0.186004638671875,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,8,0.928,1.811,1.875,2,7,1.051,2.567,2.637,2,8,1.089,4.907,4.976,3,3,0.814,1.505,1.567,2,7,0.876,1.579,1.642,2,7,0.686,1.29,1.354,2,5,0.698,1.424,1.49,2,7,3.152,4.152,4.1,2,8,0.88,3.139,3.102,5,8,0.677,1.767,1.827,3,7,2.12,2.896,2.954,2,2,1.569,3.312,3.378,4,8,0.735,1.946,1.902,3,6,1.28,2.32,2.376,2,7,1.441,4.724,4.787,3,7,0.865,2.267,2.326,3,4,5,5,6082595c282eb69b927ca5f9,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,8
2021-10-12 19:37:37,2021-10-12 19:47:05,IP Address,86.3.73.56,100,567,True,2021-10-12 19:47:05,R_3MgH4PaN5ZltEGW,,,,,51.877105712890625,-0.538299560546875,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,8,2.264,3.815,3.885,3,Extremely,1.848,3.233,3.2,2,Extremely,1.564,3.281,3.352,3,Extremely,1.742,3.326,3.39,3,8,1.837,4.736,4.701,4,Extremely,1.169,3.885,3.958,5,Extremely,1.908,3.452,3.401,2,Extremely,2.324,3.861,3.941,2,8,2.986,4.421,4.401,2,8,1.385,3.003,3.077,3,8,1.556,3.674,3.744,4,8,2.841,7.372,7.457,7,8,1.938,3.406,3.49,2,Extremely,1.992,3.472,3.534,2,8,3.682,5.147,5.101,2,8,5.868,8.232,8.201,4,8,1,1,561962ffc4a3700005d82484,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,8
2021-10-12 19:38:05,2021-10-12 19:47:06,IP Address,217.39.63.59,100,541,True,2021-10-12 19:47:06,R_2y1JpXAenA1FZx7,,,,,52.5308074951171875,0.3699951171875,anonymous,EN,"Read, understood and approved",5,5,0,10,5,5,5,5,0,20,10,10,Extremely,0.265,4.654,4.723,2,7,0.087,1.807,1.885,2,5,0.205,1.672,1.737,2,7,0.222,1.807,1.88,2,3,0.125,1.461,1.525,2,5,2.48,7.799,7.88,2,3,0.216,2.518,2.59,3,7,0.276,7.963,8.037,2,8,0.757,2.757,2.831,2,6,0.018,3.904,3.981,3,4,0.771,1.97,2.044,2,8,0.242,4.476,4.546,3,6,0.13,2.449,2.406,2,3,0.376,1.568,1.651,2,5,0.153,3.223,3.301,2,8,0.776,4.573,4.656,2,3,4,people mostly look out for themselves,5d4e4f66ffbcf800199d5d2e,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,9
2021-10-12 19:41:43,2021-10-12 19:47:49,IP Address,2.216.246.28,100,366,True,2021-10-12 19:47:50,R_10oulVlzFDlxyDx,,,,,55.86700439453125,-4.2621002197265625,anonymous,EN,"Read, understood and approved",5,5,0,10,5,5,5,5,0,20,7,7,8,6.465,6.465,6.48,1,8,3.641,3.641,3.652,1,8,2.584,2.584,2.596,1,8,1.822,1.822,1.833,1,4,1.751,1.751,1.768,1,6,11.606,11.606,11.618,1,7,2.764,2.764,2.775,1,6,2.687,2.687,2.601,1,5,4.191,4.191,4.101,1,4,10.727,10.727,10.745,1,5,3.466,3.466,3.477,1,6,10.233,10.233,10.243,1,7,7.361,7.361,7.38,1,6,2.279,2.279,2.299,1,6,1.654,1.654,1.665,1,7,10.275,10.275,10.287,1,6,3,3,5f74a6b6f0966108a63551c2,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,8
2021-10-12 19:43:16,2021-10-12 19:48:13,IP Address,188.220.130.100,100,297,True,2021-10-12 19:48:14,R_bdOuPGZqwrFT4EV,,,,,53.7035064697265625,-1.4795989990234375,anonymous,EN,"Read, understood and approved",5,5,2,10,10,10,5,5,0,20,10,10,6,1.54,2.277,2.294,2,7,1.228,1.973,1.989,2,Not at all,3.565,5.007,5.019,2,Not at all,1.34,2.289,2.202,2,Not at all,2.549,5.025,5.043,4,2,1.513,2.614,2.625,2,2,1.83,2.688,2.602,2,3,2.319,5.638,5.648,2,5,1.307,2.286,2.3,2,4,1.347,2.699,2.713,3,4,6.17,6.948,6.965,2,3,1.601,2.57,2.589,2,4,2.314,3.665,3.68,3,6,1.467,2.314,2.339,2,5,1.597,2.951,2.972,2,5,2.595,3.584,3.597,2,you can’t be too careful,most people would try to take advantage of me,people mostly look out for themselves,61653785ff3b160656b83f60,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,6
2021-10-12 19:42:47,2021-10-12 19:48:18,IP Address,86.20.211.162,100,330,True,2021-10-12 19:48:18,R_tXt86xgj0SOqWuR,,,,,50.7310028076171875,-1.9530029296875,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,Extremely,2.085,3.562,3.623,3,Extremely,1.479,2.501,2.665,3,8,1.987,3.379,3.438,2,7,1.4,2.834,2.895,2,Extremely,2.631,3.962,4.019,2,8,1.198,2.288,2.349,3,7,1.427,2.682,2.751,2,7,2.188,3.705,3.767,2,8,2.997,5.529,5.599,4,8,2.43,3.68,3.744,2,7,2.079,4.403,4.464,2,7,1.411,2.645,2.601,2,6,2.332,3.464,3.524,2,5,1.913,3.146,3.101,2,5,1.498,2.749,2.701,2,6,2.646,4.179,4.246,2,5,7,7,5eeba8ce2af5113688a7987c,0,4,0.40000000000000002220446049250313080847263336181640625,1,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,9
2021-10-12 19:42:54,2021-10-12 19:48:36,IP Address,90.210.188.157,100,341,True,2021-10-12 19:48:36,R_29bSggcBXGk3ERG,,,,,55.0312042236328125,-1.5695037841796875,anonymous,EN,"Read, understood and approved",5,5,0,10,5,10,5,5,5,20,10,10,Extremely,1.501,2.489,2.401,2,7,2.844,4.586,4.502,3,7,1.944,3.663,3.602,2,8,2.481,4.267,4.2,3,4,1.63,2.615,2.672,2,7,5.863,7.774,7.7,3,7,2.651,4.068,4.002,3,4,4.927,5.981,5.9,2,3,1.905,5.395,5.454,3,4,1.522,2.235,2.289,2,5,1.796,3.459,3.4,3,2,0.269,0.269,0.202,1,6,3.167,4.241,4.301,2,4,3.724,4.6,4.656,2,3,1.706,2.181,2.101,2,3,1.785,2.277,2.209,2,3,1,1,615ad92bf4b2587acdbf3b6c,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,9
2021-10-12 19:43:02,2021-10-12 19:48:49,IP Address,46.65.222.72,100,346,True,2021-10-12 19:48:49,R_2YS2fmTOqqewvFc,,,,,51.3303985595703125,-0.26800537109375,anonymous,EN,"Read, understood and approved",5,5,0,20,7,10,5,5,5,20,10,10,7,1.06,1.06,1.072,1,7,1.209,1.209,1.217,1,Extremely,1.635,1.635,1.644,1,8,1.736,1.736,1.745,1,6,1.934,1.934,1.942,1,Extremely,2.756,2.756,2.764,1,6,1.11,1.11,1.12,1,7,5.868,5.868,5.878,1,8,7.609,7.609,7.62,1,6,1.593,1.593,1.5,1,5,1.784,1.784,1.794,1,6,1.362,1.362,1.371,1,6,1.787,1.787,1.797,1,5,1.176,1.176,1.185,1,5,1.528,1.528,1.536,1,5,1.267,1.267,1.277,1,2,1,people mostly look out for themselves,5e6894f38e1aca136582f239,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,7
2021-10-12 19:44:03,2021-10-12 19:48:49,IP Address,2.99.73.162,100,285,True,2021-10-12 19:48:49,R_1LCCOLNs60CizS9,,,,,55.8802947998046875,-4.3054962158203125,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,5,20,10,10,8,1.473,2.64,2.7,2,8,1.201,2.408,2.569,2,8,1.424,2.423,2.492,2,7,2.757,4.107,4.168,2,7,2.43,3.704,3.771,2,7,3.072,5.08,5.141,3,8,2.19,3.287,3.349,2,6,1.294,2.268,2.213,2,Extremely,1.407,2.372,2.429,2,7,1.007,2.167,2.228,2,5,5.38,6.206,6.27,2,5,2.018,3.351,3.411,2,6,1.68,3.044,3.008,2,6,4.167,5.857,5.931,2,3,3.532,4.781,4.845,2,Not at all,0.271,0.271,0.332,1,5,7,6,60fd2ac057cabc293d69bc57,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,8
2021-10-12 19:43:04,2021-10-12 19:50:21,IP Address,86.159.230.152,100,437,True,2021-10-12 19:50:21,R_sXwa9yOUvwOLAuR,,,,,52.4098968505859375,-1.8141021728515625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.711,3.322,3.362,4,8,3.085,5.047,5.089,3,7,1.621,3.8,3.997,5,7,1.289,4.737,4.785,5,Extremely,1.933,4.158,4.201,4,8,1.751,5.081,5.127,4,6,1.369,4.856,4.9,4,2,0.281,0.281,0.329,1,3,1.601,3.468,3.516,2,4,1.679,9.523,9.572,5,5,1.417,4.988,5.034,5,4,3.186,7.201,7.345,5,2,1.369,3.064,3.001,4,3,2.076,8.275,8.2,5,2,3.415,4.438,4.483,2,2,1.392,3.077,3,3,7,4,5,615bf214a1e078163ac4fc3b,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,9
2021-10-12 19:46:50,2021-10-12 19:50:58,IP Address,86.14.72.120,100,247,True,2021-10-12 19:50:58,R_3JwxhcBXjdlxKZ7,,,,,54.544097900390625,-6.26300048828125,anonymous,EN,"Read, understood and approved",5,8,5,5,5,10,5,0,0,15,5,5,Extremely,1.315,2.275,2.201,3,5,0.857,3.238,3.263,5,2,0.122,7.885,7.801,6,6,0.839,1.659,1.688,2,7,0.803,1.721,1.752,3,3,0.848,1.499,1.53,2,4,2.752,8.8,8.948,4,4,1.366,2.17,2.2,3,3,1.71,2.793,2.7,2,3,0.9,1.388,1.301,2,7,1.037,3.861,3.886,4,4,1.058,2.385,2.3,4,Not at all,0.939,1.274,1.2,2,3,0.807,1.341,1.372,2,2,1,1.495,1.531,2,2,0.908,1.443,1.474,2,you can’t be too careful,3,people mostly look out for themselves,5ccff56a168c6a0015f95786,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,9
